[General] Serving Network (In Traffic),[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] PCI,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G RSRP,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G SINR,[NR5G] [System] Band,[NR5G] [RF] PCI,[Call Test] [Voice Quality] [UL MOS] MOS,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value,[Call Test] [Voice Quality] [Per Rx Clip] Mouth to Ear Delay (Avg)
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
,,,-83.216846,,,,,4.011045,0.336759
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
,,,-83.777779,,,,,3.667049,0.343694
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
NR SA,,,,,41,569,,,
