DUT,REF
-2.0,6.0
-5.0,13.0
-4.0,8.0
-5.5,6.53
-5.5,6.0
-6.5,3.0
-3.0,7.0
-1.0,6.0
-6.16,7.82
-6.59,6.54
-9.35,7.34
-9.28,4.68
-7.51,0.3
-8.46,0.84
-9.72,4.74
-7.58,4.12
-2.79,-0.2
-2.09,-0.96
-1.73,0.54
2.96,1.82
-1.13,-0.94
3.21,0.3
0.74,0.48
2.42,1.6
2.28,-1.76
2.29,-0.52
1.33,-0.52
2.4,2.18
5.54,1.68
5.81,3.72
5.09,5.06
6.77,5.2
4.81,8.6
4.91,4.8
5.35,4.54
7.61,3.12
8.83,5.84
11.55,9.08
13.17,11.08
13.23,12.2
16.28,12.7
15.67,15.42
16.17,15.54
18.51,16.68
18.23,16.44
18.41,17.9
20.19,16.52
20.49,16.58
21.38,18.1
20.72,18.54
21.62,21.6
21.74,21.44
21.72,19.3
20.87,16.82
19.96,14.94
17.66,16.58
19.02,14.54
18.51,17.12
17.26,14.76
18.38,15.82
19.0,17.3
17.23,15.28
17.4,11.46
17.38,12.32
16.79,11.36
14.32,13.6
14.67,14.98
15.02,12.64
16.15,13.88
16.46,14.72
17.85,14.26
18.11,13.9
17.79,15.5
16.42,15.86
15.46,12.54
13.98,12.46
13.13,11.56
13.09,10.66
12.77,11.2
13.49,11.46
13.42,12.16
13.19,12.16
11.87,10.62
9.65,9.26
10.04,6.96
9.73,5.96
8.93,7.98
5.98,6.86
4.08,3.06
6.04,-0.28
4.84,0.3
7.22,-1.0
5.2,0.46
4.44,-0.76
4.96,-1.24
4.92,0.6
4.26,0.28
4.4,0.56
4.45,2.04
7.02,-0.28
7.22,4.58
6.94,4.12
6.69,4.98
6.06,5.08
6.26,6.02
5.88,5.54
5.44,4.58
4.91,4.62
5.6,4.84
5.41,5.02
6.65,5.0
5.87,5.0
4.92,4.6
4.52,4.1
3.29,2.34
3.4,1.0
4.9,2.04
8.27,5.44
6.74,8.48
4.77,5.9
9.08,5.54
6.93,4.72
4.85,2.22
1.67,-0.46
-1.36,-5.96
-4.34,-7.68
-4.79,-6.58
-2.16,-3.72
-0.59,-4.1
1.09,-1.48
2.29,-1.44
2.06,-0.42
2.66,0.36
1.61,0.36
3.2,1.04
2.35,2.64
1.85,1.04
0.85,0.1
0.91,-0.72
-1.0,-1.22
-1.5,-3.8
-3.42,-4.32
-2.61,-5.5
-0.96,-2.92
-0.49,-2.0
-1.32,-1.52
-0.92,0.1
-2.5,0.12
-3.84,-2.42
-6.56,-4.72
-5.64,-5.26
-5.52,-5.56
-5.77,-6.48
-5.3,-5.92
-5.0,-7.38
-5.31,-6.14
-4.13,-5.08
-4.69,-3.96
-1.88,-4.2
-3.9,-3.6
-4.55,-5.88
-2.77,-6.5
-4.49,-6.66
-6.2,-7.76
-5.92,-7.54
-5.23,-6.72
-4.21,-5.98
-5.46,-4.0
-5.46,-8.27
-5.02,-5.45
-5.75,-6.36
-5.77,-5.8
-6.32,-6.7
-5.93,-7.58
-6.0,-7.6
-5.77,-7.1
-5.92,-6.12
-5.27,-5.58
-7.27,-6.42
-7.19,-10.8
-6.81,-11.16
-6.72,-9.56
-7.47,-11.02
-7.5,-11.34
,-11.44
