DUT,REF
18.0,15.0
10.06,14.11
12.29,14.09
9.62,14.0
8.08,14.0
9.64,12.75
18.5,14.67
19.0,14.05
19.0,14.65
18.0,14.2
18.33,14.35
17.33,13.9
8.15,13.6
13.08,13.55
13.36,13.95
14.27,10.95
13.69,11.8
13.56,10.05
14.18,9.85
14.5,9.95
13.16,9.3
13.64,8.3
13.59,8.05
11.68,7.8
13.06,7.05
15.38,6.95
15.9,6.9
11.95,8.5
12.74,8.85
12.55,8.05
10.89,7.9
11.09,7.6
12.44,7.0
15.29,7.25
11.68,7.7
11.76,7.5
10.65,8.0
9.23,7.4
9.34,7.2
11.52,7.5
10.63,8.1
11.05,7.3
10.8,7.15
10.24,7.8
11.46,7.6
11.97,7.2
11.18,7.4
10.86,7.1
11.56,7.55
10.94,7.5
10.59,7.3
10.92,7.1
8.83,7.4
9.18,6.95
10.64,6.95
10.97,7.2
11.25,8.85
11.35,8.35
11.53,9.1
10.77,8.0
10.35,8.35
13.82,7.45
16.23,7.0
18.32,7.05
15.12,7.3
13.81,8.35
13.49,8.35
11.8,13.2
11.97,11.3
11.94,12.15
13.77,12.7
15.06,13.45
13.95,10.8
12.68,10.05
11.63,11.5
11.69,6.65
10.87,2.9
12.22,0.6
11.17,5.85
12.5,8.25
5.9,3.2
1.19,2.1
0.14,3.7
4.77,5.0
6.83,3.3
1.43,3.94
2.3,3.73
4.04,5.9
5.68,5.65
4.65,4.85
4.5,5.85
5.94,4.65
6.7,4.45
4.95,3.9
3.61,1.7
2.5,2.5
5.2,2.95
4.5,5.15
2.45,3.45
1.15,2.25
1.5,2.55
3.4,4.25
6.89,3.1
3.35,2.7
2.17,0.7
4.15,-0.4
3.35,0.35
3.11,0.05
2.25,-0.7
1.06,0.3
-0.85,0.8
0.28,2.9
0.75,3.9
3.28,3.75
1.95,2.15
1.61,1.75
1.6,0.75
3.5,0.45
2.7,0.55
2.11,-0.1
1.35,-0.3
2.22,-0.7
0.9,-1.45
2.61,-0.4
1.65,-0.35
0.0,0.0
-2.18,-1.05
-1.84,0.6
-2.24,0.7
-0.47,-0.7
-0.11,-3.65
0.3,-4.81
1.33,-6.05
1.0,-6.76
0.81,-5.7
-2.15,-4.53
-2.6,-2.55
-3.4,-4.38
-3.33,-4.05
-5.64,-5.85
-7.0,-4.6
-3.21,-5.55
-3.86,-6.78
-3.45,-5.85
-3.32,-6.4
-4.17,-5.7
-4.65,-3.9
-5.38,-5.0
-5.75,-6.0
-5.72,-5.45
-5.07,-4.1
-4.96,-4.55
-4.86,-6.25
-6.32,-6.7
-5.2,-7.24
-5.05,-5.96
-5.78,-8.4
-6.64,-8.0
-5.5,-5.5
-8.13,-4.9
-6.06,-5.9
-6.47,-4.5
-7.11,-4.43
-4.62,-5.07
-5.11,-2.87
-4.55,-2.7
-4.62,-4.67
-6.23,-3.37
-3.5,-3.77
-1.86,-1.3
-3.09,0.2
-3.53,-2.33
-3.82,-1.7
-1.53,-2.3
-0.07,-5.63
0.27,-7.48
0.0,-9.07
-3.24,-11.52
-2.88,-10.56
-3.32,-9.21
-6.76,-8.83
-6.0,-7.12
-8.43,-8.95
-9.17,-7.3
-8.27,-5.63
-7.0,-6.7
-7.33,-5.14
-7.5,-6.81
-7.0,-7.21
-6.73,-8.43
-6.82,-8.93
-7.33,-7.67
-7.19,-6.57
-5.89,-9.07
-5.89,-7.17
-7.54,-8.91
-8.77,-10.71
-6.63,-11.03
-8.06,-11.26
-9.21,-10.1
-8.09,-10.53
-10.8,-11.57
-9.44,-11.47
-10.08,-11.27
-9.35,-11.67
-9.26,-11.23
-9.07,-11.7
-9.43,-11.63
-9.26,-12.2
-9.8,-12.3
-9.89,-11.53
-9.86,-11.43
-10.26,-11.43
-9.97,-11.6
-10.3,-11.07
-10.12,-10.4
-9.84,-10.85
-10.59,-10.06
-9.88,-10.73
-10.0,-9.43
-9.81,-9.6
-10.03,-9.2
-9.57,-9.57
-9.07,-9.77
-9.73,-9.93
-8.63,-9.83
-9.3,-10.17
-9.59,-10.07
-9.87,-9.77
-9.63,-9.43
-9.37,-8.9
-9.3,-8.63
-9.4,-9.03
-9.0,-7.97
-9.1,-7.33
-8.67,-7.57
-8.53,-8.63
-8.07,-7.87
-8.27,-6.87
-7.67,-6.57
-7.33,-6.77
-8.52,-7.7
-8.2,-7.9
-6.83,-7.7
-5.67,-7.83
-6.53,-7.1
-5.48,-6.37
-6.24,-6.33
-7.71,-8.0
-7.2,-7.63
-5.93,-7.1
-7.3,-9.27
-6.52,-9.37
-8.7,-7.8
-8.56,-8.83
-8.87,-8.43
-8.37,-7.47
-8.43,-7.57
-8.15,-7.53
-8.8,-7.0
-8.59,-7.97
-7.97,-8.4
-8.78,-8.9
-8.53,-8.23
-5.97,-7.9
-1.89,-7.97
-3.23,-8.17
-3.89,-10.26
