DUT,REF
17.7,9.0
16.5,20.0
14.1,16.0
18.0,9.0
16.0,17.0
16.0,10.0
19.0,4.0
13.0,18.0
16.0,10.6
11.3,9.6
8.8,11.3
9.1,12.2
12.0,12.8
11.3,9.1
8.5,10.7
8.6,9.4
6.6,10.0
8.7,11.8
9.6,11.1
10.1,10.3
9.3,10.8
9.4,11.5
9.6,8.5
8.5,9.6
7.2,8.8
9.7,9.5
8.8,8.3
10.5,8.1
8.2,8.7
11.0,9.9
10.5,9.9
7.8,10.8
8.2,11.0
11.3,8.2
9.3,5.4
6.6,6.5
7.3,8.6
9.7,9.0
8.8,9.1
9.2,6.7
6.6,9.1
8.5,8.3
8.3,9.3
7.9,9.8
8.8,9.4
9.0,8.1
8.0,8.3
8.8,10.0
8.8,9.9
10.3,11.6
9.4,11.6
10.9,13.8
11.6,13.6
13.1,13.6
12.1,14.4
14.6,14.3
14.1,14.4
12.7,13.5
14.7,14.0
13.1,14.4
13.9,14.9
14.8,16.2
16.5,16.2
16.0,14.3
15.5,12.8
11.6,13.5
13.1,13.4
14.6,10.1
11.1,11.3
13.0,12.3
11.1,14.7
13.1,19.1
17.2,18.6
17.2,15.4
17.2,16.3
15.7,16.3
16.4,20.4
19.5,19.6
20.0,17.4
18.9,16.8
19.3,20.4
20.8,21.0
20.2,19.5
20.2,19.8
19.6,17.3
17.8,16.6
17.8,17.3
18.4,15.8
17.0,15.3
14.9,15.7
15.0,16.0
16.6,15.8
15.8,14.7
14.1,14.2
10.6,14.0
13.6,12.4
12.1,12.6
9.1,12.5
11.1,12.2
10.6,12.6
9.9,14.7
14.2,14.0
13.2,14.2
14.4,13.9
14.2,13.2
13.6,11.6
12.2,12.3
9.2,8.7
10.5,8.5
4.9,11.4
8.8,11.5
11.0,9.5
9.4,9.7
7.6,10.7
10.3,9.3
7.3,10.0
6.2,9.3
7.7,10.7
9.1,8.7
8.1,10.0
7.4,11.8
9.6,15.7
10.7,17.2
14.9,17.6
17.6,17.0
16.7,16.5
16.8,17.6
18.1,17.7
17.2,21.3
20.8,18.3
19.2,14.8
16.3,13.1
14.2,11.3
12.6,10.0
10.8,10.5
10.3,10.2
9.8,9.9
9.2,9.2
8.3,8.9
8.6,4.4
6.2,3.6
2.5,5.1
6.7,4.8
4.4,5.9
5.1,3.5
5.9,3.4
2.5,5.0
4.8,5.6
6.1,3.4
4.9,3.6
4.1,1.8
5.5,-4.1
0.7,-0.8
-0.2,1.3
3.3,0.0
0.8,0.7
-0.3,0.4
-0.3,1.5
-0.2,4.5
1.7,2.5
2.5,4.7
1.8,4.5
2.6,3.5
1.2,4.5
3.6,1.1
3.0,-1.8
-1.5,-2.2
-1.6,-3.0
-2.1,-3.9
-5.7,-6.0
-6.0,-3.7
-6.3,-6.4
-8.9,-7.0
-7.9,-4.7
-4.8,-7.0
-7.2,-10.9
-14.0,-10.4
-14.3,-9.0
-10.9,-8.8
-13.8,-8.2
-14.6,-1.8
-8.2,0.0
-2.7,2.0
-1.2,0.2
-2.8,-1.0
-3.0,-7.3
-8.0,-12.8
-15.4,-17.7
-18.9,-16.4
-17.6,-16.3
-19.6,-10.9
-16.5,-15.0
-17.0,-17.6
-16.3,-19.6
-16.0,-17.9
-15.5,-17.0
-14.2,-14.3
-12.8,-13.7
-15.8,-12.7
-14.9,-12.9
-15.2,-13.3
,-12.3
,-13.9
,-16.0
,-12.0
