DUT,REF
-3.0,17.0
0.0,16.0
0.0,15.55
9.72,16.0
12.24,13.37
11.32,14.03
11.97,12.97
12.11,13.59
11.45,14.85
11.68,13.57
12.65,14.15
11.56,13.91
11.48,13.56
11.5,14.55
10.82,13.77
10.07,14.2
11.0,14.73
11.74,15.07
11.22,13.73
11.34,13.73
11.47,12.67
11.17,13.97
11.58,13.57
11.86,13.93
13.18,13.7
12.77,14.67
12.51,15.89
12.87,14.97
11.36,14.57
9.77,14.63
13.17,13.37
12.33,14.06
13.15,15.0
11.72,14.47
12.7,14.74
10.73,11.73
10.2,11.03
11.26,12.33
11.97,13.27
11.87,13.33
11.7,14.67
11.3,10.53
12.0,11.41
13.36,12.7
12.15,11.96
12.84,10.52
11.29,11.47
11.93,12.67
7.7,14.6
5.25,14.7
5.37,13.07
5.57,13.9
5.58,13.73
7.13,13.53
9.27,13.63
11.28,14.63
11.8,12.93
11.36,12.41
11.17,12.42
10.15,11.83
11.0,12.1
10.32,12.93
10.45,12.87
10.58,11.9
10.25,12.1
11.83,12.37
11.59,12.89
11.81,12.45
12.53,12.1
11.18,11.85
10.45,12.18
11.61,11.89
10.22,12.55
11.48,12.5
10.52,13.03
7.26,13.47
10.85,12.17
10.77,12.26
10.24,13.0
12.49,12.93
15.79,12.61
15.54,13.3
13.07,15.27
9.17,13.83
10.82,13.52
9.97,13.27
11.23,13.33
10.77,13.9
10.07,15.2
12.04,14.91
11.05,14.3
10.05,13.77
8.75,12.93
12.11,13.89
12.1,12.42
10.62,10.19
13.49,10.1
12.31,12.0
8.8,12.57
7.57,10.5
7.6,11.2
7.2,8.26
5.78,7.82
1.67,4.9
-2.43,2.37
-2.21,-2.74
2.43,-0.39
7.07,3.03
6.63,6.13
0.73,2.37
1.0,0.47
2.53,-0.89
2.08,1.58
4.88,2.63
3.7,3.91
3.57,2.53
4.43,2.83
4.7,4.19
4.03,3.21
4.73,3.85
5.48,4.88
4.9,4.7
4.07,4.77
4.77,4.63
5.13,5.17
5.93,5.2
4.56,4.78
2.8,4.82
2.37,2.7
3.37,1.97
2.19,1.03
4.9,1.0
5.73,3.12
1.96,3.1
2.9,0.2
3.04,0.97
2.0,3.4
0.78,2.4
1.37,1.43
-0.15,1.15
-0.27,-0.9
0.22,-0.97
1.83,-0.97
0.73,-0.6
0.11,1.17
1.43,0.77
1.78,1.4
1.73,1.56
1.04,1.33
1.37,1.91
1.37,1.56
1.37,0.45
1.15,0.07
-0.9,-0.7
-2.3,-0.73
-1.3,-0.63
-1.29,-0.63
0.1,-0.33
0.83,0.15
0.9,-0.7
1.0,0.93
0.58,0.7
-1.81,-1.53
-4.93,-4.9
-8.0,-6.63
-7.67,-5.39
-7.13,-4.42
-7.25,-2.93
-5.14,-5.7
-4.21,-5.67
-4.89,-6.73
-4.8,-4.78
-5.85,-7.23
-6.43,-6.48
-5.05,-6.63
-5.29,-4.53
-5.0,-4.9
-5.67,-5.6
-6.5,-4.85
-7.2,-5.76
-6.6,-6.67
-6.55,-8.61
-5.88,-8.3
-4.84,-8.43
-6.3,-6.13
-5.29,-6.63
-5.94,-5.9
-5.33,-6.04
-2.3,-5.15
-5.19,-3.6
-3.17,-4.0
-2.67,-3.4
0.15,-3.7
-0.55,-1.83
-3.54,-0.87
-5.08,-2.73
-1.58,-3.17
-5.0,-4.1
-5.6,-7.6
-7.93,-10.67
-9.17,-11.39
-8.5,-12.33
-7.37,-11.05
-7.0,-9.68
-8.07,-8.06
-8.86,-8.61
-8.67,-8.86
-8.5,-6.61
-7.27,-7.25
-7.43,-6.63
-9.36,-10.09
-7.47,-8.32
-9.38,-11.04
-8.74,-10.18
-8.36,-9.97
-9.11,-9.9
-8.7,-10.5
-9.67,-8.77
-9.46,-10.97
-9.53,-10.86
-9.2,-11.09
-9.57,-12.41
-9.1,-11.85
-9.41,-11.47
-9.2,-11.4
-9.59,-11.77
-9.73,-11.4
-9.97,-12.17
-9.71,-12.06
-9.97,-12.1
-10.18,-12.22
-9.75,-12.67
-10.22,-12.55
-9.87,-12.41
-9.89,-12.0
-9.9,-11.57
-9.78,-11.83
-9.67,-11.81
-9.04,-10.67
-9.6,-10.43
-9.26,-11.0
-9.47,-10.23
-9.7,-10.3
-9.77,-11.3
-9.22,-11.03
-10.1,-10.59
-9.61,-10.33
-9.44,-10.67
-9.07,-11.3
-8.85,-9.73
-8.33,-8.73
-8.19,-9.1
-8.1,-8.37
-8.11,-6.97
-7.93,-8.19
-8.3,-7.73
-7.25,-8.64
-6.63,-7.74
-6.5,-7.18
-7.82,-7.43
-6.9,-7.6
-6.92,-7.63
-7.57,-8.07
-9.15,-7.96
-8.29,-8.15
-7.56,-7.44
-7.63,-7.61
-7.37,-6.7
-8.15,-7.43
-7.17,-7.09
-6.22,-7.96
-6.77,-7.33
-8.22,-7.7
-7.23,-6.8
-8.0,-7.13
-8.3,-8.2
-9.04,-8.73
-6.8,-6.89
-6.96,-6.94
-7.7,-6.8
-8.63,-6.6
-7.83,-6.74
-7.67,-8.88
-6.57,-8.17
-7.33,-6.63
-7.2,-7.12
-8.37,-8.43
-7.67,-8.04
-8.4,-5.36
-7.56,-7.52
-7.8,-8.39
-7.59,-7.96
-8.1,-8.64
-6.89,-8.0
-7.13,-7.33
-7.74,-8.1
-7.87,-7.78
-8.48,-7.83
-8.8,-7.03
-8.93,-6.61
-8.1,-5.96
-7.52,-8.61
-8.0,-9.52
-7.44,-9.33
-9.3,-8.67
-8.74,-7.07
-7.03,-7.04
-8.78,-6.77
-9.17,-7.48
-7.87,-9.67
-6.56,-8.19
-5.6,-8.0
-4.48,-7.48
-6.77,-8.53
-8.78,-11.12
-3.87,-8.56
-4.52,-8.9
-6.13,-6.67
-7.59,-7.77
-7.7,-8.21
-5.63,-8.2
-6.67,-8.23
-8.15,-8.67
-9.23,-8.47
-9.41,-10.3
-7.97,-7.82
-7.48,-5.5
-8.13,-8.17
-8.22,-6.85
-7.4,-7.3
-8.4,-7.7
-8.67,-10.57
-8.27,-8.12
-8.85,-10.22
-9.9,-8.67
-7.44,-8.67
-7.23,-7.74
-5.85,-7.61
-5.4,-6.57
-6.11,-7.9
-5.8,-8.15
-5.41,-7.4
-5.83,-6.03
-6.26,-7.07
-7.07,-7.64
-5.19,-7.03
-5.77,-6.47
-6.44,-7.07
-6.97,-7.91
-4.96,-8.1
-7.6,-6.9
-7.33,-6.73
-8.3,-7.43
-8.83,-7.83
-6.33,-7.8
-8.27,-8.9
-7.11,-7.3
-8.4,-6.78
-10.41,-7.3
-6.13,-7.36
-5.67,-5.19
-4.3,-6.5
-4.11,-6.8
-5.13,-10.53
-8.04,-7.4
-6.8,-8.87
-7.81,-9.8
-8.6,-9.4
-6.67,-6.03
-6.03,-5.94
-5.78,-3.26
-7.0,-4.97
-7.67,-5.44
-6.7,-4.1
-5.17,-5.45
-7.0,-4.44
-5.87,-6.83
-8.22,-4.97
-8.57,-5.33
-9.0,-5.24
-7.57,-5.7
-7.93,-7.2
-7.87,-7.13
-6.81,-6.87
-8.8,-6.21
-8.3,-6.22
-8.87,-8.79
-9.33,-6.0
-8.8,-7.15
-8.15,-6.09
-8.27,-6.33
-6.52,-5.87
-7.73,-8.23
-7.97,-9.27
-8.67,-6.17
-8.0,-5.77
-8.89,-5.63
-8.43,-5.97
-5.93,-6.21
-8.97,-4.63
-8.89,-7.67
-6.73,-6.43
-8.81,-6.1
-7.2,-6.6
-7.48,-5.73
-6.97,-7.5
-6.7,-6.4
-4.43,-6.53
-7.07,-7.53
-6.97,-9.07
-5.15,-8.03
-5.63,-6.9
-8.56,-4.7
-9.93,-6.73
-8.23,-7.82
-9.04,-6.3
-9.07,-7.33
-7.67,-7.57
-6.23,-7.3
-6.52,-5.8
-7.0,-5.45
-7.3,-6.53
-7.57,-5.93
-7.41,-6.77
-7.2,-9.1
-6.56,-6.97
-5.37,-8.63
-4.52,-6.63
-6.67,-6.8
-5.67,-6.53
-8.13,-6.47
-7.85,-8.0
-9.03,-9.04
-8.85,-9.27
-7.6,-6.3
-7.73,-4.07
-7.89,-6.47
-8.3,-9.17
-8.26,-7.27
-9.1,-8.48
-9.15,-8.37
-8.47,-8.17
-7.89,-6.93
-8.8,-7.6
-8.48,-5.85
-8.0,-5.78
-7.96,-8.0
-9.53,-7.79
-9.04,-9.07
-7.83,-7.4
-8.41,-8.33
-8.8,-5.58
-8.67,-3.48
-8.5,-4.52
-8.63,-6.4
-9.2,-3.3
-8.57,-2.8
-8.48,-5.47
-7.63,-4.97
-8.33,-5.57
-7.57,-6.33
-8.63,-5.57
-8.67,-5.07
-8.63,-5.09
-8.03,-4.89
-7.81,-3.73
-8.3,-3.3
-8.63,-3.23
-8.23,-4.37
-6.7,-3.53
-6.9,-4.57
-6.19,-4.73
-5.27,-4.13
-4.37,-3.83
-7.17,-3.23
-4.48,-4.63
-5.1,-5.77
-6.03,-7.43
-6.44,-6.43
-6.23,-5.07
-6.44,-5.87
-6.2,-4.39
-4.52,-6.0
-4.67,-6.67
-6.07,-7.1
-6.53,-6.07
-8.19,-7.33
-7.1,-7.5
-8.48,-7.83
-8.07,-7.97
-8.22,-8.0
-7.87,-7.27
-7.81,-7.4
-7.2,-8.73
-6.78,-5.63
-7.77,4.09
-7.44,2.67
-8.5,1.87
-9.33,2.93
-9.78,0.07
-9.3,0.47
-9.3,1.43
-9.3,2.13
-9.63,2.3
-9.9,2.3
-9.93,1.58
-9.77,0.3
-10.3,0.43
-10.0,0.43
-9.67,0.53
-9.67,-1.7
-5.07,-2.9
2.85,0.47
5.05,2.57
4.11,2.77
3.5,3.6
3.86,3.2
4.45,3.27
2.19,3.13
0.38,2.23
-3.75,1.57
-2.1,-0.31
1.42,-0.32
1.73,-0.47
3.27,-0.26
3.89,2.47
2.65,4.09
2.53,3.84
1.4,1.97
2.03,1.75
-0.22,1.61
-0.47,0.53
0.4,0.78
0.36,1.63
1.1,0.97
