DUT,REF
1.0,0.0
0.0,-0.5
0.0,-1.5
-1.48,-1.88
0.0,-0.72
-2.0,-3.44
0.0,-3.47
0.0,-3.1
-1.0,-2.56
-4.0,0.77
-4.0,3.1
-3.04,5.26
-1.65,3.88
-0.85,8.54
-1.52,6.86
-1.15,4.76
-1.92,5.46
-3.73,-0.14
-2.0,1.14
-0.53,-1.18
-0.75,0.82
-0.44,3.6
4.19,2.08
-0.38,2.64
-1.83,5.07
-0.23,3.71
-0.79,5.68
-1.37,8.74
-2.17,5.2
-2.56,7.26
-0.98,0.54
-0.06,-0.36
-1.41,-2.22
-0.83,-6.84
-1.68,-7.34
-1.27,-8.14
-0.79,-7.38
0.3,-4.44
-0.45,-4.08
-0.71,-3.12
-1.1,1.44
-1.28,2.76
-1.96,1.8
1.02,1.76
0.94,1.24
-0.67,-2.24
3.56,1.42
1.34,-0.14
2.28,-0.04
2.17,2.16
2.08,0.14
2.83,2.9
2.89,3.08
4.7,4.56
5.12,4.42
5.71,7.48
5.81,6.12
4.87,4.5
5.52,3.7
5.96,4.74
7.56,4.86
9.98,10.04
12.5,11.12
13.65,12.82
14.23,13.76
14.54,14.74
15.54,13.9
16.17,16.46
17.17,15.84
18.56,18.06
19.85,18.1
20.06,17.6
20.62,18.08
20.36,17.9
20.48,20.42
21.49,21.3
21.77,21.12
21.65,20.26
21.46,15.74
20.89,15.11
20.27,17.69
20.34,15.84
18.6,15.88
18.43,17.4
17.58,15.94
17.21,15.54
18.94,16.28
18.08,11.94
17.4,9.58
18.35,11.66
18.38,12.4
16.96,13.98
14.87,13.86
13.51,14.3
15.04,14.44
15.96,13.84
16.19,14.46
16.83,12.78
17.5,14.38
18.1,15.12
17.13,14.82
17.73,13.6
15.06,12.82
14.85,11.67
14.31,11.78
14.13,11.2
12.81,12.0
13.15,11.8
13.52,10.91
12.66,10.16
12.81,9.72
11.25,6.68
9.96,6.04
12.02,9.34
8.65,9.02
8.78,6.7
5.25,-0.08
5.8,1.08
6.33,-0.78
6.24,1.36
5.19,-0.26
4.96,-0.42
5.71,1.98
4.84,1.96
3.34,1.36
4.88,2.56
4.24,1.42
5.86,3.62
6.7,4.18
6.54,5.44
7.28,5.62
5.35,4.64
5.69,6.38
6.33,4.84
5.81,4.92
5.14,5.2
4.17,5.18
5.57,5.38
5.85,5.24
5.4,5.22
4.62,5.1
3.92,3.48
4.55,1.08
3.42,2.24
4.98,3.68
6.15,6.9
7.93,8.82
6.8,6.44
4.35,6.94
8.14,6.18
6.07,1.18
4.96,-1.44
1.12,-5.06
-2.39,-5.24
-4.94,-4.08
-4.44,-2.88
-2.0,-2.4
0.04,-2.96
1.55,-0.52
2.42,-0.94
2.45,0.8
2.12,0.9
3.33,1.93
2.66,2.25
2.11,0.76
2.7,0.38
1.17,-1.18
0.28,-3.16
-2.4,-4.29
-3.27,-3.87
-2.2,-2.7
-1.45,-1.22
-0.63,-0.82
-1.23,-0.42
-0.74,0.72
-0.66,-1.24
-3.89,-4.47
-5.04,-6.42
-6.06,-5.36
-5.15,-7.58
-5.32,-7.1
-6.15,-7.1
-6.29,-5.98
-6.64,-5.07
-3.54,-3.71
-5.19,-5.28
-5.61,-6.02
-2.98,-4.04
-2.34,-3.82
-2.25,-4.31
-4.02,-6.49
-4.4,-5.24
-5.9,-8.36
-5.81,-7.48
-5.96,-5.4
-4.81,-4.68
-5.35,-6.96
-5.77,-5.48
-5.55,-6.06
-6.72,-6.78
-5.17,-6.98
-5.33,-7.58
-5.55,-7.5
-5.94,-6.6
-5.2,-5.84
-4.41,-5.54
-5.85,-7.28
-6.85,-9.78
-6.77,-11.54
-6.69,-10.71
-7.23,-9.78
-7.09,-11.3
-7.48,-11.84
-7.43,
