DUT,REF
6.0,0.0
6.0,3.0
3.0,3.0
6.0,6.92
8.0,5.16
7.0,4.44
9.0,3.8
6.75,1.1
4.0,2.9
5.0,5.0
1.73,3.96
0.63,2.52
1.61,3.18
0.89,4.26
-0.19,4.7
-3.53,4.11
-4.4,3.76
-0.09,0.87
0.21,2.33
-0.33,3.84
0.0,2.16
0.4,1.66
-1.57,0.3
-1.11,2.66
4.62,4.34
0.81,3.3
-1.0,2.0
0.29,1.22
0.43,-0.6
1.25,-0.18
-1.74,-2.44
0.96,-0.44
1.23,0.84
1.55,1.38
1.43,-1.4
2.5,3.3
4.66,3.78
5.45,4.4
5.43,3.7
3.54,5.38
4.87,7.06
7.42,5.9
4.35,5.38
5.02,4.6
7.27,6.08
9.77,8.54
11.27,10.1
13.29,12.36
13.98,13.68
15.06,15.44
14.32,13.4
15.83,16.1
17.78,17.94
18.32,18.12
18.14,17.38
20.02,17.04
20.52,18.64
21.04,18.76
22.02,21.38
22.4,21.47
21.24,18.42
20.26,17.5
20.57,17.3
19.98,18.2
19.51,15.48
20.23,17.8
18.85,17.44
19.36,16.8
20.92,15.32
20.75,14.72
18.54,11.94
18.94,13.02
19.92,13.18
18.69,14.82
17.23,14.78
15.48,13.86
14.58,14.62
17.35,13.27
17.77,14.98
17.22,13.4
18.67,14.54
17.65,14.02
16.88,13.34
16.0,12.0
16.25,11.7
14.9,11.7
14.23,12.02
14.88,12.38
14.4,11.5
12.92,10.66
14.28,11.34
12.67,10.38
14.04,8.84
12.98,4.82
12.48,6.54
11.04,7.1
10.51,8.68
9.65,7.24
9.15,5.54
6.76,1.08
5.42,2.4
4.23,0.69
7.64,-0.26
9.04,0.0
5.72,-0.8
7.35,-0.24
6.98,1.02
5.47,1.47
3.39,0.78
4.41,3.24
5.21,1.47
7.19,4.64
6.87,3.51
7.04,4.36
6.52,4.08
6.24,3.86
7.0,5.02
6.6,4.36
5.43,3.69
6.3,4.8
5.53,4.94
5.12,4.84
5.86,5.66
7.32,5.18
5.89,5.32
6.04,3.82
4.89,4.34
4.34,3.06
5.28,0.68
4.49,2.84
7.28,3.14
9.09,8.0
7.38,5.84
5.85,5.3
7.04,5.88
10.45,2.68
7.49,2.26
3.74,-2.72
1.6,-2.94
-1.19,-4.36
-1.2,-6.8
-0.7,-6.31
2.4,-4.42
1.88,-3.08
1.31,-2.9
1.62,-1.42
2.98,-0.32
2.39,0.64
2.46,0.44
3.42,1.87
2.19,2.82
2.45,1.14
2.67,0.2
1.48,-0.22
1.96,-2.34
-0.38,-5.22
-3.52,-5.24
-2.44,-5.04
-1.46,-2.98
-2.5,-0.6
-1.11,-1.62
-1.0,0.32
-0.85,-0.02
-2.06,-2.2
-3.71,-4.28
-5.77,-6.56
-6.04,-6.82
-5.02,-6.56
-5.48,-7.64
-4.87,-6.66
-4.76,-6.8
-4.52,-6.45
-3.88,-5.61
-2.98,-3.86
-1.65,-3.6
-0.92,-4.22
-3.81,-5.1
-4.11,-4.14
-3.52,-4.86
-3.77,-6.46
-5.26,-6.64
-4.98,-6.51
-5.3,-7.22
-5.23,-5.08
-5.42,-6.22
-7.17,-7.86
-5.64,-6.88
-5.13,-6.84
-6.44,-8.38
-5.69,-6.7
-5.31,-6.46
-5.9,-7.56
-5.58,-6.82
-5.12,-6.32
-6.67,-6.48
-6.8,-9.46
-6.73,-9.3
-6.9,-9.64
-7.13,-11.44
-7.58,-12.33
-7.42,-11.14
