DUT,REF
10.8,8.0
8.4,9.5
10.0,3.0
8.8,10.2
12.0,10.2
12.1,16.0
13.0,8.4
9.0,10.1
20.0,10.0
16.0,10.6
9.8,9.9
9.3,10.6
10.6,9.3
10.7,9.4
10.4,10.6
9.1,10.9
8.0,12.7
9.9,11.0
9.9,11.8
11.2,8.8
10.7,12.4
10.8,8.0
8.9,7.5
11.3,9.7
8.4,11.3
6.8,10.1
9.2,5.7
11.3,9.6
11.0,11.0
7.7,11.4
9.1,11.0
10.2,10.3
11.3,13.0
12.6,12.9
13.0,9.5
13.4,11.0
14.3,12.7
10.7,13.6
12.0,15.2
14.9,17.6
18.0,17.4
17.0,17.2
18.2,18.2
17.9,20.9
18.0,20.2
19.0,19.7
20.9,20.2
21.4,21.4
21.2,19.6
21.9,18.8
22.3,19.3
19.2,18.8
21.1,20.0
21.2,17.5
21.8,19.4
20.7,18.7
18.0,18.2
20.3,17.2
20.0,17.6
19.6,16.9
18.3,17.2
18.4,16.7
18.2,16.7
16.8,15.8
16.7,15.3
16.4,13.8
16.2,15.4
17.1,13.7
12.4,12.6
16.4,12.5
14.8,11.3
11.9,12.5
9.9,14.7
9.8,15.6
10.1,14.4
13.2,13.1
14.1,13.2
14.0,11.6
13.5,9.1
12.3,11.8
10.2,11.4
8.1,10.5
9.6,9.8
11.8,10.1
9.8,9.2
8.1,9.3
8.8,9.9
6.8,7.0
6.6,8.3
8.5,13.4
5.1,15.7
6.7,18.3
8.2,18.5
12.0,18.5
17.0,19.5
18.0,21.5
18.6,19.7
18.8,21.8
22.4,20.2
19.4,15.2
21.4,14.5
20.1,11.5
16.4,10.4
15.4,9.5
12.2,11.4
10.6,10.1
8.5,9.4
10.3,8.8
9.0,4.0
8.2,3.8
8.6,2.5
4.1,5.5
2.3,3.1
-0.2,5.8
5.4,5.7
2.4,5.5
6.1,5.2
4.8,2.3
5.9,2.4
5.1,-3.2
3.3,-4.1
3.6,1.4
2.6,1.5
0.1,0.7
3.1,-0.4
2.0,1.0
-0.8,3.2
-0.3,3.7
-0.6,4.4
0.7,3.2
1.0,4.8
2.1,2.8
1.6,0.6
3.0,-0.8
2.9,-2.4
0.3,-4.2
-0.6,-4.2
-1.6,-2.7
-5.1,-4.1
-6.4,-6.5
-4.2,-4.0
-3.7,-5.2
-6.0,-10.5
-5.0,-9.4
-4.4,-9.0
-7.3,-10.4
-10.6,-10.4
-11.7,-10.1
-9.3,-7.6
-10.0,-3.3
-10.9,-3.0
-11.9,2.9
-3.5,-3.2
-1.6,-2.0
-0.2,-6.0
-2.8,-10.0
-1.0,-14.9
-5.5,-18.7
-9.3,-19.1
-15.8,-17.6
-18.4,-17.0
-17.0,-18.3
-15.0,-18.6
-15.7,-18.8
-16.2,-14.6
-15.3,-15.7
-14.6,-14.2
-12.3,
-11.6,
-13.9,
-14.8,
-12.6,
