DUT,REF
-2.0,-6.0
-2.0,-3.24
-1.86,-1.0
-2.4,-3.0
-3.0,-3.12
-2.0,-5.0
-3.0,-3.0
-3.0,-5.0
-3.0,-5.0
-3.0,-4.6
-3.0,-5.64
-2.88,-7.0
-2.0,-4.6
-1.09,-2.0
-0.19,-7.36
-0.45,-8.54
-0.21,-8.34
-0.89,-8.62
-0.15,-8.8
-0.87,-8.36
-0.76,-8.48
-1.0,-9.06
-1.0,-9.22
-0.81,-9.06
-0.68,-8.98
-0.91,-9.02
-0.77,-11.66
-2.48,-9.66
-4.43,-5.64
-3.81,-8.64
0.74,-0.9
1.13,0.0
0.91,-0.2
1.0,-0.42
0.53,0.0
0.77,0.0
1.3,-0.16
1.08,-0.02
0.94,-1.0
0.84,-0.58
1.0,0.0
1.0,0.0
1.38,-0.62
0.85,-0.98
1.0,-0.2
1.53,0.06
1.38,-0.04
1.29,0.0
1.29,-0.32
1.15,-0.04
0.88,-0.06
0.81,-0.42
0.77,-0.7
1.04,-0.32
1.7,0.0
1.23,0.0
0.91,-0.48
1.66,0.0
1.7,0.0
1.27,-0.78
1.33,0.0
1.08,-0.14
0.96,-1.2
1.56,-0.72
1.73,-0.24
2.0,0.0
1.19,-0.26
0.93,-0.88
0.9,-0.92
0.21,-0.96
0.45,-0.24
1.0,-0.82
0.37,-1.06
0.9,-1.3
0.85,-0.32
1.48,-0.66
1.15,0.0
0.67,-0.32
0.94,-0.18
-1.87,0.1
-2.53,-3.54
-3.75,-3.84
-5.68,-5.02
-1.67,-5.98
-0.21,-3.3
3.15,-5.2
5.54,-2.7
9.73,3.2
11.7,8.16
11.28,8.15
11.19,8.32
10.69,10.68
13.13,10.88
13.5,12.52
13.98,12.53
13.79,12.76
14.96,12.42
15.13,13.28
16.16,13.16
14.7,14.29
16.46,14.71
15.4,14.64
13.76,14.54
13.22,12.74
12.75,12.42
12.94,11.5
12.98,11.2
12.34,11.6
11.45,13.4
12.87,13.18
13.23,13.34
11.23,11.78
11.75,12.14
10.96,10.78
11.21,9.66
10.77,9.3
10.46,8.74
11.19,9.1
10.44,9.82
10.62,9.8
10.54,9.64
10.76,9.7
9.92,9.22
9.92,9.64
9.3,8.48
8.46,9.26
8.77,7.71
8.17,7.27
7.58,6.58
8.41,7.04
8.9,8.54
7.35,8.3
6.7,7.94
5.19,6.06
3.51,4.46
2.53,4.4
3.04,2.84
2.25,3.32
3.25,2.6
5.06,1.72
4.6,3.42
2.63,2.02
3.73,2.08
1.83,1.93
1.85,2.49
1.67,1.32
2.26,3.24
2.49,1.16
2.2,2.62
1.23,-0.51
0.37,-1.62
-0.1,-0.53
0.43,-2.2
2.4,1.36
3.6,4.6
4.89,6.06
4.37,5.5
4.13,3.98
4.52,3.08
3.3,1.68
1.98,2.8
2.12,1.78
0.3,0.56
0.5,-0.64
2.46,0.7
3.36,0.76
1.81,2.96
2.46,2.94
2.07,4.06
2.55,3.06
3.36,3.46
3.21,2.24
1.26,1.1
0.4,1.88
1.17,-0.56
-0.79,-0.93
-0.83,-1.69
-0.96,-0.88
-0.44,-0.18
-0.92,0.58
-0.27,-0.72
-0.1,-0.18
-0.21,-0.02
-0.86,-0.64
-0.87,-0.38
-3.0,-1.28
-1.21,-1.62
-0.84,0.02
-0.83,-0.08
-1.96,-1.36
-3.15,-0.66
-1.57,-2.6
-3.88,-2.52
-4.48,-3.96
-5.12,-4.04
-5.1,-6.78
-4.61,-4.76
-4.45,-4.6
-3.83,-4.12
-5.61,-4.08
-4.53,-3.62
-5.91,-4.92
-7.51,-6.58
-6.71,-6.06
-6.8,-5.08
-6.71,-5.58
-7.04,-4.94
-6.57,-5.84
-5.92,-4.98
-5.33,-4.52
-3.69,-3.46
-3.1,-1.8
-3.96,-2.56
-3.02,-3.38
-3.14,-2.36
-3.06,-2.12
-3.6,-1.62
-3.25,-2.8
-3.85,-2.56
-4.0,-2.82
-4.33,-4.4
-4.29,-2.48
-4.34,-2.84
-4.44,-2.82
-4.27,-3.54
-3.43,-2.86
-3.91,-2.66
-4.02,-2.36
-4.0,-2.52
-4.29,-3.38
-3.66,-4.38
-3.9,-3.78
-2.62,-3.26
-4.98,-4.48
-4.46,-6.31
-3.35,-3.8
-3.87,-5.6
-4.96,-5.75
-6.02,-6.52
-6.93,-7.9
-6.76,-8.62
-7.5,-7.98
-7.08,-7.9
-8.58,-10.26
-7.08,-10.56
-8.37,-9.98
-7.4,-9.29
-9.41,-14.38
-7.25,-19.54
-8.37,-25.82
-10.06,-22.32
-6.87,-17.62
-5.21,-23.6
-5.73,-22.28
-7.31,-17.6
-7.85,-16.08
-6.16,-20.88
-6.88,-24.78
-9.12,-22.48
-8.56,-13.48
-6.44,-18.02
-5.04,-21.02
-5.04,-14.4
-4.62,-21.04
-3.96,-17.3
-5.1,-22.92
-6.67,-27.06
-8.35,-14.3
-8.36,-10.12
-6.81,-6.52
-7.88,-8.08
-7.13,-8.68
-8.57,-9.2
-7.83,-9.78
-8.15,-9.78
-7.94,-8.74
-8.12,-9.44
-8.81,-8.34
-8.17,-10.3
-8.23,-8.88
-8.58,-10.16
-9.26,-9.08
-9.13,-10.72
-9.61,-10.3
-9.15,-10.42
-10.38,-11.16
-9.13,-10.66
-9.59,-10.6
-8.98,-9.55
-9.4,-11.08
-9.13,-11.12
-8.7,-14.29
-12.67,-14.64
-13.24,-17.04
-9.23,-14.46
-10.17,-23.24
,-22.59
,-11.92
