DUT,REF
15.0,17.0
8.2,11.3
8.3,9.0
6.7,11.0
9.7,14.7
14.6,14.0
16.0,4.5
16.0,6.8
15.0,4.9
16.0,9.4
9.0,9.8
4.6,7.5
10.3,8.1
11.2,10.0
8.6,9.0
8.3,10.9
9.8,11.5
9.4,12.8
11.5,10.1
12.2,10.0
12.6,11.2
10.4,10.3
10.6,11.8
11.3,9.7
10.4,9.0
12.5,11.0
9.8,8.5
8.9,4.8
10.4,9.1
10.8,8.1
7.3,9.5
7.1,6.7
6.3,9.9
10.4,10.0
9.0,10.6
10.8,11.7
10.4,12.2
11.7,11.9
12.3,13.8
10.4,14.7
9.6,11.6
13.3,14.0
14.0,12.8
8.6,11.2
12.6,13.5
11.2,14.3
12.2,13.5
13.1,10.8
14.7,12.7
13.1,12.4
10.3,12.2
13.0,14.9
14.1,16.5
13.0,16.4
15.0,17.9
15.7,18.5
15.2,22.0
16.4,21.2
18.7,23.3
22.6,23.0
21.5,18.9
22.6,22.5
22.6,22.7
19.0,24.0
23.8,20.2
22.8,20.2
23.3,19.6
19.3,18.2
19.0,18.2
19.8,16.7
17.2,17.3
19.1,16.0
16.4,15.8
18.0,16.2
15.2,13.5
15.0,14.8
16.1,13.2
14.1,13.5
15.2,10.8
8.6,11.2
14.0,10.9
12.6,11.6
10.9,9.0
9.2,9.2
10.3,12.7
7.0,11.8
6.7,12.6
11.1,12.2
11.2,12.2
11.8,10.1
12.3,8.0
13.1,9.3
8.4,3.2
5.6,7.4
8.7,7.4
1.3,5.9
4.4,4.8
8.0,8.9
5.4,7.0
2.1,5.4
7.1,4.7
5.0,6.0
2.5,7.8
-1.0,10.7
5.5,9.3
6.6,15.1
8.6,14.5
6.0,16.8
13.5,16.9
14.3,19.6
16.4,19.4
16.4,15.5
19.4,12.3
19.6,7.2
15.9,4.4
13.4,3.1
8.6,6.6
4.2,6.6
2.2,6.6
6.0,3.9
5.3,-4.0
5.0,-1.3
4.0,0.0
-3.3,1.2
-1.2,1.9
-0.7,0.7
-0.4,0.7
1.7,-3.0
1.2,-3.4
0.4,-7.2
-2.5,-8.7
-2.9,-3.4
-3.6,-4.7
-5.8,-7.2
-2.2,-3.0
-6.1,-0.9
-8.2,0.4
-5.0,-0.7
-2.6,0.6
-2.4,-1.2
-4.5,-3.4
-2.4,-4.7
-0.5,-7.2
-3.7,-11.2
-5.1,-6.0
-8.4,-8.2
-12.8,-9.8
-8.6,-7.6
-11.2,-9.8
-10.7,-14.4
-7.4,-14.2
-11.2,-15.4
-15.5,-13.4
-14.4,-6.3
-12.9,-2.7
-15.9,-4.9
-5.4,-6.6
-1.3,-14.8
-3.0,-19.0
-2.5,-18.7
-10.4,-17.7
-18.1,-14.3
-19.9,-16.5
-19.7,-14.4
-11.7,-13.6
-12.7,-13.4
-13.6,-16.1
-12.3,-12.5
-15.4,-14.8
-15.8,-13.0
-11.8,
-15.3,
-13.6,
-13.0,
-18.3,
-20.0,
-18.4,
-12.9,
-14.9,
-16.7,
-16.1,
-14.2,
-12.1,
-13.6,
-12.8,
-15.8,
