DUT,REF
13.0,11.5
10.0,5.0
12.0,6.0
13.0,7.6
15.0,3.5
9.0,0.5
-1.0,-0.2
7.0,12.7
6.1,8.8
11.5,8.1
3.4,7.5
7.0,9.2
4.8,8.4
3.6,7.5
3.2,6.6
2.7,7.2
5.0,6.5
3.0,5.3
2.6,4.0
-1.4,-0.1
4.9,8.0
0.7,2.2
3.0,5.3
0.5,1.8
-1.1,0.1
0.1,1.7
-0.4,1.0
4.1,6.6
5.4,8.9
6.0,9.5
7.9,11.5
7.8,9.5
6.3,8.8
6.6,9.5
8.4,10.9
7.3,10.9
5.7,9.0
6.8,10.6
7.2,11.0
5.2,7.9
4.7,5.0
7.7,6.1
11.5,10.2
8.4,10.9
12.1,11.5
9.5,9.4
7.8,10.2
11.4,13.5
10.3,12.1
10.8,13.0
11.8,14.6
10.0,12.6
10.0,12.3
12.2,14.8
10.8,12.4
10.8,11.9
10.4,12.2
9.7,10.9
10.2,12.6
11.4,12.7
14.5,15.7
18.4,18.1
16.9,17.7
15.6,18.0
13.6,15.5
15.0,17.7
14.2,16.2
15.4,17.8
18.0,19.0
19.6,20.7
19.6,20.2
20.7,21.8
22.5,23.6
20.7,21.9
21.6,21.2
21.0,20.2
20.1,20.4
19.2,21.3
18.0,19.4
17.4,17.3
16.6,17.3
18.3,18.7
17.6,18.4
15.7,16.6
15.6,16.3
15.5,16.6
15.2,15.9
17.2,16.8
16.0,16.3
16.5,16.3
12.4,14.2
10.6,13.0
13.4,14.4
11.1,12.2
9.2,12.6
11.8,14.0
11.7,13.6
11.1,13.9
13.8,15.8
15.1,16.0
13.8,15.7
15.1,15.7
15.0,15.5
14.1,13.2
11.7,11.8
11.6,13.2
9.5,10.7
2.7,6.2
8.0,8.4
8.4,9.3
5.6,6.2
5.1,7.1
6.1,6.8
6.3,7.5
3.1,6.8
3.6,7.1
5.4,7.6
4.4,5.2
5.9,6.9
5.4,8.4
8.4,12.3
11.8,13.7
14.2,15.6
15.3,15.9
16.2,16.4
16.2,16.7
18.0,18.8
17.8,18.2
17.9,18.1
14.8,14.4
12.0,10.6
8.1,6.7
7.2,7.1
9.6,10.0
9.4,10.7
9.0,10.1
8.4,9.9
8.6,9.1
5.8,4.8
2.4,2.8
3.0,2.6
4.3,4.1
3.8,4.1
5.6,5.7
6.2,5.8
6.4,6.0
4.8,4.2
2.9,1.4
2.8,1.1
1.1,-4.6
-4.0,-6.2
-0.5,-1.5
-0.1,-0.7
-1.6,-0.6
-1.0,-1.0
-1.2,0.0
-0.2,0.8
0.9,3.8
1.3,2.5
1.6,3.9
3.4,3.9
2.5,1.7
0.2,0.7
-1.6,-2.5
-4.2,-3.6
-4.9,-4.0
-5.6,-3.8
-7.7,-8.0
-8.8,-8.1
-4.9,-6.2
-8.9,-8.0
-12.9,-10.5
-13.6,-11.7
-10.7,-9.8
-12.0,-9.7
-9.7,-8.4
-2.9,-4.1
-1.0,0.0
-0.7,-3.4
-0.6,-3.9
-5.4,-8.5
-15.4,-14.6
-17.5,-17.6
-17.9,-17.4
-16.9,-17.1
-14.2,-17.1
-15.6,-18.3
-17.3,-18.6
-16.1,-16.0
-13.7,-17.2
-15.1,-15.6
-17.0,-14.5
-13.5,-15.9
-13.6,-14.5
