IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [iPerf] [Call Average] [Throughput] UL Avg TP,[Call Test] [iPerf] [Call Average] [Throughput] DL Avg TP,[Call Test] [Throughput] Application UL TP,[Event] [Data call test detail events] IPERF Call Event,[NR5G] [Throughput] PUSCH TP,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT
1,1,,,-73.9877050,40.7624500,2026-01-23 17:21:31.000,_20260123_122127_CH02_DUT_TMO_HTTP SS UL_NJ DUT REF_L2.dml,,,,N41(100)+N41(40),,371,-71.430000,19.430000,,,,,,,,,,,,,0.000,,,,
2,1,,,-73.9877050,40.7624500,2026-01-23 17:21:32.000,_20260123_122127_CH02_DUT_TMO_HTTP SS UL_NJ DUT REF_L2.dml,,,,N41(100)+N41(40),,371,-71.000000,17.830000,,,,,,,,,,,,,0.000,,,,
3,1,,,-73.9877050,40.7624500,2026-01-23 17:21:33.000,_20260123_122127_CH02_DUT_TMO_HTTP SS UL_NJ DUT REF_L2.dml,,,,N41(100)+N41(40),,371,-71.250000,18.000000,,,,,,,,,,,,,,,,,
4,1,,,-73.9877217,40.7624550,2026-01-23 17:21:34.000,_20260123_122127_CH02_DUT_TMO_HTTP SS UL_NJ DUT REF_L2.dml,,,,N41(100)+N41(40),,371,-72.170000,18.330000,,,,,,,,,,,,,0.000,,,,
5,1,,,-73.9877250,40.7624567,2026-01-23 17:21:35.000,_20260123_122127_CH02_DUT_TMO_HTTP SS UL_NJ DUT REF_L2.dml,,,,N41(100)+N41(40),,371,-73.110000,16.220000,,,,,,,,,,,,,0.000,,,,
6,1,,,-73.9877250,40.7624550,2026-01-23 17:21:36.000,_20260123_122127_CH02_DUT_TMO_HTTP SS UL_NJ DUT REF_L2.dml,,,,N41(x)+N41(x),,371,-72.210000,14.620000,,,,,,,,,,,,,0.000,,,,
7,1,,,-73.9877217,40.7624500,2026-01-23 17:21:37.000,_20260123_122127_CH02_DUT_TMO_HTTP SS UL_NJ DUT REF_L2.dml,,,,N41(x)+N41(x),,371,-70.250000,16.000000,,,,,,,,,,,,,,,,,
8,1,,,-73.9877167,40.7624433,2026-01-23 17:21:38.000,_20260123_122127_CH02_DUT_TMO_HTTP SS UL_NJ DUT REF_L2.dml,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,,,-73.9877083,40.7624233,2026-01-23 17:21:39.000,_20260123_122127_CH02_DUT_TMO_HTTP SS UL_NJ DUT REF_L2.dml,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,,,-73.9877000,40.7624050,2026-01-23 17:21:39.889,_20260123_122127_CH02_DUT_TMO_HTTP SS UL_NJ DUT REF_L2.dml,,,,,,,,,,,,,,,Upload Start Request,,,,,,,,,,
