IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [iPerf] [Call Average] [Throughput] UL Avg TP,[Call Test] [iPerf] [Call Average] [Throughput] DL Avg TP,[Call Test] [Throughput] Application UL TP,[Event] [Data call test detail events] IPERF Call Event,[NR5G] [Throughput] PUSCH TP,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT
1,1,,,-73.9875472,40.7621895,2026-01-23 19:44:50.000,_20260123_144448_CH01_REF_TMO_Play Store 30 MB_NJ DUT REF_L2.dml,,,,N41(100)+N71(15),,371,-78.200000,19.800000,,,,,,,,,,,,,,,,,
2,1,,,-73.9875472,40.7621895,2026-01-23 19:44:51.000,_20260123_144448_CH01_REF_TMO_Play Store 30 MB_NJ DUT REF_L2.dml,,,,N41(100)+N71(15),,371,-81.540000,19.380000,,,,,,,,,,,,,0.000,,,,
3,1,,,-73.9875472,40.7621895,2026-01-23 19:44:52.000,_20260123_144448_CH01_REF_TMO_Play Store 30 MB_NJ DUT REF_L2.dml,,,,N41(100)+N71(15),,371,-80.020000,18.270000,,,,,,,,,,,,,0.000,,,,
4,1,,,-73.9875472,40.7621895,2026-01-23 19:44:53.000,_20260123_144448_CH01_REF_TMO_Play Store 30 MB_NJ DUT REF_L2.dml,,,,N41(100)+N71(15),,371,-78.930000,18.040000,,,,,,,,,,,,,0.000,,,,
5,1,,,-73.9875472,40.7621895,2026-01-23 19:44:54.000,_20260123_144448_CH01_REF_TMO_Play Store 30 MB_NJ DUT REF_L2.dml,,,,N41(100)+N71(15),,371,-77.720000,19.560000,,,,,,,,,,,,,0.008,,,,
6,1,,,-73.9875472,40.7621895,2026-01-23 19:44:55.000,_20260123_144448_CH01_REF_TMO_Play Store 30 MB_NJ DUT REF_L2.dml,,,,N41(100)+N71(15),,371,-78.470000,20.400000,,,,,,,,,,,,,0.264,,,,
7,1,,,-73.9875472,40.7621895,2026-01-23 19:44:56.000,_20260123_144448_CH01_REF_TMO_Play Store 30 MB_NJ DUT REF_L2.dml,,,,N41(100)+N71(15),,371,-78.580000,19.880000,,,,,,,,,,,,,0.000,,,,
8,1,,,-73.9875472,40.7621895,2026-01-23 19:44:57.000,_20260123_144448_CH01_REF_TMO_Play Store 30 MB_NJ DUT REF_L2.dml,,,,N41(100)+N71(15),,371,-78.480000,19.880000,,,,,,,,,,,,,0.072,,,,
9,1,,,-73.9875472,40.7621895,2026-01-23 19:44:58.000,_20260123_144448_CH01_REF_TMO_Play Store 30 MB_NJ DUT REF_L2.dml,,,,N41(100)+N71(15),,371,-79.680000,18.000000,,,,,,,,,,,,,0.016,,,,
10,1,,,-73.9875472,40.7621895,2026-01-23 19:44:59.000,_20260123_144448_CH01_REF_TMO_Play Store 30 MB_NJ DUT REF_L2.dml,,,,N41(100)+N71(15),,371,-79.220000,19.900000,,,,,,,,,,,,,0.024,,,,
11,1,,,-73.9875472,40.7621895,2026-01-23 19:45:00.000,_20260123_144448_CH01_REF_TMO_Play Store 30 MB_NJ DUT REF_L2.dml,,,,N41(100)+N71(15),NR SA,371,-78.600000,20.040000,,,,,,,,,,,,,0.000,,,,
12,1,,,-73.9875472,40.7621895,2026-01-23 19:45:01.000,_20260123_144448_CH01_REF_TMO_Play Store 30 MB_NJ DUT REF_L2.dml,,,,N41(100)+N71(15),NR SA,371,-78.170000,19.770000,,,,,,,,,,,,,0.072,,,,
13,1,,,-73.9875472,40.7621895,2026-01-23 19:45:02.000,_20260123_144448_CH01_REF_TMO_Play Store 30 MB_NJ DUT REF_L2.dml,,,,N41(100)+N71(15),NR SA,371,-79.330000,20.540000,,,,,,,,,,,,,0.016,,,,
14,1,,,-73.9875472,40.7621895,2026-01-23 19:45:03.000,_20260123_144448_CH01_REF_TMO_Play Store 30 MB_NJ DUT REF_L2.dml,,,,N41(100)+N71(15),NR SA,371,-80.460000,17.620000,,,,,,,,,,,,,0.000,,,,
15,1,,,-73.9875472,40.7621895,2026-01-23 19:45:04.000,_20260123_144448_CH01_REF_TMO_Play Store 30 MB_NJ DUT REF_L2.dml,,,,N41(100)+N71(15),NR SA,371,-78.140000,20.200000,,,,,,,,,,,,,0.000,,,,
16,1,,,-73.9875472,40.7621895,2026-01-23 19:45:05.000,_20260123_144448_CH01_REF_TMO_Play Store 30 MB_NJ DUT REF_L2.dml,,,,N41(100)+N71(15),NR SA,371,-82.720000,17.040000,,,,,,,,,,,,,0.000,,,,
17,1,,,-73.9875472,40.7621895,2026-01-23 19:45:06.000,_20260123_144448_CH01_REF_TMO_Play Store 30 MB_NJ DUT REF_L2.dml,,,,N41(100)+N71(15),NR SA,371,-84.040000,14.870000,,,,,,,,,,,,,,,,,
18,1,,,-73.9875472,40.7621895,2026-01-23 19:45:07.000,_20260123_144448_CH01_REF_TMO_Play Store 30 MB_NJ DUT REF_L2.dml,,,,N41(100)+N71(15),NR SA,371,-83.460000,14.380000,,,,,,,,,,,,,0.148,,,,
19,1,,,-73.9875472,40.7621895,2026-01-23 19:45:08.000,_20260123_144448_CH01_REF_TMO_Play Store 30 MB_NJ DUT REF_L2.dml,,,,N41(100)+N71(15),NR SA,371,-81.530000,16.020000,,,,,,,,,,,,,0.000,,,,
20,1,,,-73.9875472,40.7621895,2026-01-23 19:45:09.000,_20260123_144448_CH01_REF_TMO_Play Store 30 MB_NJ DUT REF_L2.dml,,,,N41(100)+N71(15),NR SA,371,-81.560000,16.050000,,,,,,,,,,,,,0.136,,,,
21,1,,,-73.9875472,40.7621895,2026-01-23 19:45:10.000,_20260123_144448_CH01_REF_TMO_Play Store 30 MB_NJ DUT REF_L2.dml,,,,N41(100)+N71(15),NR SA,371,-84.160000,15.090000,,,,,,,,,,,,,0.672,,,,
