[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Event] [Data call test detail events] IPERF Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP
,,,N25(20)+N71(20)+N41(90),NR SA,75,-108.900000,-4.510000,,,,,,,,,,,,,46.327,0.410
,,,N25(20)+N71(20)+N41(90),NR SA,75,-108.960000,-2.960000,,,,,,,,,,,,,71.253,0.549
,,,N25(20)+N71(20)+N41(90),NR SA,75,-111.700000,-5.580000,,,,,,,,,,,,,71.038,0.559
,,,N25(20)+N71(20)+N41(90),NR SA,75,-113.430000,-4.340000,,,,,,,,,,,,,59.868,0.501
,,,N25(20)+N71(20)+N41(90),NR SA,75,-110.840000,-3.460000,,,,,,,,,,,,,26.276,0.281
,,,N25(20)+N41(90),NR SA,75,-107.100000,-2.190000,,,,,,,,,,,,,41.027,0.308
,,,N25(20)+N41(90),NR SA,75,-106.860000,-2.220000,,,,,,,,,,,,,45.207,0.326
,,,N25(20)+N41(90),NR SA,75,-106.350000,-2.310000,,,,,,,,,,,,,10.200,0.074
,,,N25(20)+N41(90),NR SA,75,-106.670000,-2.590000,,,,,,,,,,,,,0.000,0.001
,,,N25(20)+N41(90),NR SA,75,-107.600000,-1.530000,,,,,,,,,,,,,0.086,0.067
,,,N25(20)+N41(90),NR SA,75,-105.490000,-0.990000,,,,,,,,,,,,,0.096,0.075
,,,N25(20)+N41(90),NR SA,75,-105.770000,-1.600000,,,,,,,,,,,,,0.001,0.001
,,,N25(20)+N41(90),NR SA,75,-108.210000,-1.100000,,,,,,,,,,,,,0.000,0.003
,,,N25(20)+N41(90),NR SA,75,-108.620000,-1.680000,,,,,,,,,,,,,0.000,
,,,N25(20)+N41(90),NR SA,75,-107.900000,-0.200000,,,,,,,,,,,,,0.000,0.001
,,,N25(20)+N41(90),NR SA,75,-106.930000,-1.720000,,,,,,,,,,,,,0.000,0.001
,,,N25(20)+N41(90),NR SA,75,-105.290000,-1.480000,,,,,,,,,,,,,0.000,0.001
,,,N25(20)+N41(90),NR SA,75,-105.430000,-3.210000,,,,,,,,,,,,,0.000,0.000
,,,N25(20)+N41(90),NR SA,75,-104.050000,-2.580000,,,,,,,,,,,,,0.000,0.000
,,,N25(20)+N41(90),NR SA,75,-103.010000,-1.990000,,,,,,,,,,,,,0.000,0.000
,,,N25(20)+N41(90),NR SA,75,-103.500000,-1.920000,,,,,,,,,,,,,0.000,0.000
,,,N25(20),NR SA,670,-105.010000,3.280000,,,,,,,,,,,,,0.001,0.000
,,,N25(20),NR SA,670,-105.110000,3.410000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,670,-104.480000,6.030000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,670,-105.130000,4.830000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,670,-107.430000,2.570000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,670,-107.170000,3.500000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,670,-108.310000,2.730000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,670,-108.590000,2.010000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,670,-110.750000,-1.550000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,670,-111.980000,-4.710000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,670,-108.300000,-4.760000,,,,,,,,,,,,,0.075,0.060
,,,N25(20),NR SA,670,-106.280000,-2.910000,,,,,,,,,,,,,0.001,0.002
,,,N25(20),NR SA,670,-103.610000,-2.700000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,670,-104.650000,-3.210000,,,,,,,,,,,,,0.000,0.000
,,,N25(20),NR SA,670,-107.080000,-5.550000,,,,,,,,,,,,,0.000,0.000
,,,N25(20),NR SA,670,-104.330000,2.040000,,,,,,,,,,,,,0.012,0.007
,,,N25(20),NR SA,670,-103.580000,1.430000,,,,,,,,,,,,,0.000,0.002
,,,N25(20),NR SA,670,-105.040000,-0.360000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,670,-105.450000,-0.390000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,670,-105.060000,0.710000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,670,-104.330000,1.320000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,670,-102.670000,3.940000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,670,-101.230000,5.000000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,670,-101.950000,3.330000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,670,-103.200000,1.550000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,670,-103.940000,2.290000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,670,-103.650000,1.340000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,670,-102.950000,2.120000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,670,-104.520000,0.140000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,670,-103.210000,2.310000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,670,-99.920000,5.400000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,670,-98.250000,5.460000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,670,-98.460000,4.910000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,670,-99.860000,4.730000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,670,-101.840000,0.750000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-104.290000,-0.880000,,,,,,,,,,,,,0.001,0.000
,,,N25(20),NR SA,872,-105.340000,-4.420000,,,,,,,,,,,,,0.000,
,,,,NR SA,,,,,,,,,,,,,,,,0.000,
