[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Event] [Data call test detail events] IPERF Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,N25(20),NR SA,872,-104.910000,1.730000,,,,,,,,,,,,,0.001,0.032
,,,N25(20),NR SA,872,-106.840000,0.710000,,,,,,,,,,,,,0.016,0.029
,,,N25(20),NR SA,872,-105.850000,-0.280000,,,,,,,,,,,,,0.054,0.090
,,,N25(20),NR SA,872,-109.210000,-2.450000,,,,,,,,,,,,,0.090,0.092
,,,N25(20),NR SA,872,-111.310000,-1.900000,,,,,,,,,,,,,0.012,0.036
,,,N25(20),NR SA,872,-110.460000,-1.720000,,,,,,,,,,,,,0.019,0.025
,,,N25(20),NR SA,872,-107.560000,-2.250000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-106.850000,-2.820000,,,,,,,,,,,,,0.002,0.003
,,,N25(20),NR SA,872,-105.590000,0.620000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-105.280000,-2.110000,,,,,,,,,,,,,0.187,0.291
,,,N25(20),NR SA,872,-105.650000,2.470000,,,,,,,,,,,,,0.209,0.105
,,,N25(20)+N71(20)+N41(100),NR SA,872,-106.940000,1.010000,,,,,,,,,,,,,0.310,0.245
,,,N25(20)+N71(20)+N41(100),NR SA,872,-109.810000,-3.650000,,,,,,,,,,,,,16.223,0.277
,,,N25(20)+N71(20)+N41(100),NR SA,872,-107.840000,-0.470000,,,,,,,,,,,,,12.898,0.123
,,,N25(20)+N71(20)+N41(100),NR SA,872,-105.920000,0.740000,,,,,,,,,,,,,18.966,0.219
,,,N25(20)+N71(20)+N41(100),NR SA,872,-110.670000,-5.860000,,,,,,,,,,,,,28.028,0.244
,,,N25(20)+N71(20)+N41(100),NR SA,872,-119.010000,-8.820000,,,,,,,,,,,,,30.415,0.258
,,,N25(20)+N71(20)+N41(100),NR SA,872,-110.430000,-5.490000,,,,,,,,,,,,,14.591,0.205
,,,N25(20)+N71(20)+N41(100),NR SA,872,-110.540000,-0.450000,,,,,,,,,,,,,26.242,0.269
,,,N25(20)+N71(20)+N41(100),NR SA,872,-105.260000,-1.180000,,,,,,,,,,,,,43.629,0.397
,,,N25(20)+N71(20)+N41(100),NR SA,872,-104.600000,-1.000000,,,,,,,,,,,,,92.978,0.720
,,,N25(20)+N71(20)+N41(100),NR SA,872,-104.960000,0.970000,,,,,,,,,,,,,164.477,1.082
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.590000,-2.180000,,,,,,,,,,,,,169.772,1.201
,,,N25(20)+N71(20)+N41(100),NR SA,872,-110.020000,-2.250000,,,,,,,,,,,,,0.000,0.002
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.650000,-1.870000,,,,,,,,,,,,,0.074,0.088
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.500000,0.320000,,,,,,,,,,,,,0.076,0.119
,,,N25(20),NR SA,872,-113.210000,0.210000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-107.960000,0.550000,,,,,,,,,,,,,0.000,0.001
,,,N25(20),NR SA,872,-106.300000,-1.010000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-106.020000,-0.440000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-108.090000,-2.520000,,,,,,,,,,,,,0.000,
,,,N25(20)+N71(20)+N41(100),NR SA,872,-107.460000,2.510000,,,,,,,,,,,,,0.207,0.080
,,,N25(20)+N71(20)+N41(100),NR SA,872,-107.860000,-3.600000,,,,,,,,,,,,,0.000,0.004
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.010000,-9.290000,,,,,,,,,,,,,0.001,0.004
,,,N25(20)+N71(20)+N41(100),NR SA,872,-113.510000,-5.560000,,,,,,,,,,,,,0.003,0.009
,,,N25(20)+N71(20)+N41(100),NR SA,872,-109.230000,-4.970000,,,,,,,,,,,,,0.004,0.022
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.710000,-5.340000,,,,,,,,,,,,,0.000,0.023
,,,N25(20)+N71(20)+N41(100),NR SA,872,-107.300000,-0.770000,,,,,,,,,,,,,0.001,0.028
,,,N25(20)+N71(20)+N41(100),NR SA,872,-105.100000,0.690000,,,,,,,,,,,,,0.003,0.019
,,,N25(20)+N71(20)+N41(100),NR SA,872,-106.910000,-1.840000,,,,,,,,,,,,,0.001,0.006
,,,N25(20)+N71(20)+N41(100),NR SA,872,-104.950000,1.220000,,,,,,,,,,,,,0.000,0.002
,,,N25(20)+N71(20)+N41(100),NR SA,872,-104.700000,2.230000,,,,,,,,,,,,,0.001,0.004
,,,N25(20)+N71(20)+N41(100),NR SA,872,-104.370000,1.380000,,,,,,,,,,,,,0.073,0.094
,,,N25(20)+N71(20)+N41(100),NR SA,872,-104.470000,0.140000,,,,,,,,,,,,,1.468,0.361
,,,N25(20)+N71(20)+N41(100),NR SA,872,-105.180000,0.060000,,,,,,,,,,,,,0.058,0.067
,,,N25(20)+N71(20)+N41(100),NR SA,872,-107.390000,-3.470000,,,,,,,,,,,,,0.604,0.146
,,,N25(20)+N71(20)+N41(100),NR SA,872,-106.630000,-2.150000,,,,,,,,,,,,,0.002,0.009
,,,N25(20)+N71(20)+N41(100),NR SA,872,-105.560000,-2.450000,,,,,,,,,,,,,0.000,0.001
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.570000,-3.740000,,,,,,,,,,,,,0.000,0.003
,,,N25(20)+N71(20)+N41(100),NR SA,872,-106.510000,-3.770000,,,,,,,,,,,,,0.000,0.002
,,,N25(20)+N71(20)+N41(100),NR SA,872,-106.720000,-2.110000,,,,,,,,,,,,,0.000,0.002
,,,N25(20)+N71(20)+N41(100),NR SA,872,-106.550000,-1.190000,,,,,,,,,,,,,0.003,0.014
,,,N25(20)+N71(20)+N41(100),NR SA,872,-106.210000,-1.060000,,,,,,,,,,,,,0.015,0.018
,,,N25(20)+N71(20)+N41(100),NR SA,872,-106.480000,-1.660000,,,,,,,,,,,,,0.000,0.002
,,,N25(20)+N71(20)+N41(100),NR SA,872,-110.300000,-4.490000,,,,,,,,,,,,,0.000,0.003
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.760000,-3.790000,,,,,,,,,,,,,0.000,
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.190000,-3.320000,,,,,,,,,,,,,0.000,0.002
,,,N25(20)+N71(20)+N41(100),NR SA,872,-109.190000,-5.510000,,,,,,,,,,,,,0.000,
,,,N25(20)+N71(20)+N41(100),NR SA,872,-107.360000,-3.220000,,,,,,,,,,,,,0.000,0.001
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,N25(20),NR SA,75,-105.720000,-0.570000,,,,,,,,,,,,,0.032,0.041
,,,N25(20),NR SA,75,-106.400000,-0.930000,,,,,,,,,,,,,0.020,0.032
,,,N25(20),NR SA,75,-107.030000,-2.270000,,,,,,,,,,,,,0.082,0.143
,,,N25(20),NR SA,75,-108.480000,-4.800000,,,,,,,,,,,,,0.076,0.046
,,,N25(20),NR SA,75,-107.850000,-3.150000,,,,,,,,,,,,,0.002,0.002
,,,N25(20),NR SA,75,-106.830000,-4.120000,,,,,,,,,,,,,0.038,0.121
,,,N25(20),NR SA,75,-108.520000,-5.160000,,,,,,,,,,,,,0.019,0.005
,,,N25(20)+N71(20)+N41(90),NR SA,75,-107.030000,-5.530000,,,,,,,,,,,,,0.507,0.368
,,,N25(20)+N71(20)+N41(90),NR SA,75,-106.480000,-4.250000,,,,,,,,,,,,,24.328,0.455
,,,N25(20)+N71(20)+N41(90),NR SA,75,-105.450000,-4.110000,,,,,,,,,,,,,36.572,0.296
,,,N25(20)+N71(20)+N41(90),NR SA,75,-106.390000,-3.590000,,,,,,,,,,,,,98.373,0.633
,,,N25(20)+N71(20)+N41(90),NR SA,75,-108.100000,-3.060000,,,,,,,,,,,,,165.096,1.083
,,,N25(20)+N71(20)+N41(90),NR SA,75,-109.120000,-2.260000,,,,,,,,,,,,,179.078,1.267
,,,N25(20)+N71(20)+N41(90),NR SA,75,-108.380000,-3.760000,,,,,,,,,,,,,137.980,0.950
,,,N25(20)+N71(20)+N41(90),NR SA,75,-107.730000,-4.150000,,,,,,,,,,,,,0.028,0.070
,,,N25(20)+N71(20)+N41(90),NR SA,75,-109.670000,-6.300000,,,,,,,,,,,,,0.104,0.124
,,,N25(20)+N71(20)+N41(90),NR SA,75,-109.650000,-5.820000,,,,,,,,,,,,,0.011,0.027
,,,N25(20)+N71(20)+N41(90),NR SA,75,-113.590000,-3.470000,,,,,,,,,,,,,0.002,0.004
,,,N25(20)+N71(20)+N41(90),NR SA,75,-109.480000,-4.060000,,,,,,,,,,,,,0.000,
,,,N25(20)+N71(20)+N41(90),NR SA,75,-109.080000,-4.620000,,,,,,,,,,,,,0.003,0.006
,,,N25(20)+N71(20)+N41(90),NR SA,75,-110.080000,-5.690000,,,,,,,,,,,,,0.000,
,,,N25(20)+N71(20)+N41(90),NR SA,75,-107.520000,-3.320000,,,,,,,,,,,,,0.096,0.116
,,,N25(20)+N71(20)+N41(90),NR SA,75,-107.100000,-4.430000,,,,,,,,,,,,,0.000,
,,,N25(20)+N71(20)+N41(90),NR SA,75,-104.370000,-2.080000,,,,,,,,,,,,,0.002,0.005
,,,N25(20)+N71(20)+N41(90),NR SA,75,-104.720000,-5.630000,,,,,,,,,,,,,0.000,
,,,N25(20)+N71(20)+N41(90),NR SA,75,-104.720000,-3.550000,,,,,,,,,,,,,0.000,
,,,N25(20)+N71(20)+N41(90),NR SA,75,-103.320000,-2.440000,,,,,,,,,,,,,0.001,0.001
,,,N25(20),NR SA,75,-106.980000,-4.740000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,75,-105.490000,-2.260000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,75,-108.430000,-0.960000,,,,,,,,,,,,,0.047,0.002
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,N25(20),NR SA,872,-106.010000,-2.630000,,,,,,,,,,,,,0.001,0.011
,,,N25(20),NR SA,872,-107.790000,-2.780000,,,,,,,,,,,,,0.014,0.047
,,,N25(20),NR SA,872,-106.900000,-0.500000,,,,,,,,,,,,,0.070,0.124
,,,N25(20),NR SA,872,-104.390000,0.380000,,,,,,,,,,,,,0.085,0.077
,,,N25(20),NR SA,872,-107.590000,-1.650000,,,,,,,,,,,,,0.002,0.002
,,,N25(20),NR SA,872,-108.210000,-1.620000,,,,,,,,,,,,,0.000,0.005
,,,N25(20),NR SA,872,-108.920000,-3.680000,,,,,,,,,,,,,0.185,0.167
,,,N25(20)+N71(20)+N41(100),NR SA,872,-107.320000,-2.350000,,,,,,,,,,,,,2.421,0.344
,,,N25(20)+N71(20)+N41(100),NR SA,872,-105.670000,-3.410000,,,,,,,,,,,,,10.167,0.132
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.920000,-4.720000,,,,,,,,,,,,,9.090,0.116
,,,N25(20)+N71(20)+N41(100),NR SA,872,-110.560000,-3.780000,,,,,,,,,,,,,12.784,0.133
,,,N25(20)+N71(20)+N41(100),NR SA,872,-110.900000,-4.110000,,,,,,,,,,,,,22.424,0.173
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.220000,-0.900000,,,,,,,,,,,,,1.902,0.140
,,,N25(20)+N71(20)+N41(100),NR SA,872,-105.690000,0.030000,,,,,,,,,,,,,2.759,0.138
,,,N25(20)+N71(20)+N41(100),NR SA,872,-105.970000,-1.430000,,,,,,,,,,,,,0.383,0.025
,,,N25(20)+N71(20)+N41(100),NR SA,872,-104.430000,0.960000,,,,,,,,,,,,,41.898,0.295
,,,N25(20)+N71(20)+N41(100),NR SA,872,-105.880000,-2.100000,,,,,,,,,,,,,71.620,0.512
,,,N25(20)+N71(20)+N41(100),NR SA,872,-107.200000,-0.390000,,,,,,,,,,,,,23.954,0.240
,,,N25(20)+N71(20)+N41(100),NR SA,872,-104.990000,0.670000,,,,,,,,,,,,,14.437,0.188
,,,N25(20)+N71(20)+N41(100),NR SA,872,-106.660000,-0.370000,,,,,,,,,,,,,18.104,0.337
,,,N25(20)+N71(20)+N41(100),NR SA,872,-110.170000,-1.350000,,,,,,,,,,,,,13.034,0.163
,,,N25(20)+N71(20)+N41(100),NR SA,872,-104.830000,-2.740000,,,,,,,,,,,,,30.299,0.349
,,,N25(20)+N71(20)+N41(100),NR SA,872,-106.220000,-1.170000,,,,,,,,,,,,,174.601,1.157
,,,N25(20)+N71(20)+N41(100),NR SA,872,-107.300000,-3.790000,,,,,,,,,,,,,172.452,1.144
,,,N25(20)+N71(20)+N41(100),NR SA,872,-109.230000,-1.210000,,,,,,,,,,,,,0.062,0.072
,,,N25(20),NR SA,872,-106.240000,0.310000,,,,,,,,,,,,,0.122,0.128
,,,N25(20),NR SA,872,-106.530000,0.960000,,,,,,,,,,,,,0.047,0.076
,,,N25(20),NR SA,872,-107.350000,0.970000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-104.650000,3.130000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-106.830000,0.460000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-109.280000,-0.460000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-106.820000,-0.360000,,,,,,,,,,,,,0.000,
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.820000,-2.410000,,,,,,,,,,,,,0.068,0.076
,,,N25(20)+N71(20)+N41(100),NR SA,872,-107.240000,-1.490000,,,,,,,,,,,,,0.001,0.005
,,,N25(20)+N71(20)+N41(100),NR SA,872,-106.930000,-2.390000,,,,,,,,,,,,,0.001,0.004
,,,N25(20)+N71(20)+N41(100),NR SA,872,-110.290000,-3.360000,,,,,,,,,,,,,0.001,0.005
,,,N25(20)+N71(20)+N41(100),NR SA,872,-107.880000,1.450000,,,,,,,,,,,,,0.000,0.003
,,,N25(20)+N71(20)+N41(100),NR SA,872,-104.400000,0.200000,,,,,,,,,,,,,0.000,0.003
,,,N25(20)+N71(20)+N41(100),NR SA,872,-103.550000,0.800000,,,,,,,,,,,,,0.043,0.055
,,,N25(20)+N71(20)+N41(100),NR SA,872,-102.550000,1.280000,,,,,,,,,,,,,0.001,0.002
,,,N25(20)+N71(20)+N41(100),NR SA,872,-104.010000,-0.330000,,,,,,,,,,,,,0.000,0.002
,,,N25(20)+N71(20)+N41(100),NR SA,872,-107.650000,-1.560000,,,,,,,,,,,,,0.000,0.002
,,,N25(20)+N71(20)+N41(100),NR SA,872,-109.490000,-3.490000,,,,,,,,,,,,,0.000,
,,,N25(20)+N71(20)+N41(100),NR SA,872,-109.210000,-3.760000,,,,,,,,,,,,,0.008,0.005
,,,N25(20),NR SA,872,-104.740000,-0.620000,,,,,,,,,,,,,0.002,0.008
,,,N25(20),NR SA,872,-106.000000,-2.490000,,,,,,,,,,,,,0.001,0.002
,,,N25(20),NR SA,872,-106.020000,-1.590000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-105.020000,-0.800000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-106.120000,-2.800000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-105.590000,-2.330000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-108.460000,-1.570000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-108.970000,-3.860000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-108.100000,-3.600000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-105.900000,-0.230000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-108.180000,-2.580000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-110.880000,-3.820000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-107.330000,2.060000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-106.700000,-2.450000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-112.580000,-7.100000,,,,,,,,,,,,,0.002,0.003
,,,N25(20),NR SA,75,-110.970000,-3.490000,,,,,,,,,,,,,0.000,0.001
,,,N25(20),NR SA,75,-108.770000,-1.220000,,,,,,,,,,,,,0.000,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,N25(20),NR SA,75,-105.880000,-3.290000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,75,-103.230000,-1.840000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,75,-108.590000,-2.150000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,75,-105.300000,-4.550000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,75,-105.590000,-0.150000,,,,,,,,,,,,,0.047,0.002
,,,N25(20),NR SA,75,-105.290000,-2.170000,,,,,,,,,,,,,0.068,0.153
,,,N25(20),NR SA,75,-105.470000,-0.280000,,,,,,,,,,,,,0.000,0.002
,,,N25(20),NR SA,75,-107.660000,-2.940000,,,,,,,,,,,,,0.005,0.080
,,,N25(20),NR SA,75,-108.370000,-3.300000,,,,,,,,,,,,,0.009,0.007
,,,N25(20),NR SA,75,-109.440000,-3.450000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,75,-107.750000,-1.630000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,75,-107.800000,-3.590000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,75,-108.170000,-1.180000,,,,,,,,,,,,,0.008,0.006
,,,N25(20),NR SA,75,-109.130000,-3.770000,,,,,,,,,,,,,0.000,0.001
,,,N25(20),NR SA,75,-108.690000,0.080000,,,,,,,,,,,,,0.000,0.002
,,,N25(20),NR SA,75,-108.350000,0.970000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,75,-108.730000,0.620000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,75,-107.810000,-0.180000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,75,-110.400000,-0.190000,,,,,,,,,,,,,0.008,0.005
,,,N25(20),NR SA,75,-108.390000,0.080000,,,,,,,,,,,,,0.000,0.004
,,,N25(20),NR SA,75,-108.890000,-4.520000,,,,,,,,,,,,,0.001,0.002
,,,N25(20),NR SA,75,-107.290000,-2.240000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,75,-106.920000,-2.980000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,75,-105.500000,-0.460000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,75,-104.870000,0.310000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,75,-104.070000,-0.630000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,75,-105.530000,-3.760000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,75,-106.610000,0.470000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,75,-107.750000,0.770000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,75,-107.000000,1.110000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,75,-106.970000,-0.550000,,,,,,,,,,,,,0.005,0.010
,,,N25(20),NR SA,75,-107.750000,-0.950000,,,,,,,,,,,,,0.058,0.054
,,,N25(20),NR SA,75,-105.760000,2.150000,,,,,,,,,,,,,0.082,0.069
,,,N25(20),NR SA,75,-107.000000,0.150000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,75,-106.910000,-1.460000,,,,,,,,,,,,,0.000,
,,,N25(20)+N71(20)+N41(100),NR SA,75,-106.850000,-1.440000,,,,,,,,,,,,,0.093,0.030
,,,N25(20)+N71(20)+N41(100),NR SA,75,-107.100000,-1.670000,,,,,,,,,,,,,0.001,0.003
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,0.850000,,,,,,,,,,,,,,
,,,N25(20),NR SA,872,-107.610000,4.640000,,,,,,,,,,,,,0.001,0.048
,,,N25(20),NR SA,872,-111.500000,-1.830000,,,,,,,,,,,,,0.059,0.090
,,,N25(20),NR SA,872,-108.600000,-2.030000,,,,,,,,,,,,,0.040,0.072
,,,N25(20),NR SA,872,-107.030000,0.050000,,,,,,,,,,,,,0.072,0.057
,,,N25(20)+N71(20)+N41(100),NR SA,872,-103.500000,4.280000,,,,,,,,,,,,,0.259,0.143
,,,N25(20)+N71(20)+N41(100),NR SA,872,-104.800000,-1.860000,,,,,,,,,,,,,3.060,0.470
,,,N25(20)+N71(20)+N41(100),NR SA,872,-105.030000,-1.750000,,,,,,,,,,,,,15.144,0.182
,,,N25(20)+N71(20)+N41(100),NR SA,872,-104.930000,-1.600000,,,,,,,,,,,,,3.934,0.114
,,,N25(20)+N71(20)+N41(100),NR SA,872,-107.780000,-1.710000,,,,,,,,,,,,,12.716,0.125
,,,N25(20)+N71(20)+N41(100),NR SA,872,-107.920000,-2.760000,,,,,,,,,,,,,17.132,0.168
,,,N25(20)+N71(20)+N41(100),NR SA,872,-110.020000,-3.310000,,,,,,,,,,,,,9.867,0.154
,,,N25(20)+N71(20)+N41(100),NR SA,872,-110.720000,-3.020000,,,,,,,,,,,,,14.616,0.170
,,,N25(20)+N71(20)+N41(100),NR SA,872,-110.890000,0.040000,,,,,,,,,,,,,13.702,0.168
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.830000,-2.320000,,,,,,,,,,,,,8.621,0.143
,,,N25(20)+N71(20)+N41(100),NR SA,872,-111.300000,-3.840000,,,,,,,,,,,,,9.925,0.147
,,,N25(20)+N71(20)+N41(100),NR SA,872,-115.580000,-4.320000,,,,,,,,,,,,,9.076,0.138
,,,N25(20)+N71(20)+N41(100),NR SA,872,-109.350000,0.230000,,,,,,,,,,,,,13.713,0.167
,,,N25(20)+N41(100),NR SA,872,-108.580000,0.130000,,,,,,,,,,,,,21.554,0.225
,,,N25(20)+N41(100),NR SA,872,-106.270000,1.010000,,,,,,,,,,,,,38.084,0.309
,,,N25(20)+N41(100),NR SA,872,-105.650000,-0.300000,,,,,,,,,,,,,32.066,0.276
,,,N25(20)+N41(100),NR SA,872,-108.740000,-1.240000,,,,,,,,,,,,,31.884,0.300
,,,N25(20)+N41(100),NR SA,872,-106.500000,-0.170000,,,,,,,,,,,,,37.491,0.318
,,,N25(20)+N41(100),NR SA,872,-105.300000,0.960000,,,,,,,,,,,,,25.499,0.266
