IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[Call Test] Call Start Network,[Call Test] Call Type,[Call Test] Call Result,[Call Test] Call Middle Network,[Call Test] Call End Network,[Call Test] Mobile ChipSet,[Call Test] [VoNR VoLTE] [Duration] SIP Setup Duration (Invite~200OK),[Call Test] [Misc] [Mobile] IMEI,[Call Test] [Throughput] Application DL TP,[General] Serving Network (In Traffic),[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [KR PS-LTE] [SMS] [Timestamp] SIP Message,[Packet Data] [SIP] UL/DL,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Call Test] [Voice or Video Call] Call Result,[Call Test] [Voice or Video Call] Orig/Term,[Call Test] [Voice or Video Call] Result & Reason,[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[Event] Total Call Result,[Event] Voice Call Event,[Event] [Event Occurrence Count] Call Completed #,[Event] [Event Occurrence Count] Outgoing Call Setup Fail #,[Event] [Event Occurrence Count] Call Dropped #,[Event] [Event Occurrence Count] Call Start #,[Call Test] [Voice or Video Call] [Duration] Traffic Duration (LoggingTool),[NR5G] [RF] PCI,[Call Test] [Voice Quality] [Sampled Values] MOS (POLQA),[WiFi] On Off,[WiFi] Connect State,[WiFi] [Serving AP] RSSI,[WiFi] [Serving AP] Frequency,[WiFi] [Serving AP] Link Speed,[Call Test] [VoNR VoLTE] [Handover] Rx RTP Delay (Control Plane),[Call Test] [Voice or Video Call] Call Type,[Event] [Event Occurrence Count] Handover OK #,[Mobile Info] [Android] [Radio] Network Type (Data Svc),[NR5G] [RF] RSRP
29,1,,,-121.9314830,47.5244923,2026-01-27 02:45:21.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-66.000000,2437,32,,,,IWLAN,-113.830000
30,1,,,-121.9314830,47.5244923,2026-01-27 02:45:22.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-66.000000,2437,32,,,,IWLAN,-111.840000
31,1,,,-121.9314830,47.5244923,2026-01-27 02:45:23.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-66.000000,2437,32,,,,,-113.090000
32,1,,,-121.9314830,47.5244923,2026-01-27 02:45:24.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-65.000000,2437,32,,,,IWLAN,-111.810000
33,1,,,-121.9314830,47.5244923,2026-01-27 02:45:25.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-65.000000,2437,32,,,,IWLAN,-112.480000
34,1,,,-121.9314830,47.5244923,2026-01-27 02:45:26.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-65.000000,2437,32,,,,IWLAN,-114.640000
35,1,,,-121.9314830,47.5244923,2026-01-27 02:45:27.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-64.000000,2437,32,,,,IWLAN,-113.360000
36,1,,,-121.9314830,47.5244923,2026-01-27 02:45:28.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-64.000000,2437,32,,,,IWLAN,-113.330000
37,1,,,-121.9314830,47.5244923,2026-01-27 02:45:29.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-64.000000,2437,32,,,,IWLAN,-110.250000
38,1,,,-121.9314830,47.5244923,2026-01-27 02:45:30.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-66.000000,2437,44,,,,IWLAN,-114.080000
39,1,,,-121.9314830,47.5244923,2026-01-27 02:45:31.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-66.000000,2437,44,,,,IWLAN,-112.510000
40,1,,,-121.9314830,47.5244923,2026-01-27 02:45:32.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-66.000000,2437,44,,,,IWLAN,-113.620000
41,1,,,-121.9314830,47.5244923,2026-01-27 02:45:33.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-64.000000,2437,44,,,,IWLAN,-116.260000
42,1,,,-121.9314830,47.5244923,2026-01-27 02:45:34.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-64.000000,2437,44,,,,IWLAN,-112.010000
43,1,,,-121.9314830,47.5244923,2026-01-27 02:45:35.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-64.000000,2437,44,,,,IWLAN,-114.520000
44,1,,,-121.9314830,47.5244923,2026-01-27 02:45:36.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-65.000000,2437,24,,,,IWLAN,-114.330000
45,1,,,-121.9314830,47.5244923,2026-01-27 02:45:37.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-65.000000,2437,24,,,,IWLAN,-116.740000
46,1,,,-121.9314830,47.5244923,2026-01-27 02:45:38.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-65.000000,2437,24,,,,IWLAN,-115.140000
47,1,,,-121.9314830,47.5244923,2026-01-27 02:45:39.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-64.000000,2437,48,,,,IWLAN,-118.150000
48,1,,,-121.9314830,47.5244923,2026-01-27 02:45:40.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-64.000000,2437,48,,,,IWLAN,-117.040000
49,1,,,-121.9314830,47.5244923,2026-01-27 02:45:41.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-64.000000,2437,48,,,,IWLAN,-118.030000
50,1,,,-121.9314830,47.5244923,2026-01-27 02:45:42.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-64.000000,2437,48,,,,IWLAN,-118.720000
51,1,,,-121.9314830,47.5244923,2026-01-27 02:45:43.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-64.000000,2437,48,,,,IWLAN,-113.880000
52,1,,,-121.9314830,47.5244923,2026-01-27 02:45:44.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-64.000000,2437,48,,,,IWLAN,-111.280000
53,1,,,-121.9314830,47.5244923,2026-01-27 02:45:45.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-64.000000,2437,32,,,,IWLAN,-115.170000
54,1,,,-121.9314830,47.5244923,2026-01-27 02:45:46.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-64.000000,2437,32,,,,IWLAN,-118.910000
55,1,,,-121.9314830,47.5244923,2026-01-27 02:45:47.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-64.000000,2437,32,,,,IWLAN,-117.300000
56,1,,,-121.9314830,47.5244923,2026-01-27 02:45:48.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-64.000000,2437,28,,,,IWLAN,-118.400000
57,1,,,-121.9314830,47.5244923,2026-01-27 02:45:49.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-64.000000,2437,28,,,,IWLAN,-118.140000
58,1,,,-121.9314830,47.5244923,2026-01-27 02:45:50.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-64.000000,2437,28,,,,IWLAN,-118.350000
59,1,,,-121.9314830,47.5244923,2026-01-27 02:45:51.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-62.000000,2437,48,,,,IWLAN,-116.400000
60,1,,,-121.9314830,47.5244923,2026-01-27 02:45:52.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-62.000000,2437,48,,,,IWLAN,-114.340000
61,1,,,-121.9314830,47.5244923,2026-01-27 02:45:53.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-62.000000,2437,48,,,,IWLAN,-113.650000
62,1,,,-121.9314830,47.5244923,2026-01-27 02:45:54.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-63.000000,2437,32,,,,IWLAN,-115.210000
63,1,,,-121.9314830,47.5244923,2026-01-27 02:45:55.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-63.000000,2437,32,,,,IWLAN,-114.850000
64,1,,,-121.9314830,47.5244923,2026-01-27 02:45:56.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-69.000000,2437,14,,,,IWLAN,-116.590000
65,1,,,-121.9314830,47.5244923,2026-01-27 02:45:57.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-69.000000,2437,14,,,,IWLAN,-122.080000
66,1,,,-121.9314830,47.5244923,2026-01-27 02:45:58.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-69.000000,2437,14,,,,IWLAN,-119.480000
67,1,,,-121.9314830,47.5244923,2026-01-27 02:45:59.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-68.000000,2437,14,,,,IWLAN,-114.680000
68,1,,,-121.9314830,47.5244923,2026-01-27 02:46:00.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-68.000000,2437,14,,,,IWLAN,-114.840000
69,1,,,-121.9314830,47.5244923,2026-01-27 02:46:01.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-68.000000,2437,14,,,,IWLAN,-113.600000
70,1,,,-121.9314830,47.5244923,2026-01-27 02:46:02.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-64.000000,2437,14,,,,IWLAN,-115.230000
71,1,,,-121.9314830,47.5244923,2026-01-27 02:46:03.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-64.000000,2437,14,,,,IWLAN,-114.630000
72,1,,,-121.9314830,47.5244923,2026-01-27 02:46:04.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-64.000000,2437,14,,,,IWLAN,-116.220000
73,1,,,-121.9314830,47.5244923,2026-01-27 02:46:05.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-64.000000,2437,14,,,,IWLAN,-115.850000
74,1,,,-121.9314830,47.5244923,2026-01-27 02:46:06.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-64.000000,2437,14,,,,IWLAN,-114.300000
75,1,,,-121.9314830,47.5244923,2026-01-27 02:46:07.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-64.000000,2437,14,,,,IWLAN,-110.430000
76,1,,,-121.9314830,47.5244923,2026-01-27 02:46:08.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-65.000000,2437,14,,,,IWLAN,-110.480000
77,1,,,-121.9314830,47.5244923,2026-01-27 02:46:09.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-65.000000,2437,14,,,,IWLAN,-109.160000
78,1,,,-121.9314830,47.5244923,2026-01-27 02:46:10.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-65.000000,2437,14,,,,IWLAN,-111.880000
79,1,,,-121.9314830,47.5244923,2026-01-27 02:46:11.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,,Connected,,,,,,,IWLAN,-109.390000
80,1,,,-121.9314830,47.5244923,2026-01-27 02:46:12.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-69.000000,2437,14,,,,IWLAN,-113.440000
81,1,,,-121.9314830,47.5244923,2026-01-27 02:46:13.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-69.000000,2437,14,,,,IWLAN,-110.110000
82,1,,,-121.9314830,47.5244923,2026-01-27 02:46:14.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-69.000000,2437,14,,,,IWLAN,-110.820000
83,1,,,-121.9314830,47.5244923,2026-01-27 02:46:15.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-68.000000,2437,14,,,,IWLAN,-111.620000
84,1,,,-121.9314830,47.5244923,2026-01-27 02:46:16.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-68.000000,2437,14,,,,IWLAN,-114.630000
85,1,,,-121.9314830,47.5244923,2026-01-27 02:46:17.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-67.000000,2437,14,,,,IWLAN,-114.150000
86,1,,,-121.9314830,47.5244923,2026-01-27 02:46:18.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-67.000000,2437,14,,,,IWLAN,-115.090000
87,1,,,-121.9314830,47.5244923,2026-01-27 02:46:19.000,_20260126_184454_CH02_TMO_5GNR_WFC_REF_TC-172-R3.dml,,,,,,,,,,NR NSA,,,,,,,,,,0,,,,,,,,,594,,On,Connected,-67.000000,2437,14,,,,IWLAN,-113.740000
