IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[Call Test] Call Start Network,[Call Test] Call Type,[Call Test] Call Result,[Call Test] Call Middle Network,[Call Test] Call End Network,[Call Test] Mobile ChipSet,[Call Test] [VoNR VoLTE] [Duration] SIP Setup Duration (Invite~200OK),[Call Test] [Misc] [Mobile] IMEI,[Call Test] [Throughput] Application DL TP,[General] Serving Network (In Traffic),[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [KR PS-LTE] [SMS] [Timestamp] SIP Message,[Packet Data] [SIP] UL/DL,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Call Test] [Voice or Video Call] Call Result,[Call Test] [Voice or Video Call] Orig/Term,[Call Test] [Voice or Video Call] Result & Reason,[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[Event] Total Call Result,[Event] Voice Call Event,[Event] [Event Occurrence Count] Call Completed #,[Event] [Event Occurrence Count] Outgoing Call Setup Fail #,[Event] [Event Occurrence Count] Call Dropped #,[Event] [Event Occurrence Count] Call Start #,[Call Test] [Voice or Video Call] [Duration] Traffic Duration (LoggingTool),[NR5G] [RF] PCI,[Call Test] [Voice Quality] [Sampled Values] MOS (POLQA),[WiFi] On Off,[WiFi] Connect State,[WiFi] [Serving AP] RSSI,[WiFi] [Serving AP] Frequency,[WiFi] [Serving AP] Link Speed,[Call Test] [VoNR VoLTE] [Handover] Rx RTP Delay (Control Plane),[Call Test] [Voice or Video Call] Call Type,[Event] [Event Occurrence Count] Handover OK #,[Mobile Info] [Android] [Radio] Network Type (Data Svc),[NR5G] [RF] RSRP
11,1,,,-121.9331797,47.5260307,2026-01-27 02:45:06.429,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Call Scheduling Start(Orig),,,,,,,,,,,,,,,,,
12,1,,,-121.9331797,47.5260307,2026-01-27 02:45:06.429,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Orig Success,,,,,,,,,,,,,,,,,
13,1,,,-121.9331797,47.5260307,2026-01-27 02:45:06.445,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Orig Request,,,,,,,,,,,,,,,,,
14,1,,,-121.9331797,47.5260307,2026-01-27 02:45:07.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,On,Connected,-63.000000,2437,25,,,,IWLAN,-119.050000
15,1,,,-121.9331797,47.5260307,2026-01-27 02:45:08.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On,Connected,-63.000000,2437,25,,,,IWLAN,
16,1,,,-121.9331797,47.5260307,2026-01-27 02:45:09.205,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Setup Success,,,,,,,,,,,,,,,,,
17,1,,,-121.9331797,47.5260307,2026-01-27 02:45:09.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-63.000000,2437,25,,,,IWLAN,-120.690000
18,1,,,-121.9331797,47.5260307,2026-01-27 02:45:10.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-63.000000,2437,17,,,,IWLAN,-119.590000
19,1,,,-121.9331797,47.5260307,2026-01-27 02:45:11.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-63.000000,2437,17,,,,IWLAN,-121.460000
20,1,,,-121.9331797,47.5260307,2026-01-27 02:45:12.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-63.000000,2437,17,,,,IWLAN,-124.920000
21,1,,,-121.9331797,47.5260307,2026-01-27 02:45:13.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-62.000000,2437,17,,,,IWLAN,-123.320000
22,1,,,-121.9331797,47.5260307,2026-01-27 02:45:14.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-62.000000,2437,17,,,,IWLAN,-123.490000
23,1,,,-121.9331797,47.5260307,2026-01-27 02:45:15.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-62.000000,2437,17,,,,IWLAN,-120.450000
24,1,,,-121.9331797,47.5260307,2026-01-27 02:45:16.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-64.000000,2437,17,,,,IWLAN,-118.910000
25,1,,,-121.9331797,47.5260307,2026-01-27 02:45:17.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-64.000000,2437,17,,,,IWLAN,-118.660000
26,1,,,-121.9331797,47.5260307,2026-01-27 02:45:18.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-64.000000,2437,17,,,,IWLAN,-119.840000
27,1,,,-121.9331797,47.5260307,2026-01-27 02:45:19.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-61.000000,2437,17,,,,IWLAN,-122.850000
28,1,,,-121.9331797,47.5260307,2026-01-27 02:45:20.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-61.000000,2437,17,,,,IWLAN,-121.980000
29,1,,,-121.9331797,47.5260307,2026-01-27 02:45:21.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,On,Connected,-61.000000,2437,17,,,,IWLAN,
30,1,,,-121.9331797,47.5260307,2026-01-27 02:45:22.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,On,Connected,-62.000000,2437,17,,,,IWLAN,
31,1,,,-121.9331797,47.5260307,2026-01-27 02:45:23.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,On,Connected,-62.000000,2437,17,,,,IWLAN,
32,1,,,-121.9331797,47.5260307,2026-01-27 02:45:24.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,On,Connected,-62.000000,2437,17,,,,IWLAN,
33,1,,,-121.9331797,47.5260307,2026-01-27 02:45:25.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,On,Connected,-62.000000,2437,17,,,,IWLAN,
34,1,,,-121.9331797,47.5260307,2026-01-27 02:45:26.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,On,Connected,-62.000000,2437,17,,,,IWLAN,
35,1,,,-121.9331797,47.5260307,2026-01-27 02:45:27.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-62.000000,2437,17,,,,IWLAN,-121.800000
36,1,,,-121.9331797,47.5260307,2026-01-27 02:45:28.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,On,Connected,-64.000000,2437,17,,,,IWLAN,
37,1,,,-121.9331797,47.5260307,2026-01-27 02:45:29.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,On,Connected,-64.000000,2437,17,,,,IWLAN,
38,1,,,-121.9331797,47.5260307,2026-01-27 02:45:30.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,On,Connected,-64.000000,2437,17,,,,IWLAN,
39,1,,,-121.9331797,47.5260307,2026-01-27 02:45:31.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,,Connected,,,,,,,IWLAN,
40,1,,,-121.9331797,47.5260307,2026-01-27 02:45:32.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,On,Connected,-63.000000,2437,17,,,,IWLAN,
41,1,,,-121.9331797,47.5260307,2026-01-27 02:45:33.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,On,Connected,-63.000000,2437,17,,,,IWLAN,
42,1,,,-121.9331797,47.5260307,2026-01-27 02:45:34.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,,Connected,,,,,,,IWLAN,
43,1,,,-121.9331797,47.5260307,2026-01-27 02:45:35.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,No Service,,,,,,,,,,,,,,,,,,,,,On,Connected,-62.000000,2437,17,,,,IWLAN,
44,1,,,-121.9331797,47.5260307,2026-01-27 02:45:36.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,No Service,,,,,,,,,,,,,,,,,,,,,On,Connected,-62.000000,2437,17,,,,IWLAN,
45,1,,,-121.9331797,47.5260307,2026-01-27 02:45:37.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Connected,,,,,,,IWLAN,-124.970000
46,1,,,-121.9331797,47.5260307,2026-01-27 02:45:38.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-63.000000,2437,25,,,,IWLAN,-124.100000
47,1,,,-121.9331797,47.5260307,2026-01-27 02:45:39.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,No Service,,,,,,,,,,,,,,,,,,,,,,Connected,,,,,,,IWLAN,
48,1,,,-121.9331797,47.5260307,2026-01-27 02:45:40.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,No Service,,,,,,,,,,,,,,,,,,,,,On,Connected,-62.500000,2437,25,,,,IWLAN,
49,1,,,-121.9331797,47.5260307,2026-01-27 02:45:41.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,No Service,,,,,,,,,,,,,,,,,,,,,On,Connected,-62.000000,2437,25,,,,IWLAN,
50,1,,,-121.9331797,47.5260307,2026-01-27 02:45:42.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,No Service,,,,,,,,,,,,,,,,,,,,,On,Connected,-62.000000,2437,25,,,,IWLAN,
51,1,,,-121.9331797,47.5260307,2026-01-27 02:45:43.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,No Service,,,,,,,,,,,,,,,,,,,,,On,Connected,-63.000000,2437,17,,,,IWLAN,
52,1,,,-121.9331797,47.5260307,2026-01-27 02:45:44.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,No Service,,,,,,,,,,,,,,,,,,,,,,Connected,,,,,,,IWLAN,
53,1,,,-121.9331797,47.5260307,2026-01-27 02:45:45.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-63.000000,2437,17,,,,IWLAN,-130.250000
54,1,,,-121.9331797,47.5260307,2026-01-27 02:45:46.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,No Service,,,,,,,,,,,,,,,,,,,,,On,Connected,-62.000000,2437,17,,,,IWLAN,
55,1,,,-121.9331797,47.5260307,2026-01-27 02:45:47.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,No Service,,,,,,,,,,,,,,,,,,,,,,Connected,,,,,,,IWLAN,
56,1,,,-121.9331797,47.5260307,2026-01-27 02:45:48.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,No Service,,,,,,,,,,,,,,,,,,,,,On,Connected,-62.000000,2437,17,,,,IWLAN,
57,1,,,-121.9331797,47.5260307,2026-01-27 02:45:49.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,No Service,,,,,,,,,,,,,,,,,,,,,On,Connected,-62.000000,2437,17,,,,IWLAN,
58,1,,,-121.9331797,47.5260307,2026-01-27 02:45:50.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,No Service,,,,,,,,,,,,,,,,,,,,,On,Connected,-59.000000,2437,25,,,,IWLAN,
59,1,,,-121.9331797,47.5260307,2026-01-27 02:45:51.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,No Service,,,,,,,,,,,,,,,,,,,,,On,Connected,-59.000000,2437,25,,,,IWLAN,
60,1,,,-121.9331797,47.5260307,2026-01-27 02:45:52.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-59.000000,2437,25,,,,IWLAN,-126.940000
61,1,,,-121.9331797,47.5260307,2026-01-27 02:45:53.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,No Service,,,,,,,,,,,,,,,,,,,,,On,Connected,-57.000000,2437,34,,,,IWLAN,
62,1,,,-121.9331797,47.5260307,2026-01-27 02:45:54.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,No Service,,,,,,,,,,,,,,,,,,,,,On,Connected,-57.000000,2437,34,,,,IWLAN,
63,1,,,-121.9331797,47.5260307,2026-01-27 02:45:55.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,No Service,,,,,,,,,,,,,,,,,,,,,,Connected,,,,,,,IWLAN,
64,1,,,-121.9331797,47.5260307,2026-01-27 02:45:56.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,No Service,,,,,,,,,,,,,,,,,,,,,On,Connected,-61.000000,2437,25,,,,IWLAN,
65,1,,,-121.9331797,47.5260307,2026-01-27 02:45:57.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Connected,,,,,,,IWLAN,-110.070000
66,1,,,-121.9331797,47.5260307,2026-01-27 02:45:58.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,On,Connected,-61.000000,2437,25,,,,IWLAN,
67,1,,,-121.9331797,47.5260307,2026-01-27 02:45:59.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,On,Connected,-59.000000,2437,17,,,,IWLAN,
68,1,,,-121.9331797,47.5260307,2026-01-27 02:46:00.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-59.000000,2437,17,,,,IWLAN,-107.030000
69,1,,,-121.9331797,47.5260307,2026-01-27 02:46:01.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,On,Connected,-59.000000,2437,17,,,,IWLAN,
70,1,,,-121.9331797,47.5260307,2026-01-27 02:46:02.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-60.000000,2437,17,,,,IWLAN,-115.610000
71,1,,,-121.9331797,47.5260307,2026-01-27 02:46:03.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-60.000000,2437,17,,,,IWLAN,-114.530000
72,1,,,-121.9331797,47.5260307,2026-01-27 02:46:04.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-60.000000,2437,17,,,,IWLAN,-114.800000
73,1,,,-121.9331797,47.5260307,2026-01-27 02:46:05.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,On,Connected,-61.000000,2437,17,,,,IWLAN,
74,1,,,-121.9331797,47.5260307,2026-01-27 02:46:06.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-61.000000,2437,17,,,,IWLAN,-114.300000
75,1,,,-121.9331797,47.5260307,2026-01-27 02:46:07.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-61.000000,2437,17,,,,IWLAN,-116.770000
76,1,,,-121.9331797,47.5260307,2026-01-27 02:46:08.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-59.000000,2437,25,,,,IWLAN,-112.960000
77,1,,,-121.9331797,47.5260307,2026-01-27 02:46:09.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-59.000000,2437,25,,,,IWLAN,-111.140000
78,1,,,-121.9331797,47.5260307,2026-01-27 02:46:10.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,On,Connected,-59.000000,2437,25,,,,IWLAN,
79,1,,,-121.9331797,47.5260307,2026-01-27 02:46:11.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,On,Connected,-61.000000,2437,17,,,,IWLAN,
80,1,,,-121.9331797,47.5260307,2026-01-27 02:46:12.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-61.000000,2437,17,,,,IWLAN,-106.680000
81,1,,,-121.9331797,47.5260307,2026-01-27 02:46:13.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,On,Connected,-61.000000,2437,17,,,,IWLAN,
82,1,,,-121.9331797,47.5260307,2026-01-27 02:46:14.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,On,Connected,-59.000000,2437,17,,,,IWLAN,
83,1,,,-121.9331797,47.5260307,2026-01-27 02:46:15.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-59.000000,2437,17,,,,IWLAN,-107.700000
84,1,,,-121.9331797,47.5260307,2026-01-27 02:46:16.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,On,Connected,-59.000000,2437,17,,,,IWLAN,
85,1,,,-121.9331797,47.5260307,2026-01-27 02:46:17.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-57.000000,2437,7,,,,IWLAN,-111.450000
86,1,,,-121.9331797,47.5260307,2026-01-27 02:46:18.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-57.000000,2437,7,,,,IWLAN,-114.700000
87,1,,,-121.9331797,47.5260307,2026-01-27 02:46:19.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,On,Connected,-57.000000,2437,7,,,,IWLAN,
88,1,,,-121.9331797,47.5260307,2026-01-27 02:46:20.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-60.000000,2437,7,,,,IWLAN,-111.100000
89,1,,,-121.9331797,47.5260307,2026-01-27 02:46:21.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,,,On,Connected,-60.000000,2437,7,,,,IWLAN,
90,1,,,-121.9331797,47.5260307,2026-01-27 02:46:22.000,_20260126_184454_CH01_TMO_5GNR_WFC_DUT_TC-172-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-60.000000,2437,7,,,,IWLAN,-107.490000
