PC2,PC3
-78.0,
-81.67,-82.86
-88.11,-88.08
-91.0,-86.36
-90.0,-89.78
-93.0,-88.0
-92.0,-91.38
-92.31,-91.5
-90.5,-91.5
-89.5,-91.67
-90.62,-90.1
-91.0,-89.64
-89.0,-87.67
-88.0,-87.75
-87.0,-86.45
-86.63,-85.5
-83.11,-82.48
-79.85,-76.78
-85.0,-76.94
-91.53,-85.7
-89.39,-88.81
-89.37,-84.38
-79.59,-83.65
-85.26,-75.72
-92.3,-83.37
-96.2,-93.16
-97.78,-94.66
-98.37,-96.67
-99.26,-97.0
-98.86,-93.82
-98.4,-96.32
-99.0,-97.5
-97.29,-96.76
-98.15,-96.33
-99.03,-97.53
-100.0,-97.67
-100.5,-98.23
-102.45,-98.59
-102.37,-100.17
-103.7,-101.44
-104.77,-102.6
-104.74,-103.63
-105.57,-103.73
-107.44,-104.93
-107.63,-106.07
-108.93,-105.63
-107.5,-106.26
-108.56,-106.93
-108.3,-105.44
-107.37,-105.87
-108.23,-105.04
-109.44,-105.0
-107.23,-106.41
-108.3,-105.17
-109.96,-105.89
-109.5,-107.5
-111.96,-109.44
-113.5,-111.57
-113.26,-112.7
-111.7,-111.7
-111.63,-110.93
-111.23,-111.83
-111.41,-110.63
-110.93,-110.63
-110.89,-109.13
-112.3,-107.89
-113.33,-109.67
-113.9,-111.33
-114.74,-113.07
-114.0,-112.22
-116.41,-113.8
-116.13,-115.93
-115.6,-115.87
-116.7,-116.41
-115.27,-114.53
-113.92,-114.56
-116.84,-116.13
-116.21,-117.33
-114.91,-118.08
-116.3,-119.53
-117.08,-118.0
-117.4,-117.87
-117.18,-116.77
-115.62,-115.33
-118.04,-118.0
-116.8,-117.61
-118.38,-116.67
-118.06,-116.95
-117.95,-116.94
-117.06,-116.52
-117.75,-115.79
-117.5,-117.75
-118.11,-117.83
-117.35,-117.25
-118.22,-118.94
-120.15,-119.95
-121.33,-120.61
-121.12,-120.7
-120.94,-121.39
-120.1,-121.1
-119.89,-120.17
-119.55,-120.55
-120.29,-118.06
-118.7,-119.3
-117.86,-118.67
-118.15,-117.36
-117.52,-118.0
-117.05,-117.96
-116.04,-114.0
-114.74,-114.7
-117.0,-114.77
-115.94,-114.0
-114.35,-114.59
-117.88,-114.46
-117.52,-118.45
-114.78,-118.0
-118.3,-117.91
-120.15,-119.15
-120.53,-120.18
-120.0,-122.12
-119.33,-120.75
-117.56,-120.16
-119.71,-121.78
-120.69,-122.55
-122.21,-122.14
-118.82,-121.93
-118.14,-122.44
-120.75,-120.77
-120.27,-123.19
-122.6,-122.97
-124.57,-123.15
-123.37,-122.53
-121.81,-123.78
-120.73,-121.57
-118.96,-120.27
-118.3,-119.0
-118.11,-117.5
-116.27,-117.93
-116.04,-116.53
-114.93,-116.0
-115.15,-113.4
-115.0,-114.37
-114.67,-114.3
-116.3,-114.59
-116.37,-115.87
-118.07,-115.15
-120.0,-117.6
-119.67,-119.97
-120.37,-119.19
-120.43,-120.4
-120.9,-120.7
-120.52,-120.77
-118.63,-120.59
-119.07,-119.03
-116.9,-117.07
-117.85,-117.17
-119.67,-117.03
-117.15,-118.56
-117.17,-115.87
-117.22,-116.96
-117.57,-115.2
-117.85,-118.11
-117.27,-117.77
-118.37,-118.3
-118.63,-119.17
-119.0,-120.7
-119.3,-120.4
-120.44,-120.26
-119.67,-120.63
-119.2,-119.22
-119.52,-117.5
-118.97,-118.07
-121.0,-120.47
-120.67,-121.48
-120.26,-121.1
-121.43,-122.07
-119.71,-121.33
-120.05,-119.23
-119.44,-119.3
-119.1,-119.3
-116.28,-118.37
-117.35,-114.7
-118.67,-116.7
-118.8,-119.1
-117.89,-118.41
-119.3,-117.83
-117.56,-119.44
-118.4,-118.5
-119.28,-118.56
-119.25,-118.6
-120.67,-120.04
-121.15,-119.93
-119.3,-119.81
-120.06,-118.53
-118.5,-119.37
-118.61,-119.1
-117.5,-118.67
-117.28,-118.13
-117.8,-118.53
-116.94,-118.85
-118.65,-116.83
-120.0,-117.0
-123.47,-118.97
-113.0,-122.85
-108.17,-120.57
-107.47,-117.96
-108.92,-117.23
-109.13,-118.56
-107.56,-117.9
-106.42,-119.18
-105.62,-118.38
-107.46,-118.11
-108.9,
-107.71,
-106.9,-117.33
-106.88,
-107.45,-117.54
-110.0,-118.25
-110.52,-119.1
-112.12,-121.35
-111.85,-122.14
-111.19,-121.8
-111.54,-122.31
-112.71,-123.25
-111.59,-122.28
-111.6,-120.68
-111.64,-118.53
-112.37,-119.35
-112.62,-120.75
-112.61,-120.52
-113.63,-120.28
-113.0,-121.2
-113.57,-120.36
-112.46,-116.88
-111.17,-116.92
-111.55,-116.25
-113.09,-120.14
-114.4,-121.6
-113.09,-120.08
-113.23,-118.05
-112.69,-117.14
-113.31,-117.72
-111.32,-119.78
-112.4,-116.77
-112.19,-116.92
-112.46,-120.2
-111.67,-122.0
-114.43,-122.47
-114.14,-122.72
-115.4,-123.5
-115.3,-123.83
-118.47,-124.87
-120.03,-125.11
-120.91,-125.28
-122.71,-125.06
-123.03,-125.95
-122.06,-125.9
-121.57,-124.1
-121.48,-123.74
-120.0,-124.65
-118.5,
-120.66,
-120.58,
-117.26,
-121.0,
-122.4,
-122.16,
-121.06,
-119.92,
-121.0,
