PC2,PC3
,-94.67
-94.0,-93.0
-94.0,-93.0
,-93.33
-95.0,-92.0
,-93.0
-96.0,-93.0
,-91.5
-97.0,-93.0
-97.0,-94.0
,-93.0
,-91.0
-94.0,-93.0
,-93.0
,-93.0
-95.0,-92.5
-96.38,-92.5
-99.52,-93.0
-98.0,-93.04
-99.19,-93.3
-99.43,-91.56
-98.22,-93.2
-96.63,-93.33
-98.04,-90.0
-99.3,-90.45
-98.04,-89.92
-95.76,-88.7
-98.58,-91.0
-98.93,-89.82
-97.27,-88.27
-94.96,-83.63
-82.53,-77.17
-92.7,-85.7
-100.19,-88.2
-95.5,-88.05
-85.24,-80.0
-97.46,-91.71
-105.73,-96.04
-107.93,-97.47
-105.0,-95.89
-106.41,-97.66
-107.2,-97.33
-105.0,-96.97
-106.27,-97.48
-107.17,-98.28
-107.44,-98.58
-108.97,-100.8
-110.59,-101.81
-112.3,-102.85
-114.85,-104.28
-113.03,-103.32
-114.15,-106.87
-117.23,-107.74
-116.22,-108.27
-117.3,-106.93
-116.3,-107.7
-116.83,-106.7
-115.78,-107.47
-116.97,-107.52
-118.22,-106.9
-118.17,-109.07
-118.74,-107.78
-119.23,-109.31
-121.44,-111.0
-121.1,-112.42
-121.7,-111.3
-119.85,-110.17
-120.83,-110.65
-120.44,-112.11
-121.37,-112.55
-119.93,-110.0
-121.2,-109.15
-121.41,-112.7
-123.87,-112.33
-123.07,-113.15
-123.6,-114.06
-124.89,-113.8
-125.13,-114.72
-123.52,-113.85
-124.57,-115.44
-123.63,-114.7
-123.83,-111.43
-124.07,-113.88
-125.71,-117.0
-126.11,-113.0
-127.17,-113.68
-125.82,-113.52
-124.78,-114.9
-126.15,-115.62
-123.72,-114.64
-125.65,-116.46
-126.22,-115.67
-127.2,-116.48
-126.72,-117.21
-127.0,-117.43
-127.67,-114.29
-126.85,-114.33
-127.06,-116.45
-126.3,-115.06
-126.5,-117.05
-128.35,-118.22
-127.56,-119.24
-129.55,-121.42
-128.5,-118.5
-128.35,-118.94
-127.95,-117.8
-128.06,-118.11
-127.2,-118.45
-127.39,-117.35
-127.9,-118.11
-128.5,-118.25
-127.45,-118.36
-127.72,-115.41
-126.4,-116.33
-125.44,-114.87
-123.2,-115.15
-124.28,-114.5
-122.4,-115.11
-123.11,-115.58
-124.1,-116.0
-126.68,-117.88
-125.0,-114.93
-128.72,-111.97
-127.0,-114.71
-123.8,-117.21
-128.05,-118.55
-128.68,-119.56
-128.52,-118.43
-129.05,-118.12
-128.44,-120.3
-129.75,-120.73
-129.83,-120.87
-128.05,-121.96
-128.78,-117.67
-129.2,-116.25
-129.17,-117.63
-130.45,-119.89
-129.0,-118.57
-129.15,-121.3
-130.72,-122.3
-130.9,-122.41
-129.94,-120.97
-127.95,-119.59
-127.06,-119.03
-125.85,-117.74
-126.67,-118.17
-126.55,-117.59
-124.44,-116.23
-123.95,-115.89
-124.78,-114.91
-124.11,-115.56
-124.2,-114.63
-125.22,-114.63
-124.9,-116.63
-125.0,-117.52
-126.9,-118.03
-127.7,-118.6
-127.83,-117.96
-129.44,-116.9
-129.4,-118.96
-129.44,-120.87
-127.25,-118.52
-126.33,-119.07
-127.2,-118.19
-126.33,-116.0
-126.55,-118.07
-127.67,-118.47
-125.2,-117.19
-126.5,-118.13
-126.15,-116.44
-126.94,-115.13
-127.4,-115.74
-126.83,-116.07
-126.4,-116.85
-127.22,-115.2
-127.6,-116.59
-127.72,-116.7
-128.55,-115.63
-126.72,-115.81
-126.75,-117.5
-128.61,-118.0
-128.75,-119.03
-129.06,-120.48
-128.35,-118.11
-126.39,-118.19
-127.35,-117.8
-127.78,-118.3
-127.05,-117.47
-127.83,-118.85
-127.65,-119.2
-127.22,-119.96
-128.0,-120.9
-127.95,-120.15
-127.33,-121.0
-128.05,-120.48
-127.72,-120.43
-123.45,-120.3
-121.0,-119.83
-121.65,-119.77
-122.67,-119.07
-121.85,-120.1
-122.89,-117.85
-121.85,-120.73
-121.33,-117.04
-120.95,-118.47
-120.33,-118.26
-120.9,-118.2
-121.56,-119.07
-122.6,-118.73
-122.22,-118.81
-122.55,-118.17
-122.94,-117.33
-122.45,-118.5
-122.45,-118.11
-123.06,-120.6
-122.85,-121.19
-123.17,-121.5
-122.35,-120.44
-122.39,-119.7
-121.89,-118.78
-122.35,-118.67
-122.56,-118.7
-123.1,-119.41
-122.94,-117.7
-122.05,-118.56
-124.28,-120.87
-124.75,-123.78
-121.71,-116.1
-118.62,-109.07
-123.11,-108.37
-123.33,-109.03
-123.04,-109.07
-123.74,-107.25
-123.73,-107.14
-124.43,-107.55
,-108.39
-126.0,-108.6
,-108.28
-122.68,-107.52
-123.67,-108.86
-125.82,-110.82
-126.5,-112.08
-126.68,-112.88
-126.06,-113.25
-125.79,-110.85
-126.5,-112.0
-124.62,-111.38
-124.79,-111.2
-117.42,-111.08
-116.38,-112.25
-117.6,-113.86
-117.75,-114.07
-115.31,-112.44
-114.48,-112.28
-115.39,-112.56
-117.57,-113.95
-117.97,-114.28
-116.22,-113.02
-116.58,-112.67
-115.61,-112.45
-115.68,-112.56
-116.06,-111.74
-115.86,-110.56
-116.53,-112.92
-119.05,-115.19
-120.84,-115.55
-121.34,-117.67
-126.44,-119.7
-127.67,-121.1
-128.61,-122.42
-129.68,-123.93
-128.5,-122.93
,-121.91
,-120.14
,-120.5
