[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Event] [Data call test detail events] IPERF Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP
,,,N41(40)+N41(40),NR SA,902,-76.780000,18.670000,,,,,,,,,,,,,157.221,1.070
,,,N41(40)+N41(40),NR SA,902,-76.990000,16.670000,,,,,,,,,,,,,60.534,0.432
,,,N41(40)+N41(40),NR SA,902,-79.390000,21.400000,,,,,,,,,,,,,0.000,0.001
,,,N41(40)+N41(40),NR SA,902,-79.770000,18.450000,,,,,,,,,,,,,0.173,0.364
,,,N41(40)+N41(40),NR SA,902,-78.430000,18.400000,,,,,,,,,,,,,0.009,0.069
,,,N41(40)+N41(40),NR SA,902,-79.510000,22.710000,,,,,,,,,,,,,0.009,0.012
,,,N41(40)+N41(40),NR SA,902,-76.470000,26.400000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-80.460000,22.280000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-82.650000,23.320000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-81.320000,23.580000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-80.960000,20.740000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-80.880000,21.230000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-79.070000,24.910000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-79.210000,25.080000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-77.340000,24.000000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-75.740000,22.050000,,,,,,,,,,,,,0.000,0.002
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,21.540000,,,,,,,,,,,,,,
,,,N41(40),NR SA,902,-78.370000,18.420000,,,,,,,,,,,,,0.002,0.050
,,,N41(40),NR SA,902,-73.110000,20.210000,,,,,,,,,,,,,0.091,0.095
,,,N41(40),NR SA,902,-72.240000,19.870000,,,,,,,,,,,,,0.299,0.250
,,,N41(40)+N41(40),NR SA,902,-73.100000,20.900000,,,,,,,,,,,,,0.192,0.349
,,,N41(40)+N41(40),NR SA,902,-73.390000,21.080000,,,,,,,,,,,,,155.579,1.317
,,,N41(40)+N41(40),NR SA,902,-73.540000,22.090000,,,,,,,,,,,,,140.353,1.055
,,,N41(40)+N41(40),NR SA,902,-73.020000,21.030000,,,,,,,,,,,,,114.560,0.851
,,,N41(40)+N41(40),NR SA,902,-74.190000,22.560000,,,,,,,,,,,,,174.508,1.319
,,,N41(40)+N41(40),NR SA,902,-74.900000,21.990000,,,,,,,,,,,,,171.120,1.226
,,,N41(40)+N41(40),NR SA,902,-75.690000,21.460000,,,,,,,,,,,,,132.535,0.970
,,,N41(40)+N41(40),NR SA,902,-81.690000,17.190000,,,,,,,,,,,,,166.578,1.145
,,,N41(40)+N41(40),NR SA,902,-79.270000,21.400000,,,,,,,,,,,,,46.920,0.388
,,,N41(40)+N41(40),NR SA,902,-81.310000,23.310000,,,,,,,,,,,,,0.000,0.001
,,,N41(40)+N41(40),NR SA,902,-78.350000,20.010000,,,,,,,,,,,,,0.144,0.296
,,,N41(40)+N41(40),NR SA,902,-78.530000,22.740000,,,,,,,,,,,,,0.060,0.184
,,,N41(40)+N41(40),NR SA,902,-78.670000,16.380000,,,,,,,,,,,,,0.008,0.011
,,,N41(40)+N41(40),NR SA,902,-72.610000,20.710000,,,,,,,,,,,,,0.000,0.006
,,,N41(40)+N41(40),NR SA,902,-70.960000,22.100000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-71.080000,20.970000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-71.330000,22.150000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-77.570000,24.670000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-77.490000,24.740000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-77.230000,23.800000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-77.740000,19.190000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-74.930000,24.580000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-74.740000,23.130000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-74.250000,21.180000,,,,,,,,,,,,,0.000,0.001
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,902,-73.020000,21.900000,,,,,,,,,,,,,0.020,0.056
,,,N41(40),NR SA,902,-73.780000,21.110000,,,,,,,,,,,,,0.063,0.073
,,,N41(40)+N41(40),NR SA,902,-73.130000,20.970000,,,,,,,,,,,,,0.354,0.426
,,,N41(40)+N41(40),NR SA,902,-72.300000,21.590000,,,,,,,,,,,,,5.051,0.576
,,,N41(40)+N41(40),NR SA,902,-73.190000,21.360000,,,,,,,,,,,,,180.106,1.277
,,,N41(40)+N41(40),NR SA,902,-72.390000,21.390000,,,,,,,,,,,,,74.218,0.589
,,,N41(40)+N41(40),NR SA,902,-73.900000,23.880000,,,,,,,,,,,,,134.686,1.086
,,,N41(40)+N41(40),NR SA,902,-74.200000,26.840000,,,,,,,,,,,,,174.494,1.317
,,,N41(40)+N41(40),NR SA,902,-75.150000,25.660000,,,,,,,,,,,,,86.134,0.733
,,,N41(40)+N41(40),NR SA,902,-75.430000,24.350000,,,,,,,,,,,,,109.887,0.864
,,,N41(40)+N41(40),NR SA,902,-78.180000,22.210000,,,,,,,,,,,,,133.423,0.975
,,,N41(40)+N41(40),NR SA,902,-75.850000,24.280000,,,,,,,,,,,,,121.786,0.740
,,,N41(40)+N41(40),NR SA,902,-73.840000,23.020000,,,,,,,,,,,,,76.633,0.652
,,,N41(40)+N41(40),NR SA,902,-74.880000,22.030000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-83.120000,16.760000,,,,,,,,,,,,,0.041,0.068
,,,N41(40)+N41(40),NR SA,902,-83.900000,12.880000,,,,,,,,,,,,,0.220,0.391
,,,N41(40)+N41(40),NR SA,902,-82.210000,13.660000,,,,,,,,,,,,,0.005,0.009
,,,N41(40)+N41(40),NR SA,902,-79.900000,19.170000,,,,,,,,,,,,,0.001,0.003
,,,N41(40)+N41(40),NR SA,902,-72.400000,21.260000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-70.960000,20.260000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-71.080000,22.340000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-70.710000,21.030000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-71.080000,20.500000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-72.320000,22.040000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-71.720000,22.010000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-71.750000,21.280000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-71.750000,21.660000,,,,,,,,,,,,,0.000,
,,,,NR SA,902,-71.950000,22.230000,,,,,,,,,,,,,0.000,0.001
,,,N41(40),NR SA,902,-75.560000,20.600000,,,,,,,,,,,,,0.070,0.002
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,902,-79.650000,17.420000,,,,,,,,,,,,,0.022,0.048
,,,N41(40),NR SA,902,-72.650000,19.520000,,,,,,,,,,,,,0.060,0.098
,,,N41(40),NR SA,902,-72.090000,17.300000,,,,,,,,,,,,,0.115,0.197
,,,N41(40),NR SA,902,-71.690000,21.030000,,,,,,,,,,,,,1.156,0.594
,,,N41(40),NR SA,902,-72.500000,18.820000,,,,,,,,,,,,,192.458,1.355
,,,N41(40)+N41(40),NR SA,902,-72.960000,19.570000,,,,,,,,,,,,,285.911,1.746
,,,N41(40)+N41(40),NR SA,902,-72.750000,19.890000,,,,,,,,,,,,,198.254,1.268
,,,N41(40)+N41(40),NR SA,902,-72.110000,20.620000,,,,,,,,,,,,,184.373,1.388
,,,N41(40)+N41(40),NR SA,902,-72.900000,18.710000,,,,,,,,,,,,,78.550,0.647
,,,N41(40)+N41(40),NR SA,902,-72.590000,18.780000,,,,,,,,,,,,,188.856,1.326
,,,N41(40)+N41(40),NR SA,902,-73.430000,17.170000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-72.920000,16.900000,,,,,,,,,,,,,0.047,0.042
,,,N41(40)+N41(40),NR SA,902,-73.630000,14.710000,,,,,,,,,,,,,0.151,0.423
,,,N41(40)+N41(40),NR SA,902,-76.070000,15.270000,,,,,,,,,,,,,0.003,0.009
,,,N41(40)+N41(40),NR SA,902,-80.750000,23.520000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-84.930000,16.980000,,,,,,,,,,,,,0.001,
,,,N41(40)+N41(40),NR SA,902,-72.920000,16.220000,,,,,,,,,,,,,0.000,0.003
,,,N41(40)+N41(40),NR SA,902,-72.270000,16.100000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-72.660000,17.170000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-73.190000,17.310000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-83.750000,19.530000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-87.810000,13.570000,,,,,,,,,,,,,0.000,0.001
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,902,-76.950000,23.350000,,,,,,,,,,,,,0.002,0.083
,,,N41(40),NR SA,902,-79.010000,23.260000,,,,,,,,,,,,,0.049,0.098
,,,N41(40),NR SA,902,-80.550000,20.490000,,,,,,,,,,,,,0.062,0.109
,,,N41(40),NR SA,902,-80.480000,22.690000,,,,,,,,,,,,,0.451,0.344
,,,N41(40),NR SA,902,-80.230000,20.800000,,,,,,,,,,,,,44.260,0.735
,,,N41(40)+N41(40),NR SA,902,-80.390000,20.920000,,,,,,,,,,,,,171.016,1.213
,,,N41(40)+N41(40),NR SA,902,-80.470000,19.780000,,,,,,,,,,,,,216.409,1.379
,,,N41(40)+N41(40),NR SA,902,-79.980000,20.000000,,,,,,,,,,,,,213.354,1.329
,,,N41(40)+N41(40),NR SA,902,-78.860000,19.870000,,,,,,,,,,,,,131.242,1.032
,,,N41(40)+N41(40),NR SA,902,-79.160000,21.810000,,,,,,,,,,,,,131.439,1.039
,,,N41(40)+N41(40),NR SA,902,-78.860000,20.680000,,,,,,,,,,,,,149.634,1.149
,,,N41(40)+N41(40),NR SA,902,-80.040000,22.290000,,,,,,,,,,,,,37.299,0.320
,,,N41(40)+N41(40),NR SA,902,-80.970000,21.280000,,,,,,,,,,,,,0.000,0.001
,,,N41(40)+N41(40),NR SA,902,-78.970000,16.790000,,,,,,,,,,,,,0.134,0.262
,,,N41(40)+N41(40),NR SA,902,-83.240000,15.550000,,,,,,,,,,,,,0.065,0.091
,,,N41(40)+N41(40),NR SA,902,-74.810000,14.660000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-75.810000,13.180000,,,,,,,,,,,,,0.003,0.006
,,,N41(40)+N41(40),NR SA,902,-75.340000,14.910000,,,,,,,,,,,,,0.000,0.003
,,,N41(40)+N41(40),NR SA,902,-75.070000,19.910000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-75.760000,17.310000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-81.850000,23.210000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-82.080000,23.610000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-83.250000,22.050000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-83.790000,21.770000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-83.290000,21.290000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-83.250000,20.500000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-77.180000,19.020000,,,,,,,,,,,,,0.001,0.001
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,902,-78.590000,17.630000,,,,,,,,,,,,,0.033,0.043
,,,N41(40),NR SA,902,-76.230000,18.040000,,,,,,,,,,,,,0.031,0.064
,,,N41(40),NR SA,902,-74.470000,17.960000,,,,,,,,,,,,,0.162,0.255
,,,N41(40),NR SA,902,-74.720000,18.790000,,,,,,,,,,,,,0.327,0.428
,,,N41(40)+N41(40),NR SA,902,-74.160000,18.040000,,,,,,,,,,,,,88.393,0.949
,,,N41(40)+N41(40),NR SA,902,-74.500000,17.100000,,,,,,,,,,,,,163.373,1.083
,,,N41(40)+N41(40),NR SA,902,-73.590000,17.890000,,,,,,,,,,,,,145.355,0.936
,,,N41(40)+N41(40),NR SA,902,-74.110000,14.090000,,,,,,,,,,,,,105.315,0.712
,,,N41(40)+N41(40),NR SA,902,-72.910000,16.420000,,,,,,,,,,,,,182.385,1.294
,,,N41(40)+N41(40),NR SA,902,-73.050000,16.760000,,,,,,,,,,,,,67.352,0.571
,,,N41(40)+N41(40),NR SA,902,-72.970000,17.380000,,,,,,,,,,,,,111.474,0.969
,,,N41(40)+N41(40),NR SA,902,-72.700000,15.480000,,,,,,,,,,,,,65.626,0.496
,,,N41(40)+N41(40),NR SA,902,-73.280000,14.010000,,,,,,,,,,,,,86.036,0.641
,,,N41(40)+N41(40),NR SA,902,-73.110000,17.170000,,,,,,,,,,,,,30.570,0.175
,,,N41(40)+N41(40),NR SA,902,-73.390000,16.810000,,,,,,,,,,,,,27.769,0.256
,,,N41(40)+N41(40),NR SA,902,-78.640000,12.550000,,,,,,,,,,,,,0.035,0.045
,,,N41(40)+N41(40),NR SA,902,-83.780000,11.780000,,,,,,,,,,,,,0.254,0.467
,,,N41(40)+N41(40),NR SA,902,-83.340000,13.530000,,,,,,,,,,,,,0.001,0.003
,,,N41(40)+N41(40),NR SA,902,-74.220000,16.420000,,,,,,,,,,,,,0.003,0.006
,,,N41(40)+N41(40),NR SA,902,-75.760000,17.790000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-77.510000,17.210000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-80.960000,22.080000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-79.590000,20.560000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-78.860000,19.300000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-79.110000,17.620000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-76.130000,20.870000,,,,,,,,,,,,,0.000,0.001
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,902,-77.230000,19.230000,,,,,,,,,,,,,0.002,0.058
,,,N41(40),NR SA,902,-77.570000,18.340000,,,,,,,,,,,,,0.035,0.072
,,,N41(40),NR SA,902,-77.840000,18.480000,,,,,,,,,,,,,0.194,0.250
,,,N41(40),NR SA,902,-77.670000,13.720000,,,,,,,,,,,,,0.331,0.367
,,,N41(40)+N41(40),NR SA,902,-78.890000,16.040000,,,,,,,,,,,,,140.036,1.121
,,,N41(40)+N41(40),NR SA,902,-77.510000,17.670000,,,,,,,,,,,,,181.271,1.283
,,,N41(40)+N41(40),NR SA,902,-73.830000,19.030000,,,,,,,,,,,,,180.920,1.047
,,,N41(40)+N41(40),NR SA,902,-77.740000,20.930000,,,,,,,,,,,,,67.412,0.538
,,,N41(40)+N41(40),NR SA,902,-78.760000,18.360000,,,,,,,,,,,,,209.966,1.499
,,,N41(40)+N41(40),NR SA,902,-79.670000,20.120000,,,,,,,,,,,,,165.703,1.013
,,,N41(40)+N41(40),NR SA,902,-80.420000,24.760000,,,,,,,,,,,,,173.458,1.112
,,,N41(40)+N41(40),NR SA,902,-80.940000,23.940000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-83.750000,18.040000,,,,,,,,,,,,,0.036,0.042
