[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Event] [Data call test detail events] IPERF Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-71.580000,19.970000,,,,,,,,,,,,,185.920,2.400
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-67.490000,21.950000,,,,,,,,,,,,,0.000,1.307
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-67.340000,20.420000,,,,,,,,,,,,,0.281,0.443
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-70.910000,17.340000,,,,,,,,,,,,,0.001,0.084
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-69.250000,18.160000,,,,,,,,,,,,,0.000,0.525
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-65.550000,19.290000,,,,,,,,,,,,,0.000,0.394
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-64.570000,19.880000,,,,,,,,,,,,,0.066,0.319
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,902,-66.670000,16.550000,,,,,,,,,,,,,0.013,0.058
,,,N41(40),NR SA,902,-63.700000,17.450000,,,,,,,,,,,,,0.097,0.361
,,,N41(40),NR SA,902,-65.620000,17.580000,,,,,,,,,,,,,0.317,0.359
,,,N41(40),NR SA,902,-65.460000,18.410000,,,,,,,,,,,,,0.026,0.176
,,,N41(40),NR SA,902,-64.720000,19.900000,,,,,,,,,,,,,0.003,0.769
,,,N41(40),NR SA,902,-65.410000,19.680000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,902,-64.220000,20.660000,,,,,,,,,,,,,,
