Device,MO DUT,MT DUT,MO REF,MT REF
119,-59.0,-58.0,-54.0,-51.0
120,-59.0,-58.0,-53.0,-51.0
121,-59.0,-58.0,-53.0,-51.0
122,-62.0,-58.0,-53.0,-51.0
123,-62.0,-58.0,-53.0,-51.0
124,-62.0,-58.0,-53.0,-51.0
125,-57.0,-58.0,-53.0,-51.0
126,-57.0,-58.0,-53.0,-55.0
127,-57.0,-59.0,-53.0,-55.0
128,-60.0,-59.0,-53.0,-57.0
129,-60.0,-59.0,-52.0,-57.0
130,-60.0,-59.0,-52.0,-49.0
131,-63.0,-59.0,-52.0,-49.0
132,-63.0,-58.0,-52.0,-49.0
133,-63.0,-57.0,-52.0,-49.0
134,-61.0,-57.0,-52.0,-49.0
135,-61.0,-58.0,-53.0,-50.0
136,-61.0,-58.0,-53.0,-50.0
137,-28.0,-62.0,-53.0,-50.0
138,-28.0,-62.0,-51.0,-51.0
139,-28.0,-62.0,-51.0,-51.0
140,-56.0,-62.0,-51.0,-54.0
141,-56.0,-62.0,-52.0,-54.0
142,-56.0,-62.0,-52.0,-54.0
143,-65.0,-62.0,-52.0,-53.0
144,-65.0,-62.0,-52.0,-53.0
145,-65.0,-62.0,-52.0,-52.0
146,-65.0,-62.0,-52.0,-51.0
147,-65.0,-62.0,-52.0,-51.0
148,-65.0,-62.0,-52.0,-53.0
149,-38.0,-62.0,-52.0,-53.0
150,-38.0,-62.0,-53.0,-53.0
151,-38.0,-62.0,-53.0,-52.0
152,-56.0,-62.0,-53.0,-52.0
153,-56.0,-62.0,-53.0,-52.0
154,-60.5,-62.0,-53.0,-52.0
155,-65.0,-62.0,-53.0,-52.0
156,-65.0,-62.0,-54.0,-52.0
157,-65.0,-62.0,-54.0,-52.0
158,-65.0,-62.0,-54.0,-52.0
159,-65.0,-62.0,-54.0,-50.0
160,-65.0,-62.0,-54.0,-50.0
161,-65.0,-62.0,-54.0,-52.0
162,-65.0,-62.0,-54.0,-52.0
163,-65.0,-62.0,-54.0,-53.0
164,-45.0,-62.0,-54.0,-54.0
165,-45.0,-62.0,-54.0,-53.0
166,-24.0,-62.0,-54.0,-53.0
167,-44.5,-62.0,-54.0,-52.0
168,-65.0,-62.0,-54.0,-52.0
169,-65.0,-62.0,-54.0,-52.0
170,-65.0,-62.0,-54.0,-52.0
171,-65.0,-62.0,-54.0,-51.5
172,-61.0,-62.0,-54.0,-51.0
173,-61.0,-62.0,-54.0,-51.0
174,-59.0,-62.0,-54.0,-50.0
175,-59.0,-62.0,-54.0,-50.5
176,-59.0,-62.0,-54.0,-51.0
177,-64.0,-62.0,-54.0,-51.0
178,-64.0,-62.0,-54.0,-51.0
179,-64.0,-62.0,-54.0,-51.0
180,-54.0,-62.0,-54.0,-51.0
181,-54.0,-62.0,-54.0,-51.0
182,-60.0,-62.0,-54.0,-51.0
183,-60.0,-62.0,-54.0,-52.0
184,-60.0,-62.0,-54.0,-52.0
185,-50.0,-62.0,-54.0,-52.0
186,-50.0,-62.0,-54.0,-52.0
187,-50.0,-62.0,-54.0,-52.0
188,-45.0,-62.0,-54.0,-52.0
189,-45.0,-62.0,-54.0,-52.0
190,-45.0,-62.0,-54.0,-53.0
191,-38.0,-62.0,-54.0,-53.0
192,-38.0,-62.0,-54.0,-53.0
193,-38.0,-62.0,-54.0,-52.0
194,-63.0,-62.0,-54.0,-52.0
195,-63.0,-62.0,-54.0,-52.0
196,-63.0,-62.0,-54.0,-52.0
197,-64.0,-62.0,-54.0,-52.0
198,-64.0,-62.0,-54.0,-51.0
199,-64.0,-62.0,-54.0,-51.0
200,-63.0,-62.0,-54.0,-51.0
201,-63.0,-62.0,-54.0,-51.0
202,-44.0,-62.0,-54.0,-51.0
203,-25.0,-62.0,-54.0,-58.0
204,-25.0,-62.0,-54.0,-58.0
205,-46.0,-62.0,-54.0,-58.0
206,-46.0,-62.0,-54.0,-57.0
207,-46.0,-62.0,-54.0,-57.0
208,-51.0,-62.0,-54.0,-57.0
209,-51.0,-62.0,-54.0,-53.0
210,-63.0,-62.0,-54.0,-53.0
211,-63.0,-62.0,-54.0,-53.0
212,-62.0,-62.0,-54.0,-52.0
213,-62.0,-62.0,-54.0,-52.0
214,-62.0,-62.0,-54.0,-52.0
215,-63.0,-62.0,-54.0,-52.0
216,-63.0,-62.0,-54.0,-52.0
217,-63.0,-62.0,-54.0,-52.0
218,-64.0,-62.0,-54.0,-56.0
219,-64.0,-62.0,-54.0,-56.0
220,-63.0,-62.0,-54.0,-56.0
221,-63.0,-62.0,-54.0,-58.0
222,-63.0,-62.0,-54.0,-58.0
223,-64.0,-62.0,-54.0,-58.0
224,-64.0,-62.0,-54.0,-58.0
225,-64.0,-62.0,-54.0,-58.0
226,-64.0,-62.0,-54.0,-58.0
227,-64.0,-50.0,-54.0,-56.0
228,-63.5,-50.0,-54.0,-56.0
229,-63.0,-50.0,-53.0,-56.0
230,-63.5,-55.0,-53.0,-58.0
231,-64.0,-55.0,-53.0,-58.0
232,-62.0,-55.0,-54.0,-58.0
233,-62.0,-57.0,-54.0,-55.0
234,-62.0,-57.0,-54.0,-55.0
235,-62.0,-57.0,-54.0,-55.0
236,-62.0,-57.0,-54.0,-57.0
237,-62.5,-57.0,-54.0,-57.0
238,-63.0,-57.0,-52.0,-57.0
239,-63.0,-56.0,-52.0,-53.0
240,-64.0,-56.0,-52.0,-53.0
241,-64.0,-56.0,-52.0,-53.0
242,-64.0,-56.0,-52.0,-52.0
243,-61.0,-56.0,-52.0,-52.0
244,-61.0,-56.0,-54.0,-52.0
245,-42.0,-57.0,-54.0,-53.0
246,-42.0,-57.0,-54.0,-53.0
247,-42.0,-57.0,-54.0,-53.0
248,-63.0,-57.0,-54.0,-53.0
249,-63.0,-57.0,-54.0,-53.0
250,-63.0,-57.0,-54.0,-53.0
251,-64.0,-57.0,-54.0,-52.0
252,-64.0,-57.0,-54.0,-52.0
253,-64.0,-57.0,-54.0,-52.0
254,-61.0,-57.0,-55.0,-52.0
255,-61.0,-57.0,-55.0,-52.0
256,-61.0,-57.0,-54.0,-52.0
257,-50.0,-56.0,-54.0,-52.0
258,-50.0,-56.0,-54.0,-52.0
259,-50.0,-56.0,-54.0,-52.0
260,-52.0,-56.0,-53.5,-51.0
261,-52.0,-56.0,-53.0,-51.0
262,-52.0,-56.0,-53.0,-51.0
263,-30.0,-56.0,-52.0,-52.0
264,-30.0,-56.0,-52.0,-52.0
265,-30.0,-56.0,-52.0,-52.0
266,-38.0,-56.0,-52.0,-51.0
267,-38.0,-56.0,-52.0,-51.0
268,-38.0,-56.0,-52.0,-51.0
269,-62.0,-56.0,-51.0,-51.0
270,-62.0,-56.0,-51.0,-51.0
271,-62.0,-56.0,-51.0,-51.0
272,-49.0,-56.0,-52.0,-55.0
273,-49.0,-56.0,-52.0,-55.0
274,-49.0,-56.0,-52.0,-55.0
275,-38.0,-56.0,-53.0,-56.0
276,-38.0,-56.0,-53.0,-56.0
277,-38.0,-56.0,-53.0,-56.0
278,-14.0,-56.0,-53.0,-57.0
279,-14.0,-56.0,-53.0,-57.0
280,-14.0,-56.0,-53.0,-57.0
281,-59.0,-56.0,-53.0,-52.0
282,-59.0,-56.0,-53.0,-52.0
283,-59.0,-56.0,-53.0,-52.0
284,-59.0,-56.0,-53.0,-55.0
285,-59.0,-56.0,-53.0,-55.0
286,-59.0,-56.0,-53.0,-55.0
287,-58.0,-56.0,-53.0,-53.0
288,-58.0,-56.0,-53.0,-53.0
289,-58.0,-56.0,-53.0,-53.0
290,-62.0,-56.0,-53.0,-53.0
291,-62.0,-56.0,-53.0,-53.0
292,-62.0,-56.0,-53.0,-53.0
293,-62.0,-56.0,-53.0,-52.0
294,-62.0,-56.0,-53.0,-52.0
295,-62.0,-56.0,-53.0,-52.0
296,-54.0,-56.0,-53.0,-52.0
297,-54.0,-56.0,-53.0,-52.0
298,-54.0,-56.0,-53.0,-52.0
299,-60.0,-56.0,-53.0,-55.0
300,-60.0,-56.0,-53.0,-55.0
301,-60.0,-56.0,-53.0,-55.0
302,-61.0,-56.0,-53.0,-53.0
303,-61.0,-56.0,-53.0,-53.0
304,-61.0,-56.0,-53.0,-53.0
305,-56.0,-56.0,-53.0,-52.0
306,-56.0,-56.0,-53.0,-52.0
307,-56.0,-56.0,-53.0,-52.0
308,-53.0,-56.0,-55.0,-51.0
309,-53.0,-56.0,-55.0,-51.0
310,-53.0,-56.0,-55.0,-51.0
311,-48.0,-56.0,-54.0,-50.0
312,-48.0,-56.0,-54.0,-50.0
313,-48.0,-56.0,-54.0,-50.0
314,-46.0,-56.0,-57.0,-52.0
315,-46.0,-56.0,-57.0,-52.0
316,-46.0,-56.0,-57.0,-52.0
317,-34.0,-56.0,-57.0,-54.0
318,-34.0,-56.0,-57.0,-54.0
319,-34.0,-56.0,-57.0,-52.0
320,-60.0,-56.0,-56.0,-52.0
321,-60.0,-56.0,-56.0,-52.0
322,-60.0,-56.0,-56.0,-49.0
323,-61.0,-56.0,-57.0,-49.0
324,-61.0,-56.0,-57.0,-49.0
325,-61.0,-56.0,-57.0,-52.0
326,-58.0,-56.0,-60.0,-52.0
327,-58.0,-56.0,-60.0,-52.0
328,-58.0,-56.0,-60.0,-52.0
329,-60.0,-56.0,-59.0,-52.0
330,-60.0,-56.0,-59.0,-56.0
331,-60.0,-56.0,-59.0,-56.0
332,-59.0,-56.0,-61.0,-58.5
333,-59.0,-56.0,-61.0,-61.0
334,-59.0,-56.0,-61.0,-61.0
335,-60.0,-56.0,-60.0,-58.0
336,-60.0,-14.0,-60.0,-58.0
337,-60.0,-14.0,-60.0,-58.0
338,-62.0,-41.0,-61.0,-58.0
339,-62.0,-42.5,-61.0,-58.0
340,-62.0,-44.0,-61.0,-58.0
341,-60.0,-48.0,-61.0,-58.0
342,-60.0,-48.0,-61.0,-58.0
343,-60.0,-48.0,-61.0,-58.0
344,-60.0,-48.0,-61.0,-58.0
345,-60.0,-48.0,-61.0,-59.0
346,-60.0,-50.0,-61.0,-59.0
347,-60.0,-50.0,-61.0,-59.0
348,-61.0,-50.0,-61.0,-59.0
349,-61.0,-48.0,-61.0,-58.0
350,-61.0,-48.0,-61.0,-57.0
351,-61.0,-51.0,-57.0,-54.0
352,-61.0,-51.0,-57.0,-54.0
353,-60.0,-53.0,-57.0,-53.0
354,-60.0,-53.0,-59.0,-53.0
355,-61.0,-53.0,-59.0,-55.0
356,-61.0,-48.0,-59.0,-55.0
357,-62.0,-48.0,-63.0,-55.0
358,-62.0,-48.0,-63.0,-55.0
359,-62.0,-47.0,-63.0,-53.0
360,-62.0,-47.0,-63.0,-53.5
361,-62.0,-47.0,-63.0,-54.0
362,-62.0,-47.0,-63.0,-56.0
363,-62.0,-47.0,-59.0,-56.0
364,-42.0,-47.0,-59.0,-55.0
365,-42.5,-47.0,-59.0,-55.0
366,-43.0,-47.0,-59.0,-55.0
367,-60.0,-47.0,-59.0,-54.0
368,-60.0,-47.0,-59.0,-54.0
369,-60.0,-47.0,-59.0,-54.0
370,-62.0,-47.0,-59.0,-54.0
371,-58.0,-47.0,-59.0,-54.0
372,-54.0,-47.0,-60.0,-53.0
373,-61.0,-47.0,-60.0,-53.0
374,-61.0,-47.0,-60.0,-53.0
375,-61.0,-47.0,-59.0,-56.0
376,-59.0,-47.0,-59.0,-56.0
377,-59.0,-47.0,-59.0,-56.0
378,-59.0,-47.0,-59.0,-55.0
379,-57.5,-47.0,-59.0,-55.0
380,-56.0,-47.0,-59.0,-55.0
381,-31.0,-47.0,-59.0,-54.0
382,-31.0,-47.0,-59.0,-54.0
383,-43.0,-47.0,-59.0,-54.0
384,-46.0,-47.0,-59.0,-53.0
385,-49.0,-47.0,-59.0,-53.0
386,-61.0,-47.0,-59.0,-53.0
387,-61.0,-47.0,-60.0,-56.0
388,-41.0,-47.0,-60.0,-56.0
389,-46.0,-47.0,-60.0,-56.0
390,-51.0,-47.0,-59.0,-56.0
391,-60.0,-47.0,-59.0,-56.0
392,-60.0,-47.0,-59.0,-56.0
393,-39.0,-47.0,-59.0,-54.0
394,-46.5,-47.0,-59.0,-54.0
395,-54.0,-47.0,-59.0,-54.0
396,-55.0,-47.0,-60.0,-54.0
397,-56.0,-47.0,-60.0,-54.0
398,-56.0,-47.0,-60.0,-54.0
399,-55.0,-47.0,-59.0,-54.0
400,-55.0,-47.0,-59.0,-54.0
401,-55.0,-47.0,-59.0,-54.0
402,-61.0,-47.0,-60.0,-55.0
403,-61.0,-47.0,-60.0,-55.0
404,-61.0,-47.0,-60.0,-55.0
405,-62.0,-47.0,-60.0,-55.0
406,-62.0,-47.0,-60.0,-55.0
407,-62.0,-47.0,-60.0,-55.0
408,-60.0,-47.0,-59.0,-55.0
409,-60.0,-47.0,-59.0,-55.0
410,-60.0,-47.0,-59.0,-55.0
411,-59.0,-47.0,-57.0,-55.0
412,-59.0,-47.0,-57.0,-55.0
413,-59.0,-47.0,-57.0,-53.0
414,-61.0,-47.0,-57.0,-53.0
415,-61.0,-47.0,-57.0,-53.0
416,-61.0,-47.0,-57.0,-54.0
417,-46.0,-47.0,-57.0,-54.0
418,-46.0,-47.0,-57.0,-53.0
419,-46.0,-47.0,-57.0,-53.5
420,-60.0,-47.0,-57.0,-54.0
421,-60.0,-47.0,-57.0,-56.0
422,-60.0,-47.0,-57.0,-56.0
423,-51.0,-47.0,-57.0,-56.0
424,-51.0,-47.0,-57.0,-54.0
425,-51.0,-47.0,-57.0,-54.0
426,-59.0,-47.0,-57.0,-54.0
427,-59.0,-47.0,-57.0,-53.0
428,-59.0,-47.0,-57.0,-53.0
429,-62.0,-47.0,-57.0,-53.0
430,-62.0,-47.0,-57.0,-54.0
431,-62.0,-47.0,-57.0,-54.0
432,-62.0,-47.0,-57.0,-54.0
433,-62.0,-47.0,-57.0,-56.0
434,-62.0,-47.0,-57.0,-56.0
435,-62.0,-47.0,-57.0,-56.0
436,-62.0,-47.0,-57.0,-59.0
437,-62.0,-47.0,-57.0,-59.0
438,-63.0,-47.0,-57.0,-59.0
439,-63.0,-47.0,-57.0,-59.0
440,-63.0,-47.0,-57.0,-59.0
441,-62.0,-47.0,-57.0,-59.0
442,-62.0,-47.0,-57.0,-59.0
443,-62.0,-47.0,-57.0,-59.0
444,-60.0,-47.0,-57.0,-59.0
445,-60.0,-47.0,-57.0,-59.0
446,-60.0,-47.0,-57.0,-59.0
447,-60.0,-47.0,-57.0,-59.0
448,-60.0,-47.0,-57.0,-60.0
449,-60.0,-47.0,-57.0,-60.0
450,-59.0,-47.0,-57.0,-60.0
451,-59.0,-47.0,-57.0,-59.0
452,-59.0,-62.0,-57.0,-59.0
453,-61.0,-62.0,-57.0,-59.0
454,-61.0,-62.0,-57.0,-54.0
455,-61.0,-51.0,-57.0,-54.0
456,-62.0,-51.0,-57.0,-54.0
457,-62.0,-49.5,-57.0,-54.0
458,-62.0,-48.0,-57.0,-54.0
459,-61.0,-48.0,-57.0,-54.0
460,-61.0,-51.0,-57.0,-60.0
461,-61.0,-51.0,-57.0,-60.0
462,-62.0,-51.0,-57.0,-60.0
463,-62.0,-48.0,-57.0,-62.0
464,-62.0,-48.0,-57.0,-62.0
465,-62.0,-48.0,-57.0,-62.0
466,-62.0,-53.0,-57.0,-59.0
467,-62.0,-53.0,-57.0,-59.0
468,-62.0,-53.0,-57.0,-59.0
469,-62.0,-52.0,-57.0,-58.0
470,-62.0,-52.0,-57.0,-58.0
471,-61.0,-52.0,-57.0,-58.0
472,-61.0,-54.0,-57.0,-55.0
473,-61.0,-54.0,-57.0,-55.0
474,-61.0,-50.0,-57.0,-55.0
475,-61.0,-50.0,-57.0,-54.0
476,-61.0,-50.0,-57.0,-54.0
477,-59.0,-50.0,-57.0,-54.0
478,-59.0,-50.0,-57.0,-56.0
479,-59.0,-48.0,-59.0,-56.0
480,-62.0,-48.0,-59.0,-56.0
481,-62.0,-48.0,-59.0,-54.0
482,-62.0,-51.0,-60.0,-54.0
483,-62.0,-51.0,-60.0,-54.0
484,-62.0,-51.0,-60.0,-55.0
485,-62.0,-51.0,-60.0,-55.0
486,-51.0,-51.0,-60.0,-55.0
487,-51.0,-51.0,-60.0,-55.0
488,-51.0,-51.0,-58.0,-55.0
489,-59.0,-51.0,-58.0,-55.0
490,-59.0,-51.0,-58.0,-52.0
491,-59.0,-51.0,-59.0,-52.0
492,-62.0,-51.0,-59.0,-52.0
493,-62.0,-51.0,-59.0,-54.0
494,-62.0,-51.0,-59.0,-54.0
495,-44.0,-51.0,-59.0,-52.0
496,-44.0,-51.0,-59.0,-52.0
497,-44.0,-51.0,-59.0,-52.0
498,-59.0,-51.0,-59.0,-52.0
499,-59.0,-51.0,-59.0,-52.0
500,-59.0,-51.0,-59.0,-52.0
501,-60.0,-51.0,-59.0,-52.0
502,-60.0,-51.0,-59.0,-52.0
503,-60.0,-51.0,-60.0,-55.0
504,-60.0,-51.0,-60.0,-55.0
505,-60.0,-51.0,-60.0,-55.0
506,-26.0,-51.0,-59.0,-54.0
507,-26.0,-51.0,-59.0,-54.0
508,-26.0,-51.0,-59.0,-56.0
509,-47.0,-51.0,-60.0,-56.0
510,-47.0,-51.0,-60.0,-56.0
511,-47.0,-51.0,-60.0,-58.0
512,-49.0,-51.0,-59.0,-58.0
513,-49.0,-51.0,-59.0,-57.0
514,-48.0,-51.0,-59.0,-56.0
515,-48.0,-51.0,-59.0,-56.0
516,-48.0,-51.0,-59.0,-56.0
517,-59.0,-51.0,-59.0,-56.0
518,-59.0,-51.0,-58.0,-52.0
519,-59.0,-51.0,-58.0,-52.0
520,-50.0,-51.0,-58.0,-54.0
521,-50.0,-51.0,-59.0,-56.0
522,-50.0,-51.0,-59.0,-56.0
523,-45.0,-51.0,-59.0,-56.0
524,-45.0,-51.0,-60.0,-56.0
525,-45.0,-51.0,-60.0,-56.0
526,-50.0,-51.0,-60.0,-56.0
527,-55.0,-51.0,-59.0,-56.0
528,-60.0,-51.0,-59.0,-57.0
529,-60.0,-51.0,-59.0,-57.0
530,-58.0,-51.0,-59.0,-56.0
531,-58.0,-51.0,-59.0,-56.0
532,-29.0,-51.0,-59.0,-56.0
533,-29.0,-51.0,-60.0,-56.0
534,-26.0,-51.0,-60.0,-56.0
535,-26.0,-51.0,-60.0,-56.0
536,-26.0,-51.0,-59.0,-54.0
537,-43.0,-51.0,-59.0,-54.0
538,-43.0,-51.0,-59.0,-55.5
539,-28.0,-51.0,-59.0,-57.0
540,-28.0,-51.0,-59.0,-53.0
541,-56.0,-51.0,-59.0,-53.0
542,-56.0,-51.0,-59.0,-57.0
543,-46.5,-51.0,-59.0,-57.0
544,-37.0,-51.0,-59.0,-56.5
545,-50.0,-51.0,-59.0,-56.0
546,-50.0,-51.0,-59.0,-57.0
547,-57.0,-51.0,-59.0,-57.0
548,-56.5,-51.0,-59.0,-60.0
549,-56.0,-51.0,-59.0,-63.0
550,-57.0,-51.0,-59.0,-63.0
551,-57.0,-51.0,-59.0,-63.0
552,-63.0,-51.0,-59.0,-63.5
553,-63.0,-51.0,-59.0,-64.0
554,-63.0,-51.0,-59.0,-64.0
555,-63.0,-51.0,-59.0,-63.0
556,-63.0,-51.0,-59.0,-63.0
557,-64.0,-51.0,-59.0,-58.0
558,-64.0,-51.0,-59.0,-58.0
559,-64.0,-51.0,-59.0,-57.0
560,-64.0,-51.0,-59.0,-57.0
561,-64.0,-51.0,-59.0,-57.0
562,-64.0,-51.0,-59.0,-62.0
563,-64.0,-51.0,-59.0,-62.0
564,-64.0,-51.0,-59.0,-62.0
565,-64.0,-61.0,-59.0,-62.0
566,-64.0,-61.0,-59.0,-62.0
567,-65.0,-61.0,-59.0,-62.0
568,-52.0,-62.0,-59.0,-63.0
569,-52.0,-62.0,-59.0,-63.0
570,-52.0,-62.0,-59.0,-63.0
571,-48.0,-59.0,-59.0,-61.0
572,-48.0,-59.0,-59.0,-61.0
573,-48.0,-59.0,-59.0,-61.0
574,-59.0,-57.0,-59.0,-62.0
575,-59.0,-57.0,-59.0,-59.5
576,-59.0,-57.0,-59.0,-57.0
577,-61.0,-57.0,-59.0,-57.0
578,-61.0,-57.0,-59.0,-54.0
579,-61.0,-57.0,-59.0,-54.0
580,-55.0,-57.0,-59.0,-54.0
581,-55.0,-57.0,-59.0,-55.0
582,-43.0,-57.0,-59.0,-55.0
583,-31.0,-57.0,-59.0,-55.0
584,-56.0,-57.0,-59.0,-54.0
585,-56.0,-57.0,-59.0,-54.0
586,-56.0,-58.0,-59.0,-54.0
587,-59.0,-58.0,-59.0,-54.0
588,-59.0,-58.0,-59.0,-54.0
589,-59.0,-58.0,-59.0,-54.0
590,-58.0,-58.0,-59.0,-57.0
591,-58.0,-58.0,-59.0,-57.0
592,-58.0,-58.0,-59.0,-57.0
593,-59.0,-58.0,-59.0,-55.0
594,-59.0,-58.0,-59.0,-55.0
595,-59.0,-57.0,-59.0,-55.0
596,-62.0,-57.0,-59.0,-58.0
597,-62.0,-57.0,-59.0,-58.0
598,-62.0,-57.0,-59.0,-58.0
599,-62.0,-57.0,-59.0,-54.0
600,-62.0,-57.0,-58.5,-54.0
601,-62.0,-57.0,-58.0,-54.0
602,-57.0,-57.0,-58.0,-56.0
603,-57.0,-57.0,-60.0,-56.0
604,-57.0,-57.0,-60.0,-56.0
605,-61.0,-57.0,-60.0,-55.0
606,-61.0,-57.0,-60.0,-55.0
607,-61.0,-57.0,-59.5,-55.0
608,-61.0,-57.0,-59.0,-54.0
609,-61.0,-57.0,-59.0,-54.0
610,-61.0,-57.0,-59.0,-54.0
611,-58.0,-57.0,-59.0,-54.0
612,-58.0,-57.0,-59.0,-54.0
613,-58.0,-57.0,-60.0,-54.0
614,-56.0,-57.0,-60.0,-56.0
615,-56.0,-57.0,-60.0,-56.0
616,-56.0,-57.0,-56.0,-56.0
617,-62.0,-57.0,-56.0,-55.0
618,-62.0,-57.0,-58.0,-55.0
619,-62.0,-57.0,-58.0,-55.0
620,-43.0,-57.0,-56.0,-55.0
621,-43.0,-57.0,-56.0,-55.0
622,-43.0,-57.0,-58.0,-55.0
623,-55.0,-57.0,-58.0,-55.0
624,-55.0,-57.0,-57.0,-55.0
625,-55.0,-57.0,-57.0,-55.0
626,-54.0,-57.0,-57.0,-52.0
627,-54.0,-57.0,-57.0,-52.0
628,-54.0,-57.0,-57.0,-52.0
629,-58.0,-57.0,-57.0,-54.0
630,-58.0,-57.0,-57.0,-54.0
631,-58.0,-57.0,-57.0,-54.0
632,-57.0,-57.0,-57.0,-53.0
633,-57.0,-57.0,-57.0,-53.0
634,-57.0,-57.0,-57.0,-53.0
