Device,MO DUT,MT DUT,MO REF,MT REF
106,-49.0,-44.0,-61.0,-60.5
107,-49.0,-44.0,-62.0,-62.0
108,-49.0,-55.0,-62.0,-63.0
109,-49.0,-55.0,-62.0,-61.5
110,-49.0,-55.0,-62.0,-60.0
111,-49.0,-49.0,-62.0,-58.5
112,-49.0,-49.0,-62.0,-57.0
113,-49.0,-49.0,-62.0,-55.0
114,-49.0,-53.0,-62.0,-55.0
115,-49.0,-53.0,-62.0,-54.0
116,-52.0,-53.0,-62.0,-54.0
117,-52.0,-51.0,-62.0,-54.0
118,-52.0,-51.0,-63.0,-54.0
119,-50.0,-51.0,-63.0,-54.0
120,-50.0,-54.0,-63.0,-54.0
121,-50.0,-54.0,-63.0,-54.0
122,-54.0,-54.0,-63.0,-54.0
123,-54.0,-53.0,-63.0,-56.0
124,-54.0,-53.0,-63.0,-58.0
125,-54.0,-53.0,-63.0,-58.0
126,-54.0,-54.0,-63.0,-58.0
127,-54.0,-54.0,-63.0,-61.0
128,-55.0,-54.0,-63.0,-61.0
129,-55.0,-54.0,-63.0,-61.0
130,-55.0,-54.0,-63.0,-61.0
131,-55.0,-54.0,-63.0,-61.5
132,-53.5,-51.0,-63.0,-62.0
133,-52.0,-51.0,-63.0,-62.0
134,-52.0,-51.0,-63.0,-62.0
135,-54.0,-54.0,-63.0,-62.0
136,-54.0,-54.0,-62.0,-61.0
137,-54.0,-54.0,-62.0,-61.0
138,-56.0,-54.0,-62.0,-61.5
139,-56.0,-54.0,-62.0,-62.0
140,-53.0,-54.0,-62.0,-62.0
141,-53.0,-53.0,-62.0,-62.0
142,-53.0,-53.0,-61.0,-62.0
143,-51.0,-53.0,-61.0,-62.0
144,-51.0,-51.0,-62.0,-62.0
145,-50.5,-51.0,-62.0,-62.0
146,-50.0,-51.0,-62.0,-62.0
147,-50.0,-50.0,-62.0,-62.0
148,-50.0,-50.0,-62.0,-63.0
149,-50.0,-50.0,-62.0,-63.0
150,-50.0,-50.0,-62.0,-62.0
151,-50.0,-50.0,-62.0,-62.0
152,-50.0,-50.0,-62.0,-62.0
153,-50.0,-48.0,-62.0,-63.0
154,-50.0,-48.0,-62.0,-63.0
155,-50.0,-48.0,-62.0,-63.0
156,-50.0,-51.0,-62.0,-62.0
157,-50.0,-51.0,-61.0,-62.0
158,-50.0,-51.0,-61.0,-62.0
159,-49.0,-50.0,-61.0,-61.0
160,-49.0,-50.0,-62.0,-61.0
161,-49.0,-50.0,-62.0,-61.0
162,-49.0,-50.0,-62.0,-63.0
163,-49.0,-50.0,-62.0,-63.0
164,-49.0,-50.0,-62.0,-63.0
165,-48.0,-50.0,-62.0,-63.0
166,-48.0,-50.0,-62.0,-63.0
167,-48.0,-50.0,-62.0,-63.0
168,-49.0,-51.0,-62.0,-62.0
169,-49.0,-51.0,-62.0,-62.0
170,-49.0,-51.0,-62.0,-62.0
171,-49.0,-48.0,-62.0,-62.0
172,-49.0,-48.0,-62.0,-62.0
173,-49.0,-48.0,-62.0,-62.0
174,-50.0,-49.0,-62.0,-63.0
175,-50.0,-49.0,-62.0,-63.0
176,-50.0,-49.0,-62.0,-63.0
177,-50.0,-51.0,-62.0,-63.0
178,-50.0,-51.0,-62.0,-63.0
179,-50.0,-51.0,-62.0,-63.0
180,-48.0,-49.0,-62.0,-62.0
181,-48.0,-49.0,-62.0,-62.0
182,-48.0,-49.0,-62.0,-62.0
183,-49.0,-50.0,-62.0,-62.0
184,-49.0,-50.0,-62.0,-62.0
185,-49.0,-50.0,-62.0,-62.0
186,-50.0,-50.0,-62.5,-62.0
187,-50.0,-50.0,-63.0,-62.0
188,-50.0,-50.0,-63.0,-62.0
189,-51.0,-48.0,-62.0,-62.0
190,-51.0,-48.0,-62.0,-62.0
191,-51.0,-48.0,-62.0,-62.0
192,-50.0,-51.0,-62.0,-62.0
193,-50.0,-51.0,-62.0,-62.0
194,-50.0,-51.0,-62.0,-62.0
195,-53.0,-50.0,-62.0,-62.0
196,-53.0,-50.0,-62.0,-62.0
197,-53.0,-50.0,-62.0,-62.0
198,-52.0,-53.0,-62.0,-62.0
199,-52.0,-53.0,-62.0,-62.0
200,-52.0,-53.0,-62.0,-62.0
201,-50.0,-53.0,-62.0,-62.0
202,-50.0,-53.0,-62.0,-62.0
203,-50.0,-53.0,-62.0,-62.0
204,-49.0,-52.0,-62.0,-62.0
205,-49.0,-52.0,-62.0,-62.0
206,-49.0,-52.0,-61.0,-62.0
207,-52.0,-52.0,-61.0,-61.0
208,-52.0,-52.0,-61.0,-61.0
209,-52.0,-52.0,-61.0,-61.0
210,-52.0,-52.0,-61.0,-59.0
211,-52.0,-52.0,-61.0,-59.0
212,-52.0,-52.0,-61.0,-59.0
213,-50.0,-52.0,-61.0,-61.0
214,-50.0,-52.0,-61.0,-61.0
215,-50.0,-52.0,-61.0,-61.0
216,-50.0,-52.0,-62.0,-62.0
217,-50.0,-52.0,-62.0,-62.0
218,-50.0,-52.0,-62.0,-62.0
219,-49.0,-51.0,-62.0,-60.0
220,-49.0,-51.0,-62.0,-60.0
221,-49.0,-51.0,-62.0,-60.0
222,-54.0,-51.0,-61.0,-57.0
223,-54.0,-51.0,-61.0,-57.0
224,-54.0,-51.0,-61.0,-57.0
225,-53.0,-52.0,-61.0,-56.0
226,-53.0,-52.0,-61.0,-56.0
227,-53.0,-52.0,-61.0,-56.0
228,-51.0,-52.0,-61.0,-55.0
229,-51.0,-52.0,-61.0,-55.0
230,-51.0,-52.0,-61.0,-55.0
231,-49.0,-50.0,-61.0,-56.0
232,-49.0,-50.0,-61.0,-56.0
233,-49.0,-50.0,-61.0,-56.0
234,-49.0,-51.0,-62.0,-56.0
235,-49.0,-51.0,-62.0,-56.0
236,-49.0,-51.0,-62.0,-55.0
237,-52.0,-52.0,-62.0,-55.0
238,-52.0,-52.0,-62.0,-55.0
239,-52.0,-52.0,-62.0,-58.0
240,-52.0,-54.0,-62.0,-58.0
241,-52.0,-54.0,-62.0,-59.5
242,-52.0,-54.0,-62.0,-61.0
243,-53.0,-54.0,-62.0,-61.0
244,-53.0,-54.0,-62.0,-62.0
245,-53.0,-54.0,-62.0,-62.0
246,-54.0,-54.0,-62.0,-62.0
247,-54.0,-55.0,-62.0,-63.0
248,-54.0,-55.0,-62.0,-63.0
249,-54.0,-56.0,-62.0,-63.0
250,-54.0,-56.0,-62.0,-63.0
251,-54.0,-55.0,-62.0,-63.0
252,-53.0,-55.0,-62.0,-64.0
253,-53.0,-55.0,-62.0,-64.0
254,-53.0,-55.0,-62.0,-64.0
255,-53.0,-53.0,-63.0,-64.0
256,-53.0,-53.0,-63.0,-64.0
257,-53.0,-53.0,-63.0,-64.0
258,-54.0,-53.0,-62.0,-64.0
259,-54.0,-53.0,-62.0,-64.0
260,-54.0,-53.0,-62.0,-64.0
261,-51.0,-53.0,-63.0,-63.0
262,-51.0,-53.0,-63.0,-63.0
263,-51.0,-54.0,-63.0,-62.0
264,-50.0,-54.0,-62.0,-62.0
265,-50.0,-54.0,-62.0,-62.0
266,-50.0,-54.0,-62.0,-62.0
267,-47.0,-54.0,-62.0,-62.5
268,-47.0,-54.0,-62.0,-63.0
269,-47.0,-54.0,-62.0,-63.0
270,-52.0,-54.0,-62.0,-63.0
271,-52.0,-53.0,-62.0,-63.0
272,-52.0,-53.0,-62.0,-63.0
273,-52.0,-48.0,-62.0,-63.5
274,-52.0,-48.0,-62.0,-64.0
275,-52.0,-48.0,-62.0,-64.0
276,-49.0,-50.0,-62.0,-64.0
277,-49.0,-50.0,-62.0,-64.0
278,-49.0,-50.0,-62.0,-63.5
279,-49.0,-53.0,-62.0,-63.0
280,-49.0,-52.5,-62.0,-62.5
281,-49.0,-52.0,-62.0,-62.0
282,-49.0,-52.0,-62.0,-63.0
283,-49.0,-52.0,-62.0,-63.5
284,-49.0,-52.0,-62.0,-64.0
285,-49.0,-52.0,-62.0,-63.5
286,-49.0,-50.0,-62.0,-63.0
287,-49.0,-50.0,-62.0,-63.0
288,-49.0,-50.0,-62.0,-63.0
289,-49.0,-47.0,-62.0,-63.0
290,-49.0,-47.0,-62.0,-63.5
291,-48.0,-47.0,-62.0,-64.0
292,-48.0,-48.0,-62.0,-64.0
293,-48.0,-48.0,-62.0,-63.0
294,-50.0,-48.0,-62.0,-63.0
295,-50.0,-47.0,-62.0,-63.0
296,-50.0,-47.0,-62.0,-63.0
297,-50.0,-47.0,-62.0,-63.0
298,-50.0,-48.0,-62.0,-63.0
299,-50.0,-48.0,-62.0,-63.0
300,-50.0,-49.0,-62.0,-63.0
301,-50.0,-49.0,-62.0,-63.0
302,-50.0,-49.0,-62.0,-63.0
303,-50.0,-49.0,-62.0,-63.0
304,-50.0,-49.0,-62.0,-63.0
305,-50.0,-49.0,-62.0,-61.0
306,-49.0,-44.0,-62.0,-61.0
307,-49.0,-44.0,-62.0,-61.0
308,-49.0,-44.0,-62.0,-57.0
309,-49.0,-49.0,-62.0,-57.0
310,-49.0,-49.0,-62.0,-57.0
311,-49.0,-49.0,-62.0,-55.0
312,-50.0,-49.0,-62.0,-55.0
313,-50.0,-49.0,-62.0,-55.0
314,-50.0,-49.0,-62.0,-55.0
315,-49.0,-49.0,-62.0,-55.0
316,-49.0,-49.0,-62.0,-55.0
317,-49.0,-49.0,-62.0,-56.0
318,-51.0,-50.0,-62.0,-56.0
319,-51.0,-50.0,-62.0,-56.0
320,-51.0,-50.0,-62.0,-55.0
321,-48.0,-49.0,-62.0,-55.0
322,-48.0,-49.0,-62.0,-55.0
323,-48.0,-49.0,-62.0,-56.0
324,-51.0,-47.0,-62.0,-56.0
325,-51.0,-47.0,-62.0,-56.0
326,-50.5,-47.0,-62.0,-56.0
327,-50.0,-49.0,-62.0,-56.0
328,-50.0,-49.0,-62.0,-56.0
329,-48.0,-49.0,-62.0,-56.0
330,-48.0,-49.0,-61.5,-56.0
331,-48.0,-49.0,-61.0,-56.0
332,-49.0,-49.0,-61.0,-55.0
333,-49.0,-50.0,-61.0,-55.0
334,-53.0,-50.0,-57.0,-55.0
335,-53.0,-50.0,-56.5,-55.0
336,-53.0,-48.0,-56.0,-55.0
337,-49.0,-48.0,-55.0,-55.0
338,-49.0,-48.0,-55.0,-56.0
339,-49.0,-50.0,-56.0,-56.0
340,-49.0,-50.0,-56.0,-56.0
341,-49.0,-50.0,-56.0,-55.0
342,-49.0,-50.0,-56.0,-55.0
343,-49.0,-50.0,-58.0,-55.0
344,-49.0,-50.0,-58.0,-54.0
345,-49.0,-50.0,-58.0,-54.0
346,-49.0,-50.0,-57.0,-54.0
347,-50.0,-50.0,-57.0,-54.0
348,-50.0,-50.0,-57.0,-54.0
349,-50.0,-50.0,-57.0,-54.0
350,-49.0,-50.0,-57.0,-54.0
351,-49.0,-49.0,-57.0,-54.0
352,-49.0,-49.0,-58.0,-54.0
353,-49.0,-49.0,-58.0,-54.0
354,-49.0,-48.0,-58.0,-54.0
355,-49.0,-48.0,-61.0,-54.0
356,-49.0,-48.0,-61.0,-54.0
357,-49.0,-47.0,-61.0,-54.0
358,-49.0,-47.0,-62.0,-54.0
359,-50.0,-47.0,-62.0,-54.0
360,-50.0,-51.0,-62.0,-54.0
361,-50.0,-51.0,-62.0,-54.0
362,-53.0,-51.0,-62.0,-54.0
363,-53.0,-52.0,-62.0,-54.0
364,-53.0,-52.0,-62.0,-54.0
365,-57.0,-52.0,-62.0,-54.0
366,-57.0,-51.0,-62.0,-54.0
367,-57.0,-51.0,-62.0,-54.0
368,-55.0,-51.0,-62.0,-54.0
369,-55.0,-52.0,-62.0,-54.0
370,-55.0,-52.0,-62.0,-54.0
371,-56.0,-52.0,-62.0,-54.0
372,-56.0,-51.0,-62.0,-54.0
373,-56.0,-51.0,-61.0,-54.0
374,-53.0,-51.0,-61.0,-54.0
375,-53.0,-51.0,-61.0,-54.0
376,-53.0,-51.0,-61.0,-53.0
377,-53.0,-51.0,-61.0,-53.0
378,-53.0,-53.0,-61.0,-53.0
379,-53.0,-53.0,-62.0,-54.0
380,-51.0,-53.0,-62.0,-54.0
381,-51.0,-53.0,-62.0,-54.0
382,-51.0,-53.0,-62.0,-54.0
383,-55.0,-53.0,-62.0,-54.0
384,-55.0,-48.0,-62.0,-54.0
385,-55.0,-48.0,-62.0,-54.0
386,-55.0,-48.0,-62.0,-54.0
387,-55.0,-52.0,-62.0,-54.0
388,-55.0,-52.0,-62.0,-53.0
389,-57.0,-52.0,-62.0,-53.0
390,-57.0,-52.0,-62.0,-53.0
391,-57.0,-52.0,-62.0,-53.0
392,-55.0,-52.0,-62.0,-53.0
393,-55.0,-48.0,-62.0,-53.0
394,-55.0,-48.0,-62.0,-53.0
395,-54.0,-48.0,-62.0,-53.0
396,-54.0,-49.0,-62.0,-53.0
397,-54.0,-49.0,-62.0,-53.0
398,-50.0,-49.0,-62.0,-53.0
399,-50.0,-49.0,-62.0,-53.0
400,-50.0,-49.0,-62.0,-53.0
401,-48.0,-49.0,-62.0,-53.0
402,-48.0,-48.0,-62.0,-53.0
403,-48.0,-48.0,-62.0,-52.0
404,-53.0,-48.0,-62.0,-52.0
405,-53.0,-47.0,-60.0,-52.0
406,-53.0,-47.0,-60.0,-53.0
407,-54.0,-47.0,-60.0,-53.0
408,-54.0,-49.0,-59.0,-53.0
409,-54.0,-49.0,-59.0,-53.0
410,-49.0,-49.0,-59.0,-53.0
411,-49.0,-50.0,-57.0,-53.0
412,-49.0,-50.0,-57.0,-53.0
413,-55.0,-50.0,-57.0,-53.0
414,-55.0,-49.0,-57.0,-53.0
415,-55.0,-49.0,-57.0,-58.0
416,-54.0,-49.0,-57.0,-58.0
417,-54.0,-48.0,-58.0,-58.0
418,-54.0,-48.0,-58.0,-60.0
419,-53.0,-48.0,-58.0,-60.0
420,-53.0,-48.0,-57.0,-60.0
421,-53.0,-48.0,-57.0,-61.0
422,-54.0,-48.0,-57.0,-61.0
423,-54.0,-48.0,-57.0,-60.0
424,-54.0,-48.0,-57.0,-60.0
425,-54.0,-48.0,-57.0,-60.0
426,-54.0,-49.0,-58.0,-60.0
427,-54.0,-49.0,-58.0,-60.0
428,-53.0,-49.0,-58.0,-60.0
429,-53.0,-49.0,-58.0,-60.0
430,-53.0,-49.0,-58.0,-60.0
431,-50.0,-49.0,-57.0,-60.0
432,-50.0,-50.0,-57.0,-62.0
433,-50.0,-50.0,-57.0,-62.0
434,-53.0,-50.0,-59.0,-62.0
435,-53.0,-49.0,-59.0,-62.0
436,-53.0,-49.0,-59.0,-62.0
437,-49.0,-49.0,-59.0,-61.0
438,-49.0,-48.0,-59.0,-61.0
439,-49.0,-48.0,-59.0,-61.0
440,-52.0,-48.0,-59.0,-62.0
441,-52.0,-49.0,-60.0,-62.0
442,-52.0,-49.0,-60.0,-60.5
443,-54.0,-49.0,-60.0,-59.0
444,-54.0,-49.0,-61.0,-59.0
445,-54.0,-49.0,-61.0,-61.0
446,-54.0,-49.0,-61.0,-61.0
447,-54.0,-48.0,-61.0,-61.0
448,-54.0,-48.0,-61.0,-62.0
449,-55.0,-48.0,-61.0,-62.0
450,-55.0,-48.0,-61.0,-60.5
451,-55.0,-48.0,-61.0,-59.0
452,-53.0,-48.0,-61.0,-59.0
453,-53.0,-49.0,-62.0,-59.0
454,-53.0,-49.0,-62.0,-59.0
455,-54.0,-49.0,-62.0,-60.0
456,-54.0,-49.0,-61.0,-60.0
457,-54.0,-49.0,-61.0,-60.0
458,-54.0,-49.0,-61.0,-61.0
459,-54.0,-50.0,-61.0,-61.0
460,-54.0,-50.0,-61.0,-61.0
461,-50.0,-50.0,-61.0,-61.0
462,-50.0,-49.0,-60.0,-61.0
463,-50.0,-49.0,-60.0,-61.0
464,-54.0,-49.0,-60.0,-61.0
465,-54.0,-52.0,-61.0,-61.0
466,-54.0,-52.0,-61.0,-61.0
467,-50.0,-52.0,-61.0,-61.0
468,-50.0,-51.0,-63.0,-61.0
469,-50.0,-51.0,-63.0,-61.0
470,-50.0,-51.0,-62.5,-60.0
471,-50.0,-50.0,-62.0,-59.5
472,-50.0,-50.0,-62.0,-59.0
473,-54.0,-50.0,-60.0,-59.0
474,-54.0,-51.0,-60.0,-59.0
475,-54.0,-51.0,-60.0,-58.0
476,-55.0,-51.0,-58.0,-58.0
477,-55.0,-52.0,-58.0,-59.0
478,-55.0,-52.0,-58.0,-59.0
479,-54.0,-52.0,-58.0,-59.0
480,-54.0,-51.0,-58.0,-58.0
481,-54.0,-51.0,-58.0,-58.0
482,-56.0,-51.0,-58.0,-58.0
483,-56.0,-46.0,-58.0,-56.5
484,-51.0,-46.0,-58.0,-55.0
485,-51.0,-46.0,-58.0,-55.0
486,-52.0,-50.0,-58.0,-53.0
487,-53.0,-50.0,-58.0,-53.0
488,-55.0,-50.0,-58.0,-56.0
489,-55.0,-49.0,-58.0,-56.0
490,-55.0,-49.0,-58.0,-56.0
491,-55.0,-49.0,-58.0,-58.0
492,-55.0,-48.0,-58.0,-58.0
493,-52.0,-48.0,-58.0,-58.0
494,-52.0,-48.0,-58.0,-55.0
495,-52.0,-52.0,-58.0,-55.0
496,-52.0,-52.0,-58.0,-55.0
497,-52.0,-52.0,-58.0,-52.0
498,-56.0,-51.0,-58.0,-52.0
499,-56.0,-51.0,-58.0,-52.0
500,-56.0,-51.0,-58.0,-52.0
501,-55.0,-53.0,-58.0,-52.0
502,-55.0,-53.0,-58.0,-52.0
503,-55.0,-53.0,-58.0,-51.0
504,-55.0,-49.0,-58.0,-51.0
505,-55.0,-49.0,-58.0,-51.0
506,-55.0,-49.0,-58.0,-50.0
507,-56.0,-54.0,-58.0,-50.0
508,-56.0,-54.0,-58.0,-50.0
509,-56.0,-54.0,-58.0,-50.0
510,-55.0,-53.0,-58.0,-50.0
511,-55.0,-53.0,-58.0,-50.0
512,-55.0,-51.0,-58.0,-51.0
513,-55.0,-51.0,-58.0,-51.0
514,-55.0,-51.0,-58.0,-51.0
515,-55.0,-53.0,-58.0,-51.0
516,-55.0,-53.0,-58.0,-51.0
517,-55.0,-53.0,-60.0,-51.0
518,-54.0,-50.0,-60.0,-50.0
519,-54.0,-50.0,-60.0,-50.0
520,-51.0,-50.0,-60.0,-50.0
521,-51.0,-49.0,-60.0,-57.0
522,-51.0,-49.0,-60.0,-57.0
523,-52.0,-49.0,-60.0,-57.0
524,-52.0,-49.0,-60.0,-57.0
525,-52.0,-49.0,-60.0,-57.0
526,-50.0,-49.0,-60.0,-57.0
527,-50.0,-50.0,-60.0,-58.0
528,-50.0,-50.0,-60.0,-58.0
529,-50.0,-50.0,-60.0,-58.0
530,-50.0,-50.0,-60.0,-59.0
531,-50.0,-50.0,-60.0,-59.0
532,-51.0,-50.0,-60.0,-59.0
533,-51.0,-50.0,-60.0,-58.0
534,-52.0,-50.0,-60.0,-58.0
535,-52.0,-50.0,-60.0,-58.0
536,-52.0,-49.0,-60.0,-58.0
537,-51.0,-49.0,-59.0,-58.0
538,-51.0,-49.0,-59.0,-58.0
539,-51.0,-48.0,-59.0,-58.0
540,-51.0,-48.0,-60.0,-58.0
541,-51.0,-48.0,-60.0,-58.0
542,-51.0,-49.0,-60.0,-57.0
543,-51.0,-49.0,-60.0,-57.0
544,-51.0,-49.0,-60.0,-57.0
545,-51.0,-49.0,-60.0,-58.0
546,-47.0,-49.0,-59.0,-58.0
547,-47.0,-49.0,-59.0,-58.0
548,-47.0,-48.0,-60.0,-58.0
549,-50.0,-48.0,-60.0,-58.0
550,-50.0,-48.0,-60.0,-58.0
551,-50.0,-49.0,-60.0,-59.0
552,-51.0,-49.0,-60.0,-59.0
553,-51.0,-49.0,-60.0,-59.0
554,-51.0,-48.0,-60.0,-59.0
555,-48.0,-48.0,-60.0,-59.0
556,-48.0,-48.0,-60.0,-59.0
557,-48.0,-49.0,-60.0,-60.0
558,-52.0,-49.0,-60.0,-60.0
559,-52.0,-49.0,-60.0,-60.0
560,-52.0,-49.0,-59.0,-60.0
561,-48.0,-49.0,-59.0,-60.0
562,-48.0,-49.0,-59.0,-60.0
563,-48.0,-48.0,-59.0,-59.0
564,-49.0,-48.0,-59.0,-59.0
565,-49.0,-48.0,-60.0,-59.0
566,-49.0,-51.0,-60.0,-57.0
567,-53.0,-51.0,-60.0,-57.0
568,-53.0,-51.0,-60.0,-57.0
569,-53.0,-50.0,-60.0,-57.0
570,-50.0,-50.0,-60.0,-57.0
571,-50.0,-50.0,-60.0,-57.0
572,-50.0,-49.0,-60.0,-55.0
573,-49.0,-49.0,-60.0,-55.0
574,-49.0,-49.0,-60.0,-55.0
575,-49.0,-49.0,-60.0,-56.0
576,-51.0,-49.0,-60.0,-56.0
577,-51.0,-49.0,-60.0,-56.0
578,-51.0,-49.0,-60.0,-56.0
579,-52.0,-49.0,-60.0,-56.0
580,-52.0,-49.0,-60.0,-56.0
581,-52.0,-50.0,-60.0,-55.0
582,-50.0,-50.0,-60.0,-55.0
583,-50.0,-50.0,-60.0,-55.0
584,-50.0,-49.0,-60.0,-56.0
585,-52.0,-49.0,-60.0,-56.0
586,-52.0,-49.0,-60.0,-56.0
587,-52.0,-47.0,-60.0,-56.0
588,-51.0,-47.0,-60.0,-56.0
589,-51.0,-47.0,-60.0,-56.0
590,-51.0,-49.0,-60.0,-55.0
591,-51.0,-49.0,-60.0,-55.0
592,-51.0,-49.0,-60.0,-55.0
593,-51.0,-50.0,-60.0,-57.0
594,-51.0,-50.0,-60.0,-57.0
595,-51.0,-50.0,-60.0,-57.0
596,-51.0,-49.0,-60.0,-57.0
597,-52.0,-49.0,-60.0,-57.0
598,-52.0,-49.0,-60.0,-57.0
599,-52.0,-50.0,-60.0,-57.0
600,-48.0,-50.0,-60.0,-57.0
601,-48.0,-50.0,-60.0,-57.0
602,-48.0,-49.0,-60.0,-55.0
603,-51.0,-49.0,-60.0,-55.0
604,-51.0,-49.0,-60.0,-55.0
605,-51.0,-50.0,-60.0,-57.0
606,-50.0,-50.0,-60.0,-57.0
607,-50.0,-50.0,-60.0,-57.0
608,-50.0,-49.0,-60.0,-57.0
609,-51.0,-49.0,-60.0,-57.0
610,-51.0,-49.0,-60.0,-57.0
611,-51.0,-49.0,-60.0,-57.0
612,-52.0,-49.0,-60.0,-57.0
613,-52.0,-49.0,-60.0,-53.0
614,-52.0,-49.0,-60.0,-53.0
615,-55.0,-49.0,-60.0,-53.0
616,-55.0,-49.0,-60.0,-54.0
617,-55.0,-47.0,-60.0,-54.0
618,-54.0,-47.0,-60.0,-54.0
619,-54.0,-47.0,-60.0,-50.0
620,-54.0,-50.0,-60.0,-50.0
621,-54.0,-50.0,-60.0,-50.0
622,-54.0,-52.0,-60.0,-50.0
623,-54.0,-52.0,-60.0,-50.0
624,-54.0,-52.0,-60.0,-49.0
625,-54.0,-52.0,-60.0,-49.0
626,-54.0,-52.0,-60.0,-50.0
627,-55.0,-51.0,-60.0,-50.0
628,-55.0,-51.0,-60.0,-50.0
629,-55.0,-51.0,-60.0,-50.0
630,-53.0,-52.0,-60.0,-50.0
631,-53.0,-52.0,-60.0,-50.0
632,-53.0,-52.0,-60.0,-49.0
633,-53.0,-51.0,-60.0,-49.0
634,-53.0,-51.0,-60.0,-49.0
