[General] Serving Network (In Traffic),[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] PCI,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G RSRP,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G SINR,[NR5G] [System] Band,[NR5G] [RF] PCI,[Call Test] [Voice Quality] [UL MOS] MOS,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value,[Call Test] [Voice Quality] [Per Rx Clip] Mouth to Ear Delay (Avg)
LTE (20 MHz),-105.470000,43,,,,,,,
LTE (20 MHz),-105.590000,43,,,,,,,
LTE (20 MHz),-105.680000,43,,,,,,,
LTE (20 MHz),-105.850000,43,,,,,,,
LTE (20 MHz),-106.050000,43,,,,,,,
LTE (20 MHz),-105.960000,43,,,,,,,
,,,,,,,,3.286462,0.226417
LTE (20 MHz),-105.790000,43,,,,,,,
LTE (20 MHz),-105.420000,43,,,,,,,
LTE (20 MHz),-105.660000,43,,,,,,,
LTE (20 MHz),-105.890000,43,,,,,,,
LTE (20 MHz),-105.660000,43,,,,,,,
LTE (20 MHz),-105.140000,43,,,,,,,
LTE (20 MHz),-105.370000,43,,,,,,,
LTE (20 MHz),-105.340000,43,,,,,,,
LTE (20 MHz),-105.240000,43,,,,,,,
LTE (20 MHz),-105.300000,43,,,,,,,
LTE (20 MHz),-105.370000,43,,,,,,,
LTE (20 MHz),-105.130000,43,,,,,,,
LTE (20 MHz),-105.020000,43,,,,,,,
LTE (20 MHz),-105.220000,43,,,,,,,
LTE (20 MHz),-105.730000,43,,,,,,,
LTE (20 MHz),-105.920000,43,,,,,,,
LTE (20 MHz),-106.160000,43,,,,,,,
LTE (20 MHz),-106.350000,43,,,,,,,
LTE (20 MHz),-106.350000,43,,,,,,,
,,,,,,,,3.474717,0.221417
LTE (20 MHz),-106.640000,43,,,,,,,
LTE (20 MHz),-106.630000,43,,,,,,,
LTE (20 MHz),-106.490000,43,,,,,,,
LTE (20 MHz),-106.100000,43,,,,,,,
LTE (20 MHz),-106.490000,43,,,,,,,
LTE (20 MHz),-106.690000,43,,,,,,,
LTE (20 MHz),-106.380000,43,,,,,,,
LTE (20 MHz),-106.280000,43,,,,,,,
LTE (20 MHz),-106.290000,43,,,,,,,
LTE (20 MHz),-106.100000,43,,,,,,,
LTE (20 MHz),-106.070000,43,,,,,,,
LTE (20 MHz),-106.280000,43,,,,,,,
LTE (20 MHz),-106.240000,43,,,,,,,
LTE (20 MHz),-106.030000,43,,,,,,,
LTE (20 MHz),-105.770000,43,,,,,,,
LTE (20 MHz),-105.380000,43,,,,,,,
LTE (20 MHz),-105.670000,43,,,,,,,
LTE (20 MHz),-105.670000,43,,,,,,,
LTE (20 MHz),-105.720000,43,,,,,,,
LTE (20 MHz),-105.620000,43,,,,,,,
,,,,,,,,3.391623,0.244188
LTE (20 MHz),-105.360000,43,,,,,,,
LTE (20 MHz),-105.420000,43,,,,,,,
LTE (20 MHz),-105.660000,43,,,,,,,
LTE (20 MHz),-106.120000,43,,,,,,,
LTE (20 MHz),-106.190000,43,,,,,,,
LTE (20 MHz),-106.040000,43,,,,,,,
LTE (20 MHz),-105.890000,43,,,,,,,
LTE (20 MHz),-105.760000,43,,,,,,,
LTE (20 MHz),-105.560000,43,,,,,,,
LTE (20 MHz),-106.000000,43,,,,,,,
LTE (20 MHz),-107.160000,43,,,,,,,
LTE (20 MHz),-108.380000,43,,,,,,,
LTE (20 MHz),-108.450000,43,,,,,,,
LTE (20 MHz),-108.110000,43,,,,,,,
LTE (20 MHz),-108.090000,43,,,,,,,
LTE (20 MHz),-108.880000,43,,,,,,,
LTE (20 MHz),-108.230000,43,,,,,,,
LTE (20 MHz),-107.540000,43,,,,,,,
LTE (20 MHz),-107.600000,43,,,,,,,
LTE (20 MHz),-107.980000,43,,,,,,,
,,,,,,,,3.342141,0.234729
LTE (20 MHz),-107.820000,43,,,,,,,
LTE (20 MHz),-107.760000,43,,,,,,,
LTE (20 MHz),-108.100000,43,,,,,,,
LTE (20 MHz),-107.380000,43,,,,,,,
LTE (20 MHz),-106.960000,43,,,,,,,
LTE (20 MHz),-106.810000,43,,,,,,,
LTE (20 MHz),-107.370000,43,,,,,,,
LTE (20 MHz),-107.540000,43,,,,,,,
LTE (20 MHz),-107.670000,43,,,,,,,
LTE (20 MHz),-106.960000,43,,,,,,,
LTE (20 MHz),-107.050000,43,,,,,,,
LTE (20 MHz),-107.380000,43,,,,,,,
LTE (20 MHz),-108.020000,43,,,,,,,
LTE (20 MHz),-108.010000,43,,,,,,,
LTE (20 MHz),-107.790000,43,,,,,,,
LTE (20 MHz),-107.710000,43,,,,,,,
LTE (20 MHz),-107.370000,43,,,,,,,
LTE (20 MHz),-107.050000,43,,,,,,,
LTE (20 MHz),-106.810000,43,,,,,,,
LTE (20 MHz),-106.830000,43,,,,,,,
,,,,,,,,3.263891,0.223750
LTE (20 MHz),-106.430000,43,,,,,,,
LTE (20 MHz),-106.840000,43,,,,,,,
LTE (20 MHz),-106.320000,43,,,,,,,
LTE (20 MHz),-106.120000,43,,,,,,,
LTE (20 MHz),-106.170000,43,,,,,,,
LTE (20 MHz),-106.820000,43,,,,,,,
LTE (20 MHz),-106.860000,43,,,,,,,
LTE (20 MHz),-106.740000,43,,,,,,,
LTE (20 MHz),-107.290000,43,,,,,,,
LTE (20 MHz),-107.640000,43,,,,,,,
LTE (20 MHz),-107.830000,43,,,,,,,
LTE (20 MHz),-107.840000,43,,,,,,,
LTE (20 MHz),-107.680000,43,,,,,,,
LTE (20 MHz),-107.630000,43,,,,,,,
LTE (20 MHz),-107.530000,43,,,,,,,
LTE (20 MHz),-107.010000,43,,,,,,,
LTE (20 MHz),-107.090000,43,,,,,,,
LTE (20 MHz),-107.360000,43,,,,,,,
LTE (20 MHz),-106.950000,43,,,,,,,
LTE (20 MHz),-106.920000,43,,,,,,,
,,,,,,,,3.245723,0.238979
LTE (20 MHz),-106.590000,43,,,,,,,
LTE (20 MHz),-106.750000,43,,,,,,,
LTE (20 MHz),-106.480000,43,,,,,,,
LTE (20 MHz),-106.710000,43,,,,,,,
LTE (20 MHz),-106.940000,43,,,,,,,
LTE (20 MHz),-106.810000,43,,,,,,,
LTE (20 MHz),-107.070000,43,,,,,,,
LTE (20 MHz),-106.780000,43,,,,,,,
LTE (20 MHz),-106.350000,43,,,,,,,
LTE (20 MHz),-106.400000,43,,,,,,,
LTE (20 MHz),-106.320000,43,,,,,,,
LTE (20 MHz),-105.850000,43,,,,,,,
LTE (20 MHz),-105.740000,43,,,,,,,
LTE (20 MHz),-105.800000,43,,,,,,,
LTE (20 MHz),-105.890000,43,,,,,,,
LTE (20 MHz),-106.090000,43,,,,,,,
LTE (20 MHz),-106.170000,43,,,,,,,
LTE (20 MHz),-105.780000,43,,,,,,,
LTE (20 MHz),-105.640000,43,,,,,,,
LTE (20 MHz),-105.520000,43,,,,,,,
,,,,,,,,3.298591,0.245021
LTE (20 MHz),-105.440000,43,,,,,,,
LTE (20 MHz),-105.680000,43,,,,,,,
LTE (20 MHz),-105.650000,43,,,,,,,
LTE (20 MHz),-105.250000,43,,,,,,,
LTE (20 MHz),-104.940000,43,,,,,,,
LTE (20 MHz),-105.580000,43,,,,,,,
LTE (20 MHz),-105.530000,43,,,,,,,
LTE (20 MHz),-105.570000,43,,,,,,,
LTE (20 MHz),-105.580000,43,,,,,,,
LTE (20 MHz),-105.610000,43,,,,,,,
LTE (20 MHz),-105.820000,43,,,,,,,
LTE (20 MHz),-105.370000,43,,,,,,,
LTE (20 MHz),-105.350000,43,,,,,,,
LTE (20 MHz),-105.740000,43,,,,,,,
LTE (20 MHz),-105.840000,43,,,,,,,
LTE (20 MHz),-105.640000,43,,,,,,,
LTE (20 MHz),-105.220000,43,,,,,,,
LTE (20 MHz),-105.620000,43,,,,,,,
LTE (20 MHz),-106.330000,43,,,,,,,
LTE (20 MHz),-106.090000,43,,,,,,,
,,,,,,,,3.312981,0.238083
LTE (20 MHz),-105.810000,43,,,,,,,
LTE (20 MHz),-105.580000,43,,,,,,,
LTE (20 MHz),-105.760000,43,,,,,,,
LTE (20 MHz),-105.070000,43,,,,,,,
LTE (20 MHz),-105.190000,43,,,,,,,
LTE (20 MHz),-105.280000,43,,,,,,,
LTE (20 MHz),-105.500000,43,,,,,,,
LTE (20 MHz),-105.610000,43,,,,,,,
LTE (20 MHz),-106.030000,43,,,,,,,
LTE (20 MHz),-105.910000,43,,,,,,,
LTE (20 MHz),-106.040000,43,,,,,,,
LTE (20 MHz),-106.680000,43,,,,,,,
LTE (20 MHz),-107.250000,43,,,,,,,
LTE (20 MHz),-107.390000,43,,,,,,,
LTE (20 MHz),-108.120000,43,,,,,,,
LTE (20 MHz),-108.860000,43,,,,,,,
LTE (20 MHz),-108.790000,43,,,,,,,
LTE (20 MHz),-107.670000,43,,,,,,,
LTE (20 MHz),-106.820000,43,,,,,,,
LTE (20 MHz),-107.050000,43,,,,,,,
,,,,,,,,3.349594,0.220854
LTE (20 MHz),-107.320000,43,,,,,,,
LTE (20 MHz),-107.500000,43,,,,,,,
LTE (20 MHz),-107.660000,43,,,,,,,
LTE (20 MHz),-107.510000,43,,,,,,,
LTE (20 MHz),-107.010000,43,,,,,,,
LTE (20 MHz),-106.460000,43,,,,,,,
LTE (20 MHz),-106.400000,43,,,,,,,
LTE (20 MHz),-106.970000,43,,,,,,,
LTE (20 MHz),-106.780000,43,,,,,,,
LTE (20 MHz),-107.130000,43,,,,,,,
LTE (20 MHz),-106.660000,43,,,,,,,
LTE (20 MHz),-106.490000,43,,,,,,,
LTE (20 MHz),-106.320000,43,,,,,,,
LTE (20 MHz),-106.720000,43,,,,,,,
LTE (20 MHz),-106.120000,43,,,,,,,
LTE (20 MHz),-106.090000,43,,,,,,,
LTE (20 MHz),-105.790000,43,,,,,,,
LTE (20 MHz),-105.590000,43,,,,,,,
LTE (20 MHz),-106.290000,43,,,,,,,
LTE (20 MHz),-106.150000,43,,,,,,,
,,,,,,,,3.182014,0.240063
LTE (20 MHz),-105.680000,43,,,,,,,
LTE (20 MHz),-106.420000,43,,,,,,,
LTE (20 MHz),-106.380000,43,,,,,,,
LTE (20 MHz),-106.200000,43,,,,,,,
LTE (20 MHz),-106.050000,43,,,,,,,
LTE (20 MHz),-106.280000,43,,,,,,,
LTE (20 MHz),-106.470000,43,,,,,,,
LTE (20 MHz),-105.820000,43,,,,,,,
LTE (20 MHz),-105.730000,43,,,,,,,
LTE (20 MHz),-105.700000,43,,,,,,,
LTE (20 MHz),-106.450000,43,,,,,,,
LTE (20 MHz),-106.130000,43,,,,,,,
LTE (20 MHz),-105.700000,43,,,,,,,
LTE (20 MHz),-104.910000,43,,,,,,,
LTE (20 MHz),-105.650000,43,,,,,,,
LTE (20 MHz),-106.210000,43,,,,,,,
LTE (20 MHz),-106.580000,43,,,,,,,
LTE (20 MHz),-106.880000,43,,,,,,,
LTE (20 MHz),-106.610000,43,,,,,,,
LTE (20 MHz),-106.550000,43,,,,,,,
LTE (20 MHz),-106.560000,43,,,,,,,
,,,,,,,,3.489210,0.226937
LTE (20 MHz),-106.940000,43,,,,,,,
LTE (20 MHz),-106.970000,43,,,,,,,
LTE (20 MHz),-107.070000,43,,,,,,,
LTE (20 MHz),-106.910000,43,,,,,,,
LTE (20 MHz),-107.190000,43,,,,,,,
LTE (20 MHz),-107.240000,43,,,,,,,
LTE (20 MHz),-107.180000,43,,,,,,,
LTE (20 MHz),-107.180000,43,,,,,,,
LTE (20 MHz),-107.110000,43,,,,,,,
LTE (20 MHz),-107.290000,43,,,,,,,
LTE (20 MHz),-106.890000,43,,,,,,,
LTE (20 MHz),-106.660000,43,,,,,,,
LTE (20 MHz),-106.920000,43,,,,,,,
LTE (20 MHz),-107.030000,43,,,,,,,
LTE (20 MHz),-107.430000,43,,,,,,,
LTE (20 MHz),-107.010000,43,,,,,,,
LTE (20 MHz),-106.770000,43,,,,,,,
LTE (20 MHz),-106.510000,43,,,,,,,
LTE (20 MHz),-106.520000,43,,,,,,,
,,,,,,,,3.274690,0.240229
LTE (20 MHz),-106.980000,43,,,,,,,
LTE (20 MHz),-106.540000,43,,,,,,,
LTE (20 MHz),-106.030000,43,,,,,,,
LTE (20 MHz),-105.910000,43,,,,,,,
LTE (20 MHz),-106.160000,43,,,,,,,
LTE (20 MHz),-106.380000,43,,,,,,,
LTE (20 MHz),-106.180000,43,,,,,,,
LTE (20 MHz),-106.150000,43,,,,,,,
LTE (20 MHz),-106.450000,43,,,,,,,
LTE (20 MHz),-106.000000,43,,,,,,,
LTE (20 MHz),-106.260000,43,,,,,,,
LTE (20 MHz),-105.610000,43,,,,,,,
LTE (20 MHz),-105.300000,43,,,,,,,
LTE (20 MHz),-105.540000,43,,,,,,,
LTE (20 MHz),-105.350000,43,,,,,,,
LTE (20 MHz),-104.910000,43,,,,,,,
LTE (20 MHz),-105.330000,43,,,,,,,
LTE (20 MHz),-105.070000,43,,,,,,,
LTE (20 MHz),-105.560000,43,,,,,,,
LTE (20 MHz),-105.470000,43,,,,,,,
,,,,,,,,3.436786,0.260021
LTE (20 MHz),-105.260000,43,,,,,,,
LTE (20 MHz),-105.540000,43,,,,,,,
LTE (20 MHz),-105.780000,43,,,,,,,
LTE (20 MHz),-105.850000,43,,,,,,,
LTE (20 MHz),-105.880000,43,,,,,,,
LTE (20 MHz),-105.810000,43,,,,,,,
LTE (20 MHz),-106.160000,43,,,,,,,
LTE (20 MHz),-105.540000,43,,,,,,,
LTE (20 MHz),-105.530000,43,,,,,,,
LTE (20 MHz),-105.890000,43,,,,,,,
LTE (20 MHz),-105.690000,43,,,,,,,
LTE (20 MHz),-105.670000,43,,,,,,,
LTE (20 MHz),-105.520000,43,,,,,,,
LTE (20 MHz),-105.770000,43,,,,,,,
LTE (20 MHz),-105.950000,43,,,,,,,
LTE (20 MHz),-106.160000,43,,,,,,,
LTE (20 MHz),-105.460000,43,,,,,,,
LTE (20 MHz),-105.490000,43,,,,,,,
LTE (20 MHz),-105.170000,43,,,,,,,
LTE (20 MHz),-105.460000,43,,,,,,,
,,,,,,,,3.446230,0.233125
LTE (20 MHz),-105.630000,43,,,,,,,
LTE (20 MHz),-106.100000,43,,,,,,,
LTE (20 MHz),-105.910000,43,,,,,,,
LTE (20 MHz),-105.860000,43,,,,,,,
LTE (20 MHz),-105.580000,43,,,,,,,
LTE (20 MHz),-105.480000,43,,,,,,,
LTE (20 MHz),-105.570000,43,,,,,,,
LTE (20 MHz),-105.570000,43,,,,,,,
LTE (20 MHz),-105.670000,43,,,,,,,
LTE (20 MHz),-105.270000,43,,,,,,,
LTE (20 MHz),-105.100000,43,,,,,,,
LTE (20 MHz),-105.550000,43,,,,,,,
LTE (20 MHz),-105.770000,43,,,,,,,
LTE (20 MHz),-105.700000,43,,,,,,,
LTE (20 MHz),-106.000000,43,,,,,,,
LTE (20 MHz),-105.630000,43,,,,,,,
LTE (20 MHz),-105.970000,43,,,,,,,
LTE (20 MHz),-105.390000,43,,,,,,,
LTE (20 MHz),-105.790000,43,,,,,,,
LTE (20 MHz),-105.910000,43,,,,,,,
,,,,,,,,3.372236,0.237542
LTE (20 MHz),-105.790000,43,,,,,,,
LTE (20 MHz),-105.670000,43,,,,,,,
LTE (20 MHz),-105.680000,43,,,,,,,
LTE (20 MHz),-105.470000,43,,,,,,,
LTE (20 MHz),-105.630000,43,,,,,,,
LTE (20 MHz),-106.030000,43,,,,,,,
LTE (20 MHz),-106.220000,43,,,,,,,
LTE (20 MHz),-105.940000,43,,,,,,,
LTE (20 MHz),-105.560000,43,,,,,,,
LTE (20 MHz),-105.760000,43,,,,,,,
LTE (20 MHz),-106.350000,43,,,,,,,
LTE (20 MHz),-106.810000,43,,,,,,,
LTE (20 MHz),-107.050000,43,,,,,,,
LTE (20 MHz),-105.950000,43,,,,,,,
LTE (20 MHz),-106.440000,43,,,,,,,
LTE (20 MHz),-106.680000,43,,,,,,,
LTE (20 MHz),-106.820000,43,,,,,,,
LTE (20 MHz),-107.550000,43,,,,,,,
LTE (20 MHz),-107.390000,43,,,,,,,
LTE (20 MHz),-107.110000,43,,,,,,,
,,,,,,,,3.386301,0.223292
LTE (20 MHz),-107.810000,43,,,,,,,
LTE (20 MHz),-107.780000,43,,,,,,,
LTE (20 MHz),-107.520000,43,,,,,,,
LTE (20 MHz),-107.580000,43,,,,,,,
LTE (20 MHz),-107.210000,43,,,,,,,
LTE (20 MHz),-106.940000,43,,,,,,,
LTE (20 MHz),-106.840000,43,,,,,,,
LTE (20 MHz),-107.340000,43,,,,,,,
LTE (20 MHz),-107.830000,43,,,,,,,
LTE (20 MHz),-106.730000,43,,,,,,,
LTE (20 MHz),-106.510000,43,,,,,,,
LTE (20 MHz),-106.810000,43,,,,,,,
LTE (20 MHz),-106.630000,43,,,,,,,
LTE (20 MHz),-106.760000,43,,,,,,,
LTE (20 MHz),-107.450000,43,,,,,,,
LTE (20 MHz),-107.200000,43,,,,,,,
LTE (20 MHz),-107.070000,43,,,,,,,
LTE (20 MHz),-106.840000,43,,,,,,,
LTE (20 MHz),-106.960000,43,,,,,,,
LTE (20 MHz),-106.740000,43,,,,,,,
,,,,,,,,3.351722,0.246667
LTE (20 MHz),-106.790000,43,,,,,,,
LTE (20 MHz),-107.020000,43,,,,,,,
LTE (20 MHz),-106.840000,43,,,,,,,
LTE (20 MHz),-106.700000,43,,,,,,,
LTE (20 MHz),-106.690000,43,,,,,,,
LTE (20 MHz),-106.680000,43,,,,,,,
LTE (20 MHz),-106.760000,43,,,,,,,
LTE (20 MHz),-107.110000,43,,,,,,,
LTE (20 MHz),-107.490000,43,,,,,,,
LTE (20 MHz),-107.220000,43,,,,,,,
LTE (20 MHz),-107.140000,43,,,,,,,
LTE (20 MHz),-107.540000,43,,,,,,,
LTE (20 MHz),-107.760000,43,,,,,,,
LTE (20 MHz),-107.790000,43,,,,,,,
LTE (20 MHz),-107.730000,43,,,,,,,
LTE (20 MHz),-107.700000,43,,,,,,,
LTE (20 MHz),-107.370000,43,,,,,,,
LTE (20 MHz),-107.220000,43,,,,,,,
LTE (20 MHz),-107.400000,43,,,,,,,
LTE (20 MHz),-107.060000,43,,,,,,,
,,,,,,,,3.438731,0.223125
LTE (20 MHz),-107.240000,43,,,,,,,
LTE (20 MHz),-107.000000,43,,,,,,,
LTE (20 MHz),-107.340000,43,,,,,,,
LTE (20 MHz),-107.000000,43,,,,,,,
LTE (20 MHz),-106.680000,43,,,,,,,
LTE (20 MHz),-106.570000,43,,,,,,,
LTE (20 MHz),-106.520000,43,,,,,,,
LTE (20 MHz),-106.730000,43,,,,,,,
LTE (20 MHz),-106.590000,43,,,,,,,
LTE (20 MHz),-106.490000,43,,,,,,,
LTE (20 MHz),-106.620000,43,,,,,,,
LTE (20 MHz),-106.440000,43,,,,,,,
LTE (20 MHz),-106.190000,43,,,,,,,
LTE (20 MHz),-106.350000,43,,,,,,,
LTE (20 MHz),-106.890000,43,,,,,,,
LTE (20 MHz),-107.010000,43,,,,,,,
LTE (20 MHz),-106.950000,43,,,,,,,
LTE (20 MHz),-106.550000,43,,,,,,,
LTE (20 MHz),-106.270000,43,,,,,,,
LTE (20 MHz),-106.480000,43,,,,,,,
,,,,,,,,3.305364,0.232708
LTE (20 MHz),-106.780000,43,,,,,,,
LTE (20 MHz),-106.910000,43,,,,,,,
LTE (20 MHz),-106.370000,43,,,,,,,
LTE (20 MHz),-106.560000,43,,,,,,,
LTE (20 MHz),-106.730000,43,,,,,,,
LTE (20 MHz),-106.840000,43,,,,,,,
LTE (20 MHz),-106.590000,43,,,,,,,
LTE (20 MHz),-106.750000,43,,,,,,,
LTE (20 MHz),-106.750000,43,,,,,,,
LTE (20 MHz),-106.610000,43,,,,,,,
LTE (20 MHz),-106.630000,43,,,,,,,
LTE (20 MHz),-106.380000,43,,,,,,,
LTE (20 MHz),-106.150000,43,,,,,,,
LTE (20 MHz),-106.570000,43,,,,,,,
LTE (20 MHz),-106.360000,43,,,,,,,
LTE (20 MHz),-106.710000,43,,,,,,,
LTE (20 MHz),-106.630000,43,,,,,,,
LTE (20 MHz),-106.900000,43,,,,,,,
LTE (20 MHz),-106.730000,43,,,,,,,
LTE (20 MHz),-106.620000,43,,,,,,,
,,,,,,,,3.343397,0.194992
LTE (20 MHz),-106.650000,43,,,,,,,
LTE (20 MHz),-106.790000,43,,,,,,,
LTE (20 MHz),-106.920000,43,,,,,,,
LTE (20 MHz),-106.980000,43,,,,,,,
LTE (20 MHz),-107.570000,43,,,,,,,
LTE (20 MHz),-107.140000,43,,,,,,,
LTE (20 MHz),-107.120000,43,,,,,,,
LTE (20 MHz),-106.910000,43,,,,,,,
LTE (20 MHz),-106.880000,43,,,,,,,
LTE (20 MHz),-106.920000,43,,,,,,,
LTE (20 MHz),-107.000000,43,,,,,,,
LTE (20 MHz),-107.400000,43,,,,,,,
LTE (20 MHz),-107.400000,43,,,,,,,
LTE (20 MHz),-107.160000,43,,,,,,,
LTE (20 MHz),-107.170000,43,,,,,,,
LTE (20 MHz),-107.760000,43,,,,,,,
LTE (20 MHz),-107.790000,43,,,,,,,
LTE (20 MHz),-107.380000,43,,,,,,,
LTE (20 MHz),-107.240000,43,,,,,,,
LTE (20 MHz),-107.650000,43,,,,,,,
,,,,,,,,3.467255,0.230042
LTE (20 MHz),-107.470000,43,,,,,,,
LTE (20 MHz),-107.480000,43,,,,,,,
LTE (20 MHz),-107.660000,43,,,,,,,
LTE (20 MHz),-107.660000,43,,,,,,,
LTE (20 MHz),-107.460000,43,,,,,,,
LTE (20 MHz),-107.260000,43,,,,,,,
LTE (20 MHz),-107.200000,43,,,,,,,
LTE (20 MHz),-107.490000,43,,,,,,,
LTE (20 MHz),-107.720000,43,,,,,,,
LTE (20 MHz),-107.620000,43,,,,,,,
LTE (20 MHz),-107.640000,43,,,,,,,
LTE (20 MHz),-107.500000,43,,,,,,,
LTE (20 MHz),-107.700000,43,,,,,,,
LTE (20 MHz),-107.610000,43,,,,,,,
LTE (20 MHz),-107.550000,43,,,,,,,
LTE (20 MHz),-107.330000,43,,,,,,,
LTE (20 MHz),-107.040000,43,,,,,,,
LTE (20 MHz),-107.130000,43,,,,,,,
LTE (20 MHz),-107.240000,43,,,,,,,
LTE (20 MHz),-107.040000,43,,,,,,,
,,,,,,,,3.338166,0.228583
LTE (20 MHz),-106.600000,43,,,,,,,
LTE (20 MHz),-106.510000,43,,,,,,,
LTE (20 MHz),-106.520000,43,,,,,,,
LTE (20 MHz),-106.650000,43,,,,,,,
LTE (20 MHz),-106.740000,43,,,,,,,
LTE (20 MHz),-106.810000,43,,,,,,,
LTE (20 MHz),-106.650000,43,,,,,,,
LTE (20 MHz),-106.480000,43,,,,,,,
LTE (20 MHz),-106.400000,43,,,,,,,
LTE (20 MHz),-106.530000,43,,,,,,,
LTE (20 MHz),-106.620000,43,,,,,,,
LTE (20 MHz),-106.510000,43,,,,,,,
LTE (20 MHz),-106.580000,43,,,,,,,
LTE (20 MHz),-106.520000,43,,,,,,,
LTE (20 MHz),-106.530000,43,,,,,,,
LTE (20 MHz),-106.470000,43,,,,,,,
LTE (20 MHz),-106.710000,43,,,,,,,
LTE (20 MHz),-106.380000,43,,,,,,,
LTE (20 MHz),-106.210000,43,,,,,,,
LTE (20 MHz),-106.210000,43,,,,,,,
,,,,,,,,3.310935,0.218792
LTE (20 MHz),-106.500000,43,,,,,,,
LTE (20 MHz),-106.430000,43,,,,,,,
LTE (20 MHz),-106.870000,43,,,,,,,
LTE (20 MHz),-106.640000,43,,,,,,,
LTE (20 MHz),-106.560000,43,,,,,,,
LTE (20 MHz),-106.620000,43,,,,,,,
LTE (20 MHz),-106.910000,43,,,,,,,
LTE (20 MHz),-107.030000,43,,,,,,,
LTE (20 MHz),-107.250000,43,,,,,,,
LTE (20 MHz),-106.640000,43,,,,,,,
LTE (20 MHz),-106.800000,43,,,,,,,
LTE (20 MHz),-106.900000,43,,,,,,,
LTE (20 MHz),-107.080000,43,,,,,,,
LTE (20 MHz),-107.000000,43,,,,,,,
LTE (20 MHz),-107.040000,43,,,,,,,
LTE (20 MHz),-106.680000,43,,,,,,,
LTE (20 MHz),-106.820000,43,,,,,,,
LTE (20 MHz),-106.430000,43,,,,,,,
LTE (20 MHz),-106.660000,43,,,,,,,
LTE (20 MHz),-106.500000,43,,,,,,,
,,,,,,,,3.337571,0.246625
LTE (20 MHz),-106.140000,43,,,,,,,
LTE (20 MHz),-106.450000,43,,,,,,,
LTE (20 MHz),-106.460000,43,,,,,,,
LTE (20 MHz),-106.360000,43,,,,,,,
LTE (20 MHz),-105.710000,43,,,,,,,
LTE (20 MHz),-105.560000,43,,,,,,,
LTE (20 MHz),-105.280000,43,,,,,,,
LTE (20 MHz),-105.370000,43,,,,,,,
