DUT,REF
-82.25,-84.0
-83.0,-83.5
-82.0,-83.0
-81.0,-82.79
-81.0,-83.06
-82.14,-82.5
-82.0,-82.0
-82.0,-82.0
-82.0,-82.0
-82.0,-81.88
-82.0,-81.8
-82.0,-81.35
-82.0,-80.44
-81.0,-81.0
-81.0,-80.48
-80.36,-80.28
-79.72,-81.92
-80.12,-83.2
-81.0,-84.0
-81.68,-84.56
-83.72,-85.24
-81.44,-84.52
-83.28,-81.12
-82.84,-81.64
-83.88,-80.72
-84.2,-80.52
-82.44,-78.64
-81.0,-77.7
-81.2,-75.64
-78.52,-75.32
-77.8,-75.6
-79.72,-77.6
-78.44,-74.16
-75.32,-73.58
-72.0,-81.56
-72.88,-84.04
-75.52,-84.0
-81.44,-81.12
-83.6,-82.36
-83.24,-77.84
-77.12,-73.4
-79.48,-76.76
-77.28,-75.64
-76.52,-72.68
-79.8,-71.35
-80.68,-72.56
-76.88,-69.09
-74.16,-70.11
-74.08,-69.08
-73.28,-67.52
-74.0,-70.35
-73.72,-70.8
-73.64,-76.44
-74.8,-80.56
-75.92,-79.88
-78.76,-81.2
-81.0,-83.8
-80.32,-86.54
-80.48,-87.28
-82.48,-88.76
-85.52,-88.56
-86.52,-89.44
-87.76,-90.08
-88.88,-90.68
-88.88,-91.19
-89.52,-91.48
-89.52,-91.2
-89.16,-92.68
-90.4,-93.61
-90.0,-93.56
-90.4,-94.3
-92.92,-94.61
-94.16,-93.92
-93.48,-94.6
-94.32,-95.24
-94.48,-95.64
-93.56,-95.84
-94.96,-96.68
-94.64,-96.81
-94.96,-97.12
-96.28,-97.52
-96.68,-98.0
-96.64,-99.12
-96.96,-99.0
-97.04,-98.76
-97.92,-99.0
-98.0,-99.52
-98.12,-100.43
-98.96,-99.68
-98.76,-97.43
-100.16,-94.4
-100.52,-92.68
-99.08,-92.0
-97.04,-93.04
-93.44,-93.68
-92.4,-90.74
-92.28,-91.04
-93.44,-91.52
-90.2,-93.16
-91.76,-98.2
-93.0,-100.12
-94.84,-101.88
-97.8,-102.76
-100.52,-102.44
-102.36,-101.92
-103.0,-101.0
-102.76,-101.0
-103.84,-101.58
-103.16,-102.28
-103.0,-101.4
-103.23,-101.32
-104.0,-103.12
-102.92,-104.08
-102.64,-104.52
-102.4,-104.56
-103.68,-105.6
-103.92,-105.68
-103.6,-105.13
-102.88,-105.96
-104.2,-107.55
-104.92,-108.04
-104.88,-107.0
-104.8,-106.56
-105.68,-106.52
-104.6,-108.14
-105.12,-108.28
-106.4,-107.04
-107.52,-107.0
-107.76,-106.39
-108.88,-106.64
-108.4,-106.36
-108.92,-107.08
-107.88,-108.12
-108.68,-108.0
-109.08,-110.8
-109.82,-112.2
-109.16,-112.42
-111.48,-112.36
-112.24,-111.56
-111.88,-113.24
-112.08,-112.88
-110.92,-114.92
-110.6,-114.7
-111.04,-115.85
-111.8,-114.68
-113.81,-115.38
-115.12,-115.32
-115.48,-117.32
-113.56,-117.3
-114.04,-115.72
-115.96,-116.52
-119.64,-112.2
-114.96,-117.0
-115.32,-115.32
-115.08,-116.6
-117.4,-118.8
-116.88,-117.56
-117.88,-114.39
-119.28,-116.9
-117.8,-117.3
-114.12,-122.29
-110.72,-118.24
-108.15,-116.84
-118.29,-115.12
-116.29,-123.17
-116.79,-123.2
-118.61,-127.61
-115.67,
-121.29,
-119.5,
-123.08,
-129.0,
