DUT,REF
-71.0,-82.0
-72.0,-82.35
-71.29,-82.0
-72.0,-82.0
-72.0,-81.58
-72.0,-83.0
-72.56,-81.0
-72.0,-83.0
-72.0,-82.92
-72.04,-82.28
-72.47,-83.18
-73.0,-84.0
-72.06,-83.44
-72.04,-82.4
-72.08,-83.3
-71.94,-84.52
-72.57,-83.98
-72.89,-84.38
-72.43,-84.68
-71.92,-84.16
-72.39,-84.06
-72.38,-84.72
-71.94,-84.48
-72.0,-84.32
-72.6,-84.22
-72.87,-84.48
-71.77,-83.48
-70.88,-78.84
-71.32,-80.44
-71.66,-82.5
-72.13,-76.02
-72.0,-76.2
-72.19,-76.22
-73.0,-76.12
-73.0,-76.0
-72.51,-76.0
-72.91,-75.78
-72.25,-76.36
-72.58,-76.52
-72.9,-76.0
-72.02,-76.0
-72.0,-76.1
-72.15,-76.8
-72.91,-76.7
-73.04,-76.28
-72.94,-76.02
-73.0,-76.1
-72.54,-76.46
-72.73,-76.76
-72.28,-75.74
-72.81,-76.3
-72.85,-76.04
-72.98,-76.16
-72.73,-76.0
-72.91,-76.4
-72.81,-75.94
-72.85,-76.46
-72.6,-76.72
-72.79,-76.0
-73.0,-76.3
-73.0,-76.1
-73.23,-76.3
-73.48,-77.4
-73.21,-77.12
-73.08,-76.02
-73.0,-76.0
-73.0,-76.26
-73.09,-76.88
-73.0,-76.46
-73.0,-76.0
-73.08,-75.82
-73.38,-76.02
-74.0,-76.98
-72.88,-76.52
-73.21,-75.96
-73.24,-76.72
-73.19,-75.84
-73.69,-76.16
-73.0,-76.74
-75.35,-77.86
-78.85,-80.6
-79.3,-79.28
-77.98,-79.48
-75.79,-77.3
-76.27,-77.4
-76.31,-77.8
-73.48,-78.36
-69.5,-71.92
-70.17,-70.71
-73.08,-74.2
-71.64,-73.98
-71.65,-71.06
-70.21,-71.9
-69.77,-71.06
-68.33,-69.93
-69.55,-70.04
-70.46,-72.72
-71.32,-72.34
-71.92,-73.22
-74.49,-74.22
-74.2,-75.35
-75.3,-74.68
-77.35,-76.26
-79.13,-79.68
-79.38,-79.34
-79.98,-81.7
-80.5,-82.38
-81.06,-82.42
-82.09,-81.22
-81.02,-81.12
-80.85,-81.0
-82.29,-82.82
-81.42,-82.78
-81.85,-84.4
-83.25,-85.38
-84.36,-85.9
-85.17,-86.26
-84.44,-86.8
-85.29,-86.76
-85.09,-86.98
-85.08,-86.82
-84.67,-87.3
-85.12,-87.0
-86.3,-86.68
-87.13,-88.72
-87.62,-88.0
-88.02,-89.4
-88.65,-90.02
-89.6,-91.34
-88.61,-90.78
-88.83,-89.48
-91.37,-89.38
-91.61,-91.0
-90.87,-91.32
-90.81,-91.8
-92.08,-91.0
-90.88,-92.24
-92.06,-91.92
-91.63,-93.1
-89.66,-93.96
-90.29,-91.76
-91.98,-92.38
-91.75,-92.48
-93.0,-92.96
-94.33,-93.64
-94.02,-94.36
-94.36,-93.98
-95.15,-94.88
-95.63,-95.26
-96.15,-96.0
-96.7,-97.93
-95.79,-96.04
-94.72,-96.87
-93.33,-94.52
-92.73,-92.36
-92.13,-91.84
-93.16,-91.78
-93.46,-93.92
-92.26,-93.94
-92.92,-94.9
-95.3,-94.42
-95.06,-95.5
-96.3,-96.8
-96.04,-97.2
-95.06,-95.64
-94.64,-95.54
-96.38,-94.96
-96.21,-96.04
-96.59,-95.62
-95.43,-94.8
-94.36,-95.44
-94.94,-96.5
-95.72,-97.12
-96.87,-95.76
-96.67,-98.92
-97.98,-98.56
-97.56,-98.82
-98.4,-98.84
-98.1,-98.78
-99.08,-99.72
-98.35,-101.2
-99.06,-100.46
-99.47,-101.26
-100.02,-101.32
-101.02,-101.52
-103.53,-101.88
-102.69,-102.14
-103.06,-102.7
-102.59,-103.64
-103.98,-104.86
-105.56,-104.34
-103.9,-106.64
