DUT,REF
-83.0,-84.0
-83.0,-84.0
-83.0,-84.0
-83.0,-84.0
-84.0,-85.0
-85.0,-85.5
-85.0,-85.0
-85.0,-85.0
-85.0,-84.06
-83.29,-84.52
-82.8,-84.8
-82.64,-84.32
-83.04,-85.12
-83.96,-84.62
-83.56,-84.64
-82.68,-84.88
-83.0,-84.84
-83.0,-83.4
-82.8,-83.16
-82.32,-84.88
-81.48,-84.16
-82.72,-85.0
-83.72,-84.68
-83.88,-84.56
-84.92,-84.24
-83.28,-84.12
-83.84,-84.8
-82.48,-85.22
-83.92,-85.44
-84.16,-85.64
-84.36,-85.16
-83.84,-83.32
-84.2,-80.4
-84.56,-81.26
-81.2,-80.0
-81.72,-79.27
-81.32,-76.76
-78.12,-76.16
-78.52,-75.0
-79.36,-77.24
-79.36,-74.52
-78.28,-75.76
-75.36,-76.26
-73.56,-78.78
-73.0,-75.85
-72.52,-73.56
-74.68,-80.48
-79.72,-84.12
-83.44,-83.96
-83.24,-80.78
-79.48,-82.83
-79.04,-80.0
-79.2,-75.52
-76.52,-74.44
-78.68,-77.88
-81.44,-72.92
-77.64,-71.48
-74.64,-73.0
-74.88,-70.64
-73.76,-71.12
-73.36,-69.56
-73.24,-68.68
-74.4,-71.52
-76.44,-72.57
-76.08,-79.48
-80.2,-80.26
-81.16,-80.92
-81.0,-83.96
-83.12,-86.32
-86.04,-87.48
-86.92,-88.2
-88.64,-88.88
-88.88,-89.61
-89.52,-90.59
-90.0,-90.96
-90.32,-90.48
-91.08,-92.26
-90.16,-93.64
-91.88,-93.96
-93.44,-93.72
-92.96,-94.44
-93.56,-94.56
-94.6,-93.76
-94.52,-94.16
-93.76,-94.72
-94.4,-95.8
-94.92,-95.8
-94.72,-95.8
-95.32,-96.68
-96.2,-96.36
-96.44,-97.2
-97.6,-96.92
-96.88,-98.0
-96.6,-97.92
-96.88,-98.35
-97.04,-99.28
-98.36,-99.8
-98.36,-99.0
-96.36,-99.0
-98.36,-99.0
-98.32,-99.24
-99.0,-100.28
-99.64,-101.08
-100.64,-100.0
-100.12,-98.52
-99.8,-95.6
-97.56,-93.28
-95.2,-92.28
-92.16,-92.56
-91.68,-93.27
-92.0,-93.95
-93.48,-91.68
-90.72,-90.95
-91.48,-91.0
-91.28,-92.28
-92.96,-94.84
-96.04,-98.96
-99.32,-100.4
-101.12,-101.84
-102.4,-102.24
-103.12,-101.96
-102.96,-102.44
-103.8,-101.76
-103.24,-101.08
-102.8,-100.96
-103.0,-101.72
-103.48,-102.4
-104.2,-101.16
-102.32,-100.84
-101.04,-103.56
-102.48,-103.77
-103.16,-104.64
-104.0,-104.28
-103.92,-105.32
-102.88,-106.6
-103.44,-105.87
-104.32,-104.96
-104.48,-106.24
-105.16,-107.84
-104.68,-107.92
-105.64,-106.88
-104.45,-106.6
-104.68,-107.28
-106.52,-107.92
-107.8,-108.0
-108.4,-107.4
-108.28,-106.76
-108.48,-106.4
-108.28,-106.52
-108.2,-106.36
-108.68,-107.84
-109.72,-108.31
-108.92,-110.18
-110.88,-111.24
-112.44,-111.84
-112.31,-111.5
-111.96,-111.48
-111.2,-113.16
-111.56,-113.72
-111.56,-114.48
-112.6,-115.52
-113.6,-115.44
-114.68,-115.12
-114.84,-113.88
-111.68,-116.36
-114.36,-118.76
-117.88,-115.48
-114.08,-115.92
-114.56,-113.4
-115.32,-117.32
-117.6,-115.48
-115.76,-117.88
-116.96,-118.68
-117.6,-119.04
-114.68,-118.59
-112.28,-117.79
-115.59,-119.96
-108.57,-122.05
-130.1,-122.89
-119.85,-122.32
-115.11,-126.24
-112.32,-124.0
-127.38,-126.96
-119.46,-122.9
-124.5,-123.42
-125.0,-127.41
-121.92,-128.98
,-124.95
,-123.29
,-120.68
,-117.42
