DUT,REF
-82.0,-84.0
-82.0,-84.0
-83.0,-84.0
-83.0,-84.0
-83.0,-84.0
-83.0,-84.0
-83.0,-85.0
-83.08,-84.1
-83.0,-84.0
-83.0,-83.36
-83.0,-83.24
-83.0,-84.0
-83.0,-83.32
-83.68,-83.64
-83.36,-84.0
-83.64,-83.68
-83.16,-84.44
-83.0,-85.4
-82.96,-85.88
-83.24,-85.68
-84.68,-83.44
-83.16,-80.16
-83.72,-81.4
-85.2,-80.24
-83.24,-80.32
-84.12,-77.76
-81.88,-77.16
-81.64,-74.31
-81.8,-74.84
-79.28,-75.77
-78.12,-74.76
-78.56,-72.08
-77.88,-78.27
-74.16,-83.92
-73.88,-84.52
-75.4,-82.96
-79.04,-80.12
-82.6,-82.84
-83.64,-80.76
-82.68,-76.96
-76.12,-73.38
-79.24,-74.24
-78.52,-78.56
-76.12,-75.12
-75.92,-71.88
-78.2,-70.52
-81.72,-69.96
-80.68,-71.72
-77.76,-69.57
-75.64,-69.93
-74.68,-68.95
-74.64,-69.36
-75.04,-70.88
-74.56,-74.68
-73.08,-80.24
-74.0,-79.84
-76.52,-82.68
-77.24,-86.2
-80.84,-88.0
-80.6,-88.2
-81.76,-89.08
-85.52,-90.0
-87.16,-90.72
-88.12,-91.0
-88.0,-91.92
-89.04,-93.4
-89.04,-93.56
-90.4,-94.0
-90.16,-94.44
-91.8,-93.88
-93.4,-94.64
-92.92,-95.28
-94.08,-95.84
-94.44,-96.0
-93.44,-96.56
-93.96,-96.24
-94.0,-97.36
-94.56,-97.24
-95.24,-97.88
-96.88,-97.88
-96.92,-99.08
-97.04,-99.16
-96.92,-98.16
-97.4,-98.88
-98.36,-99.2
-98.2,-100.44
-98.12,-100.36
-98.68,-99.6
-98.84,-96.77
-99.84,-94.36
-100.2,-92.56
-100.32,-91.76
-98.76,-93.24
-96.56,-93.4
-93.08,-92.84
-92.08,-90.3
-92.64,-90.89
-93.24,-91.74
-91.84,-94.07
-91.44,-98.77
-92.12,-100.36
-92.28,-101.4
-95.08,-102.2
-97.92,-102.23
-100.88,-102.08
-101.92,-101.12
-102.27,-101.16
-102.48,-101.4
-103.44,-102.28
-102.76,-101.4
-103.0,-101.16
-103.08,-103.32
-103.8,-104.32
-102.04,-104.16
-101.64,-104.62
-102.84,-105.8
-103.84,-105.64
-103.84,-105.76
-103.72,-105.28
-102.96,-106.52
-104.24,-108.0
-105.04,-108.0
-104.52,-106.88
-105.16,-106.52
-105.12,-106.23
-106.28,-106.14
-104.72,-108.36
-104.88,-108.04
-105.32,-107.5
-106.16,-107.2
-107.44,-106.88
-108.2,-106.36
-108.36,-106.2
-108.68,-105.96
-108.6,-105.96
-108.4,-106.76
-107.96,-108.44
-107.56,-107.6
-108.6,-109.6
-108.92,-112.04
-109.96,-111.88
-109.44,-111.92
-110.4,-111.4
-111.36,-111.44
-112.92,-112.48
-112.04,-112.68
-111.76,-113.88
-110.8,-114.32
-110.72,-116.12
-111.24,-115.72
-112.16,-115.16
-113.56,-114.28
-115.4,-115.78
-114.52,-117.16
-114.48,-115.44
-113.56,-115.96
-115.4,-111.52
-117.72,-116.5
-114.6,-114.76
-114.24,-115.12
-114.84,-117.72
-116.72,-116.16
-116.64,-118.84
-115.72,-120.08
-117.16,-115.6
-116.72,-118.72
-123.6,-120.18
-123.4,-119.98
-124.12,-122.08
-118.16,-122.02
-117.25,-119.9
-122.88,-118.17
-116.0,-122.64
-118.89,
-123.08,
-121.43,
-123.21,
-120.63,
-126.29,
