DUT,REF
-96.0,-88.0
-85.0,-79.0
-78.41,-75.0
-77.8,-73.0
-78.0,-73.0
-78.0,-77.05
-77.0,-78.05
-79.0,-77.7
-78.0,-78.1
-78.0,-78.0
-79.0,-78.4
-78.81,-78.3
-78.93,-78.0
-78.48,-77.6
-78.83,-77.2
-78.63,-79.2
-78.87,-79.3
-78.33,-77.2
-77.83,-77.4
-78.85,-76.7
-76.17,-76.8
-79.67,-76.05
-78.48,-78.3
-76.53,-79.25
-76.4,-78.9
-74.73,-78.85
-74.56,-77.55
-74.77,-77.45
-78.32,-78.65
-79.11,-76.7
-78.1,-76.4
-77.07,-77.2
-78.33,-78.25
-78.15,-78.05
-78.63,-77.15
-79.48,-75.35
-79.3,-75.35
-78.23,-77.25
-77.63,-78.25
-77.27,-84.7
-76.67,-86.9
-77.56,-84.85
-78.41,-76.65
-78.23,-79.3
-78.74,-94.1
-82.81,-97.25
-89.54,-98.15
-86.3,-95.05
-83.32,-97.25
-81.74,-96.1
-91.53,-96.3
-95.0,-96.35
-96.7,-98.7
-96.17,-99.9
-97.13,-99.45
-95.9,-101.35
-95.2,-102.05
-96.39,-103.8
-97.2,-105.85
-96.75,-104.8
-98.4,-106.2
-99.89,-106.95
-101.15,-108.4
-102.35,-108.1
-105.28,-106.9
-107.25,-107.35
-107.55,-107.85
-108.0,-107.0
-109.55,-107.35
-108.22,-109.45
-102.8,-110.05
-106.11,-110.45
-107.7,-111.55
-106.1,-112.5
-108.56,-113.65
-109.7,-113.3
-110.17,-112.2
-111.21,-112.05
-112.5,-112.05
-110.55,-111.15
-111.72,-113.1
-113.1,-111.7
-112.61,-111.85
-114.3,-111.3
-113.78,-114.25
-112.25,-114.3
-113.56,-114.8
-113.65,-115.1
-113.56,-114.9
-112.4,-115.4
-112.39,-115.5
-112.3,-114.85
-110.0,-115.25
-112.7,-114.25
-114.9,-113.85
-116.94,-113.15
-116.84,-114.3
-115.87,-117.79
-115.6,-116.5
-114.05,-116.36
-113.65,-117.22
-112.17,-116.75
-113.0,-116.85
-113.62,-115.9
-115.69,-116.75
-115.57,-116.85
-116.14,-118.55
-115.57,-118.7
-116.0,-119.8
-117.2,-119.35
-115.5,-118.85
-115.92,-119.0
-118.0,-118.45
-114.57,-118.8
-119.76,-121.7
-119.79,-120.25
-120.14,-121.75
-120.39,-120.2
-117.6,-121.05
-120.13,-118.85
-120.8,-118.9
-120.88,-118.55
-121.35,-118.48
-121.06,-117.0
-118.87,-116.29
-119.5,-115.8
-118.09,-116.8
-119.1,-117.9
-116.56,-115.55
-115.78,-116.15
-117.93,-116.15
-115.36,-116.85
-116.27,-118.5
-113.91,-119.41
-113.41,-118.05
-115.89,-118.35
-117.87,-118.59
-119.43,-119.15
-117.65,-120.17
-118.14,-120.18
-116.17,-118.17
-116.91,-117.03
-117.19,-121.6
-120.75,-119.6
-119.44,-121.13
-118.67,-120.33
-119.71,-122.3
-120.29,-123.0
-119.96,-124.9
-119.32,-125.57
-122.33,-123.91
-122.67,-123.53
-124.35,-121.93
-123.5,-120.07
-123.92,-120.13
-123.0,-119.27
-122.59,-120.27
-120.09,-117.8
-119.23,-117.13
-119.26,-117.93
-117.73,-118.17
-117.75,-119.0
-114.71,-119.17
-112.33,-117.77
-113.0,-121.17
-115.56,-121.53
-115.84,-122.9
-116.36,-122.63
-115.29,-122.8
-117.72,-122.37
-119.6,-122.33
-121.0,-121.83
-121.18,-122.37
-123.29,-121.5
-121.8,-119.13
-122.11,-120.33
-121.0,-119.67
-118.83,-116.1
-118.7,-118.13
-117.7,-118.1
-114.74,-117.63
-118.73,-118.4
-117.04,-117.73
-116.7,-118.73
-117.62,-119.47
-117.5,-120.37
-119.63,-121.5
-117.37,-120.6
-118.71,-121.53
-120.27,-120.13
-121.5,-120.9
-120.75,-120.9
-120.83,-120.37
-120.5,-118.57
-120.5,-118.2
-120.22,-118.97
-121.28,-118.37
-120.82,-118.1
-120.25,-118.63
-119.17,-118.57
-116.97,-119.47
-117.78,-118.77
-117.98,-115.73
-118.78,-108.2
-118.5,-106.8
-118.33,-107.6
-118.47,-108.27
-118.97,-109.1
-117.65,-110.7
-116.67,-110.85
-116.92,-109.5
-117.75,-110.37
-116.68,-111.5
-117.94,-112.17
-118.2,-107.5
-115.25,-106.47
-113.6,-107.47
-117.5,-106.3
-121.4,-106.0
-115.92,-106.07
-113.52,-105.17
-115.97,-106.3
-118.58,-105.0
-119.17,-103.81
-118.75,-104.39
-118.58,-105.47
-118.92,-105.86
-118.05,-107.39
-116.39,-107.4
-114.88,-108.8
-115.64,-110.39
-117.26,-111.0
-118.33,-109.72
-117.74,-110.94
-119.6,-111.97
-121.85,-111.16
-121.75,-112.2
-120.8,-112.38
-120.81,-111.76
-120.55,-110.54
-121.58,-108.76
-122.78,-108.94
-122.82,-110.18
-122.97,-109.31
-121.1,-110.54
-118.44,-108.33
-122.0,-109.6
-123.0,-111.87
-119.83,-112.07
-120.08,-110.87
-119.6,-110.79
-120.81,-112.05
-118.5,-114.59
-118.42,-115.2
-120.52,-117.24
-121.06,-117.33
-121.35,
-123.75,
-124.12,
-125.61,
-126.21,
-126.76,
-126.48,
-127.19,
-126.42,
-123.0,
-124.36,
-122.84,
-121.79,
-123.73,
-122.64,
-123.77,
-123.85,
-125.25,
-125.11,
-124.46,
-124.46,
-124.43,
-123.56,
-124.55,
-124.72,
-124.83,
