DUT,REF
-70.0,-80.25
-70.0,-79.0
-71.0,-79.0
-71.0,-79.6
-71.0,-79.21
-71.54,-80.04
-71.98,-80.71
-71.0,-80.1
-70.52,-80.0
-70.63,-80.76
-70.88,-80.24
-71.09,-80.02
-70.29,-80.62
-72.96,-80.24
-74.48,-80.7
-77.4,-81.0
-79.4,-79.9
-79.69,-79.87
-79.84,-77.6
-78.13,-77.78
-75.44,-79.3
-74.04,-77.16
-73.92,-79.92
-72.85,-79.66
-70.47,-79.68
-68.25,-77.08
-71.6,-77.42
-74.15,-79.92
-71.57,-78.14
-71.58,-77.98
-70.83,-71.89
-68.62,-73.06
-68.1,-74.52
-68.64,-73.91
-71.46,-72.51
-71.17,-72.13
-71.13,-71.05
-74.11,-69.96
-75.17,-70.08
-75.55,-71.42
-76.71,-73.36
-78.0,-73.16
-79.98,-74.02
-80.04,-75.46
-80.23,-75.12
-81.53,-76.32
-81.38,-78.28
-82.19,-79.66
-81.72,-79.76
-80.33,-82.26
-81.52,-82.6
-83.29,-81.7
-82.79,-82.69
-82.89,-82.0
-83.12,-81.42
-84.13,-82.62
-84.42,-83.18
-84.87,-83.38
-84.73,-84.8
-84.69,-85.36
-84.96,-86.74
-85.28,-86.1
-84.64,-86.96
-84.12,-86.68
-85.11,-87.76
-86.37,-86.6
-87.15,-87.56
-87.21,-88.12
-87.17,-87.9
-87.02,-86.86
-87.49,-88.74
-88.0,-89.42
-87.37,-88.88
-87.33,-89.46
-89.04,-90.34
-89.83,-91.54
-89.23,-91.82
-90.47,-90.32
-89.87,-88.84
-90.36,-91.82
-90.19,-89.78
-90.73,-92.02
-88.79,-91.94
-89.0,-92.42
-90.23,-93.24
-90.42,-92.18
-90.87,-92.84
-92.37,-95.18
-92.5,-92.95
-92.94,-92.8
-93.42,-92.8
-94.48,-93.34
-94.82,-93.8
-95.94,-94.92
-95.54,-94.04
-95.83,-95.26
-93.98,-95.0
-93.87,-96.68
-93.55,-96.96
-93.61,-97.18
-94.0,-96.12
-94.68,-95.74
-94.0,-93.56
-95.24,-91.24
-96.62,-91.44
-96.57,-90.26
-97.32,-93.08
-97.3,-94.8
-96.28,-95.74
-94.13,-95.66
-96.42,-96.32
-96.85,-97.18
-96.98,-97.88
-95.75,-95.29
-95.0,-94.53
-93.77,-94.42
-95.6,-95.62
-96.4,-95.38
-96.34,-95.18
-97.29,-94.88
-97.58,-94.88
-98.7,-95.88
-98.83,-96.64
-99.72,-98.68
-98.65,-99.06
-98.81,-98.86
-99.87,-98.38
-100.42,-99.67
-99.49,-100.6
-101.64,-100.48
-101.39,-100.68
-101.65,-100.94
-102.02,-101.84
-103.57,-101.05
-103.31,-102.14
-103.12,-102.64
-105.0,-101.56
-104.84,-103.7
-104.39,-104.4
-104.36,-104.24
-102.51,-105.98
-101.61,-106.74
-101.58,-107.48
-101.2,-106.72
-101.1,-107.88
-100.8,-106.6
-100.32,-105.85
-100.65,-106.34
-100.68,-105.38
-100.44,-105.36
-101.02,-104.67
-101.74,-104.84
-101.67,-104.72
-103.54,-104.73
-102.2,-103.93
-102.91,-104.6
-104.08,-104.38
-105.0,-104.38
-105.78,-104.82
-103.65,-105.27
-102.96,-104.12
-101.98,-106.84
-102.69,-106.31
-100.92,-107.1
-100.63,-105.82
-100.65,-105.92
-99.49,-104.44
-99.27,-105.14
-98.52,-104.34
-99.75,-103.5
-99.82,-102.76
-100.12,-101.1
-99.79,-101.36
-100.38,-100.56
-98.3,-101.5
-98.38,-101.28
-100.28,-101.2
-99.83,-100.3
-99.54,-100.36
-97.56,-101.73
-99.33,-101.67
-99.17,-103.04
-98.12,-103.13
-98.23,-102.64
-98.7,-101.13
-96.81,-102.47
-96.96,-101.44
-98.71,-101.02
-97.02,-102.16
-97.53,-101.56
-96.96,-101.67
-98.74,-100.76
-98.39,-101.18
-99.94,-99.54
-99.02,-100.9
-97.51,-100.6
-97.75,-101.84
-99.67,-105.35
-98.87,-106.1
-98.2,-102.7
-98.43,-105.33
-97.83,-106.58
-97.9,-103.59
-98.12,-103.31
-99.62,-104.9
-98.21,-102.9
-99.21,-102.48
-99.17,-103.5
-98.88,-102.4
-99.81,-101.98
-99.49,-101.38
-100.11,-102.7
-99.67,-101.51
-100.8,-101.56
-101.17,-100.78
-100.3,-99.96
-99.26,-100.49
-99.77,-100.02
-99.9,-100.82
-99.66,-100.8
-99.46,-100.3
-99.59,-100.44
-100.31,-101.95
-100.71,-105.08
-101.0,-103.78
-99.38,-102.98
-98.21,-99.88
-97.49,-99.68
-96.46,-102.08
-95.79,-100.98
-95.87,-101.4
-97.11,-100.3
-96.85,-99.64
-95.54,-99.94
-96.94,-98.65
-97.52,-98.88
-96.19,-100.4
-97.38,-99.38
-96.43,-99.36
-95.61,-100.16
-94.6,-99.91
-93.26,-99.44
-91.9,-100.18
-97.18,-99.84
-92.64,-98.94
-93.8,-98.36
-92.98,-95.98
-93.57,-99.76
-93.27,-99.69
-91.84,-96.47
,-98.91
,-98.35
,-97.74
,-99.49
,-97.11
,-100.76
,-99.05
,-96.38
,-105.86
,-94.13
