DUT,REF
-83.0,-83.0
-83.0,-82.0
-82.0,-83.0
-82.0,-82.7
-82.0,-83.0
-82.0,-83.0
-82.0,-83.0
-82.0,-83.0
-82.0,-83.0
-82.0,-83.44
-83.0,-83.0
-83.0,-83.0
-83.0,-82.64
-83.0,-82.32
-82.08,-82.8
-82.0,-82.36
-82.0,-83.0
-82.0,-82.77
-82.56,-83.0
-82.92,-83.0
-82.8,-83.0
-82.24,-83.0
-82.32,-83.0
-82.36,-83.0
-82.12,-83.0
-82.0,-83.0
-82.83,-83.0
-83.0,-83.0
-82.84,-83.0
-82.12,-83.0
-82.44,-83.0
-83.0,-83.0
-83.0,-83.0
-82.32,-83.0
-82.0,-83.0
-82.0,-83.64
-82.0,-83.0
-82.36,-82.72
-82.72,-83.17
-82.84,-83.16
-82.96,-83.64
-83.88,-83.68
-84.12,-84.72
-85.24,-83.31
-84.88,-84.48
-83.44,-85.36
-83.36,-83.44
-84.36,-81.0
-82.28,-81.68
-82.28,-80.12
-82.12,-80.36
-79.4,-77.92
-78.72,-76.8
-81.0,-75.12
-79.24,-75.04
-73.6,-76.56
-73.24,-74.31
-76.28,-73.2
-80.04,-80.52
-83.76,-84.4
-83.96,-84.16
-80.24,-82.08
-78.36,-82.48
-78.32,-81.12
-76.96,-76.83
-78.16,-73.41
-81.16,-78.22
-79.44,-74.52
-75.72,-70.44
-74.76,-69.96
-74.56,-71.96
-73.84,-69.68
-73.92,-69.84
-72.96,-68.68
-73.48,-68.12
-77.08,-71.08
-77.52,-71.24
-79.24,-77.6
-81.08,-80.56
-80.72,-79.81
-80.92,-81.16
-83.16,-84.44
-86.16,-86.48
-87.0,-87.43
-88.08,-88.3
-88.92,-88.28
-88.92,-89.0
-89.64,-89.8
-89.96,-90.28
-90.24,-90.92
-91.36,-91.68
-92.08,-91.0
-92.08,-92.0
-92.76,-93.04
-94.48,-93.8
-93.96,-93.64
-93.56,-94.04
-94.2,-94.36
-95.04,-94.52
-93.32,-94.0
-93.8,-94.44
-94.96,-95.4
-95.12,-95.92
-94.76,-96.72
-95.56,-96.56
-96.72,-96.72
-97.04,-96.48
-97.24,-96.92
-97.16,-97.44
-97.2,-97.44
-97.2,-97.78
-98.4,-98.92
-98.24,-99.6
-98.08,-99.16
-98.68,-98.68
-99.0,-99.0
-99.2,-99.0
-100.2,-100.44
-99.96,-100.32
-100.72,-99.44
-98.84,-96.76
-96.04,-94.52
-93.0,-92.48
-91.32,-92.16
-92.56,-93.35
-92.92,-93.28
-91.16,-90.64
-91.2,-91.0
-92.92,-92.28
-96.44,-96.44
-99.76,-100.32
-101.84,-101.72
-102.76,-102.78
-103.0,-102.37
-103.0,-101.6
-102.24,-101.17
-102.76,-101.12
-102.48,-101.2
-103.96,-102.32
-102.56,-101.32
-100.76,-101.12
-102.28,-103.46
-103.6,-104.56
-103.56,-104.44
-103.28,-104.56
-102.72,-105.84
-105.28,-106.2
-104.6,-105.0
-104.4,-106.12
-104.56,-107.76
-105.6,-107.48
-104.58,-106.96
-104.76,-107.0
-105.84,-106.68
-107.64,-108.32
-107.88,-107.96
-107.96,-107.44
-109.08,-106.8
-108.36,-106.24
-107.92,-106.2
-108.6,-106.52
-108.96,-107.6
-109.52,-107.61
-110.64,-110.2
-111.96,-112.0
-111.84,-111.88
-112.08,-112.48
-110.76,-112.23
-110.88,-113.6
-111.32,-114.8
-114.36,-115.16
-115.16,-115.6
-114.72,-115.6
-112.8,-115.32
-114.64,-116.48
-117.72,-117.64
-113.96,-115.72
-115.08,-114.24
-116.28,-115.31
-114.92,-115.36
-116.2,-117.77
-117.32,-119.5
-114.08,-120.28
-111.92,-122.05
-113.69,-115.86
-117.54,-120.15
-117.79,-125.58
-123.47,-119.1
-119.92,-114.97
-116.68,-123.16
-122.36,-120.52
-131.17,-122.4
-127.32,-126.53
-126.64,-127.8
