DUT,REF
-85.0,-84.0
-84.75,-83.67
-85.0,-83.25
-85.0,-83.29
-86.0,-83.17
-85.89,-83.0
-86.0,-84.0
-86.0,-83.75
-86.0,-83.0
-86.0,-83.0
-86.0,-83.0
-85.64,-83.0
-85.08,-83.0
-86.0,-84.52
-85.04,-83.04
-85.0,-83.17
-85.04,-83.59
-85.88,-83.0
-85.72,-83.8
-86.0,-82.6
-86.32,-83.0
-86.68,-82.72
-86.48,-82.32
-86.76,-82.44
-86.52,-83.62
-86.0,-83.12
-86.36,-84.24
-83.4,-84.52
-83.24,-85.44
-83.08,-84.4
-84.32,-84.4
-82.96,-85.58
-82.96,-83.8
-84.32,-81.52
-84.16,-80.22
-83.04,-80.78
-84.2,-80.57
-83.6,-80.96
-80.28,-77.0
-82.44,-77.08
-82.96,-74.64
-79.52,-75.24
-77.36,-74.92
-79.44,-78.0
-77.92,-74.04
-76.16,-73.0
-73.24,-81.4
-73.28,-83.92
-76.12,-84.0
-80.92,-80.28
-83.88,-82.52
-83.6,-79.16
-77.32,-74.64
-79.0,-76.04
-76.96,-76.58
-76.16,-71.52
-79.12,-70.76
-81.16,-70.5
-77.48,-69.46
-74.16,-70.17
-73.8,-68.68
-74.08,-67.6
-74.0,-70.52
-73.16,-70.0
-73.16,-77.84
-75.24,-80.92
-76.48,-79.76
-78.88,-81.85
-81.04,-85.28
-80.52,-87.0
-81.04,-88.4
-83.96,-88.4
-86.56,-89.0
-87.52,-89.8
-88.44,-90.32
-88.64,-91.16
-88.56,-91.54
-89.72,-91.44
-90.04,-93.04
-91.64,-93.65
-90.4,-93.81
-90.28,-93.91
-92.36,-94.68
-93.56,-94.52
-93.2,-93.44
-93.48,-94.0
-94.64,-94.84
-94.48,-95.77
-93.24,-95.96
-92.8,-95.8
-94.16,-96.8
-93.6,-96.08
-94.76,-96.96
-95.96,-96.92
-96.64,-97.24
-96.96,-97.56
-97.28,-98.76
-97.0,-99.3
-97.12,-98.93
-97.96,-98.88
-98.12,-99.32
-97.88,-100.8
-98.92,-100.32
-98.84,-99.04
-99.56,-95.8
-100.12,-92.96
-100.64,-92.0
-99.32,-92.84
-95.8,-93.12
-92.24,-90.31
-92.36,-91.28
-92.96,-93.6
-91.2,-98.68
-92.16,-100.92
-95.2,-102.16
-99.04,-102.28
-101.6,-102.0
-102.92,-101.28
-102.96,-101.0
-103.36,-101.73
-103.32,-101.6
-103.48,-100.96
-103.36,-103.24
-103.56,-104.64
-101.8,-105.04
-102.76,-105.2
-104.32,-105.8
-104.0,-105.24
-103.36,-106.0
-104.0,-107.4
-105.0,-107.68
-105.44,-106.92
-105.8,-106.23
-105.92,-107.6
-104.76,-107.68
-105.72,-107.2
-107.6,-106.28
-107.8,-106.0
-108.12,-106.24
-108.72,-106.84
-107.96,-107.92
-108.44,-109.68
-108.28,-111.92
-109.48,-112.73
-109.92,-112.14
-112.32,-111.86
-112.04,-113.04
-112.08,-114.28
-110.84,-114.72
-111.28,-115.52
-112.0,-113.64
-113.96,-115.24
-115.76,-116.76
-114.6,-115.6
-114.12,-115.36
-119.72,-114.52
-115.72,-114.96
-115.0,-116.68
-115.8,-116.81
-116.08,-111.36
-117.24,-109.0
-117.74,-110.12
-109.87,-124.9
-107.28,-119.44
-110.57,-119.68
-125.43,-113.92
-120.71,-124.63
-120.75,-122.02
-118.75,-122.29
-126.21,-126.15
-122.11,
-129.38,
-130.5,
-126.26,
-123.83,
-125.24,
-126.71,
-122.21,
-126.82,
-129.29,
-129.86,
-132.39,
-128.58,
-129.04,
-123.82,
-129.0,
