[General] Serving Network (In Traffic),[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] PCI,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G RSRP,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G SINR,[NR5G] [System] Band,[NR5G] [RF] PCI,[Call Test] [Voice Quality] [UL MOS] MOS,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value,[Call Test] [Voice Quality] [Per Rx Clip] Mouth to Ear Delay (Avg)
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,-77.039311,16.121002,,,,3.977922,1.204467
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-74.086719,19.644197,,,,3.884516,1.215322
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,-75.320731,18.129322,,,,1.85323,1.006342
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-73.802091,17.560566,,,,3.847152,1.202674
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,-75.512745,14.763027,,,,1.050548,0.121933
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-75.488225,15.919127,,,,3.925092,1.211692
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-75.604402,16.776639,,,,3.969736,1.041878
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-75.75499,16.4056,,,,3.899662,1.252403
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-75.702533,16.608442,,,,3.938924,1.211119
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,-72.928727,16.290408,,,,3.780541,1.233767
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-75.615741,16.48636,,,,3.994213,1.22071
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,-74.687924,15.50542,,,,2.774151,1.015112
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-73.961512,15.917381,,,,3.975698,1.213816
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,-74.592931,15.653619,,,,1.09749,0.179013
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-75.513036,15.920881,,,,3.918014,1.211776
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-75.490949,15.884038,,,,3.681028,1.055032
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-74.957358,15.174867,,,,3.929786,1.211595
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-74.7884,15.360499,,,,3.873489,1.216428
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,,,41,750,,,
,,,-73.270269,16.897025,,,,3.882523,1.225125
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-75.594243,16.797597,,,,3.946535,1.210904
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,-76.332317,16.597445,,,,3.754564,1.028273
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-78.190649,15.845094,,,,3.915039,1.205092
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,-72.337794,18.205283,,,,1.007445,0.039746
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-73.305731,17.168701,,,,3.92598,1.200214
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-74.243412,16.808226,,,,1.945037,0.866352
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-74.802044,16.205563,,,,3.965706,1.231904
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-71.649953,19.036499,,,,3.545133,1.201906
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-73.966003,16.94984,,,,3.948263,1.202161
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-73.873359,17.709426,,,,3.943237,1.210107
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,-73.919294,19.135482,,,,3.442911,1.027185
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-74.192306,16.815833,,,,3.928708,1.21692
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-74.559321,16.039252,,,,3.932557,1.417705
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-72.087554,17.607146,,,,3.863993,1.238298
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-72.369269,17.164196,,,,3.741843,1.177913
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-73.721278,16.126236,,,,3.717854,1.203086
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-74.222697,15.556091,,,,3.646708,1.207145
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-74.109652,15.16281,,,,3.776981,1.24962
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
,,,-72.731191,16.608799,,,,3.972543,1.217777
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
NR SA,,,,,41,750,,,
