PC2,PC3
,-95.62
,-97.84
-95.6,-98.46
-98.4,-97.9
-101.19,-93.89
-104.4,-88.69
-100.55,-91.86
-92.89,-88.51
-98.81,-91.31
-95.62,-91.31
-96.38,-88.43
-96.54,-84.53
-90.55,-82.15
-85.81,-80.76
-83.21,-81.2
-81.91,-76.59
-81.99,-78.55
-78.3,-88.15
-78.23,-82.03
-87.6,-78.33
-86.2,-80.55
-78.32,-78.15
-75.96,-83.85
-77.09,-94.36
-80.3,-94.38
-85.61,-91.1
-93.18,-87.82
-88.98,-87.24
-85.73,-88.35
-86.24,-90.65
-88.12,-88.14
-90.57,-82.88
-87.33,-81.96
-82.63,-85.82
-81.7,-85.3
-85.31,-83.75
-89.23,-86.54
-89.94,-87.25
-88.67,-89.53
-89.64,-86.93
-91.77,-85.51
-88.43,-85.24
-86.25,-87.31
-84.59,-88.21
-83.95,-90.74
-85.35,-93.17
-87.07,-96.87
-90.21,-92.68
-91.35,-89.9
-92.59,-94.49
-87.4,-94.4
-88.35,-94.97
-89.18,-92.46
-92.17,-95.52
-93.6,-98.39
-94.22,-98.52
-95.21,-95.91
-95.79,-94.62
-94.15,-94.32
-95.42,-97.49
-95.04,-98.9
-97.68,-96.91
-98.13,-96.13
-98.16,-94.52
-94.88,-94.97
-92.92,-97.83
-94.07,-95.97
-95.23,-98.25
-94.24,-100.24
-95.97,-102.08
-97.42,-100.28
-99.78,-101.76
-100.03,-101.5
-98.21,-99.26
-97.65,-99.77
-97.84,-99.28
-101.76,-103.29
-101.21,-105.62
-103.87,-102.93
-105.33,-107.35
-107.67,-105.79
-107.98,-105.17
-106.06,-106.07
-108.09,-106.08
-109.06,-106.5
-108.54,-105.95
-107.09,-103.94
-108.75,-104.9
-103.59,-106.7
-105.51,-105.55
-105.53,-102.92
-106.93,-106.51
-103.45,-103.52
-104.27,-103.1
-105.12,-103.65
-106.83,-103.47
-105.71,-104.47
-105.59,-104.72
-108.08,-109.56
-109.58,-105.4
-110.23,-108.69
-109.47,-106.4
-107.9,-108.97
-109.96,-109.13
-112.38,-108.43
-111.62,-104.88
-109.82,-109.29
-108.99,-110.07
-108.81,-111.9
-107.73,-111.11
-110.22,-109.04
-114.11,-106.93
-112.63,-107.66
-107.28,-107.14
-108.53,-106.01
-109.72,-105.77
-109.48,-108.24
-107.38,-110.08
-109.18,-112.05
-109.67,-110.58
-110.17,-110.03
-110.2,-112.29
-110.48,-110.62
-110.77,-106.96
-109.51,-109.56
-106.64,-108.46
-107.92,-106.09
-107.29,-106.75
-108.49,-107.85
-108.91,-108.43
-108.14,-110.08
-107.91,-110.53
-109.94,-110.1
-110.29,-110.18
-110.08,-110.29
-110.25,-110.85
-110.47,-110.68
-110.21,-111.12
-109.77,-111.29
-109.78,-111.44
-109.78,-111.36
-110.45,-111.53
-110.56,-111.76
-110.59,-110.62
-109.54,-110.85
-110.27,-111.51
-110.92,-109.72
-111.54,-109.28
-112.13,-109.14
-113.61,-108.43
-110.62,-109.32
-110.87,-109.21
-110.35,-110.56
-110.04,-111.68
-111.09,-111.31
-109.92,-112.84
-108.99,-113.68
-113.83,-111.34
-114.3,-111.17
-112.77,-111.55
-114.11,-110.92
-113.16,-114.99
-110.59,-113.64
-114.34,-111.6
-114.0,-113.57
-112.78,-115.8
-113.79,-114.73
-114.87,-116.53
-114.17,-114.58
-115.63,-115.77
-115.69,-117.08
-114.42,-114.83
-115.99,-113.0
-116.29,-110.5
-115.69,-114.55
-115.3,-117.11
-116.78,-113.39
-116.73,-117.06
-114.89,-115.04
-117.57,-116.35
-116.28,-115.95
-116.85,-112.53
-117.38,-116.32
-114.22,-115.21
-116.25,-115.68
-112.73,-112.06
-115.86,-111.69
-113.97,-112.33
-112.08,-111.03
-113.45,-110.64
-112.4,-111.33
-111.72,-109.13
-110.95,-108.84
-107.82,-108.56
-108.69,-109.45
-107.26,-108.09
-104.82,-108.68
-105.79,-114.12
-104.64,-110.31
-103.36,-110.0
-103.8,-111.12
-104.86,-109.33
-103.78,-108.63
-102.0,-110.69
-102.43,-106.26
-102.25,-107.51
-102.69,-108.56
-105.12,-107.29
-105.87,-108.33
-104.37,-108.86
-106.66,-108.59
-106.64,-110.94
-106.64,-111.21
-105.38,-106.41
-106.68,-105.68
-106.41,-106.52
-106.98,-107.22
-108.86,-106.64
-109.48,-108.1
-106.68,-109.03
-104.43,-107.29
-105.02,-105.93
-104.91,-107.03
-103.6,-108.62
-104.18,-108.87
-105.34,-113.08
-106.63,-108.18
-105.71,-105.01
-106.26,-103.96
-105.09,-103.8
-104.46,-102.97
-103.66,-107.2
-101.73,-110.35
-103.04,-107.24
-107.04,-106.89
-106.2,-108.47
-106.19,-113.07
-107.27,-113.62
-109.24,-108.0
-112.88,-111.07
-108.06,-104.46
-107.45,-105.25
-107.47,-108.12
-105.11,-108.5
-105.44,-112.23
-106.02,-121.63
-108.13,-114.77
-121.81,-109.14
-122.06,-114.97
-110.01,-124.77
-117.85,-143.58
-126.5,-142.74
-144.98,
-149.12,
