PC2,PC3
,-92.26
,-92.54
-96.72,-90.51
-96.01,-84.24
-87.36,-86.34
-80.05,-78.93
-80.32,-84.21
-78.96,-79.25
-79.43,-79.5
-78.35,-87.79
-77.31,-83.12
-89.45,-76.02
-86.1,-79.46
-77.48,-78.48
-77.7,-81.07
-76.65,-83.47
-75.64,-91.01
-78.69,-94.53
-84.75,-92.31
-91.57,-87.38
-92.11,-84.43
-88.02,-79.89
-87.82,-86.55
-85.22,-92.42
-87.07,-86.18
-91.12,-84.09
-85.05,-85.0
-80.29,-90.31
-79.18,-89.18
-81.56,-83.68
-86.88,-82.9
-83.71,-83.99
-87.71,-85.37
-87.88,-86.0
-90.44,-82.76
-90.08,-83.48
-88.91,-85.33
-87.31,-87.72
-88.33,-87.39
-88.92,-85.67
-91.11,-87.83
-91.66,-89.58
-89.31,-91.19
-90.49,-92.74
-93.55,-89.42
-95.77,-90.41
-91.87,-90.85
-90.75,-92.5
-90.13,-97.85
-91.94,-96.43
-97.14,-97.81
-97.04,-98.16
-96.01,-99.98
-96.01,-99.53
-96.46,-96.3
-97.26,-98.14
-98.1,-97.0
-98.56,-100.15
-97.22,-98.78
-98.21,-96.34
-97.37,-100.54
-99.2,-102.54
-98.52,-102.11
-96.8,-98.1
-100.1,-98.29
-101.51,-101.08
-96.17,-103.45
-98.76,-100.82
-100.02,-98.54
-98.59,-98.64
-100.58,-103.58
-99.57,-106.92
-101.35,-103.82
-104.22,-107.95
-101.16,-106.56
-104.02,-104.51
-103.27,-108.59
-103.75,-107.54
-104.31,-101.5
-106.07,-106.11
-104.07,-110.92
-108.17,-107.87
-110.12,-109.32
-107.96,-105.19
-108.1,-104.5
-106.22,-102.87
-107.24,-102.24
-102.8,-102.69
-103.84,-101.27
-104.16,-105.84
-105.12,-110.01
-105.14,-110.95
-108.87,-106.92
-108.9,-105.41
-106.48,-105.09
-107.01,-103.66
-105.03,-109.77
-102.87,-112.48
-107.18,-110.57
-109.79,-113.78
-108.23,-112.84
-113.77,-112.99
-112.54,-111.78
-112.63,-109.64
-111.06,-111.0
-114.52,-114.7
-113.77,-115.99
-112.12,-114.6
-114.29,-112.54
-113.54,-113.59
-112.36,-115.41
-112.4,-115.51
-113.63,-114.92
-115.85,-115.27
-113.29,-114.61
-114.07,-115.98
-115.1,-113.67
-114.25,-114.67
-114.18,-115.98
-114.41,-117.43
-115.1,-116.42
-115.29,-114.48
-116.07,-114.2
-115.11,-114.01
-113.91,-114.48
-113.88,-115.98
-111.5,-114.8
-115.07,-116.52
-114.1,-117.65
-114.3,-118.5
-117.35,-117.19
-115.87,-115.45
-112.44,-111.94
-113.93,-113.38
-112.46,-122.73
-113.51,-113.17
-114.57,-108.65
-111.76,-107.39
-109.19,-109.98
-105.6,-109.7
-106.31,-113.43
-109.32,-112.88
-123.73,-117.54
-116.47,-128.24
-119.42,-116.44
-123.71,-122.76
-114.6,-113.44
-125.22,-108.61
-120.93,-116.96
-120.68,-111.47
-120.66,-124.41
-117.38,-143.12
-122.91,-143.24
,-145.38
