[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [System] Num of CC (Data),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Event] [Data call test detail events] IPERF Call Event,[LTE] [Data Throughput] [Downlink (All)] [PDSCH] PDSCH TP (Total),[LTE] [Data Throughput] [Uplink (All)] [PUSCH] PUSCH TP (Total)
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-108.080000,-0.060000,,,,,,,,,38.680,,,26.344000,
,,,,,,,,,,,,,,,,Download End Request,,,,,
,,,,,,,,,,,,,,,,Download Ended,,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-108.250000,0.180000,,,,,,,,,37.851,,,14.296000,0.073000
,,,N25(20)+N71(20)+N41(100),,3,872,-107.980000,0.410000,,,,,,,,,,,,3.313000,0.044000
,,,N25(20)+N71(20)+N41(100),,3,872,-109.270000,-0.870000,,,,,,,,,,,,2.014000,0.009000
,,,N25(20)+N71(20)+N41(100),,3,872,-109.130000,-0.800000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,2,872,-108.370000,-0.750000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,2,872,-109.030000,-1.040000,,,,,,,,,,,,0.056000,0.001000
,,,N25(20)+N71(20)+N41(100),,1,872,-106.920000,0.160000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,1,872,-106.380000,0.490000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,1,872,-108.110000,-1.790000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,1,872,-108.370000,-1.570000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,1,872,-107.720000,-0.100000,,,,,,,,,,,,,
,,,N25(10)+N71(x)+N41(x),,1,872,-107.010000,-0.810000,,,,,,,,,,,,,
,,,N25(10),,1,872,-105.260000,-0.350000,,,,,,,,,,,,,
,,,N25(10),,0,872,-103.690000,1.120000,,,,,,,,,,,,,
,,,N25(10),,1,872,-106.140000,-1.180000,,,,,,,,,,,,,
,,,N25(10),,1,872,-105.440000,-1.410000,,,,,,,,,,,,,
,,,N25(10),,0,872,-105.050000,-1.150000,,,,,,,,,,,,,
,,,N25(10),,1,872,-104.620000,0.110000,,,,,,,,,,,,,
,,,N25(10),,0,872,-108.870000,-2.860000,,,,,,,,,,,,,
,,,N25(10),,1,872,-108.230000,-1.330000,,,,,,,,,,,,,
,,,N25(10),,1,872,-107.860000,0.060000,,,,,,,,,,,,,
,,,N25(10),,0,872,-107.720000,-0.440000,,,,,,,,,,,,,
,,,N25(10),,1,872,-107.440000,0.280000,,,,,,,,,,,,,
,,,N25(10),,1,872,-107.590000,0.070000,,,,,,,,,,,,,
,,,N25(10),,1,872,-107.320000,0.050000,,,,,,,,,,,,,
,,,N25(10),,1,872,-107.360000,-0.080000,,,,,,,,,,,,,
,,,N25(10),,1,872,-108.580000,-1.890000,,,,,,,,,,,,,
,,,N25(10),,0,872,-108.000000,-1.600000,,,,,,,,,,,,,
,,,N25(10),,1,872,-108.750000,-2.330000,,,,,,,,,,,,,
,,,N25(10),,1,872,-108.650000,-2.710000,,,,,,,,,,,,,
,,,N25(10),,1,872,-109.070000,-4.110000,,,,,,,,,,,,,
,,,N25(10),,1,872,-106.780000,-2.160000,,,,,,,,,,,,,
,,,N25(10),,1,872,-107.100000,-1.530000,,,,,,,,,,,,,
,,,N25(10),,0,872,-108.050000,-2.880000,,,,,,,,,,,,,
,,,N25(10),,1,872,-107.100000,-0.520000,,,,,,,,,,,,,
,,,N25(10),,1,872,-107.160000,-1.560000,,,,,,,,,,,,,
,,,N25(10),,0,872,-109.970000,-4.420000,,,,,,,,,,,,,
,,,N25(10),,1,872,-108.580000,-2.180000,,,,,,,,,,,,,
,,,N25(10),,1,872,-107.490000,-1.400000,,,,,,,,,,,,,
,,,N25(10),,0,872,-107.590000,-1.550000,,,,,,,,,,,,,
,,,N25(10),,1,872,-107.420000,-2.390000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download Start Request,,,,,
,,,N25(20),NR SA,1,872,-108.300000,-1.960000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download File Size Retrieved,,,,,
,,,,,,,,,,,,,,,,Download Started,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-108.350000,-2.110000,,,,,,,,,,,,1.997000,0.009000
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-110.390000,-4.250000,,,,,,,,,,,,25.522000,0.006000
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-111.150000,-4.100000,,,,,,,,,44.535,,,52.163000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-110.730000,-2.740000,,,,,,,,,39.425,,,54.788000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-110.090000,-2.150000,,,,,,,,,68.730,,,44.421000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-111.030000,-2.860000,,,,,,,,,39.928,,,69.296000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-112.310000,-3.720000,,,,,,,,,75.479,,,84.605000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-111.310000,-2.520000,,,,,,,,,82.565,,,74.965000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-110.500000,-0.320000,,,,,,,,,70.171,,,85.729000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-107.980000,0.790000,,,,,,,,,79.652,,,48.813000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-110.070000,-1.700000,,,,,,,,,43.083,,,86.522000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-111.300000,-3.880000,,,,,,,,,96.823,,,102.881000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-111.070000,-3.100000,,,,,,,,,92.430,,,59.063000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-111.490000,-2.290000,,,,,,,,,19.238,,,22.875000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-109.960000,-2.360000,,,,,,,,,10.731,,,46.493000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-110.740000,-2.660000,,,,,,,,,0.000,,,9.720000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-110.210000,-2.800000,,,,,,,,,0.053,,,0.637000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-108.880000,-0.860000,,,,,,,,,0.267,,,0.822000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,872,-108.990000,-0.550000,,,,,,,,,8.123,,,1.892000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,3,872,-110.020000,-1.760000,,,,,,,,,1.047,,,1.307000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-107.490000,-0.450000,,,,,,,,,15.017,,,0.462000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,1,872,-107.370000,-1.540000,,,,,,,,,3.160,,,4.370000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,1,872,-108.540000,-2.570000,,,,,,,,,1.979,,,1.532000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,1,872,-108.330000,-2.920000,,,,,,,,,0.951,,,1.948000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-108.360000,-1.560000,,,,,,,,,2.373,,,2.050000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-109.560000,-3.930000,,,,,,,,,2.287,,,4.426000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-109.770000,-3.540000,,,,,,,,,24.251,,,9.439000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-108.600000,-2.360000,,,,,,,,,5.707,,,3.874000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-110.660000,-3.690000,,,,,,,,,11.137,,,24.844000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-110.500000,-1.540000,,,,,,,,,34.843,,,37.719000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-111.560000,-2.800000,,,,,,,,,31.145,,,17.640000,
,,,,,,,,,,,,,,,,Download End Request,,,,,
,,,,,,,,,,,,,,,,Download Ended,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,2,872,-110.050000,-2.290000,,,,,,,,,2.648,,,9.710000,
,,,N25(20)+N71(20)+N41(100)+N41(90),,2,872,-111.500000,-4.410000,,,,,,,,,,,,22.357000,0.093000
,,,N25(20)+N71(20)+N41(100)+N41(90),,2,872,-110.380000,-3.810000,,,,,,,,,,,,6.003000,0.068000
,,,N25(20)+N71(20)+N41(100)+N41(90),,2,872,-109.320000,-3.730000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,2,872,-110.660000,-3.420000,,,,,,,,,,,,0.360000,0.011000
,,,N25(20)+N71(20)+N41(100)+N41(90),,2,872,-110.060000,-3.740000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,2,872,-109.590000,-3.530000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),,1,872,-112.140000,-4.560000,,,,,,,,,,,,,
,,,N25(x)+N71(x)+N41(x)+N41(x),,1,872,-109.270000,-2.680000,,,,,,,,,,,,,
,,,N25(10),,1,872,-105.290000,-1.480000,,,,,,,,,,,,,
,,,N25(10),,1,872,-107.230000,-1.400000,,,,,,,,,,,,,
,,,N25(10),,1,872,-107.650000,-1.500000,,,,,,,,,,,,,
,,,N25(10),,1,872,-108.740000,-3.090000,,,,,,,,,,,,,
,,,N25(10),,1,872,-109.490000,-3.180000,,,,,,,,,,,,,
,,,N25(10),,0,872,-111.980000,-5.230000,,,,,,,,,,,,,
,,,N25(10),,1,872,-108.820000,-2.280000,,,,,,,,,,,,,
,,,N25(10),,1,872,-106.240000,-0.550000,,,,,,,,,,,,,
,,,N25(10),,1,872,-104.220000,-0.700000,,,,,,,,,,,,,
,,,N25(10),,0,872,-107.700000,-3.900000,,,,,,,,,,,,,
,,,N25(10),,1,872,-109.180000,-2.700000,,,,,,,,,,,,,
,,,N25(10),,0,872,-109.360000,-2.540000,,,,,,,,,,,,,
,,,N25(10),,1,872,-110.500000,-2.730000,,,,,,,,,,,,,
,,,N25(10),,1,872,-107.880000,-0.070000,,,,,,,,,,,,,
,,,N25(10),,1,872,-108.510000,-0.920000,,,,,,,,,,,,,
,,,N25(10),,1,872,-109.920000,-3.160000,,,,,,,,,,,,,
,,,N25(10),,0,872,-109.110000,-2.990000,,,,,,,,,,,,,
,,,N25(10),,1,872,-109.360000,-2.410000,,,,,,,,,,,,,
,,,N25(10),,1,872,-108.480000,-4.570000,,,,,,,,,,,,,
,,,N25(10),,1,872,-107.840000,-3.400000,,,,,,,,,,,,,
,,,N25(10),,0,872,-108.370000,-2.210000,,,,,,,,,,,,,
,,,N25(10),,1,872,-108.320000,-1.530000,,,,,,,,,,,,,
,,,N25(10),,1,872,-108.300000,-1.800000,,,,,,,,,,,,,
,,,N25(10),,1,872,-110.650000,-2.740000,,,,,,,,,,,,,
,,,N25(10),,1,872,-107.320000,-0.610000,,,,,,,,,,,,,
,,,N25(10),,0,872,-106.920000,-0.870000,,,,,,,,,,,,,
,,,N25(10),,1,872,-107.760000,-2.220000,,,,,,,,,,,,,
,,,N25(10),,1,872,-108.560000,-3.120000,,,,,,,,,,,,,
,,,N25(10),,1,872,-107.060000,-1.780000,,,,,,,,,,,,,
,,,N25(10),,1,872,-107.400000,-2.070000,,,,,,,,,,,,,
,,,N25(10),,0,872,-107.900000,-2.650000,,,,,,,,,,,,,
,,,N25(10),,1,872,-107.040000,-2.320000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download Start Request,,,,,
,,,N25(10),NR SA,1,872,-105.910000,-1.670000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,1,872,-108.860000,-2.910000,,,,,,,,,,,,0.902000,0.007000
,,,,,,,,,,,,,,,,Download File Size Retrieved,,,,,
,,,,,,,,,,,,,,,,Download Started,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-108.560000,-1.650000,,,,,,,,,,,,18.880000,0.009000
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-109.820000,-2.070000,,,,,,,,,,,,50.611000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-108.750000,-0.730000,,,,,,,,,67.174,,,67.506000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-109.860000,-3.310000,,,,,,,,,64.042,,,80.577000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-111.460000,-3.880000,,,,,,,,,76.344,,,67.969000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-110.040000,-2.620000,,,,,,,,,64.812,,,58.958000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-110.690000,-3.090000,,,,,,,,,55.428,,,44.156000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-111.110000,-2.910000,,,,,,,,,41.694,,,33.500000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-111.720000,-3.970000,,,,,,,,,31.872,,,39.543000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-110.420000,-2.630000,,,,,,,,,24.785,,,11.766000,
,,,N25(20)+N71(20)+N41(100)+N41(x),NR SA,3,872,-107.550000,-0.940000,,,,,,,,,17.154,,,32.519000,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-108.930000,-2.660000,,,,,,,,,37.686,,,25.016000,0.023000
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-111.810000,-4.640000,,,,,,,,,23.791,,,55.453000,0.054000
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-111.420000,-2.820000,,,,,,,,,52.127,,,42.250000,0.002000
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-111.130000,-2.440000,,,,,,,,,40.067,,,68.492000,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-110.880000,-1.880000,,,,,,,,,65.452,,,41.796000,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-110.850000,-2.360000,,,,,,,,,37.799,,,42.526000,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-109.100000,-1.000000,,,,,,,,,15.391,,,43.168000,0.001000
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-107.730000,0.450000,,,,,,,,,67.652,,,46.400000,0.011000
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-109.080000,-0.360000,,,,,,,,,44.708,,,51.128000,0.011000
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-107.630000,0.280000,,,,,,,,,47.459,,,46.090000,0.009000
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-111.110000,-2.210000,,,,,,,,,38.118,,,57.820000,0.009000
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-111.500000,-2.590000,,,,,,,,,58.426,,,37.212000,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-110.360000,-1.000000,,,,,,,,,17.101,,,54.668000,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-112.620000,-3.960000,,,,,,,,,70.626,,,77.040000,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-112.510000,-3.660000,,,,,,,,,73.223,,,45.120000,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-111.170000,-3.240000,,,,,,,,,42.164,,,57.249000,0.001000
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-110.610000,-2.210000,,,,,,,,,54.327,,,44.387000,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-110.850000,-3.520000,,,,,,,,,42.570,,,54.249000,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-108.760000,-0.420000,,,,,,,,,51.228,,,58.894000,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-107.470000,0.060000,,,,,,,,,55.278,,,16.050000,
,,,,,,,,,,,,,,,,Download End Request,,,,,
,,,,,,,,,,,,,,,,Download Ended,,,,,
,,,N25(20)+N71(20)+N41(100),NR SA,3,872,-110.740000,-2.870000,,,,,,,,,15.888,,,46.922000,
,,,N25(20)+N71(20)+N41(100),,3,872,-108.240000,-0.070000,,,,,,,,,,,,23.112000,0.125000
,,,N25(20)+N71(20)+N41(100),,3,872,-109.900000,-1.080000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,2,872,-107.600000,0.730000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,2,872,-107.880000,-1.850000,,,,,,,,,,,,0.888000,0.024000
,,,N25(20)+N71(20)+N41(100),,2,872,-108.190000,-3.310000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,2,872,-109.420000,-3.960000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,0,872,-106.460000,-2.280000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,1,872,-108.180000,-2.550000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,1,872,-107.510000,-1.290000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,1,872,-107.920000,-1.320000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,0,872,-108.520000,-2.140000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,1,872,-107.700000,-2.990000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,1,872,-107.740000,-3.950000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,1,872,-110.180000,-5.260000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,1,872,-110.160000,-4.290000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,0,872,-109.000000,-3.980000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,1,872,-108.050000,-3.000000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,1,872,-108.360000,-3.290000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,1,872,-110.160000,-5.050000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,0,872,-107.920000,-3.810000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,1,872,-107.760000,-2.960000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,1,872,-108.840000,-2.400000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,1,872,-108.160000,-2.620000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,1,872,-107.040000,-2.800000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,0,872,-107.260000,-1.160000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,1,872,-106.680000,-0.800000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100),,1,872,-104.940000,0.420000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.620000,-0.720000,,,,,,,,,,,,0.002000,0.033000
,,,N25(20),,1,872,-106.800000,-1.780000,,,,,,,,,,,,0.066000,0.020000
,,,N25(20),,1,872,-105.790000,-0.660000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.650000,-0.140000,,,,,,,,,,,,,
,,,N25(20),,1,872,-107.360000,0.240000,,,,,,,,,,,,,
,,,N25(20),,1,872,-107.480000,-1.340000,,,,,,,,,,,,,
,,,N25(20),,1,872,-107.720000,-1.590000,,,,,,,,,,,,,
,,,N25(20),,1,872,-111.020000,-3.640000,,,,,,,,,,,,,
,,,N25(20),,1,872,-106.440000,-1.180000,,,,,,,,,,,,0.004000,0.033000
,,,N25(20),,1,872,-104.860000,0.060000,,,,,,,,,,,,0.051000,0.021000
,,,N25(20),,1,872,-106.320000,-0.770000,,,,,,,,,,,,,
,,,N25(20),,1,872,-109.650000,-1.850000,,,,,,,,,,,,,
,,,N25(20),,1,872,-109.070000,-1.360000,,,,,,,,,,,,,
,,,N25(20),,1,872,-107.440000,-2.730000,,,,,,,,,,,,,
,,,N25(20),,1,872,-107.400000,-3.030000,,,,,,,,,,,,,
,,,N25(20),,1,872,-107.730000,-2.370000,,,,,,,,,,,,,
,,,N25(20),,1,872,-108.570000,-3.220000,,,,,,,,,,,,,
,,,N25(20),,1,872,-109.180000,-4.690000,,,,,,,,,,,,,
,,,N25(20),,1,872,-108.600000,-3.760000,,,,,,,,,,,,,
,,,N25(20),,1,872,-107.970000,-2.720000,,,,,,,,,,,,,
,,,N25(20),,1,872,-108.620000,-3.180000,,,,,,,,,,,,,
,,,N25(x),,1,872,-107.370000,-2.200000,,,,,,,,,,,,,
,,,N25(10),,1,872,-107.050000,-1.560000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download Start Request,,,,,
,,,N25(10),NR SA,1,872,-108.580000,-3.920000,,,,,,,,,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,1,872,-107.860000,-2.560000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Download File Size Retrieved,,,,,
,,,,,,,,,,,,,,,,Download Started,,,,,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,1,872,-105.110000,-0.170000,,,,,,,,,,,,3.862000,0.009000
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-106.100000,-1.710000,,,,,,,,,,,,24.319000,0.006000
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-107.380000,-0.450000,,,,,,,,,45.499,,,39.994000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-109.800000,-2.700000,,,,,,,,,55.011,,,63.647000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-110.410000,-3.240000,,,,,,,,,81.831,,,96.642000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-111.330000,-4.870000,,,,,,,,,100.546,,,104.599000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-112.250000,-5.180000,,,,,,,,,98.159,,,77.707000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-112.090000,-4.260000,,,,,,,,,46.557,,,74.084000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-108.810000,-1.640000,,,,,,,,,86.081,,,99.704000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-107.990000,-0.780000,,,,,,,,,82.330,,,79.593000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-108.520000,-1.290000,,,,,,,,,71.022,,,80.277000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-109.740000,-3.300000,,,,,,,,,66.308,,,67.663000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-109.320000,-1.700000,,,,,,,,,88.379,,,95.637000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-108.720000,-0.040000,,,,,,,,,77.018,,,75.663000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-108.070000,-0.440000,,,,,,,,,76.077,,,88.571000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-107.600000,-1.030000,,,,,,,,,67.035,,,72.660000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-109.920000,-3.040000,,,,,,,,,82.907,,,85.298000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-109.900000,-3.250000,,,,,,,,,82.554,,,91.347000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-109.460000,-2.950000,,,,,,,,,90.527,,,87.294000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-109.040000,-1.500000,,,,,,,,,79.006,,,75.343000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-109.820000,-1.640000,,,,,,,,,53.301,,,61.017000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-108.680000,-0.460000,,,,,,,,,84.060,,,101.992000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-107.090000,0.130000,,,,,,,,,88.133,,,98.727000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-106.300000,0.610000,,,,,,,,,94.974,,,93.718000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-107.550000,-0.490000,,,,,,,,,91.265,,,95.982000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-108.010000,-0.220000,,,,,,,,,70.605,,,72.341000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-106.380000,0.420000,,,,,,,,,84.833,,,71.473000,
,,,N25(20)+N71(20)+N41(100)+N41(90),NR SA,4,872,-106.190000,0.730000,,,,,,,,,37.236,,,55.117000,
,,,N25(20)+N41(100)+N41(90)+N41(x),NR SA,3,872,-108.910000,-0.640000,,,,,,,,,33.368,,,55.891000,
,,,N25(20)+N41(100)+N41(90)+N41(x),NR SA,3,872,-107.770000,0.090000,,,,,,,,,52.596,,,64.288000,
,,,N25(20)+N41(100)+N41(90)+N41(x),NR SA,3,872,-107.060000,-0.380000,,,,,,,,,83.243,,,79.582000,
,,,,,,,,,,,,,,,,Download End Request,,,,,
,,,,,,,,,,,,,,,,Download Ended,,,,,
,,,N25(20)+N41(100)+N41(90)+N41(x),NR SA,3,872,-107.980000,-1.600000,,,,,,,,,,,,107.278000,
,,,N25(20)+N41(100)+N41(90)+N41(x),,3,872,-106.290000,0.410000,,,,,,,,,,,,84.156000,0.085000
,,,N25(20)+N41(100)+N41(90)+N41(x),,3,872,-104.920000,1.880000,,,,,,,,,,,,0.011000,0.000000
,,,N25(20)+N41(100)+N41(90)+N41(x),,2,872,-100.340000,4.980000,,,,,,,,,,,,,
,,,N25(20)+N41(100)+N41(90)+N41(x),,3,872,-105.800000,-0.270000,,,,,,,,,,,,8.942000,0.051000
,,,N25(20)+N41(100)+N41(90)+N41(x),,3,872,-107.570000,-1.200000,,,,,,,,,,,,,
,,,N25(20)+N41(100)+N41(90)+N41(x),,2,872,-108.760000,-2.140000,,,,,,,,,,,,,
,,,N25(20)+N41(100)+N41(90)+N41(x),,2,872,-109.350000,-4.360000,,,,,,,,,,,,,
,,,N25(20)+N41(100)+N41(90)+N41(x),,2,872,-110.340000,-4.070000,,,,,,,,,,,,,
,,,N25(20)+N41(100)+N41(90)+N41(x),,2,872,-109.680000,-2.500000,,,,,,,,,,,,0.001000,
,,,N25(20)+N41(100)+N41(90)+N41(x),,2,872,-109.650000,-2.970000,,,,,,,,,,,,,
,,,N25(20)+N41(100)+N41(90)+N41(x),,2,872,-108.900000,-2.500000,,,,,,,,,,,,,
,,,N25(20)+N41(100)+N41(90)+N41(x),,2,872,-109.090000,-1.880000,,,,,,,,,,,,,
