IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[Call Test] Call Start Network,[Call Test] Call Type,[Call Test] Call Result,[Call Test] Call Middle Network,[Call Test] Call End Network,[Call Test] Mobile ChipSet,[Call Test] [VoNR VoLTE] [Duration] SIP Setup Duration (Invite~200OK),[Call Test] [Misc] [Mobile] IMEI,[Call Test] [Throughput] Application DL TP,[General] Serving Network (In Traffic),[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [KR PS-LTE] [SMS] [Timestamp] SIP Message,[Packet Data] [SIP] UL/DL,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Call Test] [Voice or Video Call] Call Result,[Call Test] [Voice or Video Call] Orig/Term,[Call Test] [Voice or Video Call] Result & Reason,[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[Event] Total Call Result,[Event] Voice Call Event,[Event] [Event Occurrence Count] Call Completed #,[Event] [Event Occurrence Count] Outgoing Call Setup Fail #,[Event] [Event Occurrence Count] Call Dropped #,[Event] [Event Occurrence Count] Call Start #,[Call Test] [Voice or Video Call] [Duration] Traffic Duration (LoggingTool),[NR5G] [RF] PCI,[Call Test] [Voice Quality] [Sampled Values] MOS (POLQA),[WiFi] On Off,[WiFi] Connect State,[WiFi] [Serving AP] RSSI,[WiFi] [Serving AP] Frequency,[WiFi] [Serving AP] Link Speed,[Call Test] [VoNR VoLTE] [Handover] Rx RTP Delay (Control Plane),[Call Test] [Voice or Video Call] Call Type,[Event] [Event Occurrence Count] Handover OK #,[Mobile Info] [Android] [Radio] Network Type (Data Svc),[NR5G] [RF] RSRP
82,1,,,-121.9314830,47.5244923,2026-01-26 23:57:08.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-118.460000
83,1,,,-121.9314830,47.5244923,2026-01-26 23:57:09.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-119.190000
84,1,,,-121.9314830,47.5244923,2026-01-26 23:57:10.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-120.580000
85,1,,,-121.9314830,47.5244923,2026-01-26 23:57:11.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-118.250000
86,1,,,-121.9314830,47.5244923,2026-01-26 23:57:12.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-118.300000
87,1,,,-121.9314830,47.5244923,2026-01-26 23:57:13.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-118.320000
88,1,,,-121.9314830,47.5244923,2026-01-26 23:57:14.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-115.740000
89,1,,,-121.9314830,47.5244923,2026-01-26 23:57:15.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-112.350000
90,1,,,-121.9314830,47.5244923,2026-01-26 23:57:16.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-111.470000
91,1,,,-121.9314830,47.5244923,2026-01-26 23:57:17.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-112.290000
92,1,,,-121.9314830,47.5244923,2026-01-26 23:57:18.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-113.740000
93,1,,,-121.9314830,47.5244923,2026-01-26 23:57:19.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-114.780000
94,1,,,-121.9314830,47.5244923,2026-01-26 23:57:20.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-115.050000
95,1,,,-121.9314830,47.5244923,2026-01-26 23:57:21.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-116.100000
96,1,,,-121.9314830,47.5244923,2026-01-26 23:57:22.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-115.890000
97,1,,,-121.9314830,47.5244923,2026-01-26 23:57:23.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-116.130000
98,1,,,-121.9314830,47.5244923,2026-01-26 23:57:24.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-115.830000
99,1,,,-121.9314830,47.5244923,2026-01-26 23:57:25.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-115.660000
100,1,,,-121.9314830,47.5244923,2026-01-26 23:57:26.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-115.620000
101,1,,,-121.9314830,47.5244923,2026-01-26 23:57:27.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-115.360000
102,1,,,-121.9314830,47.5244923,2026-01-26 23:57:28.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-118.000000
103,1,,,-121.9314830,47.5244923,2026-01-26 23:57:29.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-118.660000
104,1,,,-121.9314830,47.5244923,2026-01-26 23:57:30.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-119.790000
105,1,,,-121.9314830,47.5244923,2026-01-26 23:57:31.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-120.960000
106,1,,,-121.9314830,47.5244923,2026-01-26 23:57:32.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-119.160000
107,1,,,-121.9314830,47.5244923,2026-01-26 23:57:33.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-119.360000
108,1,,,-121.9314830,47.5244923,2026-01-26 23:57:34.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-119.370000
109,1,,,-121.9314830,47.5244923,2026-01-26 23:57:35.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-117.160000
110,1,,,-121.9314830,47.5244923,2026-01-26 23:57:36.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-116.680000
111,1,,,-121.9314830,47.5244923,2026-01-26 23:57:37.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-118.000000
112,1,,,-121.9314830,47.5244923,2026-01-26 23:57:38.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-120.650000
113,1,,,-121.9314830,47.5244923,2026-01-26 23:57:39.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-119.940000
114,1,,,-121.9314830,47.5244923,2026-01-26 23:57:40.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-118.510000
115,1,,,-121.9314830,47.5244923,2026-01-26 23:57:41.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-116.080000
116,1,,,-121.9314830,47.5244923,2026-01-26 23:57:42.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-115.650000
117,1,,,-121.9314830,47.5244923,2026-01-26 23:57:43.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-112.760000
118,1,,,-121.9314830,47.5244923,2026-01-26 23:57:44.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-113.070000
119,1,,,-121.9314830,47.5244923,2026-01-26 23:57:45.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-112.310000
120,1,,,-121.9314830,47.5244923,2026-01-26 23:57:46.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-111.750000
121,1,,,-121.9314830,47.5244923,2026-01-26 23:57:47.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-112.410000
122,1,,,-121.9314830,47.5244923,2026-01-26 23:57:48.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-114.530000
123,1,,,-121.9314830,47.5244923,2026-01-26 23:57:49.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-116.150000
124,1,,,-121.9314830,47.5244923,2026-01-26 23:57:50.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-118.840000
125,1,,,-121.9314830,47.5244923,2026-01-26 23:57:51.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-119.820000
126,1,,,-121.9314830,47.5244923,2026-01-26 23:57:52.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-119.020000
127,1,,,-121.9314830,47.5244923,2026-01-26 23:57:53.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-118.690000
128,1,,,-121.9314830,47.5244923,2026-01-26 23:57:54.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-115.710000
129,1,,,-121.9314830,47.5244923,2026-01-26 23:57:55.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-112.610000
130,1,,,-121.9314830,47.5244923,2026-01-26 23:57:56.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-113.470000
131,1,,,-121.9314830,47.5244923,2026-01-26 23:57:57.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-111.340000
132,1,,,-121.9314830,47.5244923,2026-01-26 23:57:58.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-111.410000
133,1,,,-121.9314830,47.5244923,2026-01-26 23:57:59.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-113.530000
134,1,,,-121.9314830,47.5244923,2026-01-26 23:58:00.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-117.370000
135,1,,,-121.9314830,47.5244923,2026-01-26 23:58:01.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-118.720000
136,1,,,-121.9314830,47.5244923,2026-01-26 23:58:02.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-115.500000
137,1,,,-121.9314830,47.5244923,2026-01-26 23:58:03.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-115.770000
138,1,,,-121.9314830,47.5244923,2026-01-26 23:58:04.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-118.510000
139,1,,,-121.9314830,47.5244923,2026-01-26 23:58:05.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-120.210000
140,1,,,-121.9314830,47.5244923,2026-01-26 23:58:06.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-121.140000
141,1,,,-121.9314830,47.5244923,2026-01-26 23:58:07.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-122.340000
142,1,,,-121.9314830,47.5244923,2026-01-26 23:58:08.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-121.760000
143,1,,,-121.9314830,47.5244923,2026-01-26 23:58:09.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-122.630000
144,1,,,-121.9314830,47.5244923,2026-01-26 23:58:10.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-121.570000
145,1,,,-121.9314830,47.5244923,2026-01-26 23:58:11.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-120.300000
146,1,,,-121.9314830,47.5244923,2026-01-26 23:58:12.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-119.270000
147,1,,,-121.9314830,47.5244923,2026-01-26 23:58:13.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-118.460000
148,1,,,-121.9314830,47.5244923,2026-01-26 23:58:14.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-117.910000
149,1,,,-121.9314830,47.5244923,2026-01-26 23:58:15.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-119.380000
150,1,,,-121.9314830,47.5244923,2026-01-26 23:58:16.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-120.210000
151,1,,,-121.9314830,47.5244923,2026-01-26 23:58:17.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-120.230000
152,1,,,-121.9314830,47.5244923,2026-01-26 23:58:18.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-120.350000
153,1,,,-121.9314830,47.5244923,2026-01-26 23:58:19.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-119.310000
154,1,,,-121.9314830,47.5244923,2026-01-26 23:58:20.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-118.100000
155,1,,,-121.9314830,47.5244923,2026-01-26 23:58:21.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-117.510000
156,1,,,-121.9314830,47.5244923,2026-01-26 23:58:22.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-118.060000
157,1,,,-121.9314830,47.5244923,2026-01-26 23:58:23.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-118.220000
158,1,,,-121.9314830,47.5244923,2026-01-26 23:58:24.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-118.430000
159,1,,,-121.9314830,47.5244923,2026-01-26 23:58:25.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-117.030000
160,1,,,-121.9314830,47.5244923,2026-01-26 23:58:26.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-116.540000
161,1,,,-121.9314830,47.5244923,2026-01-26 23:58:27.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-116.080000
162,1,,,-121.9314830,47.5244923,2026-01-26 23:58:28.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-116.600000
163,1,,,-121.9314830,47.5244923,2026-01-26 23:58:29.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-118.090000
164,1,,,-121.9314830,47.5244923,2026-01-26 23:58:30.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Disconnected,,,,,,,NR (NR_SA),-118.770000
165,1,,,-121.9314830,47.5244923,2026-01-26 23:58:31.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Disconnected,,,,,,,NR (NR_SA),-120.540000
166,1,,,-121.9314830,47.5244923,2026-01-26 23:58:32.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Connected,-58.000000,,,,,,IWLAN,-119.440000
167,1,,,-121.9314830,47.5244923,2026-01-26 23:58:33.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-58.000000,2437,154,,,,IWLAN,-117.890000
168,1,,,-121.9314830,47.5244923,2026-01-26 23:58:34.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-58.000000,2437,34,,,,IWLAN,-117.750000
169,1,,,-121.9314830,47.5244923,2026-01-26 23:58:35.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-58.000000,2437,34,,,,IWLAN,-115.600000
170,1,,,-121.9314830,47.5244923,2026-01-26 23:58:36.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-58.000000,2437,34,,,,IWLAN,-114.480000
171,1,,,-121.9314830,47.5244923,2026-01-26 23:58:37.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-60.000000,2437,25,,,,IWLAN,-116.390000
172,1,,,-121.9314830,47.5244923,2026-01-26 23:58:38.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-60.000000,2437,25,,,,IWLAN,-117.590000
173,1,,,-121.9314830,47.5244923,2026-01-26 23:58:39.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-60.000000,2437,25,,,,IWLAN,-118.370000
174,1,,,-121.9314830,47.5244923,2026-01-26 23:58:40.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-58.000000,2437,34,,,,IWLAN,-119.290000
175,1,,,-121.9314830,47.5244923,2026-01-26 23:58:41.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-58.000000,2437,34,,,,IWLAN,-119.410000
176,1,,,-121.9314830,47.5244923,2026-01-26 23:58:42.000,_20260126_155559_CH01_TMO_5GNR_WFC_DUT_TC-178-R2.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-58.000000,2437,34,,,,IWLAN,-121.010000
