DUT,REF
-4.0,-0.4
-6.8,-1.0
-1.3,1.0
-8.3,0.5
-0.3,0.6
0.3,-0.2
-0.5,0.3
-0.2,0.6
-0.4,1.6
1.0,0.4
0.4,1.3
0.1,0.9
0.4,1.0
0.5,4.6
0.6,4.7
3.1,7.0
3.1,5.6
1.9,7.4
1.8,4.9
3.1,4.0
3.6,5.9
3.4,9.2
1.9,8.0
3.1,6.9
1.7,4.8
3.1,7.6
3.2,6.5
3.0,7.0
4.0,4.8
2.6,6.2
3.5,6.1
3.5,6.5
3.8,6.0
3.6,6.4
4.0,6.9
4.1,8.8
3.4,6.1
3.1,5.9
4.4,7.1
5.2,7.2
4.0,7.5
4.2,6.9
3.9,6.3
4.1,6.8
4.5,6.0
4.6,8.4
2.6,8.1
2.5,7.2
3.7,7.1
4.2,6.1
4.0,6.8
3.6,6.6
3.7,6.8
3.7,7.5
4.0,7.3
3.9,7.0
4.0,7.7
4.0,6.8
4.8,6.4
3.5,6.0
3.6,7.0
4.1,6.9
3.6,5.0
3.6,5.8
2.6,4.7
3.2,6.7
4.0,5.5
5.3,7.0
2.5,10.0
4.5,7.5
4.3,8.5
3.8,6.0
3.5,5.7
2.5,6.7
2.5,12.4
4.5,13.1
9.0,11.9
11.3,12.4
7.8,13.4
9.5,13.1
11.2,11.4
7.4,6.0
4.7,9.2
4.6,11.3
9.8,10.7
8.6,9.1
8.1,8.5
6.8,8.9
4.9,8.4
4.8,8.8
5.5,10.3
6.0,10.2
7.9,11.3
9.3,12.6
9.1,13.5
11.0,14.0
10.9,14.8
12.4,16.6
14.3,16.9
16.1,17.5
16.8,17.3
16.8,17.4
16.6,18.1
17.1,18.2
17.6,17.3
16.3,17.6
17.2,18.3
17.8,18.4
18.2,18.4
18.0,18.5
18.2,18.5
18.3,18.5
18.3,18.7
18.4,18.6
18.5,18.6
18.5,18.7
18.7,18.6
18.6,18.6
18.6,18.7
18.6,18.6
18.6,18.7
18.7,18.8
18.7,18.7
18.7,18.7
18.6,18.6
18.6,18.6
18.7,18.8
18.8,18.7
18.7,18.6
18.7,18.7
18.7,18.9
19.1,19.0
19.1,18.9
18.9,18.9
18.7,18.8
18.7,18.8
18.7,18.9
18.9,19.2
19.1,19.3
19.0,19.3
19.1,19.2
19.1,19.4
19.1,19.4
19.3,19.6
19.3,19.5
19.5,19.2
19.3,19.2
19.1,19.2
19.1,19.0
19.2,19.1
19.4,19.1
19.2,19.4
19.1,19.3
19.3,18.9
19.0,19.0
19.1,19.3
19.0,19.0
19.0,19.2
19.0,19.2
19.1,19.1
19.0,19.1
18.8,19.0
18.9,19.1
19.0,19.0
19.0,19.0
19.0,19.0
19.0,19.3
19.1,19.2
19.3,19.5
19.4,19.6
19.4,19.6
19.4,19.5
19.6,19.6
19.5,19.6
19.5,19.7
19.6,19.7
19.5,19.7
19.5,19.8
19.6,19.9
19.7,19.7
19.9,19.9
20.0,20.3
20.0,20.5
20.4,20.5
20.6,20.6
20.4,20.7
20.3,20.9
20.6,20.8
20.6,20.8
20.7,20.8
20.6,20.1
20.7,20.3
20.2,20.2
20.1,20.2
20.1,20.2
20.0,20.5
20.0,20.5
20.0,20.1
20.0,20.0
20.1,20.0
20.0,20.2
20.1,20.3
20.1,20.4
20.2,20.3
20.5,20.3
20.7,20.3
20.5,20.5
20.3,20.5
20.1,20.5
20.1,20.4
20.2,20.3
20.1,20.5
20.0,19.9
19.9,19.7
19.7,19.9
19.6,19.6
19.5,19.4
19.6,19.3
19.6,19.2
19.6,19.2
19.3,19.4
19.4,19.4
19.6,19.3
19.7,19.3
19.8,19.5
19.8,19.6
19.8,19.8
19.7,19.8
19.7,19.9
19.7,19.9
19.8,19.9
19.9,19.9
19.9,19.9
20.0,19.9
20.0,19.9
20.0,19.9
19.9,19.8
19.9,19.7
19.8,20.2
19.8,19.7
19.7,19.7
19.7,19.9
19.7,19.8
19.6,19.9
19.8,19.8
19.8,19.9
19.8,19.9
19.9,19.9
19.9,19.9
19.8,19.7
19.8,19.8
19.7,19.9
19.8,19.8
19.8,19.8
19.7,19.6
19.6,19.7
19.6,19.5
19.6,19.5
19.5,19.7
19.5,20.5
19.9,20.0
19.6,19.9
19.7,20.5
19.8,19.8
19.8,19.9
19.7,19.7
19.9,19.8
19.7,19.9
19.8,19.7
19.8,19.7
19.7,19.8
19.5,19.8
19.8,19.8
19.8,19.9
19.6,19.9
19.7,20.0
19.9,19.9
19.8,20.0
19.8,20.1
19.9,20.5
19.9,20.3
19.9,20.4
20.0,20.0
20.1,22.1
20.1,21.2
20.0,21.8
20.3,23.0
20.4,22.8
20.5,23.0
21.5,23.0
22.0,23.0
23.0,23.0
