DUT,REF
7.3,-5.0
2.4,-10.0
1.7,-9.4
2.6,-9.0
2.1,-7.5
3.8,-5.6
5.3,-10.8
3.8,-0.4
3.2,-6.4
2.9,-9.8
3.4,-11.9
2.9,-10.9
3.0,-10.4
2.2,-10.8
2.9,-12.4
3.1,-13.5
3.1,-13.7
3.0,-13.8
3.4,-13.6
2.9,-13.2
3.0,-13.7
4.5,-14.6
1.8,-13.0
1.8,-13.8
3.3,-13.3
2.8,-14.5
3.9,-13.2
2.9,-12.7
2.9,-14.9
2.4,-15.0
2.6,-14.3
2.8,-14.1
2.2,-12.1
3.8,-10.8
3.4,-10.6
4.5,-11.3
4.0,-11.3
3.0,-10.7
3.7,-8.7
3.6,-12.3
4.1,-12.7
5.1,-11.6
3.6,-11.1
4.4,-12.3
4.0,-12.4
4.2,-10.9
3.6,-11.5
3.8,-10.9
3.7,-9.3
5.0,-8.4
3.3,-7.7
4.1,-10.1
4.0,-7.3
4.5,-9.5
4.0,-10.0
4.3,-11.9
5.0,-9.8
5.1,-10.6
4.9,-10.5
4.5,-12.0
4.8,-9.3
5.0,-9.5
4.6,-10.9
4.1,-8.2
4.0,-9.9
4.1,-7.8
3.5,-9.4
3.7,-8.9
4.4,-7.4
5.4,-9.1
2.4,-8.3
3.6,-9.9
3.1,-9.9
3.4,-10.0
3.2,-10.8
3.8,-11.5
4.0,-13.5
2.3,-10.6
3.9,-9.3
3.9,-11.5
3.2,-10.6
3.4,-8.8
3.8,-8.6
3.3,-9.4
3.0,-9.7
2.6,-9.3
4.0,-9.7
4.0,-9.7
4.1,-9.3
6.4,-9.2
6.0,-9.2
4.4,-9.8
6.5,-11.4
6.6,-10.9
5.8,-11.0
6.9,-10.0
7.8,-9.7
7.1,-7.4
6.7,-9.4
8.3,-12.3
9.0,-10.6
9.3,-8.2
10.6,-10.3
10.1,-10.4
9.8,-10.7
9.5,-11.5
10.5,-8.8
7.6,-12.4
7.4,-14.0
9.2,-13.6
8.2,-12.5
6.0,-12.4
4.0,-13.7
4.6,-12.8
5.4,-11.8
7.1,-12.5
6.4,-11.8
5.5,-8.9
6.2,-10.7
5.2,-8.9
6.1,-8.4
4.9,-7.5
4.9,-7.5
5.4,-6.1
5.5,-8.2
5.8,-7.7
6.2,-8.1
6.4,-7.1
6.1,-8.4
6.8,-8.8
5.4,-8.4
5.6,-10.5
6.4,-8.1
5.8,-7.7
4.9,-6.9
3.9,-8.8
3.9,-7.3
4.7,-7.6
5.6,-8.1
7.0,-10.5
3.4,-11.1
3.0,-8.7
1.5,-10.8
1.0,-10.3
-0.7,-11.7
-2.1,-9.5
-1.3,-11.6
-0.4,-13.7
-0.1,-12.2
-4.1,-12.1
-4.1,-9.5
-4.6,-12.7
-5.0,-12.6
-4.3,-9.3
-3.9,-6.7
-4.1,-6.8
-3.1,-9.1
-2.6,-8.2
-2.9,-9.4
-3.8,-12.4
-2.8,-11.1
-1.3,-12.7
0.5,-10.0
0.1,-10.3
1.9,-10.3
7.7,-7.9
9.4,-11.0
10.6,-9.0
9.8,-8.4
4.4,-8.7
8.3,-7.7
7.3,-10.8
8.0,-12.1
5.4,-4.5
6.7,-4.3
3.2,-4.2
-3.0,-7.4
-5.2,-6.8
-0.6,-3.4
2.4,-7.2
3.0,-10.4
3.8,-8.8
5.0,-4.6
3.8,-11.5
1.3,-13.2
5.0,-14.9
9.4,-12.9
9.6,-14.3
8.6,-11.8
11.1,-14.7
13.7,-15.7
14.4,-10.7
15.8,-5.8
16.5,-3.1
16.0,-1.9
17.9,-1.6
17.6,-0.4
18.9,2.6
19.3,3.6
19.7,3.0
19.5,4.6
19.9,4.1
20.1,7.4
20.1,6.6
20.0,7.3
20.1,10.1
20.1,10.4
20.1,11.8
20.2,11.6
20.1,14.3
20.3,12.9
20.2,13.6
20.2,12.6
20.2,15.0
20.2,12.8
20.0,13.0
20.1,17.1
20.1,17.3
20.1,20.3
20.2,20.2
20.1,20.2
20.3,20.2
20.4,20.2
20.3,20.0
20.5,20.1
20.6,20.0
20.6,20.3
20.3,20.6
20.1,20.5
20.1,20.4
20.1,20.6
20.0,20.8
19.3,20.7
17.1,20.7
19.6,20.4
20.3,19.8
20.7,19.0
21.1,17.4
21.0,17.6
21.0,17.8
21.1,17.4
21.0,17.0
21.0,16.5
21.0,18.7
21.0,20.3
21.0,20.4
21.0,20.8
21.0,21.0
21.1,20.8
21.0,20.9
21.0,20.7
21.1,20.4
21.1,20.7
21.2,20.7
21.2,20.8
21.2,20.0
21.5,20.9
21.4,21.1
21.1,21.5
21.1,21.5
21.3,21.2
21.4,21.3
21.7,21.5
21.5,21.2
21.5,21.7
21.3,21.7
21.4,21.7
21.4,21.3
21.4,21.7
21.8,21.7
21.7,21.9
21.9,21.7
21.8,20.8
21.9,21.1
21.9,21.6
21.9,21.4
22.0,21.8
21.9,21.7
22.0,22.1
22.0,22.7
22.1,22.9
22.1,22.9
22.3,22.8
22.2,22.5
21.9,23.2
22.1,22.6
22.5,22.7
22.2,23.3
22.2,22.9
22.5,23.8
22.4,23.7
22.5,23.6
22.6,24.3
23.0,23.6
,23.5
,23.0
,22.8
,23.8
,24.3
,29.7
,30.1
,24.6
