DUT,REF
5.7,2.0
2.5,-5.9
2.4,-9.2
3.9,-10.4
3.9,-10.1
2.5,-7.7
3.4,-8.7
4.4,-9.5
5.3,-8.5
3.0,-8.3
4.1,-7.6
9.4,-8.2
4.0,-7.6
5.3,-6.7
2.2,-8.0
5.1,-8.0
8.0,-10.4
6.7,-11.3
4.7,-11.5
5.0,-12.2
3.9,-12.7
3.0,-12.2
6.8,-13.1
7.7,-13.0
8.5,-10.9
1.6,-12.3
3.8,-12.1
2.1,-6.8
3.6,-12.3
0.3,-7.4
2.4,-6.4
2.4,-5.1
-1.3,-5.8
-1.4,-6.1
0.5,-9.1
0.8,-10.3
2.9,-10.0
4.5,-6.7
10.1,-3.4
10.4,-1.9
9.0,-1.6
4.3,-3.8
11.2,-3.2
5.8,-5.2
8.1,-10.6
5.7,-6.8
8.2,-6.1
-1.2,-10.6
-1.2,-13.9
2.9,-9.5
2.4,-14.8
1.5,-11.3
1.3,-12.4
5.1,-13.8
1.1,-8.6
2.3,-2.3
9.1,-0.2
8.0,2.7
8.1,3.7
11.4,5.6
13.7,7.9
14.9,7.0
15.2,9.5
15.6,11.0
16.0,11.5
17.0,11.1
18.1,13.8
19.2,14.2
19.4,15.2
19.3,18.6
19.6,17.3
19.6,17.0
19.5,17.4
20.1,16.3
20.1,15.0
20.1,16.6
20.1,18.9
20.1,19.1
20.0,19.9
20.1,19.8
20.2,20.2
20.1,20.2
20.1,20.0
20.2,20.2
20.1,20.2
20.1,19.8
20.1,20.5
20.1,20.5
20.1,20.4
20.2,20.6
20.3,20.5
20.2,20.3
20.4,19.7
20.6,20.5
20.3,20.3
20.5,19.8
20.3,20.2
20.1,19.5
20.0,18.4
19.8,18.0
20.0,18.2
19.9,18.0
19.6,18.3
17.7,16.8
16.9,16.8
19.3,17.1
20.1,18.2
20.5,20.0
20.8,20.8
21.0,20.8
21.0,21.2
21.1,21.3
21.0,20.7
21.1,21.2
21.0,21.1
21.1,21.0
21.0,21.0
21.0,21.0
21.0,20.8
21.0,21.0
21.0,21.1
21.0,21.1
21.0,21.6
21.1,21.7
21.1,21.3
21.2,21.7
21.2,21.9
21.2,21.9
21.4,21.8
21.3,21.9
21.5,22.2
21.4,22.0
21.2,22.0
21.5,21.6
21.2,21.9
21.5,22.1
21.5,21.6
21.3,21.9
21.2,21.8
21.4,21.8
21.4,21.8
21.6,22.0
21.9,22.1
21.8,22.5
21.9,23.0
22.0,22.7
21.9,23.1
22.0,23.1
21.9,23.2
22.0,23.3
21.9,23.4
22.0,22.9
22.2,23.8
22.2,23.5
22.2,23.9
22.1,23.7
22.1,24.0
22.0,23.4
22.0,23.7
22.3,23.9
22.2,22.9
22.1,23.8
22.5,23.8
22.6,23.7
22.5,24.4
22.5,28.3
22.4,31.9
22.7,25.7
,25.8
,24.7
,26.3
,28.1
,35.1
