DUT,REF
-2.0,1.9
-2.5,-4.8
-5.0,-8.5
9.2,-7.2
4.9,-7.6
1.2,-9.1
3.2,-9.8
3.7,-8.8
2.4,-8.2
1.4,-10.3
1.5,-8.3
1.8,-9.0
1.4,-9.0
2.5,-10.2
3.4,-8.3
2.8,-10.5
3.0,-7.4
3.3,-9.3
3.9,-7.2
4.5,-8.8
4.1,-9.0
4.7,-7.7
5.1,-6.9
5.9,-6.5
5.6,-7.1
4.5,-8.7
2.5,-11.5
2.0,-9.0
2.1,-10.5
1.8,-8.8
1.0,-7.0
3.3,-6.6
3.4,-9.1
5.0,-8.8
3.9,-8.7
3.3,-8.7
4.1,-7.9
3.3,-8.4
3.6,-7.1
3.6,-8.0
3.8,-9.1
3.5,-10.9
5.6,-9.6
4.1,-12.2
7.5,-10.1
5.5,-6.7
2.0,-9.1
3.2,-7.2
1.8,-8.7
4.8,-10.0
0.8,-8.2
2.0,-7.4
5.0,-12.9
3.9,-8.8
-1.3,-8.0
1.1,-4.4
-0.9,-4.1
4.5,-4.4
8.6,-6.6
10.6,-4.9
10.3,-7.2
6.4,-9.7
7.8,-11.8
8.3,-7.6
7.6,-10.7
6.8,-12.2
7.6,-16.1
4.9,-11.8
-2.4,-12.6
-4.5,-12.5
0.0,-14.5
1.7,-10.5
2.6,-7.1
1.9,-0.2
2.5,-0.3
0.1,-1.6
2.9,1.5
9.7,4.0
10.3,2.5
10.0,5.5
12.6,3.7
14.6,7.4
15.7,7.8
16.9,8.3
16.9,8.2
17.6,10.6
18.2,10.8
19.1,13.0
19.7,13.3
19.4,12.3
19.7,13.3
20.0,14.0
20.0,11.8
20.1,16.5
20.1,18.6
20.0,20.4
20.1,20.3
20.1,20.4
20.2,20.6
20.1,20.4
20.1,20.3
20.1,20.5
20.3,19.9
20.2,20.4
20.1,20.6
20.1,20.7
20.1,20.8
20.1,20.6
20.2,20.9
20.1,20.9
20.2,21.1
20.3,20.5
20.3,20.4
20.4,20.1
20.6,19.6
20.5,18.1
20.2,17.7
20.1,18.1
20.1,16.8
20.0,17.4
20.1,18.2
18.9,19.8
17.4,20.6
19.4,21.0
20.3,21.1
20.7,21.1
21.0,21.1
21.0,21.0
21.0,20.9
21.0,20.5
21.1,20.7
21.1,21.1
21.0,20.6
21.1,20.5
21.0,21.3
21.0,21.0
21.0,21.3
21.0,21.4
21.0,21.5
21.1,21.5
21.0,21.4
21.2,21.6
21.2,21.7
21.2,22.0
21.2,21.8
21.2,21.5
21.5,21.8
21.2,21.8
21.1,21.9
21.3,21.5
21.4,21.6
21.3,21.7
21.4,21.6
21.5,21.7
21.5,21.5
21.2,21.6
21.4,21.4
21.5,22.5
21.6,22.7
21.8,22.5
21.9,22.5
21.9,23.0
22.0,23.1
22.0,23.1
21.9,23.3
21.9,22.9
21.9,22.4
22.0,23.3
22.0,24.0
22.0,23.0
22.1,23.1
22.2,22.5
22.1,22.4
22.3,23.0
22.1,23.4
22.1,23.1
22.4,23.0
22.3,24.2
22.0,23.9
22.6,27.1
22.5,24.5
22.7,25.5
22.7,22.4
22.2,25.9
23.0,27.1
22.9,27.6
,29.0
,29.2
