DUT,REF
17.6,4.0
13.3,2.2
12.4,14.1
9.0,13.2
10.9,13.5
11.9,8.4
12.0,12.8
11.8,14.3
11.9,14.9
11.7,14.2
12.1,14.4
13.3,13.7
12.9,13.2
13.3,14.4
9.4,13.0
13.7,13.2
14.1,10.5
12.2,14.4
12.8,14.0
13.8,13.0
12.8,14.3
11.7,14.8
11.7,14.4
13.3,12.5
13.7,13.1
12.7,13.2
13.6,13.8
8.8,13.3
13.5,14.3
14.4,8.9
10.5,12.6
8.7,12.7
14.2,9.8
14.7,9.2
10.0,12.1
11.4,14.0
16.1,9.4
13.9,11.8
13.3,13.7
15.1,10.0
13.8,16.8
13.2,18.2
13.4,17.9
9.2,18.5
11.6,19.1
14.0,6.6
14.3,11.1
14.6,11.4
15.5,13.5
12.5,14.4
9.1,14.6
13.9,12.4
14.0,11.1
13.2,12.1
9.1,13.3
13.4,11.0
12.3,8.7
9.2,13.5
12.4,10.5
14.3,10.5
14.1,12.7
14.6,14.2
14.5,14.1
14.9,14.3
14.5,14.2
14.5,13.9
14.7,12.9
14.5,13.0
15.3,13.9
13.3,11.9
13.6,11.2
15.2,11.6
14.1,11.7
13.8,14.0
10.1,13.1
11.0,11.5
13.7,8.6
13.2,10.4
10.1,11.8
12.4,11.6
12.7,9.2
14.8,10.8
13.5,10.8
13.1,10.3
13.6,10.7
11.3,11.6
12.4,11.0
12.2,9.9
11.5,11.8
11.8,10.6
12.8,11.4
16.8,10.3
14.5,10.8
15.1,11.2
15.4,14.7
15.2,14.3
15.7,13.1
17.8,14.4
17.3,14.5
18.0,14.3
19.0,13.8
17.9,14.2
15.5,14.8
18.7,14.2
16.9,13.7
17.6,14.8
19.0,13.3
18.8,14.3
18.8,14.9
18.9,14.6
19.0,14.6
18.9,14.8
19.0,14.5
19.0,14.7
18.9,14.7
18.8,14.6
18.7,14.8
18.8,15.0
18.4,14.7
18.9,14.8
18.9,14.6
18.9,14.9
18.9,14.9
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.2,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
18.3,15.0
18.7,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.2,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
18.8,15.0
18.0,15.0
18.3,15.0
18.0,15.0
18.5,15.0
18.0,15.0
18.3,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.3,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
19.0,15.0
19.0,15.0
19.2,15.0
18.7,15.0
18.3,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.2,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.2,15.0
19.1,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.2,15.0
18.1,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.3,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.8,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.2,15.0
19.2,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
18.9,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.3,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.0,15.0
18.1,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
21.2,15.0
19.1,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,
19.0,
19.0,
19.0,
19.0,
19.0,
19.0,
19.0,
19.0,
19.0,
19.0,
19.0,
19.0,
19.0,
19.5,
19.1,
19.1,
19.2,
19.3,
19.3,
19.2,
19.3,
19.1,
19.1,
19.1,
19.1,
19.2,
19.1,
19.2,
19.2,
19.0,
19.0,
19.2,
