DUT,REF
1.0,7.9
8.0,6.5
10.0,9.7
2.4,8.8
3.6,8.5
11.4,9.2
9.2,15.6
9.3,16.6
10.4,16.5
10.5,16.1
11.7,14.1
9.9,15.9
9.9,15.8
9.4,15.7
9.0,15.3
12.2,15.7
11.4,15.3
10.2,15.4
11.3,15.3
14.9,9.4
12.6,4.8
10.8,10.0
8.3,13.2
12.5,6.1
12.3,3.4
9.5,-0.1
9.8,-3.3
9.1,-5.2
6.7,0.1
5.0,-1.0
9.1,-5.1
10.3,1.6
9.4,-2.9
7.6,-4.1
7.6,-4.1
5.7,-0.1
5.7,1.4
6.3,0.8
9.0,1.2
9.3,1.5
11.0,6.8
11.4,7.3
12.7,5.7
13.3,6.8
15.0,8.5
15.5,8.1
15.4,11.4
17.4,8.6
17.7,8.9
17.8,7.4
17.5,9.8
17.3,11.7
18.1,11.2
18.1,11.4
18.2,12.4
18.4,14.7
18.5,13.8
18.6,12.5
18.5,13.4
18.6,15.1
18.6,16.9
18.6,14.8
18.6,15.7
18.6,15.1
18.6,15.0
18.6,17.2
18.7,17.6
18.6,19.0
18.7,16.5
18.7,16.9
18.6,18.6
18.6,18.6
18.6,16.9
18.7,16.6
18.6,17.8
18.9,18.8
18.9,18.5
19.2,18.4
18.8,18.9
18.6,19.0
18.8,19.0
18.7,19.0
18.8,19.1
18.9,19.0
19.0,19.0
19.0,19.0
18.9,19.0
19.3,19.0
19.4,19.0
19.4,19.1
19.8,19.0
19.5,19.0
19.3,18.8
19.2,19.0
19.1,19.0
19.3,19.0
19.2,19.0
19.1,19.0
18.9,19.0
18.9,19.0
19.1,19.0
19.0,19.0
18.9,19.0
19.1,19.0
19.0,19.0
18.9,17.6
18.9,18.5
18.9,18.3
18.7,19.0
18.8,19.0
19.1,19.0
19.4,19.0
19.6,19.0
19.5,19.2
19.5,19.1
19.8,19.0
19.8,19.3
19.8,19.0
19.6,19.2
19.8,19.1
19.9,20.1
20.0,20.3
20.0,20.7
20.0,20.8
20.0,20.9
20.2,20.7
20.1,21.0
20.0,20.9
20.6,21.0
20.8,21.6
20.4,22.4
20.7,22.6
20.0,22.4
20.0,22.7
20.0,22.8
20.0,22.6
20.1,22.5
20.0,22.3
20.0,22.4
20.0,22.4
20.1,22.5
20.1,22.6
20.3,22.8
20.5,22.8
20.6,22.8
20.3,22.3
20.0,22.2
20.0,22.1
20.0,22.1
20.0,22.1
20.0,22.1
20.0,22.1
19.9,22.1
19.9,22.1
19.9,21.8
19.8,21.6
19.9,21.9
19.9,21.3
19.9,21.5
19.8,21.7
19.8,21.4
19.9,22.0
19.9,22.1
19.9,22.1
19.9,22.1
19.9,22.1
19.9,22.2
19.9,22.0
19.9,22.1
20.0,22.2
20.0,21.9
20.0,22.0
20.0,22.0
20.0,22.1
19.9,22.0
19.9,22.1
19.9,22.0
19.9,21.7
19.9,21.2
19.9,23.0
19.9,
19.9,
20.0,
19.9,
19.9,
19.9,
19.9,
20.0,
20.0,
20.0,
20.0,
21.5,
20.1,
20.6,
20.0,
20.0,
19.9,
20.0,
20.0,
19.9,
20.0,
19.9,
20.0,
20.0,
20.0,
20.0,
19.9,
20.0,
20.0,
19.9,
20.0,
20.0,
20.0,
20.0,
20.1,
19.9,
19.9,
19.9,
19.9,
19.9,
20.0,
20.0,
20.0,
20.0,
20.0,
20.0,
19.9,
20.0,
20.0,
20.0,
20.0,
20.0,
19.9,
20.0,
19.9,
20.0,
20.0,
20.0,
20.0,
19.9,
19.9,
20.0,
20.0,
20.0,
19.9,
20.4,
20.0,
20.0,
20.0,
21.4,
20.5,
20.0,
19.9,
20.0,
20.0,
20.0,
20.0,
20.0,
20.0,
20.0,
20.0,
20.0,
20.0,
20.0,
20.0,
20.0,
20.0,
20.0,
20.0,
19.9,
22.2,
21.2,
20.0,
19.9,
20.0,
20.0,
20.0,
20.1,
20.0,
19.9,
20.0,
19.9,
20.0,
20.0,
19.9,
19.9,
20.0,
19.9,
20.0,
19.9,
20.0,
20.0,
19.9,
19.9,
20.0,
20.0,
19.9,
19.9,
19.9,
19.9,
19.9,
19.9,
19.9,
19.9,
19.9,
19.9,
19.9,
19.9,
19.9,
20.0,
19.9,
19.9,
20.0,
20.0,
20.0,
19.9,
20.0,
20.0,
19.9,
19.9,
19.9,
20.0,
19.9,
19.9,
19.9,
19.9,
19.9,
19.9,
19.9,
19.9,
19.9,
19.9,
19.9,
19.8,
19.9,
19.9,
19.9,
19.9,
20.0,
22.6,
23.0,
23.0,
