DUT,REF
11.0,12.4
11.8,14.7
9.0,13.9
8.5,13.6
16.3,14.3
12.5,14.0
13.8,13.5
13.5,14.1
13.1,13.8
14.0,14.4
13.3,13.9
11.9,14.7
14.2,14.5
13.0,14.2
17.6,13.8
18.1,13.5
17.9,13.8
17.2,11.5
16.7,13.5
17.2,12.9
16.8,11.9
17.4,11.7
14.8,13.7
11.1,13.3
14.6,12.1
15.3,13.1
12.9,13.5
10.0,13.8
10.7,13.3
13.0,13.1
12.1,14.0
11.3,12.1
11.3,12.2
12.5,10.6
16.0,10.4
18.4,13.6
18.3,11.6
17.2,10.5
18.1,5.4
17.0,5.2
15.1,14.9
16.9,14.9
15.7,14.9
19.0,14.9
19.0,14.8
19.0,14.9
19.0,15.0
19.0,14.9
19.0,14.7
19.0,14.8
19.0,14.8
18.9,14.9
18.7,14.7
18.6,14.9
18.9,14.9
18.9,14.9
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.2,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.0,15.0
19.2,
19.0,
19.0,
19.0,
19.1,
19.1,
19.1,
19.2,
19.3,
19.3,
19.1,
19.1,
19.2,
19.0,
19.0,
19.0,
19.0,
19.0,
19.0,
19.1,
19.2,
19.2,
19.3,
19.4,
19.3,
19.3,
19.3,
