DUT,REF
5.8,3.2
2.6,1.4
-0.3,0.2
6.7,-0.5
8.5,1.2
9.2,0.9
8.6,1.5
7.5,-4.9
6.9,-8.6
7.3,-8.4
6.3,-11.3
6.8,-11.0
5.9,-13.0
7.1,-12.3
5.1,-12.0
7.0,-12.8
5.5,-13.2
6.0,-11.2
5.2,-12.1
4.3,-12.8
5.6,-13.1
6.3,-12.5
6.7,-14.0
6.4,-13.3
6.6,-13.9
5.9,-11.8
7.3,-11.4
7.8,-11.6
6.9,-12.5
7.4,-12.5
7.4,-9.7
7.4,-9.6
8.4,-10.5
7.5,-10.8
7.8,-10.6
8.8,-8.9
6.4,-11.9
9.1,-9.7
9.5,-8.3
7.6,-6.6
8.9,-7.1
4.5,-7.9
3.7,-10.8
1.8,-9.1
1.4,-10.8
1.2,-11.7
6.4,-12.6
3.5,-12.5
1.5,-9.9
2.3,-8.6
7.2,-5.6
9.6,-7.4
11.9,-7.2
11.1,-10.9
6.6,-7.6
9.4,-5.6
8.2,-1.3
7.3,-3.5
7.8,-6.3
8.2,-4.4
4.2,-6.7
-3.2,-8.5
-1.6,-12.5
2.1,-6.8
2.6,-12.8
3.3,-18.3
3.5,-16.1
4.7,-14.4
2.0,-16.6
1.9,-14.1
8.3,-14.9
10.9,-15.5
9.9,-10.6
9.5,-6.9
12.6,-2.2
14.7,-1.5
15.6,-0.7
15.6,0.6
15.8,3.0
16.9,5.6
16.4,5.3
17.6,7.2
18.1,8.4
19.4,8.4
19.5,10.1
19.1,11.8
19.5,11.7
20.0,13.1
20.0,13.5
20.0,15.2
20.0,16.2
20.1,14.8
20.1,17.2
20.1,17.2
20.1,16.6
20.0,15.8
20.1,14.8
20.2,18.0
20.1,18.7
20.2,19.9
20.2,20.3
20.3,20.4
20.2,20.4
20.3,20.4
20.2,20.3
20.4,20.6
20.5,20.4
20.5,20.6
20.5,20.8
20.7,20.9
20.6,20.8
20.7,20.8
20.5,20.8
20.3,20.9
20.1,21.1
20.2,21.0
20.1,20.6
20.1,20.2
19.9,19.4
18.0,18.6
19.6,18.2
20.2,18.8
20.8,18.3
20.9,17.2
21.0,17.2
21.1,18.6
21.0,19.9
21.1,20.6
21.0,20.9
21.0,20.7
21.0,20.8
21.0,20.8
21.1,20.7
21.0,20.5
21.1,20.6
21.0,20.8
21.3,20.7
21.1,20.8
21.4,21.0
21.4,21.2
21.4,21.6
21.3,20.6
21.6,21.1
21.5,21.5
21.1,21.2
21.2,21.5
21.2,21.7
21.3,21.3
21.5,21.5
21.3,21.6
21.2,20.8
21.3,21.6
21.5,21.6
21.4,21.3
21.9,21.4
21.8,21.4
22.0,21.0
22.0,21.6
21.9,22.0
21.9,21.6
22.0,22.6
22.0,22.9
22.0,22.1
22.0,22.8
22.1,22.8
22.1,23.1
22.2,23.2
22.1,23.3
22.0,23.1
22.0,24.4
22.2,23.5
22.1,23.0
22.5,23.5
22.6,23.4
22.5,22.5
22.4,23.4
22.1,23.9
23.0,23.1
,25.1
,30.7
,26.4
,24.4
