[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Event] [Data call test detail events] IPERF Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,902,-78.390000,15.220000,,,,,,,,,,,,,0.000,
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,902,-82.780000,11.560000,,,,,,,,,,,,,0.000,
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,902,-70.430000,16.150000,,,,,,,,,,,,,0.000,2.030
,,,,NR SA,,,,,,,,,,,,,,,,,0.014
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,902,-71.530000,14.330000,,,,,,,,,,,,,0.001,0.093
,,,N41(40),NR SA,902,-67.050000,14.390000,,,,,,,,,,,,,0.197,0.236
,,,N41(40),NR SA,902,-69.980000,13.450000,,,,,,,,,,,,,0.175,0.311
,,,N41(40),NR SA,902,-69.370000,19.560000,,,,,,,,,,,,,0.213,0.139
,,,N41(40),NR SA,902,-71.540000,19.840000,,,,,,,,,,,,,0.012,0.384
,,,N41(40),NR SA,902,-73.690000,16.780000,,,,,,,,,,,,,0.002,0.001
,,,N41(40),NR SA,902,-72.930000,17.270000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,902,-70.600000,19.130000,,,,,,,,,,,,,0.001,0.018
,,,N41(40),NR SA,902,-70.350000,19.710000,,,,,,,,,,,,,0.002,0.183
,,,N41(40),NR SA,902,-72.670000,20.120000,,,,,,,,,,,,,0.000,0.001
,,,N41(40),NR SA,902,-70.620000,21.960000,,,,,,,,,,,,,0.000,0.394
,,,N41(40),NR SA,902,-67.050000,23.210000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,902,-66.390000,22.450000,,,,,,,,,,,,,0.000,0.525
,,,N41(40),NR SA,902,-66.440000,20.860000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,902,-66.930000,19.450000,,,,,,,,,,,,,0.000,0.394
,,,N41(40),NR SA,902,-67.320000,20.200000,,,,,,,,,,,,,0.000,0.394
,,,N41(40),NR SA,902,-66.970000,22.190000,,,,,,,,,,,,,0.000,0.366
,,,N41(40),NR SA,902,-67.180000,22.950000,,,,,,,,,,,,,0.000,0.001
,,,N41(40),NR SA,902,-67.780000,22.480000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,902,-69.080000,21.160000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,902,-68.740000,19.320000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,902,-67.860000,21.600000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,902,-67.890000,22.120000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,902,-69.280000,19.330000,,,,,,,,,,,,,0.442,0.960
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-73.670000,15.710000,,,,,,,,,,,,,68.897,1.226
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-74.410000,16.130000,,,,,,,,,,,,,330.439,2.598
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-74.590000,16.540000,,,,,,,,,,,,,352.842,3.558
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-74.540000,16.390000,,,,,,,,,,,,,357.598,3.070
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-75.020000,15.800000,,,,,,,,,,,,,408.853,3.515
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-75.360000,15.130000,,,,,,,,,,,,,484.762,3.664
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-74.060000,15.760000,,,,,,,,,,,,,126.775,2.658
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-68.720000,19.580000,,,,,,,,,,,,,0.000,1.642
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-67.450000,19.550000,,,,,,,,,,,,,0.189,0.513
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-71.930000,15.900000,,,,,,,,,,,,,0.415,0.503
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-73.390000,14.800000,,,,,,,,,,,,,0.000,
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-72.000000,15.620000,,,,,,,,,,,,,0.000,
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-68.250000,19.130000,,,,,,,,,,,,,0.000,
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-67.760000,19.330000,,,,,,,,,,,,,0.019,0.192
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,902,-70.810000,19.710000,,,,,,,,,,,,,0.019,0.088
,,,N41(40),NR SA,902,-66.450000,20.510000,,,,,,,,,,,,,0.025,0.146
,,,N41(40),NR SA,902,-69.760000,19.270000,,,,,,,,,,,,,0.298,0.340
,,,N41(40),NR SA,902,-70.560000,19.730000,,,,,,,,,,,,,0.156,0.155
,,,N41(40),NR SA,902,-68.370000,19.420000,,,,,,,,,,,,,0.004,0.079
,,,N41(40),NR SA,902,-66.320000,20.640000,,,,,,,,,,,,,0.001,0.001
,,,N41(40),NR SA,902,-66.840000,20.250000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,902,-67.320000,20.940000,,,,,,,,,,,,,0.004,0.060
,,,N41(40),NR SA,902,-66.370000,21.910000,,,,,,,,,,,,,0.000,0.366
,,,N41(40),NR SA,902,-67.180000,20.010000,,,,,,,,,,,,,0.000,0.001
,,,N41(40),NR SA,902,-67.420000,19.670000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,902,-68.550000,17.440000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,902,-68.710000,17.900000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,902,-68.320000,18.880000,,,,,,,,,,,,,0.008,0.592
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-72.090000,18.190000,,,,,,,,,,,,,0.731,0.861
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-73.290000,18.640000,,,,,,,,,,,,,252.637,2.211
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-72.890000,19.080000,,,,,,,,,,,,,487.858,2.905
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-73.510000,17.130000,,,,,,,,,,,,,415.123,3.201
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-74.560000,17.460000,,,,,,,,,,,,,368.066,3.522
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-74.820000,18.000000,,,,,,,,,,,,,529.689,3.598
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-74.370000,18.250000,,,,,,,,,,,,,97.044,2.257
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-73.870000,16.880000,,,,,,,,,,,,,0.001,0.003
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-70.050000,19.800000,,,,,,,,,,,,,0.113,0.737
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-72.610000,18.690000,,,,,,,,,,,,,0.313,0.584
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-73.340000,18.250000,,,,,,,,,,,,,0.000,
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-78.190000,14.750000,,,,,,,,,,,,,0.000,
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-91.270000,12.030000,,,,,,,,,,,,,0.000,
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-67.470000,17.870000,,,,,,,,,,,,,0.006,0.141
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,902,-70.440000,21.680000,,,,,,,,,,,,,0.021,0.139
,,,N41(40),NR SA,902,-66.320000,23.420000,,,,,,,,,,,,,0.019,0.065
,,,N41(40),NR SA,902,-69.800000,21.180000,,,,,,,,,,,,,0.108,0.242
,,,N41(40),NR SA,902,-69.490000,18.530000,,,,,,,,,,,,,0.339,0.252
,,,N41(40),NR SA,902,-68.660000,18.190000,,,,,,,,,,,,,0.011,0.150
,,,N41(40),NR SA,902,-70.320000,22.680000,,,,,,,,,,,,,0.002,0.001
,,,N41(40),NR SA,902,-68.630000,24.800000,,,,,,,,,,,,,0.000,0.394
,,,N41(40),NR SA,902,-65.780000,27.140000,,,,,,,,,,,,,0.002,0.009
,,,N41(40),NR SA,902,-65.490000,29.160000,,,,,,,,,,,,,0.002,
,,,N41(40),NR SA,902,-67.320000,22.770000,,,,,,,,,,,,,0.146,0.194
,,,N41(40),NR SA,902,-70.320000,19.450000,,,,,,,,,,,,,0.068,0.446
,,,N41(40),NR SA,902,-66.220000,22.890000,,,,,,,,,,,,,0.000,0.394
,,,N41(40),NR SA,902,-67.860000,20.730000,,,,,,,,,,,,,0.163,0.534
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-70.160000,19.390000,,,,,,,,,,,,,2.202,0.729
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-71.920000,19.960000,,,,,,,,,,,,,254.421,2.022
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-72.710000,20.760000,,,,,,,,,,,,,554.173,3.700
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-72.430000,20.940000,,,,,,,,,,,,,636.385,4.252
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-71.800000,22.100000,,,,,,,,,,,,,468.236,3.867
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-67.840000,25.100000,,,,,,,,,,,,,102.799,2.517
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-65.480000,25.940000,,,,,,,,,,,,,0.000,
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-67.940000,24.290000,,,,,,,,,,,,,0.224,0.610
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-70.690000,22.430000,,,,,,,,,,,,,0.172,0.111
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-69.700000,22.580000,,,,,,,,,,,,,0.000,0.001
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-66.420000,23.670000,,,,,,,,,,,,,0.000,0.394
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-66.290000,24.480000,,,,,,,,,,,,,0.000,0.394
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-65.900000,23.230000,,,,,,,,,,,,,0.000,0.394
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-66.170000,20.580000,,,,,,,,,,,,,0.003,0.362
,,,,NR SA,,,,,,,,,,,,,,,,0.002,0.014
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,902,-68.300000,20.810000,,,,,,,,,,,,,0.001,0.071
,,,N41(40),NR SA,902,-65.040000,25.310000,,,,,,,,,,,,,0.011,0.152
,,,N41(40),NR SA,902,-67.050000,22.100000,,,,,,,,,,,,,0.085,0.232
,,,N41(40),NR SA,902,-69.200000,21.100000,,,,,,,,,,,,,0.313,0.338
,,,N41(40),NR SA,902,-68.570000,22.450000,,,,,,,,,,,,,0.074,0.134
,,,N41(40),NR SA,902,-67.290000,22.450000,,,,,,,,,,,,,0.005,0.061
,,,N41(40),NR SA,902,-66.730000,22.570000,,,,,,,,,,,,,0.000,0.394
,,,N41(40),NR SA,902,-67.280000,22.830000,,,,,,,,,,,,,0.000,0.394
,,,N41(40),NR SA,902,-67.640000,21.780000,,,,,,,,,,,,,0.003,0.608
,,,N41(40),NR SA,902,-67.700000,21.770000,,,,,,,,,,,,,0.000,0.424
,,,N41(40),NR SA,902,-67.680000,22.570000,,,,,,,,,,,,,0.000,0.137
,,,N41(40),NR SA,902,-67.630000,23.070000,,,,,,,,,,,,,0.000,0.394
,,,N41(40),NR SA,902,-67.740000,23.420000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,902,-67.600000,24.600000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,902,-67.200000,25.260000,,,,,,,,,,,,,0.000,0.394
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-67.970000,23.450000,,,,,,,,,,,,,0.081,0.303
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-70.520000,20.580000,,,,,,,,,,,,,0.259,0.652
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-70.810000,20.340000,,,,,,,,,,,,,66.338,1.226
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-73.460000,17.620000,,,,,,,,,,,,,498.218,3.205
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-74.580000,17.200000,,,,,,,,,,,,,461.696,4.087
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-73.800000,18.980000,,,,,,,,,,,,,391.837,3.353
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-73.930000,17.520000,,,,,,,,,,,,,425.819,3.198
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-74.220000,17.300000,,,,,,,,,,,,,350.458,3.585
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-72.680000,18.840000,,,,,,,,,,,,,8.803,1.507
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-69.300000,21.710000,,,,,,,,,,,,,0.000,0.321
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-71.370000,19.080000,,,,,,,,,,,,,0.339,0.637
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-73.470000,17.280000,,,,,,,,,,,,,0.048,0.416
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-69.320000,19.200000,,,,,,,,,,,,,0.000,
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-67.090000,21.050000,,,,,,,,,,,,,0.003,0.258
,,,,NR SA,,,,,,,,,,,,,,,,0.002,0.014
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,902,-69.490000,18.670000,,,,,,,,,,,,,0.001,0.029
,,,N41(40),NR SA,902,-67.120000,18.990000,,,,,,,,,,,,,0.003,0.092
,,,N41(40),NR SA,902,-67.330000,21.120000,,,,,,,,,,,,,0.115,0.257
,,,N41(40),NR SA,902,-69.160000,20.090000,,,,,,,,,,,,,0.314,0.305
,,,N41(40),NR SA,902,-68.140000,22.850000,,,,,,,,,,,,,0.031,0.273
,,,N41(40),NR SA,902,-64.950000,24.260000,,,,,,,,,,,,,0.005,0.071
,,,N41(40),NR SA,902,-64.490000,23.350000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,902,-64.030000,23.190000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,902,-64.110000,25.510000,,,,,,,,,,,,,0.004,0.101
,,,N41(40),NR SA,902,-64.200000,25.520000,,,,,,,,,,,,,0.000,0.199
,,,N41(40),NR SA,902,-64.230000,24.980000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,902,-64.850000,23.490000,,,,,,,,,,,,,0.039,0.577
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-68.350000,21.500000,,,,,,,,,,,,,0.608,0.390
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-68.590000,19.690000,,,,,,,,,,,,,360.132,2.881
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-70.410000,20.000000,,,,,,,,,,,,,526.597,3.628
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-71.090000,20.180000,,,,,,,,,,,,,483.258,3.429
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-71.720000,20.790000,,,,,,,,,,,,,489.470,3.365
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-71.310000,21.340000,,,,,,,,,,,,,70.182,2.119
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-70.990000,21.650000,,,,,,,,,,,,,0.000,
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-70.100000,22.260000,,,,,,,,,,,,,0.296,0.720
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-71.930000,20.550000,,,,,,,,,,,,,0.131,0.161
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-72.320000,19.470000,,,,,,,,,,,,,0.010,0.220
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,902,-67.690000,19.290000,,,,,,,,,,,,,0.036,0.030
,,,N41(40),NR SA,902,-66.620000,16.690000,,,,,,,,,,,,,0.004,0.051
,,,N41(40),NR SA,902,-67.490000,16.220000,,,,,,,,,,,,,0.086,0.174
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-68.770000,15.270000,,,,,,,,,,,,,0.344,0.376
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-69.260000,16.700000,,,,,,,,,,,,,0.081,0.178
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-69.910000,17.620000,,,,,,,,,,,,,0.004,0.239
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-67.930000,20.460000,,,,,,,,,,,,,0.002,0.001
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-65.930000,18.950000,,,,,,,,,,,,,0.000,
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-65.790000,19.560000,,,,,,,,,,,,,0.005,0.034
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-67.930000,18.950000,,,,,,,,,,,,,0.001,0.366
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-71.030000,17.890000,,,,,,,,,,,,,0.000,0.001
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-66.810000,22.690000,,,,,,,,,,,,,0.000,
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-64.970000,23.110000,,,,,,,,,,,,,0.000,
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-65.010000,22.480000,,,,,,,,,,,,,0.000,
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-67.040000,19.260000,,,,,,,,,,,,,0.228,0.464
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-71.110000,15.560000,,,,,,,,,,,,,10.354,0.684
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-70.660000,16.880000,,,,,,,,,,,,,335.799,2.416
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-70.880000,19.330000,,,,,,,,,,,,,588.153,3.849
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-71.460000,19.240000,,,,,,,,,,,,,497.995,3.790
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-71.540000,18.560000,,,,,,,,,,,,,546.684,3.926
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-70.480000,19.680000,,,,,,,,,,,,,127.836,2.468
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-66.960000,21.840000,,,,,,,,,,,,,0.001,0.419
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-68.850000,20.620000,,,,,,,,,,,,,0.184,0.525
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-72.800000,19.430000,,,,,,,,,,,,,0.182,0.565
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-72.880000,19.060000,,,,,,,,,,,,,0.000,
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-68.090000,22.360000,,,,,,,,,,,,,0.000,
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-67.530000,21.220000,,,,,,,,,,,,,0.002,0.177
,,,,NR SA,,,,,,,,,,,,,,,,0.002,0.014
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,902,-67.570000,18.450000,,,,,,,,,,,,,0.001,0.113
,,,N41(40),NR SA,902,-66.280000,17.600000,,,,,,,,,,,,,0.004,0.080
,,,N41(40),NR SA,902,-65.280000,18.840000,,,,,,,,,,,,,0.070,0.265
,,,N41(40),NR SA,902,-68.470000,17.890000,,,,,,,,,,,,,0.248,0.345
,,,N41(40),NR SA,902,-69.640000,17.840000,,,,,,,,,,,,,0.158,0.130
,,,N41(40),NR SA,902,-68.430000,18.160000,,,,,,,,,,,,,0.012,0.299
,,,N41(40),NR SA,902,-69.870000,17.360000,,,,,,,,,,,,,0.002,0.001
,,,N41(40),NR SA,902,-70.420000,18.010000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,902,-67.540000,23.080000,,,,,,,,,,,,,0.002,0.001
,,,N41(40),NR SA,902,-65.520000,23.860000,,,,,,,,,,,,,0.002,0.287
,,,N41(40),NR SA,902,-66.640000,21.550000,,,,,,,,,,,,,0.000,0.001
,,,N41(40),NR SA,902,-66.600000,20.800000,,,,,,,,,,,,,0.000,
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-65.880000,20.760000,,,,,,,,,,,,,0.057,0.261
