[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Event] [Data call test detail events] IPERF Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,266,-95.31,12.94,,,,,,,,,,,,,0,0.049
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,266,-95.27,11.98,,,,,,,,,,,,,0,
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,266,-95.29,14.05,,,,,,,,,,,,,0.009,0.27
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,266,-94.65,14.68,,,,,,,,,,,,,0.038,0.056
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,N41(x),NR SA,266,-96.21,9.55,,,,,,,,,,,,,0,
,,,N41(40),NR SA,266,-96.12,9.76,,,,,,,,,,,,,0.012,0.064
,,,N41(40),NR SA,266,-94.75,10.78,,,,,,,,,,,,,0.058,0.19
,,,N41(40),NR SA,266,-95.9,12.25,,,,,,,,,,,,,0.239,0.29
,,,N41(40),NR SA,266,-97.66,10.05,,,,,,,,,,,,,0.154,0.134
,,,N41(40),NR SA,266,-97.46,10.14,,,,,,,,,,,,,0.014,0.036
,,,N41(40),NR SA,266,-94.99,10.75,,,,,,,,,,,,,0.002,0.002
,,,N41(40),NR SA,266,-94.21,10.42,,,,,,,,,,,,,0,0.315
,,,N41(40),NR SA,266,-93.4,11.31,,,,,,,,,,,,,0.006,0.001
,,,N41(40),NR SA,266,-94.82,11.46,,,,,,,,,,,,,0.058,0.342
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-99.72,11.82,,,,,,,,,,,,,7.622,0.528
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-100.07,10.47,,,,,,,,,,,,,106.124,0.996
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-98.89,11.71,,,,,,,,,,,,,256.419,1.72
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-99.69,12.76,,,,,,,,,,,,,134.69,1.137
,,,N41(40)+N71(x)+N25(x)+N41(x)+N71(x),NR SA,266,-98.24,10.73,,,,,,,,,,,,,42.325,0.58
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,266,-97.29,12.29,,,,,,,,,,,,,65.289,0.767
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,266,-97.76,11.73,,,,,,,,,,,,,0.169,0.432
,,,N41(40)+N71(x)+N25(x)+N41(x)+N71(x),NR SA,266,-97.67,12.25,,,,,,,,,,,,,0.006,0.021
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-97.38,12.77,,,,,,,,,,,,,0,0.001
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-93.85,13.38,,,,,,,,,,,,,0,0.525
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-92.12,11.84,,,,,,,,,,,,,0,0.022
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-92.07,12.96,,,,,,,,,,,,,0.012,0.44
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,N41(x),NR SA,266,-94.27,18.87,,,,,,,,,,,,,0,
,,,N41(40),NR SA,266,-94.45,15.45,,,,,,,,,,,,,0.014,0.06
,,,N41(40),NR SA,266,-92.63,15.4,,,,,,,,,,,,,0.071,0.18
,,,N41(40),NR SA,266,-94.3,15.98,,,,,,,,,,,,,0.213,0.278
,,,N41(40),NR SA,266,-93.97,17.33,,,,,,,,,,,,,0.158,0.099
,,,N41(40),NR SA,266,-94.16,15.42,,,,,,,,,,,,,0.002,0.035
,,,N41(40),NR SA,266,-97.98,11.15,,,,,,,,,,,,,0.002,0.001
,,,N41(40),NR SA,266,-93.83,11.88,,,,,,,,,,,,,0,0.001
,,,N41(40),NR SA,266,-94.85,12.52,,,,,,,,,,,,,0.008,0.16
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-98.18,11.67,,,,,,,,,,,,,8.744,0.671
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-99.94,12.2,,,,,,,,,,,,,85.092,0.943
,,,N41(40)+N71(x)+N25(x)+N41(x)+N71(x),NR SA,266,-102.42,10.8,,,,,,,,,,,,,264.519,1.757
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,266,-100.01,12.92,,,,,,,,,,,,,139.207,2.575
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,266,-97.51,12.64,,,,,,,,,,,,,32.899,0.401
,,,N41(40)+N71(x)+N25(x)+N41(x)+N71(x),NR SA,266,-101.27,11.04,,,,,,,,,,,,,74.704,0.509
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-101.28,12.54,,,,,,,,,,,,,0.303,0.592
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-97.2,12.7,,,,,,,,,,,,,0,0.002
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-95.26,12.92,,,,,,,,,,,,,0,0.042
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-93.53,17.67,,,,,,,,,,,,,0.013,0.42
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,266,-96.53,9.42,,,,,,,,,,,,,0.014,0.06
,,,N41(40),NR SA,266,-94.59,11.06,,,,,,,,,,,,,0.072,0.172
,,,N41(40),NR SA,266,-96.71,11.11,,,,,,,,,,,,,0.229,0.239
,,,N41(40),NR SA,266,-96.3,12.28,,,,,,,,,,,,,0.148,0.154
,,,N41(40),NR SA,266,-95.43,11.79,,,,,,,,,,,,,0.009,0.2
,,,N41(40),NR SA,266,-98.24,11.3,,,,,,,,,,,,,0.002,0.001
,,,N41(40),NR SA,266,-91.85,14.04,,,,,,,,,,,,,0,0
,,,N41(40),NR SA,266,-94.23,10.87,,,,,,,,,,,,,0.006,0.094
,,,N41(40),NR SA,266,-96.25,10.61,,,,,,,,,,,,,0.002,0.011
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-98.77,8.81,,,,,,,,,,,,,0.213,0.363
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-99.57,9.81,,,,,,,,,,,,,52.432,0.951
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-101.21,10.26,,,,,,,,,,,,,262.887,1.798
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-102.16,11.82,,,,,,,,,,,,,176.146,2.527
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-102.77,9.27,,,,,,,,,,,,,38.933,0.609
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-99.46,9.26,,,,,,,,,,,,,72.037,0.951
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-100.53,9.33,,,,,,,,,,,,,43.564,0.644
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-103.38,7.21,,,,,,,,,,,,,0.174,0.141
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-99.68,12.38,,,,,,,,,,,,,0,0.083
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-98.32,9.26,,,,,,,,,,,,,0,
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-96.17,9.17,,,,,,,,,,,,,0.01,0.131
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,266,-97.92,8.04,,,,,,,,,,,,,0.019,0.081
,,,N41(40),NR SA,266,-95.26,6.52,,,,,,,,,,,,,0.04,0.119
,,,N41(40),NR SA,266,-98.14,10.59,,,,,,,,,,,,,0.241,0.274
,,,N41(40),NR SA,266,-99.67,8.31,,,,,,,,,,,,,0.162,0.1
,,,N41(40),NR SA,266,-99.75,7.88,,,,,,,,,,,,,0.008,0.082
,,,N41(40),NR SA,266,-98.16,6.76,,,,,,,,,,,,,0.002,0.003
,,,N41(40),NR SA,266,-96.65,6.23,,,,,,,,,,,,,0,0
,,,N41(40),NR SA,266,-99.91,6.9,,,,,,,,,,,,,0.08,0.331
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-100.84,9.26,,,,,,,,,,,,,36.086,0.798
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-101.85,9.06,,,,,,,,,,,,,182.739,1.362
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-102.45,8.99,,,,,,,,,,,,,234.301,2.054
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-100.73,6.71,,,,,,,,,,,,,56.969,2.207
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-100.7,8.3,,,,,,,,,,,,,60.148,0.761
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-101.68,7.33,,,,,,,,,,,,,48.535,0.585
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-102.41,8.38,,,,,,,,,,,,,0.156,0.114
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-100.66,8.5,,,,,,,,,,,,,0,0
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-100.11,8,,,,,,,,,,,,,0,0
,,,N41(40)+N71(x)+N25(x)+N41(x)+N71(x),NR SA,266,-98.18,9.79,,,,,,,,,,,,,0.006,0.025
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,266,-95.14,8.22,,,,,,,,,,,,,0,
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,266,-96.61,8.64,,,,,,,,,,,,,0,
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,266,-95.54,10.11,,,,,,,,,,,,,0,
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,266,-95.4,9.87,,,,,,,,,,,,,0,0
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,266,-92.74,11.57,,,,,,,,,,,,,0,0
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,266,-95.53,12.23,,,,,,,,,,,,,0.005,0.014
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,266,-96.84,10.67,,,,,,,,,,,,,0.002,0.277
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,266,-98.92,10.27,,,,,,,,,,,,,61.642,1.698
,,,N41(40)+N71(x)+N25(x)+N41(x)+N71(x),NR SA,266,-100.54,11.87,,,,,,,,,,,,,165.915,1.655
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-102.96,10.28,,,,,,,,,,,,,274.109,2.72
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-101.76,8,,,,,,,,,,,,,23.225,1.04
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-100.15,11.73,,,,,,,,,,,,,123.12,0.843
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-98.58,11.76,,,,,,,,,,,,,3.624,0.515
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-97.82,12.29,,,,,,,,,,,,,0.104,0.144
,,,N41(40)+N71(x)+N25(x)+N41(x)+N25(x),NR SA,266,-97.32,13.1,,,,,,,,,,,,,0.005,0.102
,,,N41(40)+N71(x)+N41(x)+N25(x),NR SA,266,-98.76,9.82,,,,,,,,,,,,,0,0
,,,N41(40)+N71(x)+N41(x)+N25(x),NR SA,266,-96.77,9.85,,,,,,,,,,,,,0,0
,,,N41(40)+N71(x)+N41(x)+N25(x),NR SA,266,-97.65,7.23,,,,,,,,,,,,,0,0
,,,N41(40)+N71(x)+N41(x)+N25(x),NR SA,266,-97.64,11.17,,,,,,,,,,,,,0,0
,,,N41(40)+N71(x)+N41(x)+N25(x),NR SA,266,-96.35,11,,,,,,,,,,,,,0.032,0.189
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,266,-97.1,14.77,,,,,,,,,,,,,0.001,0.064
,,,N41(40),NR SA,266,-99.33,15.05,,,,,,,,,,,,,0.028,0.078
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-96.56,12.47,,,,,,,,,,,,,0.216,0.235
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-94.57,12.97,,,,,,,,,,,,,0.204,0.127
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-94.71,13.14,,,,,,,,,,,,,0.009,0.018
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-96.09,11.87,,,,,,,,,,,,,0.002,0.003
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-96.94,10.1,,,,,,,,,,,,,0,0
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-96.07,8.79,,,,,,,,,,,,,0.003,0.005
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-97.84,11.48,,,,,,,,,,,,,0,0.037
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-99.52,11.18,,,,,,,,,,,,,0.196,0.461
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-101.23,11.41,,,,,,,,,,,,,1.237,0.426
,,,N41(40)+N71(x)+N25(x)+N41(x)+N25(x),NR SA,266,-100.3,12.22,,,,,,,,,,,,,134.652,1.116
,,,N41(40)+N71(x)+N41(x)+N25(x),NR SA,266,-100.34,13.39,,,,,,,,,,,,,78.537,0.657
,,,N41(40)+N71(x)+N41(x)+N25(x),NR SA,266,-100.09,14.32,,,,,,,,,,,,,173.731,1.17
,,,N41(40)+N71(x)+N41(x)+N25(x),NR SA,266,-100.22,14.21,,,,,,,,,,,,,122.804,1.609
,,,N41(40)+N71(x)+N41(x)+N25(x),NR SA,266,-99.73,13,,,,,,,,,,,,,0,1.854
,,,N41(40)+N71(x)+N71(x)+N41(x)+N25(x),NR SA,266,-97.3,11.94,,,,,,,,,,,,,108.968,1.078
,,,N41(40)+N71(x)+N41(x)+N25(x),NR SA,266,-99.8,11.82,,,,,,,,,,,,,2.557,0.422
,,,N41(40)+N71(x)+N41(x)+N25(x),NR SA,266,-98.88,11.76,,,,,,,,,,,,,0.049,0.424
,,,N41(40)+N71(x)+N41(x)+N25(x),NR SA,266,-95.24,15.68,,,,,,,,,,,,,0,0
,,,N41(40)+N71(x)+N41(x)+N25(x),NR SA,266,-93.63,16.14,,,,,,,,,,,,,0,0
,,,N41(40)+N71(x)+N41(x)+N25(x),NR SA,266,-93.63,12.55,,,,,,,,,,,,,0,0
,,,N41(40)+N71(x)+N41(x)+N25(x),NR SA,266,-93.77,10.62,,,,,,,,,,,,,0,0
,,,N41(40)+N71(x)+N41(x)+N25(x),NR SA,266,-93.44,12.47,,,,,,,,,,,,,0.005,0.203
,,,,NR SA,,,,,,,,,,,,,,,,0.002,0.014
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,266,-95.17,15.4,,,,,,,,,,,,,0.001,0.068
,,,N41(40),NR SA,266,-92.76,14.81,,,,,,,,,,,,,0.015,0.049
,,,N41(40),NR SA,266,-94.73,13.26,,,,,,,,,,,,,0.074,0.163
