[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Event] [Data call test detail events] IPERF Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP
,,,N41(40),NR SA,266,-96.340000,18.470000,,,,,,,,,,,,,0.124,0.158
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-95.010000,16.140000,,,,,,,,,,,,,14.569,0.630
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-98.000000,14.190000,,,,,,,,,,,,,269.307,1.909
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-98.230000,12.650000,,,,,,,,,,,,,512.928,3.405
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-100.110000,13.630000,,,,,,,,,,,,,328.868,3.392
,,,N41(40)+N71(x)+N25(x)+N41(x)+N71(x),NR SA,266,-98.490000,12.990000,,,,,,,,,,,,,76.865,2.353
,,,N41(40)+N41(x)+N25(x)+N41(x)+N71(x),NR SA,266,-95.460000,14.410000,,,,,,,,,,,,,0.134,0.240
,,,N41(40)+N41(x)+N25(x)+N71(x),NR SA,266,-95.360000,17.520000,,,,,,,,,,,,,0.120,0.193
,,,N41(40)+N41(x)+N25(x)+N71(x),NR SA,266,-96.120000,15.830000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(x)+N25(x)+N71(x),NR SA,266,-95.990000,14.320000,,,,,,,,,,,,,0.000,0.105
,,,N41(40)+N41(x)+N25(x)+N41(x)+N71(x),NR SA,266,-96.530000,12.750000,,,,,,,,,,,,,0.012,0.060
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,266,-99.260000,11.800000,,,,,,,,,,,,,0.000,
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,266,-95.990000,14.190000,,,,,,,,,,,,,0.000,
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,266,-93.090000,15.790000,,,,,,,,,,,,,0.000,
,,,N41(40)+N25(x)+N41(x)+N71(x),NR SA,266,-93.690000,14.370000,,,,,,,,,,,,,0.093,0.246
,,,,NR SA,,,,,,,,,,,,,,,,0.085,0.076
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,266,-92.070000,14.960000,,,,,,,,,,,,,0.001,0.050
,,,N41(40),NR SA,266,-92.640000,14.150000,,,,,,,,,,,,,0.005,0.076
,,,N41(40),NR SA,266,-91.990000,13.970000,,,,,,,,,,,,,0.080,0.190
,,,N41(40),NR SA,266,-94.730000,11.750000,,,,,,,,,,,,,0.244,0.307
,,,N41(40),NR SA,266,-99.990000,12.070000,,,,,,,,,,,,,0.142,0.110
,,,N41(40),NR SA,266,-100.590000,11.320000,,,,,,,,,,,,,0.004,0.020
,,,N41(40),NR SA,266,-95.880000,11.340000,,,,,,,,,,,,,0.000,0.001
,,,N41(40),NR SA,266,-93.700000,13.010000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,266,-91.850000,15.770000,,,,,,,,,,,,,0.004,0.007
,,,N41(40),NR SA,266,-93.000000,11.990000,,,,,,,,,,,,,0.000,0.366
,,,N41(40),NR SA,266,-91.260000,13.910000,,,,,,,,,,,,,0.000,0.395
,,,N41(40),NR SA,266,-92.330000,14.860000,,,,,,,,,,,,,0.146,0.400
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-94.960000,14.920000,,,,,,,,,,,,,9.333,0.661
,,,N41(40)+N71(x)+N25(x)+N41(x)+N41(x),NR SA,266,-97.000000,14.050000,,,,,,,,,,,,,205.627,1.575
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-98.900000,12.540000,,,,,,,,,,,,,442.266,3.028
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-97.930000,12.510000,,,,,,,,,,,,,409.387,3.454
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-96.670000,13.980000,,,,,,,,,,,,,74.991,2.335
,,,N41(40)+N71(x)+N25(x)+N41(x)+N41(x),NR SA,266,-94.410000,15.130000,,,,,,,,,,,,,0.204,0.467
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-95.520000,16.370000,,,,,,,,,,,,,0.140,0.135
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-97.570000,10.970000,,,,,,,,,,,,,0.000,
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-95.850000,11.420000,,,,,,,,,,,,,0.000,0.001
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-94.460000,16.750000,,,,,,,,,,,,,0.000,0.394
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-96.050000,15.200000,,,,,,,,,,,,,0.047,0.426
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-95.690000,13.830000,,,,,,,,,,,,,0.051,0.124
,,,,NR SA,,,,,,,,,,,,,,,,0.004,0.017
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,266,-92.940000,12.480000,,,,,,,,,,,,,0.001,0.044
,,,N41(40),NR SA,266,-93.100000,13.600000,,,,,,,,,,,,,0.004,0.089
,,,N41(40),NR SA,266,-93.620000,13.820000,,,,,,,,,,,,,0.074,0.134
,,,N41(40),NR SA,266,-94.380000,14.380000,,,,,,,,,,,,,0.279,0.337
,,,N41(40),NR SA,266,-93.800000,14.830000,,,,,,,,,,,,,0.090,0.128
,,,N41(40),NR SA,266,-94.170000,13.180000,,,,,,,,,,,,,0.009,0.015
,,,N41(40),NR SA,266,-93.000000,13.490000,,,,,,,,,,,,,0.001,0.000
,,,N41(40),NR SA,266,-93.590000,11.920000,,,,,,,,,,,,,0.000,0.000
,,,N41(40),NR SA,266,-91.180000,13.760000,,,,,,,,,,,,,0.003,0.005
,,,N41(40),NR SA,266,-94.490000,12.660000,,,,,,,,,,,,,0.433,0.533
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,266,-95.320000,13.690000,,,,,,,,,,,,,82.813,1.113
,,,N41(40)+N71(x)+N25(x)+N41(x)+N25(x),NR SA,266,-98.520000,12.590000,,,,,,,,,,,,,379.188,2.432
,,,N41(40)+N71(x)+N41(x)+N25(x),NR SA,266,-99.610000,12.890000,,,,,,,,,,,,,534.535,3.677
,,,N41(40)+N71(x)+N41(x)+N25(x),NR SA,266,-97.080000,13.130000,,,,,,,,,,,,,122.129,2.675
