[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Event] [Data call test detail events] IPERF Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP
,,,N41(40)+N41(40),NR SA,266,-104.250000,9.970000,,,,,,,,,,,,,0.001,0.006
,,,N41(40)+N41(40),NR SA,266,-99.960000,7.050000,,,,,,,,,,,,,0.029,0.093
,,,N41(40)+N41(40),NR SA,266,-107.300000,7.450000,,,,,,,,,,,,,0.000,0.002
,,,N41(40)+N41(40),NR SA,266,-108.510000,9.060000,,,,,,,,,,,,,0.000,0.000
,,,N41(40)+N41(40),NR SA,266,-105.240000,12.310000,,,,,,,,,,,,,0.000,0.000
,,,N41(40)+N41(40),NR SA,266,-105.350000,11.990000,,,,,,,,,,,,,0.000,0.000
,,,N41(40)+N41(40),NR SA,266,-102.590000,11.760000,,,,,,,,,,,,,0.000,0.000
,,,N41(40)+N41(40),NR SA,266,-102.410000,10.410000,,,,,,,,,,,,,0.000,0.000
,,,N41(40)+N41(40),NR SA,266,-104.780000,8.570000,,,,,,,,,,,,,0.000,0.003
,,,N41(40)+N41(40),NR SA,266,-98.110000,17.480000,,,,,,,,,,,,,0.000,0.000
,,,N41(40)+N41(40),NR SA,266,-97.000000,12.350000,,,,,,,,,,,,,0.000,0.000
,,,N41(40)+N41(40),NR SA,266,-99.080000,10.860000,,,,,,,,,,,,,0.000,0.000
,,,N41(40)+N41(40),NR SA,266,-96.930000,13.380000,,,,,,,,,,,,,0.000,0.000
,,,N41(40)+N41(40),NR SA,266,-96.770000,17.050000,,,,,,,,,,,,,0.000,0.001
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,264,-106.120000,9.770000,,,,,,,,,,,,,0.001,0.008
,,,N41(40),NR SA,264,-104.380000,8.950000,,,,,,,,,,,,,0.022,0.036
,,,N41(40),NR SA,264,-104.660000,7.690000,,,,,,,,,,,,,0.071,0.090
,,,N41(40),NR SA,264,-99.550000,12.510000,,,,,,,,,,,,,0.090,0.096
,,,N41(40),NR SA,264,-100.780000,10.050000,,,,,,,,,,,,,0.009,0.011
,,,N41(40),NR SA,264,-100.650000,11.030000,,,,,,,,,,,,,0.222,0.252
,,,N41(40)+N41(40),NR SA,264,-101.610000,9.950000,,,,,,,,,,,,,31.465,0.561
,,,N41(40)+N41(40),NR SA,264,-99.310000,13.850000,,,,,,,,,,,,,255.959,1.697
,,,N41(40)+N41(40),NR SA,264,-99.850000,13.350000,,,,,,,,,,,,,288.975,1.924
,,,N41(40)+N41(40),NR SA,264,-99.080000,12.550000,,,,,,,,,,,,,43.071,0.459
,,,N41(40)+N41(40),NR SA,264,-98.120000,10.820000,,,,,,,,,,,,,0.058,0.079
,,,N41(40)+N41(40),NR SA,264,-97.820000,9.300000,,,,,,,,,,,,,0.105,0.148
,,,N41(40)+N41(40),NR SA,264,-98.790000,8.950000,,,,,,,,,,,,,0.003,0.007
,,,N41(40)+N41(40),NR SA,264,-96.640000,13.530000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,264,-95.170000,11.330000,,,,,,,,,,,,,0.064,0.090
,,,N41(40)+N41(40),NR SA,264,-100.960000,13.800000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,264,-100.140000,10.420000,,,,,,,,,,,,,0.000,0.000
,,,N41(40)+N41(40),NR SA,264,-99.040000,9.560000,,,,,,,,,,,,,0.075,0.068
,,,N41(40)+N41(40),NR SA,264,-98.950000,13.670000,,,,,,,,,,,,,0.006,0.010
,,,N41(40)+N41(40),NR SA,264,-99.720000,12.400000,,,,,,,,,,,,,0.000,0.000
,,,N41(40)+N41(40),NR SA,264,-97.510000,12.660000,,,,,,,,,,,,,0.000,0.001
,,,N41(40)+N41(40),NR SA,264,-102.320000,10.790000,,,,,,,,,,,,,0.000,0.000
,,,N41(40)+N41(40),NR SA,264,-101.770000,12.850000,,,,,,,,,,,,,0.000,0.000
,,,N41(40)+N41(40),NR SA,264,-100.640000,12.400000,,,,,,,,,,,,,0.135,0.150
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,266,-95.180000,12.170000,,,,,,,,,,,,,0.001,0.004
,,,N41(40),NR SA,266,-95.690000,12.490000,,,,,,,,,,,,,0.014,0.043
,,,N41(40),NR SA,266,-97.030000,14.580000,,,,,,,,,,,,,0.087,0.144
,,,N41(40),NR SA,266,-99.660000,11.240000,,,,,,,,,,,,,0.396,0.361
,,,N41(40)+N41(40),NR SA,266,-101.590000,10.290000,,,,,,,,,,,,,160.163,1.188
,,,N41(40)+N41(40),NR SA,266,-103.680000,9.240000,,,,,,,,,,,,,364.929,2.378
,,,N41(40)+N41(40),NR SA,266,-102.040000,12.240000,,,,,,,,,,,,,106.266,0.807
,,,N41(40)+N41(40),NR SA,266,-100.280000,10.800000,,,,,,,,,,,,,0.057,0.104
,,,N41(40)+N41(40),NR SA,266,-100.820000,10.550000,,,,,,,,,,,,,0.083,0.136
,,,N41(40)+N41(40),NR SA,266,-100.500000,6.150000,,,,,,,,,,,,,0.003,0.015
,,,N41(40)+N41(40),NR SA,266,-100.560000,13.470000,,,,,,,,,,,,,0.000,0.001
,,,N41(40)+N41(40),NR SA,266,-100.620000,11.600000,,,,,,,,,,,,,0.000,0.001
,,,N41(40)+N41(40),NR SA,266,-99.170000,14.380000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,266,-99.840000,14.150000,,,,,,,,,,,,,0.000,0.001
,,,N41(40)+N41(40),NR SA,266,-99.200000,11.310000,,,,,,,,,,,,,0.007,0.006
,,,N41(40)+N41(40),NR SA,266,-100.260000,14.320000,,,,,,,,,,,,,0.000,0.001
,,,N41(40)+N41(40),NR SA,266,-100.670000,13.340000,,,,,,,,,,,,,0.006,0.005
,,,N41(40)+N41(40),NR SA,266,-100.880000,12.500000,,,,,,,,,,,,,0.000,0.004
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,266,-102.770000,11.560000,,,,,,,,,,,,,0.001,0.004
,,,N41(40),NR SA,266,-100.270000,11.660000,,,,,,,,,,,,,0.015,0.040
,,,N41(40),NR SA,266,-97.070000,14.140000,,,,,,,,,,,,,0.071,0.144
,,,N41(40),NR SA,266,-99.230000,13.860000,,,,,,,,,,,,,0.301,0.280
,,,N41(40)+N41(40),NR SA,266,-99.060000,13.720000,,,,,,,,,,,,,103.025,1.021
,,,N41(40)+N41(40),NR SA,266,-98.900000,16.260000,,,,,,,,,,,,,337.532,2.148
,,,N41(40)+N41(40),NR SA,266,-99.650000,13.440000,,,,,,,,,,,,,180.753,1.335
,,,N41(40)+N41(40),NR SA,266,-100.000000,11.600000,,,,,,,,,,,,,0.000,0.007
,,,N41(40)+N41(40),NR SA,266,-103.480000,11.810000,,,,,,,,,,,,,0.166,0.234
,,,N41(40)+N41(40),NR SA,266,-102.610000,10.960000,,,,,,,,,,,,,0.000,0.003
,,,N41(40)+N41(40),NR SA,266,-100.370000,13.940000,,,,,,,,,,,,,0.003,0.014
,,,N41(40)+N41(40),NR SA,266,-98.190000,17.150000,,,,,,,,,,,,,0.000,0.007
,,,N41(40)+N41(40),NR SA,266,-96.610000,14.490000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,266,-103.490000,9.830000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,266,-100.380000,11.550000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,266,-100.070000,13.400000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,266,-102.290000,13.610000,,,,,,,,,,,,,0.000,0.001
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,264,-100.700000,12.600000,,,,,,,,,,,,,0.001,0.000
,,,N41(40),NR SA,264,-103.000000,11.130000,,,,,,,,,,,,,0.007,0.032
,,,N41(40),NR SA,264,-105.910000,10.610000,,,,,,,,,,,,,0.074,0.083
,,,N41(40),NR SA,264,-101.970000,9.750000,,,,,,,,,,,,,0.331,0.287
,,,N41(40)+N41(40),NR SA,264,-102.370000,12.590000,,,,,,,,,,,,,18.667,0.469
,,,N41(40)+N41(40),NR SA,264,-98.970000,13.800000,,,,,,,,,,,,,270.056,1.743
,,,N41(40)+N41(40),NR SA,264,-95.120000,16.030000,,,,,,,,,,,,,325.217,2.256
,,,N41(40)+N41(40),NR SA,264,-95.670000,13.570000,,,,,,,,,,,,,0.000,0.011
,,,N41(40)+N41(40),NR SA,264,-98.520000,14.630000,,,,,,,,,,,,,0.113,0.164
,,,N41(40)+N41(40),NR SA,264,-98.540000,12.440000,,,,,,,,,,,,,0.035,0.087
,,,N41(40)+N41(40),NR SA,264,-102.550000,9.750000,,,,,,,,,,,,,0.003,0.007
,,,N41(40)+N41(40),NR SA,264,-102.950000,13.000000,,,,,,,,,,,,,0.000,0.000
,,,N41(40)+N41(40),NR SA,264,-99.420000,11.970000,,,,,,,,,,,,,0.000,0.000
,,,N41(40)+N41(40),NR SA,264,-99.550000,8.800000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,264,-97.330000,9.510000,,,,,,,,,,,,,0.000,0.001
,,,N41(40)+N41(40),NR SA,264,-97.050000,11.000000,,,,,,,,,,,,,0.000,0.000
,,,N41(40)+N41(40),NR SA,264,-97.500000,10.550000,,,,,,,,,,,,,0.000,0.001
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,NR SA,266,-97.180000,12.110000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,266,-100.990000,10.800000,,,,,,,,,,,,,0.012,0.036
,,,N41(40),NR SA,266,-99.870000,10.440000,,,,,,,,,,,,,0.073,0.099
,,,N41(40)+N41(40),NR SA,266,-102.050000,9.850000,,,,,,,,,,,,,0.361,0.382
,,,N41(40)+N41(40),NR SA,266,-98.770000,12.340000,,,,,,,,,,,,,59.042,0.749
,,,N41(40)+N41(40),NR SA,266,-98.020000,11.620000,,,,,,,,,,,,,231.605,1.480
,,,N41(40)+N41(40),NR SA,266,-97.540000,12.100000,,,,,,,,,,,,,323.811,2.277
,,,N41(40)+N41(40),NR SA,266,-98.010000,11.390000,,,,,,,,,,,,,0.000,0.002
,,,N41(40)+N41(40),NR SA,266,-97.870000,15.300000,,,,,,,,,,,,,0.150,0.228
,,,N41(40)+N41(40),NR SA,266,-100.990000,12.430000,,,,,,,,,,,,,0.001,0.028
