IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Event] [Data call test detail events] IPERF Call Event,[Call Test] [iPerf] [Call Average] [Throughput] [Excluding SlowStart] UL Avg TP,[Call Test] [iPerf] [Throughput] DL TP (excl. slow start),[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT
1,1,,,-122.1277084,47.6306373,2025-09-14 21:59:50.000,DUTMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
2,1,,,-122.1277083,47.6306373,2025-09-14 21:59:51.000,DUTMergedFile.dml,427,-104.120000,6.200000,B2(15),,,,,,,,,,,,,,,,,,,,
3,1,,,-122.1277083,47.6306373,2025-09-14 21:59:52.000,DUTMergedFile.dml,427,-104.190000,8.000000,B2(15),,,,,,,,,,,,,,,,,,,,
4,1,,,-122.1277083,47.6306373,2025-09-14 21:59:53.000,DUTMergedFile.dml,427,-103.880000,8.000000,B2(15),,,,,,,,,,,,,,,,,,,,
5,1,,,-122.1277083,47.6306374,2025-09-14 21:59:54.000,DUTMergedFile.dml,427,-103.120000,4.800000,B2(15),,,,,,,,,,,,,,,,,,,,
6,1,,,-122.1277083,47.6306374,2025-09-14 21:59:55.000,DUTMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
7,1,,,-122.1277083,47.6306374,2025-09-14 21:59:56.000,DUTMergedFile.dml,427,-103.500000,6.700000,B2(15),,,,,,,,,,,,,,,,,,,,
8,1,,,-122.1277083,47.6306374,2025-09-14 21:59:57.000,DUTMergedFile.dml,427,-104.440000,6.700000,B2(15),,,,,,,,,,,,,,,,,,,,
9,1,,,-122.1277083,47.6306374,2025-09-14 21:59:58.000,DUTMergedFile.dml,427,-103.690000,7.800000,B2(15),,,,,,,,,,,,,,,,,,,,
10,1,,,-122.1277083,47.6306374,2025-09-14 21:59:59.000,DUTMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
11,1,,,-122.1277083,47.6306374,2025-09-14 22:00:00.000,DUTMergedFile.dml,427,-105.060000,7.800000,B2(15),,,,,,,,,,,,,,,,,,,,
12,1,,,-122.1277083,47.6306374,2025-09-14 22:00:01.000,DUTMergedFile.dml,427,-104.250000,8.400000,B2(15),,,,,,,,,,,,,,,,,,,,
13,1,,,-122.1277083,47.6306374,2025-09-14 22:00:02.000,DUTMergedFile.dml,427,-103.500000,5.700000,B2(15),,,,,,,,,,,,,,,,,,,,
14,1,,,-122.1277082,47.6306374,2025-09-14 22:00:03.000,DUTMergedFile.dml,427,-103.500000,8.900000,B2(15),,,,,,,,,,,,,,,,,,,,
15,1,,,-122.1277083,47.6306373,2025-09-14 22:00:04.000,DUTMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
16,1,,,-122.1277083,47.6306373,2025-09-14 22:00:04.552,DUTMergedFile.dml,,,,,,,,,,,,,,,Download Start Request,,,,,,,,,
17,1,,,-122.1277083,47.6306373,2025-09-14 22:00:05.000,DUTMergedFile.dml,427,-103.810000,11.200000,B2(15),LTE (15 MHz),,,,,,,,,,,,,,,,,,,
18,1,,,-122.1277083,47.6306373,2025-09-14 22:00:05.282,DUTMergedFile.dml,,,,,,,,,,,,,,,Download File Size Retrieved,,,,,,,,,
19,1,,,-122.1277083,47.6306373,2025-09-14 22:00:05.282,DUTMergedFile.dml,,,,,,,,,,,,,,,Download Started,,,,,,,,,
20,1,,,-122.1277082,47.6306373,2025-09-14 22:00:06.000,DUTMergedFile.dml,427,-103.530000,9.460000,B2(15)+B71(20)+B66(5)+N41(100),NR NSA,264,-101.700000,7.800000,,,,,,,,,,,,,,,,
21,1,,,-122.1277082,47.6306373,2025-09-14 22:00:07.000,DUTMergedFile.dml,427,-104.190000,7.290000,B2(15)+B66(5)+N41(100),NR NSA,266,-101.030000,11.870000,,,,,,,,,,,,,,,,
22,1,,,-122.1277082,47.6306373,2025-09-14 22:00:08.000,DUTMergedFile.dml,427,-103.710000,8.860000,B2(15)+B66(5)+N41(100),NR NSA,266,-95.210000,12.730000,,,,,,,,21.276,,,,,,,,
23,1,,,-122.1277082,47.6306373,2025-09-14 22:00:09.000,DUTMergedFile.dml,427,-105.450000,7.150000,B2(15)+B66(5)+N41(100),NR NSA,266,-95.830000,11.160000,,,,,,,,57.089,,,,,,,,
24,1,,,-122.1277082,47.6306374,2025-09-14 22:00:10.000,DUTMergedFile.dml,427,-103.790000,8.180000,B2(15)+B66(5)+N41(100),NR NSA,266,-96.970000,12.570000,,,,,,,,47.984,,,,,,,,
25,1,,,-122.1277082,47.6306374,2025-09-14 22:00:11.000,DUTMergedFile.dml,427,-105.090000,8.560000,B2(15)+N41(100),NR NSA,266,-96.750000,12.980000,,,,,,,,69.957,,,,,,,,
26,1,,,-122.1277082,47.6306374,2025-09-14 22:00:12.000,DUTMergedFile.dml,427,-105.080000,8.100000,B2(15)+N41(100),NR NSA,266,-94.250000,12.740000,,,,,,,,75.926,,,,,,,,
27,1,,,-122.1277082,47.6306374,2025-09-14 22:00:13.000,DUTMergedFile.dml,427,-104.100000,7.930000,B2(15)+N41(100),NR NSA,266,-95.130000,11.760000,,,,,,,,77.617,,,,,,,,
28,1,,,-122.1277082,47.6306374,2025-09-14 22:00:14.000,DUTMergedFile.dml,427,-104.050000,7.100000,B2(15)+N41(100),NR NSA,266,-95.920000,13.490000,,,,,,,,83.630,,,,,,,,
29,1,,,-122.1277083,47.6306374,2025-09-14 22:00:15.000,DUTMergedFile.dml,427,-104.960000,8.270000,B2(15)+N41(100),NR NSA,266,-94.240000,15.490000,,,,,,,,81.764,,,,,,,,
30,1,,,-122.1277083,47.6306374,2025-09-14 22:00:16.000,DUTMergedFile.dml,427,-105.150000,7.970000,B2(15)+N41(100),NR NSA,266,-95.030000,13.020000,,,,,,,,85.736,,,,,,,,
31,1,,,-122.1277083,47.6306374,2025-09-14 22:00:17.000,DUTMergedFile.dml,427,-104.850000,9.230000,B2(15)+N41(100),NR NSA,266,-95.130000,11.570000,,,,,,,,80.956,,,,,,,,
32,1,,,-122.1277083,47.6306374,2025-09-14 22:00:18.000,DUTMergedFile.dml,427,-102.430000,9.030000,B2(15)+N41(100),NR NSA,266,-95.610000,13.510000,,,,,,,,81.039,,,,,,,,
33,1,,,-122.1277082,47.6306374,2025-09-14 22:00:19.000,DUTMergedFile.dml,427,-105.520000,6.970000,B2(15)+N41(100),NR NSA,266,-95.030000,12.790000,,,,,,,,84.011,,,,,,,,
34,1,,,-122.1277082,47.6306374,2025-09-14 22:00:20.000,DUTMergedFile.dml,427,-105.770000,5.230000,B2(15)+N41(100),NR NSA,266,-94.760000,13.500000,,,,,,,,83.684,,,,,,,,
35,1,,,-122.1277082,47.6306374,2025-09-14 22:00:21.000,DUTMergedFile.dml,427,-105.210000,4.370000,B2(15)+N41(100),NR NSA,266,-95.510000,13.290000,,,,,,,,74.422,,,,,,,,
36,1,,,-122.1277082,47.6306374,2025-09-14 22:00:22.000,DUTMergedFile.dml,427,-105.620000,8.250000,B2(15)+N41(100),NR NSA,266,-94.580000,13.160000,,,,,,,,84.478,,,,,,,,
37,1,,,-122.1277082,47.6306373,2025-09-14 22:00:23.000,DUTMergedFile.dml,427,-105.230000,7.170000,B2(15)+N41(100),NR NSA,266,-95.550000,13.490000,,,,,,,,81.911,,,,,,,,
38,1,,,-122.1277082,47.6306373,2025-09-14 22:00:24.000,DUTMergedFile.dml,427,-105.060000,6.800000,B2(15)+N41(100),NR NSA,266,-95.510000,14.600000,,,,,,,,93.898,,,,,,,,
39,1,,,-122.1277082,47.6306373,2025-09-14 22:00:25.000,DUTMergedFile.dml,427,-105.360000,5.770000,B2(15)+N41(100),NR NSA,266,-95.260000,12.230000,,,,,,,,103.402,,,,,,,,
40,1,,,-122.1277082,47.6306373,2025-09-14 22:00:26.000,DUTMergedFile.dml,427,-106.320000,5.090000,B2(15)+N41(100),NR NSA,266,-96.530000,15.050000,,,,,,,,118.070,,,,,,,,
41,1,,,-122.1277082,47.6306373,2025-09-14 22:00:27.000,DUTMergedFile.dml,427,-104.960000,7.030000,B2(15)+N41(100),NR NSA,266,-98.070000,11.560000,,,,,,,,127.121,,,,,,,,
42,1,,,-122.1277082,47.6306373,2025-09-14 22:00:28.000,DUTMergedFile.dml,427,-106.120000,4.800000,B2(15)+N41(100),NR NSA,266,-97.200000,10.970000,,,,,,,,135.211,,,,,,,,
43,1,,,-122.1277082,47.6306373,2025-09-14 22:00:29.000,DUTMergedFile.dml,427,-105.350000,5.670000,B2(15)+B66(5)+N41(100),NR NSA,266,-97.490000,13.110000,,,,,,,,156.544,,,,,,,,
44,1,,,-122.1277082,47.6306373,2025-09-14 22:00:30.000,DUTMergedFile.dml,427,-105.050000,5.600000,B2(15)+B66(5)+N41(100),NR NSA,266,-95.670000,14.210000,,,,,,,,177.931,,,,,,,,
45,1,,,-122.1277082,47.6306373,2025-09-14 22:00:31.000,DUTMergedFile.dml,427,-106.950000,4.640000,B2(15)+B66(5)+N41(100),NR NSA,266,-96.430000,12.620000,,,,,,,,217.683,,,,,,,,
46,1,,,-122.1277083,47.6306373,2025-09-14 22:00:32.000,DUTMergedFile.dml,427,-106.990000,4.410000,B2(15)+B66(5)+N41(100),NR NSA,266,-97.420000,11.320000,,,,,,,,205.451,,,,,,,,
47,1,,,-122.1277083,47.6306373,2025-09-14 22:00:33.000,DUTMergedFile.dml,427,-106.710000,5.370000,B2(15)+B66(5)+N41(100),NR NSA,266,-97.640000,13.160000,,,,,,,,260.164,,,,,,,,
48,1,,,-122.1277083,47.6306373,2025-09-14 22:00:34.000,DUTMergedFile.dml,427,-105.770000,5.710000,B2(15)+B66(5)+N41(100),NR NSA,266,-97.200000,14.350000,,,,,,,,286.375,,,,,,,,
49,1,,,-122.1277084,47.6306373,2025-09-14 22:00:35.000,DUTMergedFile.dml,427,-107.230000,5.030000,B2(15)+B66(5)+N41(100),NR NSA,266,-98.100000,12.870000,,,,,,,,253.660,,,,,,,,
50,1,,,-122.1277084,47.6306373,2025-09-14 22:00:36.000,DUTMergedFile.dml,427,-105.780000,7.360000,B2(15)+B66(5)+N41(100),NR NSA,266,-95.630000,13.360000,,,,,,,,0.611,,,,,,,,
51,1,,,-122.1277084,47.6306373,2025-09-14 22:00:37.000,DUTMergedFile.dml,427,-104.690000,6.540000,B2(15)+B66(5)+N41(100),NR NSA,266,-93.800000,12.710000,,,,,,,,144.242,,,,,,,,
52,1,,,-122.1277084,47.6306373,2025-09-14 22:00:38.000,DUTMergedFile.dml,427,-105.000000,9.030000,B2(15)+B66(5)+N41(100),NR NSA,266,-94.890000,11.870000,,,,,,,,72.852,,,,,,,,
53,1,,,-122.1277084,47.6306373,2025-09-14 22:00:39.000,DUTMergedFile.dml,427,-104.770000,7.150000,B2(15)+B66(5)+N41(100),NR NSA,266,-96.880000,11.450000,,,,,,,,11.294,,,,,,,,
54,1,,,-122.1277084,47.6306373,2025-09-14 22:00:40.000,DUTMergedFile.dml,427,-107.660000,5.900000,B2(15)+B66(5)+N41(100),NR NSA,266,-96.550000,12.260000,,,,,,,,32.387,,,,,,,,
55,1,,,-122.1277084,47.6306373,2025-09-14 22:00:41.000,DUTMergedFile.dml,427,-106.070000,6.480000,B2(15)+B66(5)+N41(100),NR NSA,266,-97.530000,11.040000,,,,,,,,0.055,,,,,,,,
56,1,,,-122.1277084,47.6306373,2025-09-14 22:00:42.000,DUTMergedFile.dml,427,-104.720000,7.280000,B2(15)+B66(5)+N41(100),NR NSA,266,-96.480000,12.340000,,,,,,,,10.148,,,,,,,,
57,1,,,-122.1277084,47.6306373,2025-09-14 22:00:43.000,DUTMergedFile.dml,427,-106.750000,6.460000,B2(15)+B66(5)+N41(100),NR NSA,266,-95.150000,12.470000,,,,,,,,28.081,,,,,,,,
58,1,,,-122.1277084,47.6306373,2025-09-14 22:00:44.000,DUTMergedFile.dml,427,-106.890000,7.070000,B2(15)+B66(5)+N41(100),NR NSA,266,-96.060000,12.310000,,,,,,,,0.055,,,,,,,,
59,1,,,-122.1277084,47.6306373,2025-09-14 22:00:45.000,DUTMergedFile.dml,427,-102.530000,8.790000,B2(15)+B66(5)+N41(100),NR NSA,266,-98.280000,14.210000,,,,,,,,10.421,,,,,,,,
60,1,,,-122.1277084,47.6306373,2025-09-14 22:00:46.000,DUTMergedFile.dml,427,-105.470000,8.680000,B2(15)+B66(5)+N41(100),NR NSA,266,-96.970000,13.330000,,,,,,,,39.938,,,,,,,,
61,1,,,-122.1277084,47.6306373,2025-09-14 22:00:47.000,DUTMergedFile.dml,427,-106.330000,8.830000,B2(15)+B66(5)+N41(100),NR NSA,266,-96.780000,11.330000,,,,,,,,118.111,,,,,,,,
62,1,,,-122.1277084,47.6306373,2025-09-14 22:00:48.000,DUTMergedFile.dml,427,-105.540000,8.030000,B2(15)+B66(5)+N41(100),NR NSA,266,-95.680000,11.960000,,,,,,,,127.332,,,,,,,,
63,1,,,-122.1277084,47.6306373,2025-09-14 22:00:49.000,DUTMergedFile.dml,427,-105.310000,9.300000,B2(15)+B66(5)+N41(100),NR NSA,266,-96.660000,12.110000,,,,,,,,130.289,,,,,,,,
64,1,,,-122.1277084,47.6306373,2025-09-14 22:00:50.000,DUTMergedFile.dml,427,-105.090000,7.100000,B2(15)+B66(5)+N41(100),NR NSA,266,-95.590000,12.000000,,,,,,,,132.592,,,,,,,,
65,1,,,-122.1277084,47.6306373,2025-09-14 22:00:51.000,DUTMergedFile.dml,427,-105.230000,6.670000,B2(15)+B66(5)+N41(100),NR NSA,266,-96.790000,11.870000,,,,,,,,132.352,,,,,,,,
66,1,,,-122.1277084,47.6306373,2025-09-14 22:00:52.000,DUTMergedFile.dml,427,-105.650000,7.470000,B2(15)+B66(5)+N41(100),NR NSA,266,-96.950000,13.050000,,,,,,,,135.963,,,,,,,,
67,1,,,-122.1277084,47.6306373,2025-09-14 22:00:53.000,DUTMergedFile.dml,427,-105.250000,5.830000,B2(15)+B66(5)+N41(100),NR NSA,266,-95.650000,12.920000,,,,,,,,140.481,,,,,,,,
68,1,,,-122.1277085,47.6306373,2025-09-14 22:00:54.000,DUTMergedFile.dml,427,-105.330000,7.330000,B2(15)+B66(5)+N41(100),NR NSA,266,-96.300000,12.160000,,,,,,,,135.287,,,,,,,,
69,1,,,-122.1277085,47.6306373,2025-09-14 22:00:55.000,DUTMergedFile.dml,427,-107.100000,5.640000,B2(15)+B66(5)+N41(100),NR NSA,266,-97.320000,11.460000,,,,,,,,129.373,,,,,,,,
70,1,,,-122.1277085,47.6306373,2025-09-14 22:00:56.000,DUTMergedFile.dml,427,-104.200000,7.900000,B2(15)+B66(5)+N41(100),NR NSA,266,-97.300000,13.880000,,,,,,,,136.727,,,,,,,,
71,1,,,-122.1277085,47.6306373,2025-09-14 22:00:57.000,DUTMergedFile.dml,427,-105.000000,6.200000,B2(15)+B66(5)+N41(100),NR NSA,266,-96.510000,12.890000,,,,,,,,118.236,,,,,,,,
72,1,,,-122.1277085,47.6306373,2025-09-14 22:00:58.000,DUTMergedFile.dml,427,-106.300000,5.270000,B2(15)+B66(5)+N41(100),NR NSA,266,-97.070000,11.270000,,,,,,,,121.501,,,,,,,,
73,1,,,-122.1277085,47.6306373,2025-09-14 22:00:59.000,DUTMergedFile.dml,427,-106.810000,2.800000,B2(15)+B66(5)+N41(100),NR NSA,266,-95.920000,16.100000,,,,,,,,128.303,,,,,,,,
74,1,,,-122.1277085,47.6306372,2025-09-14 22:01:00.000,DUTMergedFile.dml,427,-104.850000,3.730000,B2(15)+B66(5)+N41(100),NR NSA,266,-95.400000,16.100000,,,,,,,,136.684,,,,,,,,
75,1,,,-122.1277086,47.6306372,2025-09-14 22:01:01.000,DUTMergedFile.dml,427,-106.670000,3.700000,B2(15)+B66(5)+N41(100),NR NSA,266,-95.910000,13.690000,,,,,,,,133.528,,,,,,,,
76,1,,,-122.1277086,47.6306372,2025-09-14 22:01:02.000,DUTMergedFile.dml,427,-105.550000,5.330000,B2(15)+B66(5)+N41(100),NR NSA,266,-94.290000,16.370000,,,,,,,,143.768,,,,,,,,
77,1,,,-122.1277086,47.6306372,2025-09-14 22:01:03.000,DUTMergedFile.dml,427,-104.820000,5.330000,B2(15)+B66(5)+N41(100),NR NSA,266,-95.530000,13.040000,,,,,,,,149.473,,,,,,,,
78,1,,,-122.1277087,47.6306372,2025-09-14 22:01:04.000,DUTMergedFile.dml,427,-105.670000,5.130000,B2(15)+B66(5)+N41(100),NR NSA,266,-95.930000,13.590000,,,,,,,,10.770,,,,,,,,
79,1,,,-122.1277087,47.6306373,2025-09-14 22:01:05.000,DUTMergedFile.dml,427,-104.990000,5.730000,B2(15)+B66(5)+N41(100),NR NSA,266,-95.530000,15.330000,,,,,,,,8.928,,,,,,,,
80,1,,,-122.1277087,47.6306373,2025-09-14 22:01:06.000,DUTMergedFile.dml,427,-106.960000,4.390000,B2(15)+B66(5)+N41(100),NR NSA,266,-92.180000,14.450000,,,,,,,,15.063,,,,,,,,
81,1,,,-122.1277087,47.6306373,2025-09-14 22:01:06.287,DUTMergedFile.dml,,,,,,,,,,,,,,,Download End Request,,,,,,,,,
82,1,,,-122.1277087,47.6306373,2025-09-14 22:01:06.360,DUTMergedFile.dml,,,,,,,,,,,,,,,Download Ended,,,,,,,,,
83,1,,,-122.1277087,47.6306373,2025-09-14 22:01:07.000,DUTMergedFile.dml,427,-105.830000,4.500000,B2(15)+B66(5)+N41(100),NR NSA,266,-94.240000,11.960000,,,,,,,,0.011,,,,,,,,
84,1,,,-122.1277088,47.6306373,2025-09-14 22:01:08.000,DUTMergedFile.dml,427,-105.940000,5.230000,B2(15)+B66(5)+N41(100),,266,-90.960000,12.830000,,,,,,,,,,,,,,,,
85,1,,,-122.1277088,47.6306373,2025-09-14 22:01:09.000,DUTMergedFile.dml,427,-106.690000,6.450000,B2(15)+B66(5)+N41(100),,266,-92.660000,12.400000,,,,,,,,,,,,,,,,
86,1,,,-122.1277088,47.6306372,2025-09-14 22:01:10.000,DUTMergedFile.dml,427,-105.880000,7.600000,B2(15)+B66(5)+N41(100),,266,-93.410000,17.600000,,,,,,,,,,,,,,,,
87,1,,,-122.1277088,47.6306372,2025-09-14 22:01:11.000,DUTMergedFile.dml,427,-105.800000,6.460000,B2(15)+B66(5)+N41(100),,266,-95.670000,12.890000,,,,,,,,,,,,,,,,
88,1,,,-122.1277088,47.6306373,2025-09-14 22:01:12.000,DUTMergedFile.dml,427,-105.890000,5.840000,B2(15)+B66(5)+N41(100),,266,-95.350000,14.160000,,,,,,,,,,,,,,,,
89,1,,,-122.1277088,47.6306373,2025-09-14 22:01:13.000,DUTMergedFile.dml,427,-104.610000,7.860000,B2(15)+B66(5)+N41(100),,266,-94.260000,14.580000,,,,,,,,,,,,,,,,
90,1,,,-122.1277089,47.6306372,2025-09-14 22:01:14.000,DUTMergedFile.dml,427,-104.760000,6.730000,B2(15)+B66(5)+N41(100),,266,-95.040000,17.730000,,,,,,,,,,,,,,,,
91,1,,,-122.1277089,47.6306372,2025-09-14 22:01:15.000,DUTMergedFile.dml,427,-106.240000,5.900000,B2(15)+N41(100),,266,-94.010000,12.320000,,,,,,,,,,,,,,,,
92,1,,,-122.1277089,47.6306372,2025-09-14 22:01:16.000,DUTMergedFile.dml,427,-107.620000,5.630000,B2(15)+N41(100),,266,-94.720000,13.200000,,,,,,,,,,,,,,,,
93,1,,,-122.1277089,47.6306372,2025-09-14 22:01:17.000,DUTMergedFile.dml,427,-104.360000,6.020000,B2(15)+N41(100),,266,-96.150000,10.310000,,,,,,,,,,,,,,,,
94,1,,,-122.1277089,47.6306372,2025-09-14 22:01:18.000,DUTMergedFile.dml,427,-103.500000,5.700000,B2(15),,,,,,,,,,,,,,,,,,,,
95,1,,,-122.1277089,47.6306372,2025-09-14 22:01:19.000,DUTMergedFile.dml,427,-103.030000,6.120000,B2(15),,,,,,,,,,,,,,,,,,,,
96,1,,,-122.1277089,47.6306372,2025-09-14 22:01:20.000,DUTMergedFile.dml,427,-103.230000,6.160000,B2(15),,,,,,,,,,,,,,,,,,,,
97,1,,,-122.1277089,47.6306372,2025-09-14 22:01:21.000,DUTMergedFile.dml,427,-104.940000,10.200000,B2(15),,,,,,,,,,,,,,,,,,,,
98,1,,,-122.1277089,47.6306373,2025-09-14 22:01:22.000,DUTMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
99,1,,,-122.1277089,47.6306372,2025-09-14 22:01:23.000,DUTMergedFile.dml,427,-105.620000,7.600000,B2(15),,,,,,,,,,,,,,,,,,,,
100,1,,,-122.1277089,47.6306372,2025-09-14 22:01:24.000,DUTMergedFile.dml,427,-105.060000,6.600000,B2(15),,,,,,,,,,,,,,,,,,,,
101,1,,,-122.1277090,47.6306372,2025-09-14 22:01:25.000,DUTMergedFile.dml,427,-105.380000,6.600000,B2(15),,,,,,,,,,,,,,,,,,,,
102,1,,,-122.1277090,47.6306372,2025-09-14 22:01:26.000,DUTMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
103,1,,,-122.1277090,47.6306372,2025-09-14 22:01:27.000,DUTMergedFile.dml,427,-105.060000,8.000000,B2(15),,,,,,,,,,,,,,,,,,,,
104,1,,,-122.1277090,47.6306372,2025-09-14 22:01:28.000,DUTMergedFile.dml,427,-104.940000,8.600000,B2(15),,,,,,,,,,,,,,,,,,,,
105,1,,,-122.1277090,47.6306372,2025-09-14 22:01:29.000,DUTMergedFile.dml,427,-104.060000,9.300000,B2(15),,,,,,,,,,,,,,,,,,,,
106,1,,,-122.1277090,47.6306372,2025-09-14 22:01:30.000,DUTMergedFile.dml,427,-104.750000,4.900000,B2(15),,,,,,,,,,,,,,,,,,,,
107,1,,,-122.1277090,47.6306372,2025-09-14 22:01:31.000,DUTMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
108,1,,,-122.1277090,47.6306372,2025-09-14 22:01:32.000,DUTMergedFile.dml,427,-104.000000,7.900000,B2(15),,,,,,,,,,,,,,,,,,,,
109,1,,,-122.1277090,47.6306372,2025-09-14 22:01:33.000,DUTMergedFile.dml,427,-104.250000,8.500000,B2(15),,,,,,,,,,,,,,,,,,,,
110,1,,,-122.1277090,47.6306372,2025-09-14 22:01:34.000,DUTMergedFile.dml,427,-103.560000,8.600000,B2(15),,,,,,,,,,,,,,,,,,,,
111,1,,,-122.1277091,47.6306372,2025-09-14 22:01:35.000,DUTMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
112,1,,,-122.1277091,47.6306372,2025-09-14 22:01:36.000,DUTMergedFile.dml,427,-104.120000,5.700000,B2(15),,,,,,,,,,,,,,,,,,,,
113,1,,,-122.1277091,47.6306371,2025-09-14 22:01:37.000,DUTMergedFile.dml,427,-104.380000,6.800000,B2(15),,,,,,,,,,,,,,,,,,,,
114,1,,,-122.1277091,47.6306371,2025-09-14 22:01:38.000,DUTMergedFile.dml,427,-103.500000,9.800000,B2(15),,,,,,,,,,,,,,,,,,,,
115,1,,,-122.1277091,47.6306371,2025-09-14 22:01:39.000,DUTMergedFile.dml,427,-105.940000,8.200000,B2(15),,,,,,,,,,,,,,,,,,,,
116,1,,,-122.1277091,47.6306371,2025-09-14 22:01:40.000,DUTMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
117,1,,,-122.1277091,47.6306371,2025-09-14 22:01:41.000,DUTMergedFile.dml,427,-105.620000,6.500000,B2(15),,,,,,,,,,,,,,,,,,,,
118,1,,,-122.1277091,47.6306371,2025-09-14 22:01:42.000,DUTMergedFile.dml,427,-105.810000,7.900000,B2(15),,,,,,,,,,,,,,,,,,,,
119,1,,,-122.1277091,47.6306371,2025-09-14 22:01:43.000,DUTMergedFile.dml,427,-105.690000,1.500000,B2(15),,,,,,,,,,,,,,,,,,,,
120,1,,,-122.1277091,47.6306371,2025-09-14 22:01:44.000,DUTMergedFile.dml,427,-105.500000,4.800000,B2(15),,,,,,,,,,,,,,,,,,,,
121,1,,,-122.1277091,47.6306371,2025-09-14 22:01:45.000,DUTMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
122,1,,,-122.1277092,47.6306371,2025-09-14 22:01:46.000,DUTMergedFile.dml,427,-104.940000,1.900000,B2(15),,,,,,,,,,,,,,,,,,,,
123,1,,,-122.1277092,47.6306371,2025-09-14 22:01:47.000,DUTMergedFile.dml,427,-104.440000,6.600000,B2(15),,,,,,,,,,,,,,,,,,,,
124,1,,,-122.1277092,47.6306371,2025-09-14 22:01:48.000,DUTMergedFile.dml,427,-106.310000,5.000000,B2(15),,,,,,,,,,,,,,,,,,,,
125,1,,,-122.1277092,47.6306371,2025-09-14 22:01:49.000,DUTMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
126,1,,,-122.1277092,47.6306371,2025-09-14 22:01:50.000,DUTMergedFile.dml,427,-106.190000,7.800000,B2(15),,,,,,,,,,,,,,,,,,,,
127,1,,,-122.1277092,47.6306371,2025-09-14 22:01:51.000,DUTMergedFile.dml,427,-105.500000,7.300000,B2(15),,,,,,,,,,,,,,,,,,,,
128,1,,,-122.1277092,47.6306371,2025-09-14 22:01:52.000,DUTMergedFile.dml,427,-105.560000,7.500000,B2(15),,,,,,,,,,,,,,,,,,,,
129,1,,,-122.1277092,47.6306371,2025-09-14 22:01:53.000,DUTMergedFile.dml,427,-104.780000,8.660000,B2(15),,,,,,,,,,,,,,,,,,,,
130,1,,,-122.1277092,47.6306372,2025-09-14 22:01:54.000,DUTMergedFile.dml,427,-106.210000,5.590000,B2(15)+N41(90),,67,-98.110000,15.340000,,,,,,,,,,,,,,,,
131,1,,,-122.1277092,47.6306372,2025-09-14 22:01:55.000,DUTMergedFile.dml,427,-109.690000,4.120000,B2(15)+N41(90),,67,-98.010000,14.910000,,,,,,,,,,,,,,,,
132,1,,,-122.1277092,47.6306372,2025-09-14 22:01:56.000,DUTMergedFile.dml,427,-108.640000,6.650000,B2(15)+N41(90),,67,-101.280000,14.430000,,,,,,,,,,,,,,,,
133,1,,,-122.1277092,47.6306372,2025-09-14 22:01:57.000,DUTMergedFile.dml,427,-109.440000,7.100000,B2(15)+N41(90),,67,-101.150000,12.440000,,,,,,,,,,,,,,,,
134,1,,,-122.1277092,47.6306372,2025-09-14 22:01:58.000,DUTMergedFile.dml,427,-108.460000,5.570000,B2(15)+N41(90),,67,-99.510000,13.140000,,,,,,,,,,,,,,,,
135,1,,,-122.1277092,47.6306372,2025-09-14 22:01:59.000,DUTMergedFile.dml,427,-108.670000,7.270000,B2(15)+N41(90),,67,-100.170000,16.810000,,,,,,,,,,,,,,,,
136,1,,,-122.1277092,47.6306372,2025-09-14 22:02:00.000,DUTMergedFile.dml,427,-107.810000,4.650000,B2(15)+N41(90),,67,-100.950000,11.850000,,,,,,,,,,,,,,,,
137,1,,,-122.1277092,47.6306372,2025-09-14 22:02:01.000,DUTMergedFile.dml,427,-108.060000,3.700000,B2(15)+N41(90),,67,-102.020000,12.150000,,,,,,,,,,,,,,,,
